vn_id,source_id,kind,pdf_page,routing,n_domain_catalogues,domain_catalogues,qa_catalogues
EV-VN-S002-0053,VKM-SRC-002,citation,16,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S002-0054,VKM-SRC-002,citation,16,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S002-0055,VKM-SRC-002,citation,16,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S002-0056,VKM-SRC-002,citation,16,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S002-0057,VKM-SRC-002,citation,16,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S002-0058,VKM-SRC-002,citation,16,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S002-0059,VKM-SRC-002,citation,16,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S002-0060,VKM-SRC-002,conflict_note,16,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S002-0061,VKM-SRC-002,visual_check,16,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S002-0062,VKM-SRC-002,claim,17,UNROUTED,0,,
EV-VN-S002-0063,VKM-SRC-002,chronology_event,14,DOMAIN,4,evidence/lifecycle/lifecycle_stages.csv;evidence/mining/mining_chronology_catalog.csv;evidence/monitoring/monitoring_campaigns_timeline.csv;evidence/monitoring/monitoring_conflicts.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S002-0064,VKM-SRC-002,chronology_event,12,DOMAIN,1,evidence/mining/mining_chronology_catalog.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S002-0065,VKM-SRC-002,monitoring_observation,15,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S002-0066,VKM-SRC-002,information_lifecycle,12,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S002-0067,VKM-SRC-002,open_question,15,DOMAIN,1,evidence/mining/spatial_hierarchy.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S002-0068,VKM-SRC-002,open_question,14,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0001,VKM-SRC-003,claim,1,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0002,VKM-SRC-003,conflict_note,1,UNROUTED,0,,
EV-VN-S003-0003,VKM-SRC-003,claim,2,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0004,VKM-SRC-003,claim,3,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0005,VKM-SRC-003,parameter,4,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0006,VKM-SRC-003,information_lifecycle,4,DOMAIN,3,evidence/lifecycle/information_lifecycle_record_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0007,VKM-SRC-003,claim,4,UNROUTED,0,,
EV-VN-S003-0008,VKM-SRC-003,claim,4,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0009,VKM-SRC-003,claim,5,UNROUTED,0,,
EV-VN-S003-0010,VKM-SRC-003,monitoring_observation,5,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S003-0011,VKM-SRC-003,claim,5,UNROUTED,0,,
EV-VN-S003-0012,VKM-SRC-003,claim,5,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0013,VKM-SRC-003,monitoring_observation,6,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0014,VKM-SRC-003,subsidence_method,6,DOMAIN,4,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0015,VKM-SRC-003,claim,6,UNROUTED,0,,
EV-VN-S003-0016,VKM-SRC-003,claim,6,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0017,VKM-SRC-003,formula,7,DOMAIN,5,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0018,VKM-SRC-003,claim,7,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S003-0019,VKM-SRC-003,parameter,7,UNROUTED,0,,
EV-VN-S003-0020,VKM-SRC-003,claim,7,UNROUTED,0,,
EV-VN-S003-0021,VKM-SRC-003,parameter,8,UNROUTED,0,,
EV-VN-S003-0022,VKM-SRC-003,claim,8,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0023,VKM-SRC-003,claim,8,UNROUTED,0,,
EV-VN-S003-0024,VKM-SRC-003,claim,9,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0025,VKM-SRC-003,claim,9,DOMAIN,2,catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv,
EV-VN-S003-0026,VKM-SRC-003,claim,9,UNROUTED,0,,
EV-VN-S003-0027,VKM-SRC-003,citation,10,DOMAIN,3,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv;evidence/sources/repeated_secondary_citations.csv,
EV-VN-S003-0028,VKM-SRC-003,citation,10,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/repeated_secondary_citations.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0029,VKM-SRC-003,citation,10,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S003-0030,VKM-SRC-003,citation,10,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0031,VKM-SRC-003,citation,10,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S003-0032,VKM-SRC-003,citation,10,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S003-0033,VKM-SRC-003,citation,11,DOMAIN,3,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv;evidence/sources/repeated_secondary_citations.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0034,VKM-SRC-003,citation,11,DOMAIN,1,evidence/sources/SOURCE_CITATION_GRAPH.csv,
EV-VN-S003-0035,VKM-SRC-003,claim,12,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0036,VKM-SRC-003,information_lifecycle,12,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0037,VKM-SRC-003,parameter,13,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0038,VKM-SRC-003,claim,13,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0039,VKM-SRC-003,monitoring_observation,13,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S003-0040,VKM-SRC-003,parameter,14,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0041,VKM-SRC-003,visual_check,14,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0042,VKM-SRC-003,claim,14,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0043,VKM-SRC-003,parameter,14,UNROUTED,0,,
EV-VN-S003-0044,VKM-SRC-003,claim,14,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0045,VKM-SRC-003,coordinate_system,14,DOMAIN,1,evidence/coordinates/coordinate_datum_evidence.csv,
EV-VN-S003-0046,VKM-SRC-003,visual_check,15,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0047,VKM-SRC-003,formula,15,DOMAIN,5,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0048,VKM-SRC-003,claim,16,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0049,VKM-SRC-003,visual_check,16,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0050,VKM-SRC-003,coordinate_system,16,DOMAIN,1,evidence/coordinates/coordinate_datum_evidence.csv,
EV-VN-S003-0051,VKM-SRC-003,parameter,16,UNROUTED,0,,
EV-VN-S003-0052,VKM-SRC-003,parameter,17,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0053,VKM-SRC-003,formula,17,DOMAIN,5,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0054,VKM-SRC-003,claim,17,DOMAIN,5,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0055,VKM-SRC-003,claim,17,UNROUTED,0,,
EV-VN-S003-0056,VKM-SRC-003,lifecycle_stage,17,DOMAIN,2,evidence/lifecycle/lifecycle_stage_record_map.csv;evidence/lifecycle/lifecycle_stages.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0057,VKM-SRC-003,formula,18,DOMAIN,3,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0058,VKM-SRC-003,visual_check,18,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0059,VKM-SRC-003,claim,18,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0060,VKM-SRC-003,parameter,19,UNROUTED,0,,
EV-VN-S003-0061,VKM-SRC-003,conflict_note,19,UNROUTED,0,,
EV-VN-S003-0062,VKM-SRC-003,claim,19,UNROUTED,0,,
EV-VN-S003-0063,VKM-SRC-003,claim,19,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0064,VKM-SRC-003,claim,20,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0065,VKM-SRC-003,claim,20,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0066,VKM-SRC-003,claim,20,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0067,VKM-SRC-003,claim,20,UNROUTED,0,,
EV-VN-S003-0068,VKM-SRC-003,formula,21,DOMAIN,11,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0069,VKM-SRC-003,formula,21,DOMAIN,7,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0070,VKM-SRC-003,formula,21,DOMAIN,4,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0071,VKM-SRC-003,parameter,21,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0072,VKM-SRC-003,claim,21,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0073,VKM-SRC-003,formula,21,DOMAIN,9,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/formula_conflicts.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_conflicts.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/sources/lineage_affected_records.csv;evidence/sources/repeated_secondary_citations.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0074,VKM-SRC-003,claim,22,UNROUTED,0,,
EV-VN-S003-0075,VKM-SRC-003,subsidence_method,22,DOMAIN,5,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0076,VKM-SRC-003,parameter,22,UNROUTED,0,,
EV-VN-S003-0077,VKM-SRC-003,visual_check,23,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0078,VKM-SRC-003,information_lifecycle,23,DOMAIN,2,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0079,VKM-SRC-003,claim,24,DOMAIN,7,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_conflicts.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0080,VKM-SRC-003,parameter,24,DOMAIN,3,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0081,VKM-SRC-003,claim,24,UNROUTED,0,,
EV-VN-S003-0082,VKM-SRC-003,subsidence_method,24,DOMAIN,3,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0083,VKM-SRC-003,visual_check,25,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0084,VKM-SRC-003,lifecycle_stage,25,DOMAIN,1,evidence/lifecycle/lifecycle_stage_record_map.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0085,VKM-SRC-003,claim,26,UNROUTED,0,,
EV-VN-S003-0086,VKM-SRC-003,claim,26,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0087,VKM-SRC-003,subsidence_method,26,DOMAIN,8,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/coordinates/coordinate_datum_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0088,VKM-SRC-003,claim,27,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0089,VKM-SRC-003,claim,27,UNROUTED,0,,
EV-VN-S003-0090,VKM-SRC-003,parameter,28,UNROUTED,0,,
EV-VN-S003-0091,VKM-SRC-003,conflict_note,28,DOMAIN,1,evidence/monitoring/monitoring_conflicts.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0092,VKM-SRC-003,claim,28,DOMAIN,4,catalogues/observations/observation_operator_design.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0093,VKM-SRC-003,subsidence_method,28,DOMAIN,4,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0094,VKM-SRC-003,parameter,29,UNROUTED,0,,
EV-VN-S003-0095,VKM-SRC-003,conflict_note,29,UNROUTED,0,,
EV-VN-S003-0096,VKM-SRC-003,parameter,29,UNROUTED,0,,
EV-VN-S003-0097,VKM-SRC-003,claim,29,UNROUTED,0,,
EV-VN-S003-0098,VKM-SRC-003,claim,30,UNROUTED,0,,
EV-VN-S003-0099,VKM-SRC-003,claim,30,UNROUTED,0,,
EV-VN-S003-0100,VKM-SRC-003,parameter,31,UNROUTED,0,,
EV-VN-S003-0101,VKM-SRC-003,process_mechanism,31,DOMAIN,5,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;evidence/geology/geology_evidence.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/materials/interfaces_damage_catalog.csv,
EV-VN-S003-0102,VKM-SRC-003,stratigraphic_unit,31,DOMAIN,2,evidence/geology/stratigraphic_thickness_observations.csv;evidence/geology/stratigraphic_units.csv,
EV-VN-S003-0103,VKM-SRC-003,chronology_event,31,DOMAIN,7,evidence/materials/interfaces_damage_catalog.csv;evidence/mining/mining_chronology_catalog.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/lineage_affected_records.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv;evidence/sources/repeated_secondary_citations.csv,
EV-VN-S003-0104,VKM-SRC-003,claim,31,UNROUTED,0,,
EV-VN-S003-0105,VKM-SRC-003,monitoring_observation,31,DOMAIN,11,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/observations/observation_operator_design.csv;evidence/geophysics/seismic_geophysics_catalog.csv;evidence/hydro_thermal/hydro_evidence_catalog.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0106,VKM-SRC-003,information_lifecycle,31,DOMAIN,5,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv;evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/multi_source_cited_works.csv;evidence/sources/primary_source_targets.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0107,VKM-SRC-003,monitoring_observation,31,DOMAIN,9,catalogues/causal/causal_graph.json;catalogues/causal/causal_graph_edges.csv;catalogues/causal/causal_graph_nodes.csv;catalogues/observations/observation_operator_design.csv;catalogues/physics/physics_coverage_and_execution_matrix.csv;catalogues/physics/process_evidence_links.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0108,VKM-SRC-003,parameter,32,UNROUTED,0,,
EV-VN-S003-0109,VKM-SRC-003,spatial_entity,32,DOMAIN,2,evidence/geology/geology_evidence.csv;evidence/mining/spatial_hierarchy.csv,
EV-VN-S003-0110,VKM-SRC-003,visual_check,32,DOMAIN,1,evidence/coordinates/coordinate_datum_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0111,VKM-SRC-003,monitoring_observation,32,DOMAIN,3,evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S003-0112,VKM-SRC-003,monitoring_observation,33,DOMAIN,4,catalogues/observations/observation_operator_design.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S003-0113,VKM-SRC-003,information_lifecycle,33,DOMAIN,3,evidence/lifecycle/information_lifecycle_matrix.csv;evidence/lifecycle/information_lifecycle_record_map.csv;evidence/lifecycle/lifecycle_graph_edges.csv,
EV-VN-S003-0114,VKM-SRC-003,parameter,33,DOMAIN,2,evidence/sources/SOURCE_CITATION_GRAPH.csv;evidence/sources/primary_source_targets.csv,
EV-VN-S003-0115,VKM-SRC-003,visual_check,34,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0116,VKM-SRC-003,claim,33,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0117,VKM-SRC-003,parameter,34,UNROUTED,0,,
EV-VN-S003-0118,VKM-SRC-003,conflict_note,34,UNROUTED,0,,
EV-VN-S003-0119,VKM-SRC-003,subsidence_method,35,DOMAIN,2,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv,
EV-VN-S003-0120,VKM-SRC-003,parameter,35,UNROUTED,0,,
EV-VN-S003-0121,VKM-SRC-003,formula,35,DOMAIN,5,catalogues/mathematics/MATHEMATICAL_MODEL_REGISTRY.csv;catalogues/mathematics/record_to_model_map.csv;catalogues/observations/observation_operator_design.csv;evidence/sources/lineage_affected_records.csv;evidence/sources/repeated_secondary_citations.csv,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0122,VKM-SRC-003,claim,35,DOMAIN,5,evidence/lifecycle/lifecycle_graph_edges.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_conflicts.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S003-0123,VKM-SRC-003,lifecycle_stage,35,DOMAIN,1,evidence/lifecycle/lifecycle_stage_record_map.csv,
EV-VN-S003-0124,VKM-SRC-003,lifecycle_stage,36,DOMAIN,1,evidence/lifecycle/lifecycle_stage_record_map.csv,
EV-VN-S003-0125,VKM-SRC-003,claim,36,DOMAIN,5,evidence/lifecycle/lifecycle_graph_edges.csv;evidence/lifecycle/lifecycle_stages.csv;evidence/monitoring/catalogue_id_map.csv;evidence/monitoring/monitoring_observation_catalog.csv;evidence/monitoring/monitoring_systems_by_site.csv,
EV-VN-S003-0126,VKM-SRC-003,parameter,36,QA_ONLY,0,,evidence/qa/visual_ocr_qa_ledger.csv
EV-VN-S003-0127,VKM-SRC-003,coordinate_system,36,DOMAIN,1,evidence/coordinates/coordinate_datum_evidence.csv,evidence/qa/visual_ocr_qa_ledger.csv
