lineage_id,verdict,version_order,version_role,applies_to,vn_id,source_id,record_kind,pdf_pages,locator,distortion_type,reference_vn_ids,counts_as_independent,required_original_or_cited,required_status,required_scope,required_scale,global_rule_flags,downstream_must_say,status,scope,confidence,notes
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,5,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0697,VKM-SRC-037,engineering_rule,114,"pdf p.114–119, ф. (6.31)–(6.48), табл. 6.20–6.23: типы устойчивости кровли, анкерная крепь, сопряжения; ссылки [29] на p.116, 117, 119",UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): типы устойчивости кровли, анкерная крепь и сопряжения опираются на висячую ссылку [29]: CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,5,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0699,VKM-SRC-037,formula,115,"pdf p.114–119, ф. (6.31)–(6.48), табл. 6.20–6.23: типы устойчивости кровли, анкерная крепь, сопряжения; ссылки [29] на p.116, 117, 119",UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): типы устойчивости кровли, анкерная крепь и сопряжения опираются на висячую ссылку [29]: CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,5,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0700,VKM-SRC-037,parameter,115,"pdf p.114–119, ф. (6.31)–(6.48), табл. 6.20–6.23: типы устойчивости кровли, анкерная крепь, сопряжения; ссылки [29] на p.116, 117, 119",UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): типы устойчивости кровли, анкерная крепь и сопряжения опираются на висячую ссылку [29]: CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,5,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0702,VKM-SRC-037,formula,116,"pdf p.114–119, ф. (6.31)–(6.48), табл. 6.20–6.23: типы устойчивости кровли, анкерная крепь, сопряжения; ссылки [29] на p.116, 117, 119",UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): типы устойчивости кровли, анкерная крепь и сопряжения опираются на висячую ссылку [29]: CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,5,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0708,VKM-SRC-037,formula,118,"pdf p.114–119, ф. (6.31)–(6.48), табл. 6.20–6.23: типы устойчивости кровли, анкерная крепь, сопряжения; ссылки [29] на p.116, 117, 119",UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): типы устойчивости кровли, анкерная крепь и сопряжения опираются на висячую ссылку [29]: CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,5,HIDDEN_PRIMARY,RECORD,EV-VN-S037-0712,VKM-SRC-037,engineering_rule,119,"pdf p.114–119, ф. (6.31)–(6.48), табл. 6.20–6.23: типы устойчивости кровли, анкерная крепь, сопряжения; ссылки [29] на p.116, 117, 119",UNRESOLVABLE_REFERENCE,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): типы устойчивости кровли, анкерная крепь и сопряжения опираются на висячую ссылку [29]: CITED «Методика…» (первоисточник не установлен)",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,6,ATTRIBUTION_MISMATCH,RECORD,EV-VN-S037-1231,VKM-SRC-037,conflict_note,230,"pdf p.230 (печ. 459), список [3]",ATTRIBUTION_MISMATCH,,N,,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): [3] (Вяткин 1983, закладка) не является источником §6.10 — зависимые записи §6.10 не относить к этой книге (ATTRIBUTION_MISMATCH)",DERIVATION,PROJECT,HIGH,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,7,OTHER_EDITION,RECORD,EV-VN-S014-1001,VKM-SRC-014,claim,172,"pdf p.172–188, §7.1–7.2, ф. (7.1), (7.12)–(7.16), (7.17)–(7.25)",EDITION_DRIFT;HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): другая редакция той же методики (по «Методическому руководству… ОАО «Сильвинит»» 2011 через практикум 2013): основная формула Тр иной формы и с иными коэффициентами, чем (6.19) 1990/92 — редакции не смешивать; original_or_cited=CITED (скрытый первоисточник — руководство 2011, LIN-20); не независимое подтверждение",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,7,OTHER_EDITION,RECORD,EV-VN-S014-1002,VKM-SRC-014,formula,172,"pdf p.172–188, §7.1–7.2, ф. (7.1), (7.12)–(7.16), (7.17)–(7.25)",EDITION_DRIFT;HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): другая редакция той же методики (по «Методическому руководству… ОАО «Сильвинит»» 2011 через практикум 2013): основная формула Тр иной формы и с иными коэффициентами, чем (6.19) 1990/92 — редакции не смешивать; original_or_cited=CITED (скрытый первоисточник — руководство 2011, LIN-20); не независимое подтверждение",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,7,OTHER_EDITION,RECORD,EV-VN-S014-1016,VKM-SRC-014,formula,177,"pdf p.172–188, §7.1–7.2, ф. (7.1), (7.12)–(7.16), (7.17)–(7.25)",EDITION_DRIFT;HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): другая редакция той же методики (по «Методическому руководству… ОАО «Сильвинит»» 2011 через практикум 2013): основная формула Тр иной формы и с иными коэффициентами, чем (6.19) 1990/92 — редакции не смешивать; original_or_cited=CITED (скрытый первоисточник — руководство 2011, LIN-20); не независимое подтверждение",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,7,OTHER_EDITION,RECORD,EV-VN-S014-1019,VKM-SRC-014,formula,178,"pdf p.172–188, §7.1–7.2, ф. (7.1), (7.12)–(7.16), (7.17)–(7.25)",EDITION_DRIFT;HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): другая редакция той же методики (по «Методическому руководству… ОАО «Сильвинит»» 2011 через практикум 2013): основная формула Тр иной формы и с иными коэффициентами, чем (6.19) 1990/92 — редакции не смешивать; original_or_cited=CITED (скрытый первоисточник — руководство 2011, LIN-20); не независимое подтверждение",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,7,OTHER_EDITION,RECORD,EV-VN-S014-1040,VKM-SRC-014,claim,185,"pdf p.172–188, §7.1–7.2, ф. (7.1), (7.12)–(7.16), (7.17)–(7.25)",EDITION_DRIFT;HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): другая редакция той же методики (по «Методическому руководству… ОАО «Сильвинит»» 2011 через практикум 2013): основная формула Тр иной формы и с иными коэффициентами, чем (6.19) 1990/92 — редакции не смешивать; original_or_cited=CITED (скрытый первоисточник — руководство 2011, LIN-20); не независимое подтверждение",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,7,OTHER_EDITION,RECORD,EV-VN-S014-1053,VKM-SRC-014,formula,187,"pdf p.172–188, §7.1–7.2, ф. (7.1), (7.12)–(7.16), (7.17)–(7.25)",EDITION_DRIFT;HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): другая редакция той же методики (по «Методическому руководству… ОАО «Сильвинит»» 2011 через практикум 2013): основная формула Тр иной формы и с иными коэффициентами, чем (6.19) 1990/92 — редакции не смешивать; original_or_cited=CITED (скрытый первоисточник — руководство 2011, LIN-20); не независимое подтверждение",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
LIN-27,HIDDEN_PRIMARY_UNRESOLVABLE_REFERENCE,7,OTHER_EDITION,RECORD,EV-VN-S014-1122,VKM-SRC-014,engineering_rule,182,"pdf p.172–188, §7.1–7.2, ф. (7.1), (7.12)–(7.16), (7.17)–(7.25)",EDITION_DRIFT;HIDDEN_DEPENDENCY,,N,CITED,,,,,"LIN-27 (§6.10 VKM-SRC-037 (время устойчивого состояния выработок, анкерная крепь): обобщение отдел): другая редакция той же методики (по «Методическому руководству… ОАО «Сильвинит»» 2011 через практикум 2013): основная формула Тр иной формы и с иными коэффициентами, чем (6.19) 1990/92 — редакции не смешивать; original_or_cited=CITED (скрытый первоисточник — руководство 2011, LIN-20); не независимое подтверждение",DERIVATION,PROJECT,MEDIUM,hand-written requirement (lineages_data.DOWNSTREAM)
