row_id,citing_source,citing_locator,citation_vn_ids,intext_usage_vn_ids,cited_work_id,cited_work_key,work_group_id,cited_work_full,cited_year,cited_year_variants,cited_type,relation,local_copy_source_id,local_copy_match,external_capture_id,external_capture_match,is_primary,is_primary_basis,external_lookup_needed,lineage_ids,lookup_priority,dependent_claims,dependent_claims_n,dependency_evidence,dependent_kinds,cited_for,intext_cited_for,n_citing_sources,status,scope,scale,confidence,quote_check,notes
CG-00620,VKM-SRC-011,"pdf p.137,166 | ref 197,A4-547",EV-VN-S011-2301;EV-VN-S011-3472,,CW-0489,miagkov|1961|вопросу определении поправочного коэффициента данным,WG-0489,Мягков В.Ф. К вопросу об определении поправочного коэффициента к данным поверхностной разведки шахтных полей Верхнекамского калийного месторождения // Сб. науч. тр. Пермск. ПИ. 1961. № 8. С. 95–101.,1961,1961,article,cites;reproduces_formula;reproduces_figure,,,,,Y,research article reporting own results/experiments/observations (by title),Y — [P4] citing source reproduces formula/data/figure from it; original not in corpus,,P4,EV-VN-S011-2077,1,field:1,formula:1,"Appendix-4 bibliography of VKM geology; topics(auto-tag): exploration_boreholes,mining || p.256: избирательное разрушение керна при бурении -> занижение Н.О. (с [200])",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,"from appendix/secondary list of the monograph (numbering namespace A4,MAIN) ; listed 2 times in this source"
CG-00621,VKM-SRC-011,pdf p.137 | ref 198,EV-VN-S011-2302,,CW-0490,miagkov|1971|геометрическом способе корреляции геофизических наблюдений,WG-0490,Мягков В.Ф. О геометрическом способе корреляции геофизических наблюдений // Уч. зап. Пермск. ун-та. 1971. №233.,1971,1971,article,cites;reproduces_formula,,,,,Y,research article reporting own results/experiments/observations (by title),Y — [P4] citing source reproduces formula/data/figure from it; original not in corpus,,P4,EV-VN-S011-1069,1,field:1,formula:1,не определено в пределах chunk c6 (цитируется в других разделах книги или не цитируется),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-00622,VKM-SRC-011,"pdf p.137,166 | ref 199,A4-558",EV-VN-S011-2303;EV-VN-S011-3483,,CW-0491,miagkov|1961|распределение брома сильвинитах верхнекамского месторождения,WG-0491,Мягков В.Ф.Распределение брома в сильвинитах Верхнекамского месторождения // Геохимия. 1961. № 8. С. 708–710.,1961,1961,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,Appendix-4 bibliography of VKM geology; topics(auto-tag): mineralogy_geochemistry || не определено в пределах chunk c6 (цитируется в других разделах книги или не цитируется),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,"from appendix/secondary list of the monograph (numbering namespace A4,MAIN) ; listed 2 times in this source"
CG-00623,VKM-SRC-011,"pdf p.137,166 | ref 200,A4-557",EV-VN-S011-2304;EV-VN-S011-3482,,CW-0492,miagkov|1964|избирательное разрушение кернов сильвинитов карналлитовых,WG-0492,"Мягков В.Ф., Раевский В.И. Избирательное разрушение кернов сильвинитов и карналлитовых пород при бурении скважин на Верхнекамском месторождении // Изв. вузов. Горный журнал. 1964. № 5. С. 8–12.",1964,1964,article,cites;reproduces_formula;reproduces_figure,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] citing source reproduces formula/data/figure from it; original not in corpus,,P5,EV-VN-S011-2077,1,field:1,formula:1,"Appendix-4 bibliography of VKM geology; topics(auto-tag): mechanics,mineralogy_geochemistry,exploration_boreholes || p.256: избирательное разрушение керна сильвинитов и карналлитовых пород при бурении (с [197])",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,"from appendix/secondary list of the monograph (numbering namespace A4,MAIN) ; listed 2 times in this source"
CG-00624,VKM-SRC-011,"pdf p.137,166 | ref 201,A4-559",EV-VN-S011-2305;EV-VN-S011-3484,,CW-0493,nesmelova|1957|газоносность соляной толщи березниковского калийного,WG-0493,"Несмелова З.Н. Газоносность соляной толщи Березниковского калийного рудника: автореф. дис. ... канд. геол.-мин. наук. Л., 1957.",1957,1957,dissertation,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"Appendix-4 bibliography of VKM geology; topics(auto-tag): gas_dynamic,stratigraphy_lithology,mining || не определено в пределах chunk c6 (цитируется в других разделах книги или не цитируется)",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,"from appendix/secondary list of the monograph (numbering namespace A4,MAIN) ; listed 2 times in this source"
CG-00625,VKM-SRC-011,"pdf p.137,167 | ref 202,None",EV-VN-S011-2306;EV-VN-S011-3505,,CW-0494,nesmelova|1959|газах калийных солях березниковского рудника,WG-0494,Несмелова З.Н. О газах в калийных солях Березниковского рудника // Тр. ВНИИГ. 1959. Вып. 35. С. 206–243.,1959,1959,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] dependent records rely on it; not in corpus,,P5,EV-VN-S011-2020,1,quote:1,conflict_note:1,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: mining_history_development, gas_gasdynamic_hazards || не определено в пределах chunk c6 (цитируется в других разделах книги или не цитируется)",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,"from appendix/secondary list of the monograph (numbering namespace ALPHA,MAIN) ; listed 2 times in this source"
CG-00626,VKM-SRC-011,pdf p.137 | ref 203,EV-VN-S011-2307,,CW-0495,NOAUTHOR|1977|нефти газы битумоиды пермского прикамья,WG-0495,"Нефти, газы, битумоиды Пермского Прикамья и сопредельных районов: Каталог физико-химических свойств / под ред. С.А. Винниковского, А.З. Кобловой. Пермь, 1977.",1977,1977,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,не определено в пределах chunk c6 (цитируется в других разделах книги или не цитируется),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-00627,VKM-SRC-011,"pdf p.137,167 | ref 204,None",EV-VN-S011-2308;EV-VN-S011-3510,,CW-0496,nikolaev|1935|несколько соображений данных вопросу происхождения,WG-0496,Николаев В.И. Несколько соображений и данных по вопросу происхождения соликамских бессульфатных калиевых месторождений / Изв. сект. физ.-хим. анализа АН СССР. 1935. Т. 7. С. 218–240.,1935,1935,article,cites;reproduces_data,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] citing source reproduces formula/data/figure from it; original not in corpus,,P5,EV-VN-S011-1716,1,quote:1,parameter:1,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: genesis_sedimentation || не определено в пределах chunk c6 (цитируется в других разделах книги или не цитируется)",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,"from appendix/secondary list of the monograph (numbering namespace ALPHA,MAIN) ; listed 2 times in this source"
CG-00628,VKM-SRC-011,pdf p.137 | ref 205,EV-VN-S011-2309,,CW-0497,novikov|1988|пирротины,WG-0497,"Новиков Г.В., Егоров В.К., Соколов Ю.А. Пирротины. М.: Наука, 1988.",1988,1988,book,cites;reproduces_formula,,,,,UNKNOWN,primacy not determinable from bibliographic entry,Y — [P5 low] citing source reproduces formula/data/figure from it; original not in corpus,,P5,EV-VN-S011-1546;EV-VN-S011-1549,2,field:2,formula:2,не определено в пределах chunk c6 (цитируется в других разделах книги или не цитируется),,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,EXACT,
CG-00629,VKM-SRC-011,"pdf p.137,167 | ref 206,None",EV-VN-S011-2310;EV-VN-S011-3516,,CW-0498,novoselitskii|1991|применение газовой съемки изучения геотектонического,WG-0498,"Новоселицкий В.М., Таркашев В.В., Бачурин Б.А., Уткин В.И., Юрков А.К. Применение газовой съемки для изучения геотектонического строения Верхнекамского месторождения калийных солей / Комплексное освоение недр Западного Урала. Свердловск: УрО АН СССР, 1991. С. 8–13.",1991,1991,article,cites,,,,,UNKNOWN,primacy not determinable from bibliographic entry,N — no dependent records extracted; low priority,,,,0,,,"not determinable from this unnumbered alphabetical list (in-text citations of this monograph are author-year, outside this chunk); topic tags: tectonics_stress_deformation, density_geophysics, gas_gasdynamic_hazards || не определено в пределах chunk c6 (цитируется в других разделах книги или не цитируется)",,1,FACT,GENERAL_METHOD,NOT_APPLICABLE,HIGH,"EXACT,FUZZY_82","from appendix/secondary list of the monograph (numbering namespace ALPHA,MAIN) ; listed 2 times in this source"
