sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,forecast_horizon_days,observed_next_increment_mm,observed_next_rate_mm_y,hidden_true_next_increment_mm,hidden_true_next_rate_mm_y,target_sigma_increment_mm,target_sigma_rate_mm_y
P-H01-W003::C010::C012,P-H01-W003,P-H01,C010,2020-10-20,C012,2021-05-18,train,210,16.03045329,27.88153840082143,13.1099555,22.80195831,1.5840887696638841,2.755182967236827
P-H01-W003::C012::C014,P-H01-W003,P-H01,C012,2021-05-18,C014,2021-11-02,train,168,42.58235312,92.57859807785714,45.04012261,97.92205228,1.158337897654692,2.518350697133192
P-H01-W003::C014::C016,P-H01-W003,P-H01,C014,2021-11-02,C016,2022-05-17,train,196,50.53227628,94.16792811872448,48.81373265,90.96538699,1.7201994611885842,3.2056268020363796
P-H01-W003::C016::C018,P-H01-W003,P-H01,C016,2022-05-17,C018,2022-10-18,train,154,29.55087251,70.08737781998377,29.81559081,70.71522431,1.7139909862638578,4.065163686577105
P-H01-W003::C018::C019,P-H01-W003,P-H01,C018,2022-10-18,C019,2023-01-17,train,91,16.92720825,67.94134959684065,19.07248779,76.55193588,1.146814695910197,4.603011732760433
P-H01-W003::C019::C020,P-H01-W003,P-H01,C019,2023-01-17,C020,2023-05-16,train,119,25.02577321,76.8122997054832,23.97888662,73.59906166,1.1669004055196823,3.581599774084571
P-H01-W003::C020::C022,P-H01-W003,P-H01,C020,2023-05-16,C022,2023-11-07,train,175,37.70521655,78.69617339935715,35.98079123,75.0970514,1.2771907086694645,2.6656794648086968
P-H01-W003::C022::C023,P-H01-W003,P-H01,C022,2023-11-07,C023,2024-01-30,validation,84,16.34548304,71.07366286142857,17.59114439,76.49006532,1.9124280365662434,8.315646908997861
P-H01-W003::C023::C024,P-H01-W003,P-H01,C023,2024-01-30,C024,2024-05-14,validation,105,19.38669011,67.43798631121429,20.86276055,72.57260276,1.8496248482800097,6.434052150802605
P-H01-W003::C024::C025,P-H01-W003,P-H01,C024,2024-05-14,C025,2024-07-09,validation,56,12.6398798,82.44135887410714,11.26765417,73.49126224,1.1763105922447958,7.67227578245378
P-H01-W003::C025::C027,P-H01-W003,P-H01,C025,2024-07-09,C027,2025-07-22,test,378,77.76805877,75.14492980355158,75.8410153,73.28288582,1.168430727809986,1.1290193738957603
P-H01-W004::C005::C007,P-H01-W004,P-H01,C005,2019-05-14,C007,2019-11-05,train,175,22.93810054,47.875092698485716,22.59079812,47.15022294,1.1967739834050557,2.4978382710782663
P-H01-W004::C007::C008,P-H01-W004,P-H01,C007,2019-11-05,C008,2020-04-21,train,168,18.69245859,40.63940773808036,17.80041217,38.70000324,1.179135787761153,2.5635675385700067
P-H01-W004::C008::C010,P-H01-W004,P-H01,C008,2020-04-21,C010,2020-10-20,train,182,17.06310673,34.24340512710165,19.31315043,38.75894613,1.5955762861863767,3.202111200711945
P-H01-W004::C010::C012,P-H01-W004,P-H01,C010,2020-10-20,C012,2021-05-18,train,210,19.73201214,34.31960682921429,16.83660297,29.28366301,1.6013104439092065,2.7851363792277986
P-H01-W004::C012::C014,P-H01-W004,P-H01,C012,2021-05-18,C014,2021-11-02,train,168,11.61248244,25.246781019107143,14.26694603,31.01786926,1.173571998771724,2.551471265186739
P-H01-W004::C014::C016,P-H01-W004,P-H01,C014,2021-11-02,C016,2022-05-17,train,196,12.64457823,23.56342958422194,12.14568801,22.63373748,1.7364903181888676,3.235985146522877
P-H01-W004::C016::C019,P-H01-W004,P-H01,C016,2022-05-17,C019,2023-01-17,train,245,14.47073354,21.57320581830612,15.09763487,22.50780055,1.7369715463559465,2.589505540026569
P-H01-W004::C019::C020,P-H01-W004,P-H01,C019,2023-01-17,C020,2023-05-16,train,119,7.024085032,21.55921897426891,6.284427693,19.28896819,1.1789065162399137,3.6184504626607437
P-H01-W004::C020::C022,P-H01-W004,P-H01,C020,2023-05-16,C022,2023-11-07,train,175,11.56749994,24.143024874771424,9.771311736,20.39412349,1.288579330625548,2.6894491457770364
P-H01-W004::C022::C023,P-H01-W004,P-H01,C022,2023-11-07,C023,2024-01-30,validation,84,2.378078315,10.340394101830357,3.482530031,15.14278683,1.936284102946541,8.41937819763362
P-H01-W004::C023::C027,P-H01-W004,P-H01,C023,2024-01-30,C027,2025-07-22,test,539,23.78073231,16.114865447546382,22.91897738,15.53090258,1.8672541179483122,1.265333147644937
P-H01-W004::C027::C029,P-H01-W004,P-H01,C027,2025-07-22,C029,2025-11-04,test,105,3.842855765,13.36764826825,4.527396179,15.748871,1.172436427627191,4.0784038589603
P-H01-W005::C005::C007,P-H01-W005,P-H01,C005,2019-05-14,C007,2019-11-05,train,175,32.99111327,68.85716641067143,32.18561729,67.17598124,1.186084129618414,2.475527019103575
P-H01-W005::C007::C008,P-H01-W005,P-H01,C007,2019-11-05,C008,2020-04-21,train,168,30.19771055,65.6530582046875,29.96582407,65.14891215,1.1675827202707356,2.53844993201718
P-H01-W005::C008::C010,P-H01-W005,P-H01,C008,2020-04-21,C010,2020-10-20,train,182,28.70807522,57.61332128629121,30.04811852,60.30261147,1.5782166144534506,3.167272628731444
P-H01-W005::C010::C012,P-H01-W005,P-H01,C010,2020-10-20,C012,2021-05-18,train,210,33.34195318,57.99118285235714,31.58898754,54.94227476,1.5857340413142014,2.7580445647143432
P-H01-W005::C012::C014,P-H01-W005,P-H01,C012,2021-05-18,C014,2021-11-02,train,168,19.27945716,41.91560552196429,21.53332185,46.81574885,1.1670169870272618,2.5372199673315916
P-H01-W005::C014::C016,P-H01-W005,P-H01,C014,2021-11-02,C016,2022-05-17,train,196,22.30680053,41.56917802848214,21.99537944,40.98883847,1.71770771067721,3.2009833741063827
P-H01-W005::C016::C018,P-H01-W005,P-H01,C016,2022-05-17,C018,2022-10-18,train,154,16.58398573,39.33312199923701,15.24073165,36.14725478,1.710357033127129,4.056544846426519
P-H01-W005::C018::C019,P-H01-W005,P-H01,C018,2022-10-18,C019,2023-01-17,train,91,7.366958313,29.569027734321427,8.906465499,35.74820355,1.1536934356132076,4.6306211797552095
P-H01-W005::C019::C020,P-H01-W005,P-H01,C019,2023-01-17,C020,2023-05-16,train,119,12.7044628,38.99415998067227,11.46290911,35.18342481,1.1682066362240824,3.5856090242087904
P-H01-W005::C020::C022,P-H01-W005,P-H01,C020,2023-05-16,C022,2023-11-07,train,175,16.34174783,34.10756225661428,15.41612994,32.1756655,1.2759682766561735,2.6631280745638137
P-H01-W005::C022::C023,P-H01-W005,P-H01,C022,2023-11-07,C023,2024-01-30,validation,84,5.999478464,26.087017964,6.893708491,29.97532174,1.9227508019708128,8.360532504998089
P-H01-W005::C023::C024,P-H01-W005,P-H01,C023,2024-01-30,C024,2024-05-14,validation,105,6.899398395,24.000050131178572,8.794048081,30.59072439,1.8549410794609533,6.452545040696316
P-H01-W005::C024::C025,P-H01-W005,P-H01,C024,2024-05-14,C025,2024-07-09,validation,56,6.282946487,40.97939650672768,4.674708259,30.48994985,1.1662850476721924,7.60688595825479
P-H01-W005::C025::C027,P-H01-W005,P-H01,C025,2024-07-09,C027,2025-07-22,test,378,28.89519676,27.92055718674603,27.53208218,26.60342068,1.1626826261599592,1.123465156626786
P-H01-W005::C027::C029,P-H01-W005,P-H01,C027,2025-07-22,C029,2025-11-04,test,105,4.625019569,16.088460929307143,6.612890866,23.00341323,1.1612555575987795,4.039510403932898
P-H01-W006::C005::C007,P-H01-W006,P-H01,C005,2019-05-14,C007,2019-11-05,train,175,25.07127842,52.327339673742856,25.21322233,52.62359689,1.1532852738381683,2.407071121539377
P-H01-W006::C007::C010,P-H01-W006,P-H01,C007,2019-11-05,C010,2020-10-20,train,350,40.66566249,42.43752349849286,40.95775241,42.74234019,1.5357695479807005,1.6026852211427167
P-H01-W006::C010::C012,P-H01-W006,P-H01,C010,2020-10-20,C012,2021-05-18,train,210,21.16096644,36.804966629571425,20.0793736,34.92376765,1.5366330824728736,2.6726439684438907
P-H01-W006::C012::C014,P-H01-W006,P-H01,C012,2021-05-18,C014,2021-11-02,train,168,13.76742074,29.93184776955357,15.0352355,32.68821289,1.1364293499589755,2.4707191670983084
P-H01-W006::C014::C016,P-H01-W006,P-H01,C014,2021-11-02,C016,2022-05-17,train,196,14.2858174,26.621912272193878,13.90471324,25.91171689,1.6641118461026554,3.1011063866785458
P-H01-W006::C016::C018,P-H01-W006,P-H01,C016,2022-05-17,C018,2022-10-18,train,154,9.703062864,23.01327085114286,9.294161592,22.04345793,1.6562279924640506,3.928164118490224
P-H01-W006::C018::C019,P-H01-W006,P-H01,C018,2022-10-18,C019,2023-01-17,train,91,3.380901716,13.570047821637361,4.894250069,19.64422899,1.1220631195384065,4.5036654330923405
P-H01-W006::C019::C020,P-H01-W006,P-H01,C019,2023-01-17,C020,2023-05-16,train,119,6.733124351,20.666165287418067,4.601930907,14.12483415,1.1342998289907624,3.481537920494756
P-H01-W006::C020::C022,P-H01-W006,P-H01,C020,2023-05-16,C022,2023-11-07,train,175,7.676890928,16.022768065439998,8.711136411,18.18138614,1.2394815175281793,2.5869749958695283
P-H01-W006::C022::C023,P-H01-W006,P-H01,C022,2023-11-07,C023,2024-01-30,validation,84,4.562524282,19.838833261910715,4.224644715,18.3696605,1.8690392700251148,8.126983254484205
P-H01-W006::C023::C024,P-H01-W006,P-H01,C023,2024-01-30,C024,2024-05-14,validation,105,2.802554219,9.748885033235714,4.094093921,14.24159814,1.800305626850813,6.262491716259614
P-H01-W006::C024::C025,P-H01-W006,P-H01,C024,2024-05-14,C025,2024-07-09,validation,56,3.41805721,22.293667784866074,2.781785515,18.14369927,1.1283261612807272,7.359305900139028
P-H01-W006::C025::C027,P-H01-W006,P-H01,C025,2024-07-09,C027,2025-07-22,test,378,19.44360481,18.787768933472222,18.41186306,17.790828,1.125636660405894,1.0876687571779173
P-H01-W006::C027::C029,P-H01-W006,P-H01,C027,2025-07-22,C029,2025-11-04,test,105,3.760158424,13.079979660628572,5.349082411,18.60716524,1.1264555141351877,3.918455967027403
P-H01-W007::C007::C008,P-H01-W007,P-H01,C007,2019-11-05,C008,2020-04-21,train,168,18.4326622,40.074582550892856,16.8147454,36.55705808,1.0559282038102877,2.2957010502482595
P-H01-W007::C008::C010,P-H01-W007,P-H01,C008,2020-04-21,C010,2020-10-20,train,182,15.82847239,31.765656815645603,16.83406964,33.78375788,1.413505317868332,2.836718776656089
P-H01-W007::C010::C012,P-H01-W007,P-H01,C010,2020-10-20,C012,2021-05-18,train,210,23.21936509,40.38510999582142,22.07663165,38.39757004,1.426307078038275,2.480755525016571
P-H01-W007::C012::C014,P-H01-W007,P-H01,C012,2021-05-18,C014,2021-11-02,train,168,15.05644371,32.7343218159375,16.76884689,36.45726981,1.0646928970817426,2.3147564324946814
P-H01-W007::C014::C016,P-H01-W007,P-H01,C014,2021-11-02,C016,2022-05-17,train,196,20.94259314,39.026949716249995,20.17270554,37.59224845,1.545690861250342,2.880426464651466
P-H01-W007::C016::C018,P-H01-W007,P-H01,C016,2022-05-17,C018,2022-10-18,train,154,16.79315684,39.8292242585065,15.57336168,36.93617114,1.5363623588969817,3.6438724129033933
P-H01-W007::C018::C019,P-H01-W007,P-H01,C018,2022-10-18,C019,2023-01-17,train,91,8.98964858,36.082078503791216,10.18233861,40.86922173,1.0476635266919065,4.20504508927713
P-H01-W007::C019::C020,P-H01-W007,P-H01,C019,2023-01-17,C020,2023-05-16,train,119,14.68233584,45.06490055092437,13.50363034,41.44706706,1.05830247825943,3.248277144405519
P-H01-W007::C020::C022,P-H01-W007,P-H01,C020,2023-05-16,C022,2023-11-07,train,175,18.75116074,39.13635120162857,19.08553351,39.83423494,1.1590140994260403,2.4190279989449213
P-H01-W007::C022::C023,P-H01-W007,P-H01,C022,2023-11-07,C023,2024-01-30,validation,84,9.063642714,39.410660729625,9.405737004,40.89816001,1.744983792249504,7.5875634537991825
P-H01-W007::C023::C024,P-H01-W007,P-H01,C023,2024-01-30,C024,2024-05-14,validation,105,9.071594883,31.556190771578567,11.07186229,38.51426383,1.6757132539947839,5.829088247824712
P-H01-W007::C024::C025,P-H01-W007,P-H01,C024,2024-05-14,C025,2024-07-09,validation,56,5.959592651,38.87037885317411,5.423293361,35.3724625,1.046700063467119,6.826914253238666
P-H01-W007::C025::C027,P-H01-W007,P-H01,C025,2024-07-09,C027,2025-07-22,test,378,41.81517421,40.40474174656746,40.63201654,39.26149217,1.0448945910255059,1.0096501306139312
P-H01-W007::C027::C029,P-H01-W007,P-H01,C027,2025-07-22,C029,2025-11-04,test,105,8.620022451,29.985363811692856,10.28773064,35.78660586,1.0485586217206193,3.647486062699583
P-H02-W001::C004::C005,P-H02-W001,P-H02,C004,2019-02-12,C005,2019-05-14,train,91,16.78352728,67.36465207714286,17.89280824,71.8170133,0.9984589013112795,4.00755070004335
P-H02-W001::C005::C007,P-H02-W001,P-H02,C005,2019-05-14,C007,2019-11-05,train,175,29.8196521,62.237873883,29.0944736,60.72432275,1.002534031552707,2.092431742997864
P-H02-W001::C007::C010,P-H02-W001,P-H02,C007,2019-11-05,C010,2020-10-20,train,350,47.84893345,49.93377983603571,47.8345987,49.9188205,1.0848525961997768,1.1321211736056243
P-H02-W001::C010::C012,P-H02-W001,P-H02,C010,2020-10-20,C012,2021-05-18,train,210,23.1496438,40.26384475214286,24.54736408,42.69487967,1.1194811916526426,1.947097644052989
P-H02-W001::C012::C014,P-H02-W001,P-H02,C012,2021-05-18,C014,2021-11-02,train,168,16.49663659,35.865455443437504,15.33888537,33.34838024,1.0386738826873958,2.2581883074498292
P-H02-W001::C014::C016,P-H02-W001,P-H02,C014,2021-11-02,C016,2022-05-17,train,196,16.70840662,31.136456724260206,17.83474473,33.23541077,1.0271182029090378,1.9140557327169696
P-H02-W001::C016::C018,P-H02-W001,P-H02,C016,2022-05-17,C018,2022-10-18,train,154,10.74411782,25.482396323084412,11.05610424,26.22235114,1.0192033768893718,2.417298918239241
P-H02-W001::C018::C019,P-H02-W001,P-H02,C018,2022-10-18,C019,2023-01-17,train,91,6.974547638,27.9939947777967,6.76282242,27.14418559,1.0631670956310413,4.267272326145471
P-H02-W001::C019::C020,P-H02-W001,P-H02,C019,2023-01-17,C020,2023-05-16,train,119,9.025136516,27.701101785453783,9.617469059,29.51916449,1.076651651445335,3.304596770507635
P-H02-W001::C020::C021,P-H02-W001,P-H02,C020,2023-05-16,C021,2023-07-25,train,70,6.155168081,32.116787736932146,4.461439179,23.27915229,1.0770063172221898,5.619665105220069
P-H02-W001::C021::C022,P-H02-W001,P-H02,C021,2023-07-25,C022,2023-11-07,train,105,5.464538986,19.008789187014287,6.408358578,22.29193305,1.4330103388869733,4.984828821699685
P-H02-W001::C022::C024,P-H02-W001,P-H02,C022,2023-11-07,C024,2024-05-14,validation,189,12.7198137,24.581544729761905,13.44229638,25.97777118,1.6564601341638379,3.201174941816623
P-H02-W001::C024::C026,P-H02-W001,P-H02,C024,2024-05-14,C026,2024-09-03,validation,112,8.862219678,28.901122655263396,7.855373657,25.61763597,1.3498266852513916,4.402001757036346
P-H02-W001::C026::C027,P-H02-W001,P-H02,C026,2024-09-03,C027,2025-07-22,test,322,17.35056798,19.68104023197205,17.24842232,19.56517469,1.0062769737560544,1.1414368467838474
P-H02-W001::C027::C028,P-H02-W001,P-H02,C027,2025-07-22,C028,2025-08-26,test,35,2.379660756,24.833459746542854,1.359336674,14.18564915,0.9986662349712176,10.421795494949636
P-H02-W001::C028::C029,P-H02-W001,P-H02,C028,2025-08-26,C029,2025-11-04,test,70,2.574880458,13.435358389778571,3.16704857,16.525207,0.9956687352511944,5.195257222149982
P-H02-W002::C004::C005,P-H02-W002,P-H02,C004,2019-02-12,C005,2019-05-14,train,91,9.237540999,37.07705329543681,10.92629497,43.85526637,1.0344528246792553,4.152020815539538
P-H02-W002::C005::C007,P-H02-W002,P-H02,C005,2019-05-14,C007,2019-11-05,train,175,19.51054546,40.7212955958,18.72627216,39.08440518,1.0402989935577354,2.1712526136969306
P-H02-W002::C007::C008,P-H02-W002,P-H02,C007,2019-11-05,C008,2020-04-21,train,168,16.48440842,35.838870091696435,16.26653596,35.36519201,1.4493115545350894,3.1509586029401273
P-H02-W002::C008::C012,P-H02-W002,P-H02,C008,2020-04-21,C012,2021-05-18,train,392,31.79613191,29.62637035746811,32.99049536,30.73923068,1.4739642106339563,1.3733811937093177
P-H02-W002::C012::C016,P-H02-W002,P-H02,C012,2021-05-18,C016,2022-05-17,train,364,30.06290569,30.16614369030907,29.48174701,29.58298928,1.0774273983434597,1.0811273550685403
P-H02-W002::C016::C018,P-H02-W002,P-H02,C016,2022-05-17,C018,2022-10-18,train,154,19.65365698,46.613624752889606,20.52703263,48.68505628,1.0547125411140028,2.5015178937785034
P-H02-W002::C018::C019,P-H02-W002,P-H02,C018,2022-10-18,C019,2023-01-17,train,91,17.61095638,70.68573426148353,16.97772098,68.14409438,1.1029416413163193,4.426916862536106
P-H02-W002::C019::C020,P-H02-W002,P-H02,C019,2023-01-17,C020,2023-05-16,train,119,28.65231669,87.94335017665966,29.65989015,91.03592335,1.1164541820610112,3.4267637814939857
P-H02-W002::C020::C021,P-H02-W002,P-H02,C020,2023-05-16,C021,2023-07-25,train,70,23.29814358,121.5663848942143,21.47292585,112.0426595,1.115715879675905,5.821646072166062
P-H02-W002::C021::C022,P-H02-W002,P-H02,C021,2023-07-25,C022,2023-11-07,train,105,35.80419989,124.54746676021428,36.36085441,126.4838293,1.479718151618096,5.147305284557234
P-H02-W002::C022::C024,P-H02-W002,P-H02,C022,2023-11-07,C024,2024-05-14,validation,189,73.87163651,142.75986896972222,75.24208891,145.4083226,1.7092628983116236,3.303218378880003
P-H02-W002::C024::C026,P-H02-W002,P-H02,C024,2024-05-14,C026,2024-09-03,validation,112,47.2904595,154.22178868191963,46.76204664,152.4985494,1.3975312489998402,4.557574006224925
P-H02-W002::C026::C027,P-H02-W002,P-H02,C026,2024-09-03,C027,2025-07-22,test,322,136.0578244,154.33267193198756,135.3233271,153.4995193,1.0464380278738388,1.1869922039780112
P-H02-W002::C027::C028,P-H02-W002,P-H02,C027,2025-07-22,C028,2025-08-26,test,35,15.33023971,159.98200154507143,14.7036953,153.4435631,1.03749027987336,10.826952134964136
P-H02-W002::C028::C029,P-H02-W002,P-H02,C028,2025-08-26,C029,2025-11-04,test,70,28.79754539,150.26147790996427,29.32881524,153.0335681,1.0366370620820364,5.409024098935197
P-H02-W003::C007::C008,P-H02-W003,P-H02,C007,2019-11-05,C008,2020-04-21,train,168,12.75919456,27.73985603,12.20778594,26.54103461,1.480425680593957,3.2186040466484687
P-H02-W003::C008::C010,P-H02-W003,P-H02,C008,2020-04-21,C010,2020-10-20,train,182,12.73214345,25.55173294017857,12.8823114,25.85310022,1.55885415228603,3.1284147204531454
P-H02-W003::C010::C012,P-H02-W003,P-H02,C010,2020-10-20,C012,2021-05-18,train,210,17.67933812,30.74942023014286,18.49766391,32.17272259,1.177845588258312,2.0486100052921357
P-H02-W003::C012::C014,P-H02-W003,P-H02,C012,2021-05-18,C014,2021-11-02,train,168,21.25551327,46.211763225401796,20.46923085,44.50230099,1.0809956047410931,2.350200265664787
P-H02-W003::C014::C016,P-H02-W003,P-H02,C014,2021-11-02,C016,2022-05-17,train,196,36.12435347,67.31846992304848,36.52224858,68.05995558,1.0707042282399397,1.9952791804318264
P-H02-W003::C016::C018,P-H02-W003,P-H02,C016,2022-05-17,C018,2022-10-18,train,154,39.62948401,93.99135736787336,40.60057182,96.29453803,1.0720899017390073,2.54273270526086
P-H02-W003::C018::C019,P-H02-W003,P-H02,C018,2022-10-18,C019,2023-01-17,train,91,28.65385902,115.00903304456043,28.37004782,113.8698897,1.1226230922130171,4.505913015723126
P-H02-W003::C019::C020,P-H02-W003,P-H02,C019,2023-01-17,C020,2023-05-16,train,119,38.61935835,118.53546754065125,39.01980158,119.7645591,1.1367658275868715,3.4891068783706287
P-H02-W003::C020::C021,P-H02-W003,P-H02,C020,2023-05-16,C021,2023-07-25,train,70,24.94759277,130.1729751320357,23.67175498,123.5158358,1.134919243622171,5.92184648189997
P-H02-W003::C021::C022,P-H02-W003,P-H02,C021,2023-07-25,C022,2023-11-07,train,105,37.47432913,130.3571306165,37.75808427,131.3441932,1.5018533974136934,5.2243043181462046
P-H02-W003::C022::C024,P-H02-W003,P-H02,C022,2023-11-07,C024,2024-05-14,validation,189,69.15107767,133.63720168765875,70.36125148,135.9759106,1.734623002147629,3.35222778589641
P-H02-W003::C024::C026,P-H02-W003,P-H02,C024,2024-05-14,C026,2024-09-03,validation,112,42.95996242,140.09934173129463,42.04748909,137.1236196,1.4217614853639313,4.636592701153356
P-H02-W003::C026::C027,P-H02-W003,P-H02,C026,2024-09-03,C027,2025-07-22,test,322,125.4643007,142.31626034371118,125.4829555,142.3374207,1.0677553574314278,1.2111728083907731
P-H02-W003::C027::C028,P-H02-W003,P-H02,C027,2025-07-22,C028,2025-08-26,test,35,14.64405143,152.8211367087857,13.59325922,141.8553694,1.0571479970717554,11.032094455155962
P-H02-W003::C028::C029,P-H02-W003,P-H02,C028,2025-08-26,C029,2025-11-04,test,70,26.9069335,140.39653515535713,27.69111143,144.4882636,1.0582404792768143,5.521747643655091
P-H02-W004::C004::C005,P-H02-W004,P-H02,C004,2019-02-12,C005,2019-05-14,train,91,8.138996248,32.66778439101098,9.748467083,39.12777585,1.0538451811327276,4.2298566198761405
