sample_id,point_id,profile_id,current_date,label_horizon_days,label_horizon_end,split_by_horizon_end,horizon_complete,label_status,activity_180d,onset_180d,ongoing_acceleration_180d,current_true_rate_mm_y,max_delta_rate_next_180d_mm_y,max_acceleration_next_180d_mm_y2,sustained_two_months,current_regime_stage,first_onset_date,use_class
P-H01-W002::C025::C027,P-H01-W002,P-H01,2024-07-09,180,2025-01-05,test,True,complete,0.0,0.0,0.0,144.31585091290322,-4.620321612903211,16.58756849,False,elevated,,evaluation_only
P-H01-W002::C027::C029,P-H01-W002,P-H01,2025-07-22,180,2026-01-18,test,False,right_censored,,,,137.11234592903224,,,,,,evaluation_only
P-H01-W003::C005::C007,P-H01-W003,P-H01,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,29.164388982580643,4.452847737419358,25.2445455,False,background,,evaluation_only
P-H01-W003::C007::C008,P-H01-W003,P-H01,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,31.978051578666665,1.1898556813333343,10.22431729,False,background,,evaluation_only
P-H01-W003::C008::C010,P-H01-W003,P-H01,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,27.166239570000002,1.597497299999997,5.580378763,False,background,,evaluation_only
P-H01-W003::C010::C012,P-H01-W003,P-H01,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,24.94853490709677,-0.48092201709676985,2.769240776,False,background,,evaluation_only
P-H01-W003::C012::C014,P-H01-W003,P-H01,2021-05-18,180,2021-11-14,train,True,complete,1.0,1.0,0.0,23.538392676129032,155.92228482387097,897.5325325,True,background,2021-09-01,evaluation_only
P-H01-W003::C014::C016,P-H01-W003,P-H01,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,177.77386288,-1.2137172799999973,2.518109202,False,step_transition,,evaluation_only
P-H01-W003::C016::C018,P-H01-W003,P-H01,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,63.3657134583871,15.134347371612897,41.86311111,False,post_step,,evaluation_only
P-H01-W003::C018::C019,P-H01-W003,P-H01,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,77.47693474677419,1.0231260832258045,6.111067414,False,post_step,,evaluation_only
P-H01-W003::C019::C020,P-H01-W003,P-H01,2023-01-17,180,2023-07-16,train,True,complete,0.0,0.0,0.0,74.74012464387097,0.5925852461290333,26.84346691,False,post_step,,evaluation_only
P-H01-W003::C020::C022,P-H01-W003,P-H01,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,71.09913734258065,7.102264507419349,26.84346691,False,post_step,,evaluation_only
P-H01-W003::C022::C023,P-H01-W003,P-H01,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,77.683302884,-0.7399332140000041,3.411171724,False,post_step,,evaluation_only
P-H01-W003::C023::C024,P-H01-W003,P-H01,2024-01-30,180,2024-07-28,validation,True,complete,0.0,0.0,0.0,73.93257154032258,1.5097080696774157,35.61118313,False,post_step,,evaluation_only
P-H01-W003::C024::C025,P-H01-W003,P-H01,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,71.31323868741936,8.592221862580644,35.61118313,False,post_step,,evaluation_only
P-H01-W003::C025::C027,P-H01-W003,P-H01,2024-07-09,180,2025-01-05,test,True,complete,0.0,0.0,0.0,76.14576482548387,3.759695724516135,26.77908563,False,post_step,,evaluation_only
P-H01-W004::C005::C007,P-H01-W004,P-H01,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,48.32687379709677,0.6449298629032256,7.352353546,False,decaying,,evaluation_only
P-H01-W004::C007::C008,P-H01-W004,P-H01,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,41.94441723,-2.045773859999997,13.92691451,False,decaying,,evaluation_only
P-H01-W004::C008::C010,P-H01-W004,P-H01,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,38.47331385,1.9624198500000034,13.92691451,False,decaying,,evaluation_only
P-H01-W004::C010::C012,P-H01-W004,P-H01,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,34.286703718387095,-0.655186908387094,19.00275931,False,decaying,,evaluation_only
P-H01-W004::C012::C014,P-H01-W004,P-H01,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,30.49539045483871,2.1618525451612918,15.59874782,False,decaying,,evaluation_only
P-H01-W004::C014::C016,P-H01-W004,P-H01,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,26.497518042,-1.670303871999998,25.64820874,False,decaying,,evaluation_only
P-H01-W004::C016::C019,P-H01-W004,P-H01,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,24.637531842258063,0.6045966877419353,4.694543199,False,decaying,,evaluation_only
P-H01-W004::C019::C020,P-H01-W004,P-H01,2023-01-17,180,2023-07-16,train,True,complete,0.0,0.0,0.0,17.96279447548387,3.2957893245161287,12.9712753,False,decaying,,evaluation_only
P-H01-W004::C020::C022,P-H01-W004,P-H01,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,20.125970178064517,1.2624419519354824,7.722599863,False,decaying,,evaluation_only
P-H01-W004::C022::C023,P-H01-W004,P-H01,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,17.390425976,-0.2418733660000001,21.6196525,False,decaying,,evaluation_only
P-H01-W004::C023::C027,P-H01-W004,P-H01,2024-01-30,180,2024-07-28,validation,True,complete,0.0,0.0,0.0,14.079335679032258,5.286125980967743,21.6196525,False,residual,,evaluation_only
P-H01-W004::C027::C029,P-H01-W004,P-H01,2025-07-22,180,2026-01-18,test,False,right_censored,,,,18.329086501612903,,,,,,evaluation_only
P-H01-W005::C005::C007,P-H01-W005,P-H01,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,70.84106169677419,-0.6126449167741868,15.71059421,False,decaying,,evaluation_only
P-H01-W005::C007::C008,P-H01-W005,P-H01,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,66.645952646,-0.07867914599999892,-0.5969700611,False,decaying,,evaluation_only
P-H01-W005::C008::C010,P-H01-W005,P-H01,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,63.296748836666666,-0.3211737766666687,3.332284619,False,decaying,,evaluation_only
P-H01-W005::C010::C012,P-H01-W005,P-H01,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,58.17620917290323,-1.2818537729032258,-2.281930693,False,decaying,,evaluation_only
P-H01-W005::C012::C014,P-H01-W005,P-H01,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,50.94189902225806,-1.355161572258062,8.610372677,False,decaying,,evaluation_only
P-H01-W005::C014::C016,P-H01-W005,P-H01,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,43.71455573633333,1.2077005436666681,-4.374401853,False,decaying,,evaluation_only
P-H01-W005::C016::C018,P-H01-W005,P-H01,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,38.434834079677415,-0.2648284596774175,10.93204414,False,decaying,,evaluation_only
P-H01-W005::C018::C019,P-H01-W005,P-H01,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,34.00887077935484,3.019743600645164,21.33395277,False,decaying,,evaluation_only
P-H01-W005::C019::C020,P-H01-W005,P-H01,2023-01-17,180,2023-07-16,train,True,complete,0.0,0.0,0.0,36.70429100967742,-0.30405315967741586,1.806592305,False,decaying,,evaluation_only
P-H01-W005::C020::C022,P-H01-W005,P-H01,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,34.64279951129032,0.9650445487096775,14.04542151,False,decaying,,evaluation_only
P-H01-W005::C022::C023,P-H01-W005,P-H01,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,31.322553344000003,1.6488908759999994,25.46919148,False,decaying,,evaluation_only
P-H01-W005::C023::C024,P-H01-W005,P-H01,2024-01-30,180,2024-07-28,validation,True,complete,0.0,0.0,0.0,28.784489963548385,4.186954256451617,25.46919148,False,residual,,evaluation_only
P-H01-W005::C024::C025,P-H01-W005,P-H01,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,30.06432019129032,0.9149937387096791,9.322969177,False,residual,,evaluation_only
P-H01-W005::C025::C027,P-H01-W005,P-H01,2024-07-09,180,2025-01-05,test,True,complete,0.0,0.0,0.0,30.136925035806453,-1.4395697458064518,22.75866886,False,residual,,evaluation_only
P-H01-W005::C027::C029,P-H01-W005,P-H01,2025-07-22,180,2026-01-18,test,False,right_censored,,,,25.71487325,,,,,,evaluation_only
P-H01-W006::C005::C007,P-H01-W006,P-H01,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,60.548657634516125,-5.249198984516127,-8.81340931,False,decaying,,evaluation_only
P-H01-W006::C007::C010,P-H01-W006,P-H01,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,47.74123891066667,-1.3971130506666682,26.1432642,False,decaying,,evaluation_only
P-H01-W006::C010::C012,P-H01-W006,P-H01,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,39.007733951935485,-1.119639721935485,13.04494523,False,decaying,,evaluation_only
P-H01-W006::C012::C014,P-H01-W006,P-H01,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,33.752284967741936,0.8486965722580635,11.18468175,False,decaying,,evaluation_only
P-H01-W006::C014::C016,P-H01-W006,P-H01,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,31.667684621666666,-0.9725436616666663,13.9203063,False,decaying,,evaluation_only
P-H01-W006::C016::C018,P-H01-W006,P-H01,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,22.47185528129032,1.5371409387096797,8.31989382,False,decaying,,evaluation_only
P-H01-W006::C018::C019,P-H01-W006,P-H01,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,21.41798850096774,-0.9852721109677418,25.78944317,False,decaying,,evaluation_only
P-H01-W006::C019::C020,P-H01-W006,P-H01,2023-01-17,180,2023-07-16,train,True,complete,0.0,0.0,0.0,18.34675890548387,-1.0202360854838695,39.46006785,False,decaying,,evaluation_only
P-H01-W006::C020::C022,P-H01-W006,P-H01,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,14.611428370967742,8.29167153903226,39.46006785,False,decaying,,evaluation_only
P-H01-W006::C022::C023,P-H01-W006,P-H01,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,22.311943548000002,-2.3646254480000017,36.20791695,False,decaying,,evaluation_only
P-H01-W006::C023::C024,P-H01-W006,P-H01,2024-01-30,180,2024-07-28,validation,True,complete,0.0,0.0,0.0,15.34388485032258,4.826486309677419,36.20791695,False,residual,,evaluation_only
P-H01-W006::C024::C025,P-H01-W006,P-H01,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,16.085905251935483,7.868910798064519,29.57860348,False,residual,,evaluation_only
P-H01-W006::C025::C027,P-H01-W006,P-H01,2024-07-09,180,2025-01-05,test,True,complete,0.0,0.0,0.0,20.603517717419354,3.3512983325806474,22.70666932,False,residual,,evaluation_only
P-H01-W006::C027::C029,P-H01-W006,P-H01,2025-07-22,180,2026-01-18,test,False,right_censored,,,,15.531757288387096,,,,,,evaluation_only
P-H01-W007::C007::C008,P-H01-W007,P-H01,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,36.13381445066667,2.873898609333331,15.3749886,False,uniform,,evaluation_only
P-H01-W007::C008::C010,P-H01-W007,P-H01,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,33.57190731,1.8396914699999982,28.78056632,False,uniform,,evaluation_only
P-H01-W007::C010::C012,P-H01-W007,P-H01,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,37.272350798709674,2.047922881290326,23.45204943,False,uniform,,evaluation_only
P-H01-W007::C012::C014,P-H01-W007,P-H01,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,36.82912352322581,1.1939649367741865,13.9474753,False,uniform,,evaluation_only
P-H01-W007::C014::C016,P-H01-W007,P-H01,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,37.31866252533334,2.9565420346666613,12.46355974,False,uniform,,evaluation_only
P-H01-W007::C016::C018,P-H01-W007,P-H01,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,35.44012401741936,4.911631062580639,31.60469194,False,uniform,,evaluation_only
P-H01-W007::C018::C019,P-H01-W007,P-H01,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,39.90329838129032,2.894549468709677,12.9960593,False,uniform,,evaluation_only
P-H01-W007::C019::C020,P-H01-W007,P-H01,2023-01-17,180,2023-07-16,train,True,complete,0.0,0.0,0.0,42.26662678870968,0.5312210612903172,7.347984871,False,uniform,,evaluation_only
P-H01-W007::C020::C022,P-H01-W007,P-H01,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,41.14271148387097,0.6295461161290348,19.06550945,False,uniform,,evaluation_only
P-H01-W007::C022::C023,P-H01-W007,P-H01,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,40.85980637,0.9501630799999958,3.719921542,False,uniform,,evaluation_only
P-H01-W007::C023::C024,P-H01-W007,P-H01,2024-01-30,180,2024-07-28,validation,True,complete,0.0,0.0,0.0,39.78461337290322,-0.06608513290322549,11.07535122,False,uniform,,evaluation_only
P-H01-W007::C024::C025,P-H01-W007,P-H01,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,37.50900906193549,3.9164547080645136,36.76686991,False,uniform,,evaluation_only
P-H01-W007::C025::C027,P-H01-W007,P-H01,2024-07-09,180,2025-01-05,test,True,complete,0.0,0.0,0.0,34.388649288064514,7.036814481935487,36.76686991,False,uniform,,evaluation_only
P-H01-W007::C027::C029,P-H01-W007,P-H01,2025-07-22,180,2026-01-18,test,False,right_censored,,,,37.3835074983871,,,,,,evaluation_only
P-H02-W001::C004::C005,P-H02-W001,P-H02,2019-02-12,180,2019-08-11,train,True,complete,0.0,0.0,0.0,76.53226450107142,-0.5365879210714297,-18.17364529,False,decaying,,evaluation_only
P-H02-W001::C005::C007,P-H02-W001,P-H02,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,66.28484633387096,-1.2212678438709617,16.58224317,False,decaying,,evaluation_only
P-H02-W001::C007::C010,P-H02-W001,P-H02,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,59.80753330066667,-0.9270162806666704,-9.356025107,False,decaying,,evaluation_only
P-H02-W001::C010::C012,P-H02-W001,P-H02,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,41.72186506419355,3.920965065806449,15.74408473,False,decaying,,evaluation_only
P-H02-W001::C012::C014,P-H02-W001,P-H02,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,38.71825994129032,-1.624447801290323,9.926657314,False,decaying,,evaluation_only
P-H02-W001::C014::C016,P-H02-W001,P-H02,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,29.754822189333332,6.585976450666671,30.38461812,False,decaying,,evaluation_only
P-H02-W001::C016::C018,P-H02-W001,P-H02,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,29.24866699516129,-1.32441914516129,13.38321999,False,decaying,,evaluation_only
P-H02-W001::C018::C019,P-H02-W001,P-H02,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,26.483215146451613,5.335773083548386,29.77730117,False,decaying,,evaluation_only
P-H02-W001::C019::C020,P-H02-W001,P-H02,2023-01-17,180,2023-07-16,train,True,complete,0.0,0.0,0.0,28.65604939387097,3.1629388361290296,29.77730117,False,decaying,,evaluation_only
P-H02-W001::C020::C021,P-H02-W001,P-H02,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,26.50294180612903,-2.69475875612903,22.62090031,False,decaying,,evaluation_only
P-H02-W001::C021::C022,P-H02-W001,P-H02,2023-07-25,180,2024-01-21,validation,True,complete,0.0,0.0,0.0,21.543861787096773,7.116649082903226,31.50720959,False,decaying,,evaluation_only
P-H02-W001::C022::C024,P-H02-W001,P-H02,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,23.850533792,4.809977077999999,31.50720959,False,decaying,,evaluation_only
P-H02-W001::C024::C026,P-H02-W001,P-H02,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,26.621675400967742,0.11654878903225807,12.97112669,False,residual,,evaluation_only
P-H02-W001::C026::C027,P-H02-W001,P-H02,2024-09-03,180,2025-03-02,test,True,complete,0.0,0.0,0.0,21.51424504,2.070471050000002,14.21680482,False,residual,,evaluation_only
P-H02-W001::C027::C028,P-H02-W001,P-H02,2025-07-22,180,2026-01-18,test,False,right_censored,,,,14.464445120967742,,,,,,evaluation_only
P-H02-W001::C028::C029,P-H02-W001,P-H02,2025-08-26,180,2026-02-22,test,False,right_censored,,,,14.113576141935484,,,,,,evaluation_only
P-H02-W002::C004::C005,P-H02-W002,P-H02,2019-02-12,180,2019-08-11,train,True,complete,0.0,0.0,0.0,44.5521340525,-0.19348548250000164,2.106806263,False,decaying,,evaluation_only
P-H02-W002::C005::C007,P-H02-W002,P-H02,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,43.78867217516129,-0.7891980851612885,6.31164776,False,decaying,,evaluation_only
P-H02-W002::C007::C008,P-H02-W002,P-H02,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,38.852807217999995,-0.08530854799999332,8.379884863,False,decaying,,evaluation_only
P-H02-W002::C008::C012,P-H02-W002,P-H02,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,31.88096963,1.645130439999999,8.379884863,False,decaying,,evaluation_only
P-H02-W002::C012::C016,P-H02-W002,P-H02,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,29.165979752903226,0.09668605709677536,3.532874613,False,quiescent,,evaluation_only
P-H02-W002::C016::C018,P-H02-W002,P-H02,2022-05-17,180,2022-11-13,train,True,complete,1.0,1.0,0.0,35.70900501612903,27.969525863870963,70.40841354,True,quiescent,2022-11-01,evaluation_only
P-H02-W002::C018::C019,P-H02-W002,P-H02,2022-10-18,180,2023-04-16,train,True,complete,1.0,1.0,1.0,61.562933236129034,32.07542914387097,106.8188668,True,reactivated,2022-11-01,evaluation_only
P-H02-W002::C019::C020,P-H02-W002,P-H02,2023-01-17,180,2023-07-16,train,True,complete,1.0,0.0,1.0,76.58104485967742,37.726590140322585,106.8188668,True,reactivated,,evaluation_only
P-H02-W002::C020::C021,P-H02-W002,P-H02,2023-05-16,180,2023-11-12,train,True,complete,1.0,0.0,1.0,106.73786385806451,28.897538641935483,76.60091203,True,reactivated,,evaluation_only
P-H02-W002::C021::C022,P-H02-W002,P-H02,2023-07-25,180,2024-01-21,validation,True,complete,1.0,0.0,1.0,116.62371048387097,25.78896931612904,76.60091203,True,reactivated,,evaluation_only
P-H02-W002::C022::C024,P-H02-W002,P-H02,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,136.87873048,12.790744520000004,40.6636636,False,active_secondary,,evaluation_only
P-H02-W002::C024::C026,P-H02-W002,P-H02,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,150.94558997419355,4.700817025806458,15.60820692,False,active_secondary,,evaluation_only
P-H02-W002::C026::C027,P-H02-W002,P-H02,2024-09-03,180,2025-03-02,test,True,complete,0.0,0.0,0.0,154.02644994,1.6199570600000186,10.13263121,False,active_secondary,,evaluation_only
P-H02-W002::C027::C028,P-H02-W002,P-H02,2025-07-22,180,2026-01-18,test,False,right_censored,,,,152.93624553225806,,,,,,evaluation_only
P-H02-W002::C028::C029,P-H02-W002,P-H02,2025-08-26,180,2026-02-22,test,False,right_censored,,,,153.95570282258066,,,,,,evaluation_only
P-H02-W003::C007::C008,P-H02-W003,P-H02,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,30.730032349333335,-0.694122589333336,3.546555704,False,background,,evaluation_only
P-H02-W003::C008::C010,P-H02-W003,P-H02,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,24.84998099,5.382664900000002,41.22754604,False,background,,evaluation_only
P-H02-W003::C010::C012,P-H02-W003,P-H02,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,30.66713755903226,2.958494500967742,22.13833662,False,background,,evaluation_only
P-H02-W003::C012::C014,P-H02-W003,P-H02,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,35.08396251483871,17.686413195161293,62.19574385,False,background,,evaluation_only
P-H02-W003::C014::C016,P-H02-W003,P-H02,2021-11-02,180,2022-05-01,train,True,complete,1.0,1.0,0.0,52.87615806466667,29.016431985333327,72.70120084,True,background,2022-01-01,evaluation_only
P-H02-W003::C016::C018,P-H02-W003,P-H02,2022-05-17,180,2022-11-13,train,True,complete,1.0,0.0,1.0,83.83915408612903,28.35125281387097,91.05509639,True,accelerating,,evaluation_only
P-H02-W003::C018::C019,P-H02-W003,P-H02,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,109.51159388064515,12.552045519354849,51.4559673,False,accelerating,,evaluation_only
P-H02-W003::C019::C020,P-H02-W003,P-H02,2023-01-17,180,2023-07-16,train,True,complete,0.0,0.0,0.0,115.79639144516129,8.141929754838714,41.89048297,False,elevated,,evaluation_only
P-H02-W003::C020::C021,P-H02-W003,P-H02,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,121.36361213548386,15.359027464516146,46.83574345,False,elevated,,evaluation_only
P-H02-W003::C021::C022,P-H02-W003,P-H02,2023-07-25,180,2024-01-21,validation,True,complete,0.0,0.0,0.0,127.27583002580644,9.446809574193566,46.83574345,False,elevated,,evaluation_only
P-H02-W003::C022::C024,P-H02-W003,P-H02,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,136.52860470000002,0.9002405999999894,13.0531592,False,elevated,,evaluation_only
