sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,target_campaign_type,split,forecast_horizon_days,label_status,target_available,missing_reason,current_observed_settlement_mm,target_observed_settlement_mm,observed_increment_mm,observed_rate_mm_y,current_standard_uncertainty_mm,target_standard_uncertainty_mm,sigma_increment_mm,sigma_rate_mm_y,training_weight
P-D01-W007::C018::C020,P-D01-W007,P-D01,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,203.6844471,215.7823275,12.097880400000008,21.041670552857155,0.7203289649,0.6984619879,1.0033558522354495,1.7451225001380855,2.1140611392836197
P-D01-W007::C020::C022,P-D01-W007,P-D01,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,215.7823275,220.7050785,4.922751000000005,10.274484587142869,0.6984619879,0.726949291,1.0081192490110595,2.1040888897216545,1.4542571667713082
P-D01-W007::C022::C023,P-D01-W007,P-D01,C022,2023-11-07,C023,2024-01-30,focused,validation,84,observed,True,,220.7050785,223.973644,3.268565499999994,14.21242320089283,0.726949291,0.7170496207,1.021085417696001,4.43989820016029,0.3266053947315698
P-D01-W007::C023::C024,P-D01-W007,P-D01,C023,2024-01-30,C024,2024-05-14,full,validation,105,observed,True,,223.973644,229.2366827,5.263038699999981,18.30785604928565,0.7170496207,0.7132395095,1.0113707314619176,3.518125330156813,0.5201717537291597
P-D01-W007::C024::C026,P-D01-W007,P-D01,C024,2024-05-14,C026,2024-09-03,focused,validation,112,observed,True,,229.2366827,231.8903806,2.6536978999999974,8.654135339062492,0.7132395095,1.24819124,1.4375993772691118,4.688242612031635,0.29292013337928996
P-D01-W007::C026::C027,P-D01-W007,P-D01,C026,2024-09-03,C027,2025-07-22,full,test,322,observed,True,,231.8903806,241.2323033,9.341922700000026,10.59669958439444,1.24819124,0.6918449406,1.4271057401070724,1.618789973832634,2.4569050178335434
P-D01-W007::C027::C029,P-D01-W007,P-D01,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,241.2323033,245.6601326,4.427829299999985,15.402520493571375,0.6918449406,0.8901259711,1.1273746787384111,3.92165334675433,0.41863060529836743
P-H01-W001::C005::C007,P-H01-W001,P-H01,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,82.01756213,99.3537519,17.336189770000004,36.18310464852858,0.7526446117,0.7722928518,1.0783831232277425,2.2507396329081883,1.2709218966220275
P-H01-W001::C007::C008,P-H01-W001,P-H01,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,99.3537519,114.1990091,14.845257199999992,32.275179716071406,0.7722928518,0.7199526787,1.0558257945838803,2.295478401617632,1.2218642479807011
P-H01-W001::C008::C010,P-H01-W001,P-H01,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,114.1990091,127.6600226,13.461013500000007,27.014479015796717,0.7199526787,1.220123858,1.4166983053664284,2.8431266815114724,0.7964838184216204
P-H01-W001::C010::C012,P-H01-W001,P-H01,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,127.6600226,145.7084385,18.048415899999995,31.391351940357136,1.220123858,0.7265116861,1.4200427665745385,2.469860097577858,1.0554184243890898
P-H01-W001::C012::C014,P-H01-W001,P-H01,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,145.7084385,156.4783873,10.769948800000009,23.415022614285736,0.7265116861,0.7357396065,1.033988393848132,2.2480015526966084,1.2740197640173088
P-H01-W001::C014::C016,P-H01-W001,P-H01,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,156.4783873,168.8916307,12.413243399999999,23.132332407397957,0.7357396065,1.368706262,1.5539207187661754,2.895762972088498,0.7677916027930712
P-H01-W001::C016::C018,P-H01-W001,P-H01,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,168.8916307,176.4139064,7.5222756999999945,17.84098181444804,1.368706262,0.7246197394,1.5486867334506795,3.673102788265329,0.4772030550760926
P-H01-W001::C018::C019,P-H01-W001,P-H01,C018,2022-10-18,C019,2023-01-17,focused,train,91,observed,True,,176.4139064,180.1668151,3.752908700000006,15.063185743681343,0.7246197394,0.7225723498,1.0233203640227324,4.107338054497835,0.38163524945428934
P-H01-W001::C019::C020,P-H01-W001,P-H01,C019,2023-01-17,C020,2023-05-16,full,train,119,observed,True,,180.1668151,188.0974128,7.930597699999993,24.34160344474788,0.7225723498,0.7665286347,1.0534120506765334,3.2332668194084357,0.6158660842545213
P-H01-W001::C020::C022,P-H01-W001,P-H01,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,188.0974128,197.0255151,8.928102300000006,18.634224943285727,0.7665286347,0.8745381318,1.162920071108621,2.4271803198424218,1.092861923305086
P-H01-W001::C022::C023,P-H01-W001,P-H01,C022,2023-11-07,C023,2024-01-30,focused,validation,84,observed,True,,197.0255151,199.0463441,2.020828999999992,8.78699752678568,0.8745381318,1.46736999,1.7082129936061352,7.427676141840962,0.20726567062393048
P-H01-W001::C023::C024,P-H01-W001,P-H01,C023,2024-01-30,C024,2024-05-14,full,validation,105,observed,True,,199.0463441,203.0923143,4.045970199999999,14.074196338571426,1.46736999,0.7698612155,1.657063963365246,5.764215358277678,0.20726567062393048
P-H01-W001::C024::C029,P-H01-W001,P-H01,C024,2024-05-14,C027,2025-07-22,full,test,434,censored_instrument,False,instrument,203.0923143,,,,0.7698612155,,,,
P-H01-W002::C005::C007,P-H01-W002,P-H01,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,31.91463205,43.01314897,11.098516920000002,23.164190314457148,0.7987720553,0.8118298028,1.1389049236185051,2.377057276295194,1.1394363924766742
P-H01-W002::C007::C008,P-H01-W002,P-H01,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,43.01314897,50.81494921,7.801800239999999,16.96194962892857,0.8118298028,0.7703333749,1.119143036970302,2.433136870555969,1.0875176129373458
P-H01-W002::C008::C010,P-H01-W002,P-H01,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,50.81494921,59.49572019,8.680770979999998,17.421162639807687,0.7703333749,1.297571675,1.5090082041682642,3.028380475672849,0.7020184140591202
P-H01-W002::C010::C012,P-H01-W002,P-H01,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,59.49572019,81.22080795,21.725087759999994,37.786134782571416,1.297571675,0.7777122998,1.5127883768136607,2.631171212529474,0.9299747588868418
P-H01-W002::C012::C014,P-H01-W002,P-H01,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,81.22080795,109.0031826,27.78237465000001,60.401859172098234,0.7777122998,0.7825542852,1.103280395250948,2.398649787889338,1.1190144410095813
P-H01-W002::C014::C016,P-H01-W002,P-H01,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,109.0031826,163.1736617,54.170479099999994,100.94779332283161,0.7825542852,1.450769379,1.6483698008423135,3.0717707640696683,0.6823257696972529
P-H01-W002::C016::C018,P-H01-W002,P-H01,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,163.1736617,215.5977976,52.42413590000001,124.33711452905847,1.450769379,0.771101411,1.6429635349240823,3.896704098253384,0.4240084605620664
P-H01-W002::C018::C019,P-H01-W002,P-H01,C018,2022-10-18,C019,2023-01-17,focused,train,91,observed,True,,215.5977976,245.0608008,29.463003200000003,118.25672438241759,0.771101411,0.7742429381,1.0927257264491905,4.385912874566668,0.33469511873730695
P-H01-W002::C019::C020,P-H01-W002,P-H01,C019,2023-01-17,C020,2023-05-16,full,train,119,observed,True,,245.0608008,290.5901339,45.5293331,139.7444446619748,0.7742429381,0.8057611867,1.1174538993577823,3.4298322415162183,0.5472976986514428
P-H01-W002::C020::C022,P-H01-W002,P-H01,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,290.5901339,356.9670799,66.37694599999998,138.53816872285708,0.8057611867,0.926210228,1.227646722980192,2.5622740889629436,0.9806594313288555
P-H01-W002::C022::C023,P-H01-W002,P-H01,C022,2023-11-07,C023,2024-01-30,focused,validation,84,observed,True,,356.9670799,386.3728853,29.40580540000002,127.86274312321437,0.926210228,1.569672326,1.8225631943672247,7.924895318364628,0.20726567062393048
P-H01-W002::C023::C024,P-H01-W002,P-H01,C023,2024-01-30,C024,2024-05-14,full,validation,105,observed,True,,386.3728853,425.937502,39.56461669999999,137.62834523499995,1.569672326,0.8085490834,1.7656791416554793,6.142041014187274,0.20726567062393048
P-H01-W002::C024::C025,P-H01-W002,P-H01,C024,2024-05-14,C025,2024-07-09,focused,validation,56,observed,True,,425.937502,449.5332717,23.595769700000005,153.89919433794645,0.8085490834,0.8007350323,1.1379491254970329,7.422069965853415,0.20726567062393048
P-H01-W002::C025::C027,P-H01-W002,P-H01,C025,2024-07-09,C027,2025-07-22,full,test,378,observed,True,,449.5332717,589.1734037,139.640132,134.93004818253968,0.8007350323,0.7903185058,1.1250688568094074,1.0871201056868678,3.3162507299828876
P-H01-W002::C027::C029,P-H01-W002,P-H01,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,589.1734037,627.0229684,37.84956469999997,131.66241434928563,0.7903185058,0.7866335522,1.115076538205667,3.8788733864725704,0.427915651623594
P-H01-W003::C005::C007,P-H01-W003,P-H01,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,274.1554551,290.3119848,16.15652970000002,33.720985559571474,0.8356758905,0.8410260114,1.1856133205283925,2.4745443732742594,1.0514264236060569
P-H01-W003::C007::C008,P-H01-W003,P-H01,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,290.3119848,305.5227537,15.210768900000005,33.0698413138393,0.8410260114,0.8100743858,1.167709408363502,2.538725365504578,0.9989366207013332
P-H01-W003::C008::C010,P-H01-W003,P-H01,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,305.5227537,316.1104372,10.587683499999969,21.248084606455983,0.8100743858,1.355723618,1.579305872506101,3.169458626004689,0.6409131838301232
P-H01-W003::C010::C012,P-H01-W003,P-H01,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,316.1104372,332.1408905,16.030453300000033,27.881538418214344,1.355723618,0.8193599342,1.5840887696638841,2.755182967236827,0.8481418421194452
P-H01-W003::C012::C014,P-H01-W003,P-H01,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,332.1408905,374.7232436,42.58235309999998,92.57859803437496,0.8193599342,0.8187771268,1.158337897654692,2.518350697133192,1.0151657624036294
P-H01-W003::C014::C016,P-H01-W003,P-H01,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,374.7232436,425.2555199,50.532276300000035,94.16792815599497,0.8187771268,1.512841764,1.7201994611885842,3.2056268020363796,0.6265322893133844
P-H01-W003::C016::C018,P-H01-W003,P-H01,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,425.2555199,454.8063924,29.55087249999997,70.08737779626617,1.512841764,0.8056518467,1.7139909862638578,4.065163686577105,0.38959493682498303
P-H01-W003::C018::C019,P-H01-W003,P-H01,C018,2022-10-18,C019,2023-01-17,focused,train,91,observed,True,,454.8063924,471.7336006,16.927208199999995,67.94134939615383,0.8056518467,0.8161550396,1.146814695910197,4.603011732760433,0.30386817342111344
P-H01-W003::C019::C020,P-H01-W003,P-H01,C019,2023-01-17,C020,2023-05-16,full,train,119,observed,True,,471.7336006,496.7593738,25.025773200000003,76.81229967478993,0.8161550396,0.8339949087,1.1669004055196823,3.581599774084571,0.5018977758037025
P-H01-W003::C020::C022,P-H01-W003,P-H01,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,496.7593738,534.4645904,37.70521660000003,78.69617350371435,0.8339949087,0.9672996426,1.2771907086694645,2.6656794648086968,0.9060528405876292
P-H01-W003::C022::C023,P-H01-W003,P-H01,C022,2023-11-07,C023,2024-01-30,focused,validation,84,observed,True,,534.4645904,550.8100734,16.345482999999945,71.07366268749975,0.9672996426,1.649761315,1.9124280365662434,8.315646908997861,0.20726567062393048
P-H01-W003::C023::C024,P-H01-W003,P-H01,C023,2024-01-30,C024,2024-05-14,full,validation,105,observed,True,,550.8100734,570.1967635,19.38669010000001,67.4379862764286,1.649761315,0.8363011915,1.8496248482800097,6.434052150802605,0.20726567062393048
P-H01-W003::C024::C025,P-H01-W003,P-H01,C024,2024-05-14,C025,2024-07-09,focused,validation,56,observed,True,,570.1967635,582.8366433,12.639879800000017,82.44135887410725,0.8363011915,0.8272284609,1.1763105922447958,7.67227578245378,0.20726567062393048
P-H01-W003::C025::C027,P-H01-W003,P-H01,C025,2024-07-09,C027,2025-07-22,full,test,378,observed,True,,582.8366433,660.6047021,77.76805880000006,75.14492983253975,0.8272284609,0.8251808524,1.168430727809986,1.1290193738957603,3.3162507299828876
P-H01-W004::C005::C007,P-H01-W004,P-H01,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,110.4482864,133.386387,22.938100600000013,47.87509282371431,0.8459988807,0.846495045,1.1967739834050557,2.4978382710782663,1.0319074505765216
P-H01-W004::C007::C008,P-H01-W004,P-H01,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,133.386387,152.0788455,18.692458499999987,40.63940754241069,0.846495045,0.8208576885,1.179135787761153,2.5635675385700067,0.9796700963161724
P-H01-W004::C008::C010,P-H01-W004,P-H01,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,152.0788455,169.1419523,17.063106800000014,34.243405267582446,0.8208576885,1.368231099,1.5955762861863767,3.202111200711945,0.6279087854730393
P-H01-W004::C010::C012,P-H01-W004,P-H01,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,169.1419523,188.8739644,19.73201209999999,34.31960675964284,1.368231099,0.831948795,1.6013104439092065,2.7851363792277986,0.8299968553674058
P-H01-W004::C012::C014,P-H01-W004,P-H01,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,188.8739644,200.4864468,11.612482400000005,25.24678093214287,0.831948795,0.8277272732,1.173571998771724,2.551471265186739,0.9889811539475784
P-H01-W004::C014::C016,P-H01-W004,P-H01,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,200.4864468,213.1310251,12.644578299999978,23.563429714668327,0.8277272732,1.526520942,1.7364903181888676,3.235985146522877,0.614831825911877
P-H01-W004::C016::C019,P-H01-W004,P-H01,C016,2022-05-17,C018,2022-10-18,full,train,154,censored_access,False,access,213.1310251,,,,1.526520942,,,,
P-H01-W004::C019::C020,P-H01-W004,P-H01,C019,2023-01-17,C020,2023-05-16,full,train,119,observed,True,,227.6017586,234.6258436,7.024084999999985,21.559218876050373,0.8287363673,0.8384608563,1.1789065162399137,3.6184504626607437,0.491727068828454
P-H01-W004::C020::C022,P-H01-W004,P-H01,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,234.6258436,246.1933436,11.567499999999995,24.14302499999999,0.8384608563,0.9784784534,1.288579330625548,2.6894491457770364,0.8901080025912286
P-H01-W004::C022::C023,P-H01-W004,P-H01,C022,2023-11-07,C023,2024-01-30,focused,validation,84,observed,True,,246.1933436,248.5714219,2.3780782999999985,10.340394036607137,0.9784784534,1.670860869,1.936284102946541,8.41937819763362,0.20726567062393048
P-H01-W004::C023::C027,P-H01-W004,P-H01,C023,2024-01-30,C024,2024-05-14,full,validation,105,censored_access,False,access,248.5714219,,,,1.670860869,,,,
P-H01-W004::C027::C029,P-H01-W004,P-H01,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,272.3521542,276.19501,3.842855800000052,13.36764839000018,0.8335837675,0.8244666636,1.172436427627191,4.0784038589603,0.38706947278787207
P-H01-W005::C005::C007,P-H01-W005,P-H01,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,260.3740999,293.3652132,32.99111330000005,68.85716647328582,0.8418434556,0.8355208907,1.186084129618414,2.475527019103575,1.0505918742557894
P-H01-W005::C007::C008,P-H01-W005,P-H01,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,293.3652132,323.5629238,30.197710599999994,65.65305831339285,0.8355208907,0.8155698927,1.1675827202707356,2.53844993201718,0.999153410893386
P-H01-W005::C008::C010,P-H01-W005,P-H01,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,323.5629238,352.270999,28.708075199999996,57.613321246153845,0.8155698927,1.351152631,1.5782166144534506,3.167272628731444,0.6417981837158381
P-H01-W005::C010::C012,P-H01-W005,P-H01,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,352.270999,385.6129522,33.34195319999998,57.99118288714281,1.351152631,0.8300235042,1.5857340413142014,2.7580445647143432,0.8463827831802347
P-H01-W005::C012::C014,P-H01-W005,P-H01,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,385.6129522,404.8924093,19.279457100000002,41.91560539151786,0.8300235042,0.820359452,1.1670169870272618,2.5372199673315916,1.000122362185335
P-H01-W005::C014::C016,P-H01-W005,P-H01,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,404.8924093,427.1992098,22.30680050000001,41.56917797257655,0.820359452,1.509148816,1.71770771067721,3.2009833741063827,0.6283513350955608
P-H01-W005::C016::C018,P-H01-W005,P-H01,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,427.1992098,443.7831956,16.583985799999994,39.33312216525973,1.509148816,0.8048546651,1.710357033127129,4.056544846426519,0.3912522209366563
P-H01-W005::C018::C019,P-H01-W005,P-H01,C018,2022-10-18,C019,2023-01-17,focused,train,91,observed,True,,443.7831956,451.1501539,7.366958300000022,29.56902768214294,0.8048546651,0.8265697257,1.1536934356132076,4.6306211797552095,0.3002554308174685
P-H01-W005::C019::C020,P-H01-W005,P-H01,C019,2023-01-17,C020,2023-05-16,full,train,119,observed,True,,451.1501539,463.8546167,12.704462799999988,38.99415998067223,0.8265697257,0.8255236117,1.1682066362240824,3.5856090242087904,0.5007760089203362
P-H01-W005::C020::C022,P-H01-W005,P-H01,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,463.8546167,480.1963645,16.341747800000007,34.10756219400001,0.8255236117,0.9729366935,1.2759682766561735,2.6631280745638137,0.9077897467107738
P-H01-W005::C022::C023,P-H01-W005,P-H01,C022,2023-11-07,C023,2024-01-30,focused,validation,84,observed,True,,480.1963645,486.195843,5.999478500000009,26.087018120535756,0.9729366935,1.658422394,1.9227508019708128,8.360532504998089,0.20726567062393048
P-H01-W005::C023::C024,P-H01-W005,P-H01,C023,2024-01-30,C024,2024-05-14,full,validation,105,observed,True,,486.195843,493.0952414,6.8993983999999955,24.000050148571415,1.658422394,0.8309281385,1.8549410794609533,6.452545040696316,0.20726567062393048
P-H01-W005::C024::C025,P-H01-W005,P-H01,C024,2024-05-14,C025,2024-07-09,focused,validation,56,observed,True,,493.0952414,499.3781879,6.28294649999998,40.97939659151773,0.8309281385,0.8184004161,1.1662850476721924,7.60688595825479,0.20726567062393048
P-H01-W005::C025::C027,P-H01-W005,P-H01,C025,2024-07-09,C027,2025-07-22,full,test,378,observed,True,,499.3781879,528.2733846,28.895196699999985,27.920557128769826,0.8184004161,0.8258641826,1.1626826261599592,1.123465156626786,3.3162507299828876
P-H01-W005::C027::C029,P-H01-W005,P-H01,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,528.2733846,532.8984042,4.625019599999973,16.088461037142764,0.8258641826,0.8163717425,1.1612555575987795,4.039510403932898,0.3945589662108752
P-H01-W006::C005::C007,P-H01-W006,P-H01,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,216.6241806,241.695459,25.07127840000001,52.327339632000026,0.8216445537,0.8093004079,1.1532852738381683,2.407071121539377,1.1111982121672586
