row_id,category,crs_kind_schema,vertical_kind_schema,axes_schema,system_as_printed,what_is_stated,what_is_unknown,values_as_printed,key_finding_ru,source_id,pdf_page,locator,vn_id,record_kind,status,evidence_type,scope,spatial_level,extraction_method,quote_check,confidence,relevance_to_skru1_world,notes
CDE-0041,HEIGHT_SYSTEM,,BALTIC (нуль Кронштадтского футштока; эпоха не указана; общее положение),,Балтийская система высот (нуль Кронштадтского футштока),"Отметки (координата z) на маркшейдерских планах отсчитываются от уровенной поверхности через нуль Кронштадтского футштока (средний уровень Балтийского моря). Горизонталями изображают рельеф поверхности, кровлю и почву залежей калийных солей.",,,"Единственное прямое указание на Балтийскую систему высот (нуль Кронштадтского футштока) для маркшейдерских отметок — учебное пособие Уралкалия 1999, общее положение; эпоха (1977?) не указана.",VKM-SRC-020,107,§3.2,EV-VN-S020-0261,coordinate_system,FACT,DESCRIPTIVE,GENERAL_METHOD,unstated,TEXT_LAYER,EXACT,HIGH,MEDIUM (метод),Общее положение учебного пособия (для рудников Уралкалия подразумевается); конкретная эпоха/реализация БСВ (1977 и т.п.) не указана.
CDE-0042,STATE_OR_PROJECTED_CRS_MENTION,STATE_PROJECTED,,,"планово-высотные маркшейдерско-геодезические сети (X, Y, Z)","Подземные пункты делятся на постоянные и временные; постоянные закрепляются в почве или кровле выработок (возможно — в боках, в крепи, в фундаментах стационарных установок). Конкретная система координат рудника (местная/МСК/СК-42) не названа.",система/датум высот не указаны; система координат не названа,,,VKM-SRC-020,111,§3.3,EV-VN-S020-0287,coordinate_system,FACT,DESCRIPTIVE,GENERAL_METHOD,unstated,TEXT_LAYER,EXACT,HIGH,MEDIUM (метод),
CDE-0043,GEOREFERENCING,,,,единая система координат поверхности и рудника,"Подземная система координат рудника связана с поверхностной через горизонтальные (дирекционный угол, X, Y) и вертикальные (Z) соединительные съемки; т.е. планы выработок и поверхностные наблюдения ведутся в одной системе X,Y,Z (название системы не указано).",,,"Подземная система координат рудника связана с поверхностной соединительными съёмками через стволы → планы выработок и поверхностные наблюдения в одной системе X,Y,Z; название системы не указано.",VKM-SRC-020,113,§3.4,EV-VN-S020-0292,coordinate_system,FACT,DESCRIPTIVE,GENERAL_METHOD,unstated,TEXT_LAYER,FUZZY_81,HIGH,MEDIUM (метод),
CDE-0044,ABSOLUTE_ELEVATION;DEPTH_REFERENCE;MAP_SCALE_ORIENTATION,MAP_ONLY,UNKNOWN (глубина или абс. отметка — не определить по рисунку),,profile-local,"Horizontal: distance along calculated profile, м (0–1600 / 0–1000). Vertical: negative values −40…−390 (б), −100…−350 (в), unlabeled — either depth below surface or absolute elevation (Baltic); cannot be decided from figure. Map Fig.1a has no coordinates/scale.",координатная сетка/координаты отсутствуют,,,VKM-SRC-021,4,"Рис. 1б, 1в оси",EV-VN-S021-0044,coordinate_system,UNKNOWN,DESCRIPTIVE,UNSTATED,unstated,VISUAL_READ,NOT_FOUND,MEDIUM,LOW,
CDE-0045,HEIGHT_SYSTEM;ABSOLUTE_ELEVATION,,ABSOLUTE_UNSPECIFIED,,mine level naming by absolute elevation (implied),"SKRU-1 levels named by negative marks (-113, -143, -240 м) — consistent with absolute elevations below sea level, height datum not stated (Baltic system presumably). Depth values (140-461 м) are from surface. Mixing depth and elevation in one sentence.",система/датум высот не указаны,,,VKM-SRC-023,34,rendered p.34; §2.3,EV-VN-S023-0160,coordinate_system,UNKNOWN,INTERPRETATION,SKRU1,mine_field,DOCX_TEXT,FUZZY_66,MEDIUM,HIGH,
CDE-0046,HEIGHT_SYSTEM;LOCAL_MINE_GRID;GEOREFERENCING,LOCAL_MINE_GRID,,,local mine coordinate system (unnamed) -> geographic CS via manual georeferencing on OpenStreetMap in QGIS 3.30,No public transformation keys; vector layer tied by control points to boundaries of a raster mine-field layout frame already in geographic CS (Fig.13a/b). Accuracy of georeferencing not reported. Height system not mentioned.,система/датум высот не указаны; система координат не названа; точность привязки не указана,,Данные предприятия по СКРУ-1 — в местной системе координат без открытых ключей перехода; автор ВКР вручную привязала векторный слой к OSM в QGIS 3.30 по контрольным точкам; точность не указана.,VKM-SRC-023,40,"§3.1.1, rendered p.40",EV-VN-S023-0207,coordinate_system,FACT,DESCRIPTIVE,SKRU1,mine_field,DOCX_TEXT,EXACT,HIGH,HIGH,Georeferencing error budget UNKNOWN; any 3D world must not treat thesis geographic coordinates as survey-grade.
CDE-0047,LOCAL_MINE_GRID;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,"x_north_y_east (inferred, not stated)",local SKRU-1 mine coordinates (xcoord/ycoord),"Zone-centroid values in shown rows: xcoord 23312-28263, ycoord 40428-42252 (as printed, 5 decimals). Axis orientation (whether x=north as in Russian geodetic convention) and units (m) not stated. Fig.16 uses exel_X_coord/exel_Y_coord with similar magnitudes (23057-25043 / 40379-41913).",,,"Координаты центроидов зон СКРУ-1 (xcoord 23312–28263, ycoord 40428–42252) в местной системе; оси/единицы не указаны. Порядок величин сопоставим с сеткой SRC-012 (21000–29000/30000–38600) — совпадение систем НЕ доказано (UNKNOWN).",VKM-SRC-023,42,Рис.14 (image16.png),EV-VN-S023-0222,coordinate_system,FACT,DESCRIPTIVE,SKRU1,mine_field,VISUAL_READ,NOT_FOUND,MEDIUM,HIGH,
CDE-0048,HEIGHT_SYSTEM;MAP_SCALE_ORIENTATION,,,,"surface relief contour lines of SKRU-1 (enterprise), contour interval 2 m, map scale 1:2000",Height system/datum not stated (probably Baltic 1977 normal heights — NOT stated in source). Layer name 'Высоты линии СКРУ-1__polyline'.,система/датум высот не указаны,,"Слой рельефа СКРУ-1: горизонтали с шагом 2 м, масштаб 1:2000; система высот не указана; эпоха съёмки не указана (рельеф может уже содержать оседания).",VKM-SRC-023,53,"Табл.1.1 row 27, rendered p.53",EV-VN-S023-0326,coordinate_system,FACT,DESCRIPTIVE,SKRU1,mine_field,VISUAL_READ,NOT_FOUND,HIGH,HIGH,Gives contour interval of Fig.25a relief. Height datum UNKNOWN.
CDE-0049,GEOGRAPHIC_GRATICULE,"STATE_GEODETIC? (geographic lat/lon, datum unstated)",,,geographic longitude (datum not stated; WGS84 implied by OSM/QGIS),Train/test boundary meridian 56.789° E cuts the SKRU-1 field roughly through its centre (Fig.28).,система/датум высот не указаны,,,VKM-SRC-023,64,"§3.2.3, rendered p.64",EV-VN-S023-0355,coordinate_system,FACT,DESCRIPTIVE,SKRU1,mine_field,DOCX_TEXT,EXACT,MEDIUM,HIGH,
CDE-0050,LOCAL_MINE_GRID;GEOGRAPHIC_GRATICULE;GEOREFERENCING;MAP_SCALE_ORIENTATION,LOCAL_MINE_GRID,,,"geographic lat/lon graticule (degrees), datum not labelled (probably WGS84 after the author's re-referencing to OSM in QGIS, §3.1.1)","Frame labels: longitude 56.75, 56.80, 56.85 (E); latitude 59.60, 59.65 (N); scale bar 0-1-2-3 km; no north arrow; mine-zone outlines in red (Fig. 50а). Original enterprise data were in local coordinates (§3.1.1, c2).",система/датум высот не указаны; ориентация (север) не указана,,"Картам ВКР по СКРУ-1 даны градусные подписи (56,75–56,85° в.д.; 59,60–59,65° с.ш.) после перепривязки к OSM; датум не подписан.",VKM-SRC-023,97,rendered p.97; Рис. 50-54 (media/image56-60.jpeg) map frames,EV-VN-S023-0445,coordinate_system,FACT,DESCRIPTIVE,SKRU1,mine_field,VISUAL_READ,EXACT,MEDIUM,HIGH,Allows approximate georeferencing of SKRU-1 thesis maps: mapped domain roughly 56.72–56.86 E × 59.60–59.66 N (visual estimate).
CDE-0051,STATE_OR_PROJECTED_CRS_MENTION;LOCAL_MINE_GRID;GEOGRAPHIC_GRATICULE,PROJECT_ENGINEERING?/UNKNOWN (inferred EPSG:3857),,,"projected X/Y in metres ('X, м', 'Y, м', ×1e6): X ≈ 6.315–6.3255·10^6, Y ≈ 8.3115–8.323·10^6 — magnitudes consistent with Web Mercator / Pseudo-Mercator (EPSG:3857, the OSM projection) at ~56.8°E, ~59.6°N; CRS not labelled in the thesis","Figs 50-54 use a lat/lon graticule (56.75–56.85 E, 59.60–59.65 N) while Figs 55-57 use these metric coordinates; the author re-referenced local enterprise coordinates to OSM in QGIS (§3.1.1, c2). Web Mercator 'metres' are not ground metres at this latitude (scale factor ~1/cos φ).",система координат не названа,,"Рис. 55–57 ВКР: X≈6,315–6,3255·10^6, Y≈8,3115–8,323·10^6 м — по величинам похоже на Web Mercator (EPSG:3857); это вывод, не указание источника; метры Web Mercator ≠ метры на местности (~×1/cos φ ≈ 1,98 на 59,6° с.ш.).",VKM-SRC-023,103,rendered p.103; Рис. 55-57 axes (media/image62-64.png),EV-VN-S023-0467,coordinate_system,INTERPRETATION,INTERPRETATION,SKRU1,mine_field,VISUAL_READ,EXACT,MEDIUM,HIGH,"CRS identification is an inference from coordinate magnitudes, not stated by the source. If the 200×200 m ML grid and the tilt/curvature maps were computed in EPSG:3857 units, ground cell size and gradients are distorted."
CDE-0052,GEOGRAPHIC_GRATICULE,"STATE_GEODETIC? (geographic lat/lon, datum unstated)",,,geographic latitude/longitude (datum not stated),Bounding box of Gremyachinsk deposit given in degrees and minutes; datum unstated.,система/датум высот не указаны,,,VKM-SRC-024,9,§1,EV-VN-S024-0012,coordinate_system,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,deposit,TEXT_LAYER,NOT_FOUND,HIGH,LOW,
CDE-0053,HEIGHT_SYSTEM;STATE_OR_PROJECTED_CRS_MENTION;LOCAL_MINE_GRID,LOCAL_MINE_GRID,"BALTIC_1977 (аналог, Гремячинское)",,"local coordinate system of Gremyachinsk (МСК developed by ЗАО ПИИ «Гипроводстрой», approved by Rosreestr Volgograd office); heights: Baltic Height System 1977 (БСВ-77)","Parameters of the local system (origin, projection, rotation) not given.",,,"Аналог (Гремячинское, не ВКМ): утверждённая местная СК (ПИИ «Гипроводстрой», Росреестр) + БСВ-77 — пример полного описания, которого для СКРУ-1 в корпусе нет.",VKM-SRC-024,24,§5.1.1,EV-VN-S024-0051,coordinate_system,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,mine,TEXT_LAYER,EXACT,HIGH,LOW,
CDE-0054,LOCAL_MINE_GRID,LOCAL_MINE_GRID,ABSOLUTE_UNSPECIFIED,,"local conditional coordinate system for ПНС deformation monitoring, tied (p.54, c2) to the mine-wide coordinate system","Local conditional system chosen to minimise systematic errors of movement parameters; to avoid spatial isolation, the ПНС is geodetically tied to the unified mine-wide system so that underground station data can be correlated with surface profile lines of benchmarks (continuation on p.54, peeked).",,,,VKM-SRC-024,53,§6.1.3 (pp.53-54),EV-VN-S024-0124,coordinate_system,ANALOGUE,DESIGN_VALUE,OTHER_POTASH_SITE,site,TEXT_LAYER,EXACT,HIGH,LOW,Relevant architecture principle for WorldSpec observation operators: underground and surface observations must share one CRS for joint interpretation.
CDE-0055,LOCAL_MINE_GRID;GEOREFERENCING,LOCAL_MINE_GRID,ABSOLUTE_UNSPECIFIED,,local conditional (условная) coordinate system for underground observation station (ПНС),"ПНС measurements are done in a local conditional system; to avoid spatial isolation of data, ПНС is geodetically tied (привязка) to the mine-wide (общешахтная) coordinate system so underground station data can be correlated with surface profile benchmark lines.",,,Принцип (аналог/метод): локальная условная СК подземной станции должна быть привязана к общешахтной СК для совместной интерпретации с поверхностными профильными линиями.,VKM-SRC-024,54,"§6.1.3 (starts p.53, continues p.54)",EV-VN-S024-0141,coordinate_system,MODEL_CHOICE,DESCRIPTIVE,GENERAL_METHOD,site,TEXT_LAYER,EXACT_ADJACENT_PAGE,HIGH,MEDIUM (метод),"Quote begins on p.53 (end), continues on p.54 with rationale for tie to mine-wide system. Relevant: joint interpretation underground station ↔ surface levelling profile lines requires common CRS."
CDE-0056,SIGN_CONVENTION,,,,sign convention for plotting displacements/deformations,Positive values (except subsidence) plotted upward; subsidence and all negative values plotted downward. Subsidence η positive downward per (2).,,,,VKM-SRC-024,75,§6.3.1 pp.75-76,EV-VN-S024-0199,coordinate_system,FACT,NORMATIVE,GENERAL_METHOD,survey_line,TEXT_LAYER,NOT_FOUND,HIGH,LOW,
CDE-0057,GEOGRAPHIC_GRATICULE,"STATE_GEODETIC? (geographic lat/lon, datum unstated)",,,geographic lat/long (datum not stated),"Corner points of Gremyachinsk deposit within 47°41′–47°49′ N, 43°18′–43°27′ E; Котельниковский район Волгоградской обл., 170 km SW of Volgograd, 20 km NE of Kotelnikovo",система/датум высот не указаны,,,VKM-SRC-024,91,Прил.1 §1.1 p.91,EV-VN-S024-0249,coordinate_system,FACT,DESCRIPTIVE,OTHER_POTASH_SITE,deposit,TEXT_LAYER,NOT_FOUND,HIGH,LOW,
CDE-0058,HEIGHT_SYSTEM;ABSOLUTE_ELEVATION;REFERENCE_POINT_DATUM,,ABSOLUTE_UNSPECIFIED (на рисунке; в тексте источника — привязка к БСВ-77 в 2018),,local relative level zero at shaft collars vs absolute elevation,"Each of the three shafts in Рис. Пр.8 is labelled '0.000м (А.о. 135.000 м)': design relative mark 0.000 m corresponds to absolute elevation (А.о. = абсолютная отметка) 135.000 m. Height system of 'А.о.' not stated on the figure (c1: БСВ-77 tie in 2018). A level '-956,6' is printed at the bottom of Ствол №1 (Клетевой) near the junction with main drifts — whether relative to 0.000 or absolute is not stated.",система/датум высот не указаны,,,VKM-SRC-024,117,Рисунок Пр.8 (labels at shaft collars),EV-VN-S024-0369,coordinate_system,FACT,DESIGN_VALUE,OTHER_POTASH_SITE,working,VISUAL_READ,NOT_FOUND,HIGH,LOW,Visually read at 400 dpi (clip of Рис. Пр.8). Analogue of the relative/absolute level ambiguity that also exists in VKM mine documents.
CDE-0059,HEIGHT_SYSTEM;ABSOLUTE_ELEVATION;MAP_SCALE_ORIENTATION,MAP_ONLY,ABSOLUTE_UNSPECIFIED,,none printed,"Fig.1.1 section: vertical axis in m with 0 m datum (presumably sea level, absolute heights; datum not named), horizontal scale 0-15 km; Fig.1.2 plan: no coordinates, no scale, no north arrow. No CRS or height system stated in pp.1-33.",система/датум высот не указаны; система координат не названа; координатная сетка/координаты отсутствуют; масштаб отсутствует; ориентация (север) не указана,,,VKM-SRC-025,8,"Рис. 1.1, Рис. 1.2",EV-VN-S025-0214,coordinate_system,UNKNOWN,DESCRIPTIVE,VKM_REGIONAL,deposit,VISUAL_READ,NO_QUOTE,HIGH,MEDIUM,
