point_id,profile_id,point_type,feature,value,unit,provenance,standard_uncertainty,donor_distance_m,source_cell_id,model_feature_allowed,source_reference_year,legacy_provenance,legacy_source_reference_year,source_available_at,source_availability_status,scenario_available_at_rule,assumption_id,uncertainty_interpretation,source_id,source_locator,derivation,reconstruction_assumptions_allowed
P-H01-REF-A,P-H01,REF,ko,0.3,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-H01-REF-A,P-H01,REF,seismic_energy_J_m2,0.0,J/m2,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-H01-REF-A,P-H01,REF,fill_density,0.0,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-H01-REF-A,P-H01,REF,fault_distance_m,9999.0,approximate_local_m,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-H01-REF-A,P-H01,REF,lithology,stable_external_reference,category,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-H01-REF-A,P-H01,REF,terrain_TRI_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-H01-REF-A,P-H01,REF,terrain_roughness_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-H01-W001,P-H01,WORK,settlement_anchor_map_mm,170.238250682266,mm,R,63.66190012,43.80945923,G050-000226,False,,R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-H01-W001,P-H01,WORK,kzt,0.595138274469435,1,R,0.07142778158,46.42363487,G050-000226,False,,R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-H01-W001,P-H01,WORK,ko,0.65,1,R,0.014,0.0,G050-000226,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-H01-W001,P-H01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-000226,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-H01-W001,P-H01,WORK,fill_density,0.851239681243896,1,R,0.08,19.51299219,G050-000226,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-H01-W001,P-H01,WORK,fault_distance_m,240.0121058111,approximate_local_m,R,25.0,19.51299219,G050-000226,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-H01-W001,P-H01,WORK,lithology,carnallite,category,R,,0.0,G050-000226,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-H01-W001,P-H01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,19.51299219,G050-000226,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-H01-W001,P-H01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,19.51299219,G050-000226,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-H01-W002,P-H01,WORK,settlement_anchor_map_mm,176.712328767123,mm,R,32.65068493,0.0,G050-000520,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-H01-W002,P-H01,WORK,kzt,0.591620111731844,1,R,0.032,0.0,G050-000520,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-H01-W002,P-H01,WORK,ko,0.644134078212291,1,R,0.014,0.0,G050-000520,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-H01-W002,P-H01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-000520,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-H01-W002,P-H01,WORK,fill_density,0.991735517978668,1,R,0.08,22.06130018,G050-000520,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-H01-W002,P-H01,WORK,fault_distance_m,84.7280069437425,approximate_local_m,R,25.0,22.06130018,G050-000520,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-H01-W002,P-H01,WORK,lithology,carnallite,category,R,,0.0,G050-000520,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-H01-W002,P-H01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,22.06130018,G050-000520,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-H01-W002,P-H01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,22.06130018,G050-000520,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-H01-W003,P-H01,WORK,settlement_anchor_map_mm,431.963470319634,mm,R,36.47945205,0.0,G050-000840,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-H01-W003,P-H01,WORK,kzt,0.591620111731844,1,R,0.032,0.0,G050-000840,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-H01-W003,P-H01,WORK,ko,0.644134078212291,1,R,0.014,0.0,G050-000840,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-H01-W003,P-H01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-000840,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-H01-W003,P-H01,WORK,fill_density,0.917355358600616,1,R,0.08,13.22603572,G050-000840,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-H01-W003,P-H01,WORK,fault_distance_m,23.6171755696076,approximate_local_m,R,25.0,13.22603572,G050-000840,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-H01-W003,P-H01,WORK,lithology,carnallite,category,R,,0.0,G050-000840,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-H01-W003,P-H01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,13.22603572,G050-000840,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-H01-W003,P-H01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,13.22603572,G050-000840,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-H01-W004,P-H01,WORK,settlement_anchor_map_mm,215.981735159817,mm,R,33.23972603,0.0,G050-001114,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-H01-W004,P-H01,WORK,kzt,0.587150837988827,1,R,0.032,0.0,G050-001114,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-H01-W004,P-H01,WORK,ko,0.472067039106145,1,R,0.014,0.0,G050-001114,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
