row_id,category,variable,variable_as_recorded,symbol,material_lithology,unit_seam,value_as_printed,value_point,value_min,value_max,unit_as_printed,multi_value,test_method,n_samples,conditions,scale,scale_prev_release,site_scope,site_as_printed,source_id,pdf_page,printed_page,locator,vn_ids,prev_parameter_ids,prev_evidence_ids,origin,extraction_method,visual_confirmation,quote_check,status,evidence_type,original_or_cited,confidence,transfer_status_SKRU1,status_if_used_for_SKRU1,law_id,notes
MR-MECH-0027,density_unit_weight,density,density,ρ,mixed,N/A,2500,2500.0,,,кг/м3,,unknown,,,CALIBRATED_EFFECTIVE_MODEL,CALIBRATED_EFFECTIVE_MODEL,BKPRU4,БКПРУ-4,VKM-SRC-016,6,,p.6; Табл. Таблица 1 / Table 1,EV-VN-S016-0052;EV-VN-S016-0053,PAR-RMB-0026,EV-RMB-0026,PREV+SWEEP,TEXT_LAYER_VISUALLY_CONFIRMED; sweep:VISUAL_READ,YES (TEXT_LAYER_VISUALLY_CONFIRMED) | sweep visual_check: EV-VN-S016-0053 OK_CONFIRMED (Табл. 1),VERIFIED_QUOTE,FACT,LITERATURE_CITED,"CITED: Отчет НИР «Оценка и прогноз развития геомеханического состояния массива горных пород на потенциально опасных участках рудников ПАО «Уралкалий»» СПГУ [ref 29 = Ермашов А.О., автореф. дис. канд. техн. наук, Горный институт УрО РАН, Пермь, 2015].",HIGH,OTHER_VKM_ANALOG_PRIOR | OTHER_VKM_SITE_ANALOGUE; model-specific effective value,ANALOGUE,,"limitations(v1): Per text, table values are 'according to' a cited SPMI НИР report [29] (Ермашов 2015 autoref), calibrated against field observations; not this paper's own lab measurement. || sweep status differs: MODEL_CHOICE || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0028,density_unit_weight,density,density,,сильвинит,KR2,"2,087",2.087,,,т/м3,,unknown,,,NOT_APPLICABLE,NOT_APPLICABLE,GENERAL_METHOD,N/A,VKM-SRC-026,33,33,"p.33; printed 33; ПРИЛОЖЕНИЕ 1, Вариант 1",EV-VN-S026-0150,PAR-MIN-0606,EV-MIN-0606,PREV+SWEEP,TEXT_LAYER; sweep:TEXT_LAYER,NOT_REQUIRED (text layer),VERIFIED_QUOTE,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,NOT_APPLICABLE | TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"limitations(v1): TEACHING_EXAMPLE: вариант индивидуального задания (Приложение 1). Пособие прямо оговаривает (сноски 21–27, с. 33–39; METHOD-запись EV-MIN-0500): «Вариант содержит примерные исходные данные без привязки к конкретным схемам подготовки и параметрам камерной системы разработки шахтных полей ВКМКС. Реальные условия могут значительно отличаться.» Не является параметром СКРУ-1/ВКМКС; не MEASURED; не SITE || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0029,density_unit_weight,density,density,,сильвинит,KR2,"2,085",2.085,,,т/м3,,unknown,,,NOT_APPLICABLE,NOT_APPLICABLE,GENERAL_METHOD,N/A,VKM-SRC-026,34,34,"p.34; printed 34; ПРИЛОЖЕНИЕ 1, Вариант 2",EV-VN-S026-0152,PAR-MIN-0615,EV-MIN-0615,PREV+SWEEP,TEXT_LAYER; sweep:TEXT_LAYER,NOT_REQUIRED (text layer),VERIFIED_QUOTE,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,NOT_APPLICABLE | TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"limitations(v1): TEACHING_EXAMPLE: вариант индивидуального задания (Приложение 1). Пособие прямо оговаривает (сноски 21–27, с. 33–39; METHOD-запись EV-MIN-0500): «Вариант содержит примерные исходные данные без привязки к конкретным схемам подготовки и параметрам камерной системы разработки шахтных полей ВКМКС. Реальные условия могут значительно отличаться.» Не является параметром СКРУ-1/ВКМКС; не MEASURED; не SITE || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0030,density_unit_weight,density,density,,сильвинит,AB,"1,988",1.988,,,т/м3,,unknown,,,NOT_APPLICABLE,NOT_APPLICABLE,GENERAL_METHOD,N/A,VKM-SRC-026,36,36,"p.36; printed 36; ПРИЛОЖЕНИЕ 1, Вариант 3",EV-VN-S026-0155,PAR-MIN-0624,EV-MIN-0624,PREV+SWEEP,TEXT_LAYER; sweep:TEXT_LAYER,NOT_REQUIRED (text layer),VERIFIED_QUOTE,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,NOT_APPLICABLE | TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"limitations(v1): TEACHING_EXAMPLE: вариант индивидуального задания (Приложение 1). Пособие прямо оговаривает (сноски 21–27, с. 33–39; METHOD-запись EV-MIN-0500): «Вариант содержит примерные исходные данные без привязки к конкретным схемам подготовки и параметрам камерной системы разработки шахтных полей ВКМКС. Реальные условия могут значительно отличаться.» Не является параметром СКРУ-1/ВКМКС; не MEASURED; не SITE || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0031,density_unit_weight,density,density,,сильвинит,AB,"1,988",1.988,,,т/м3,,unknown,,,NOT_APPLICABLE,NOT_APPLICABLE,GENERAL_METHOD,N/A,VKM-SRC-026,37,37,"p.37; printed 37; ПРИЛОЖЕНИЕ 1, Вариант 4",EV-VN-S026-0157,PAR-MIN-0633,EV-MIN-0633,PREV+SWEEP,TEXT_LAYER; sweep:TEXT_LAYER,NOT_REQUIRED (text layer),VERIFIED_QUOTE,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,NOT_APPLICABLE | TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"limitations(v1): TEACHING_EXAMPLE: вариант индивидуального задания (Приложение 1). Пособие прямо оговаривает (сноски 21–27, с. 33–39; METHOD-запись EV-MIN-0500): «Вариант содержит примерные исходные данные без привязки к конкретным схемам подготовки и параметрам камерной системы разработки шахтных полей ВКМКС. Реальные условия могут значительно отличаться.» Не является параметром СКРУ-1/ВКМКС; не MEASURED; не SITE || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0032,density_unit_weight,density,density,,сильвинит,KR2,"2,08",2.08,,,т/м3,,unknown,,,NOT_APPLICABLE,NOT_APPLICABLE,GENERAL_METHOD,N/A,VKM-SRC-026,38,38,"p.38; printed 38; ПРИЛОЖЕНИЕ 1, Вариант 5",EV-VN-S026-0158,PAR-MIN-0641,EV-MIN-0641,PREV+SWEEP,TEXT_LAYER; sweep:TEXT_LAYER,NOT_REQUIRED (text layer),VERIFIED_QUOTE,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,NOT_APPLICABLE | TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"limitations(v1): TEACHING_EXAMPLE: вариант индивидуального задания (Приложение 1). Пособие прямо оговаривает (сноски 21–27, с. 33–39; METHOD-запись EV-MIN-0500): «Вариант содержит примерные исходные данные без привязки к конкретным схемам подготовки и параметрам камерной системы разработки шахтных полей ВКМКС. Реальные условия могут значительно отличаться.» Не является параметром СКРУ-1/ВКМКС; не MEASURED; не SITE || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0033,density_unit_weight,density,density,,сильвинит,AB,"2,062",2.062,,,т/м3,,unknown,,,NOT_APPLICABLE,NOT_APPLICABLE,GENERAL_METHOD,N/A,VKM-SRC-026,39,39,"p.39; printed 39; ПРИЛОЖЕНИЕ 1, Вариант 6",EV-VN-S026-0159,PAR-MIN-0650,EV-MIN-0650,PREV+SWEEP,TEXT_LAYER; sweep:TEXT_LAYER,NOT_REQUIRED (text layer),VERIFIED_QUOTE,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,NOT_APPLICABLE | TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"limitations(v1): TEACHING_EXAMPLE: вариант индивидуального задания (Приложение 1). Пособие прямо оговаривает (сноски 21–27, с. 33–39; METHOD-запись EV-MIN-0500): «Вариант содержит примерные исходные данные без привязки к конкретным схемам подготовки и параметрам камерной системы разработки шахтных полей ВКМКС. Реальные условия могут значительно отличаться.» Не является параметром СКРУ-1/ВКМКС; не MEASURED; не SITE || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0034,density_unit_weight,density,density,,сильвинит,KR2,"2,077",2.077,,,т/м3,,unknown,,,NOT_APPLICABLE,NOT_APPLICABLE,GENERAL_METHOD,N/A,VKM-SRC-026,40,40,"p.40; printed 40; ПРИЛОЖЕНИЕ 1, Вариант 7",EV-VN-S026-0160,PAR-MIN-0658,EV-MIN-0658,PREV+SWEEP,TEXT_LAYER; sweep:TEXT_LAYER,NOT_REQUIRED (text layer),VERIFIED_QUOTE,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,NOT_APPLICABLE | TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"limitations(v1): TEACHING_EXAMPLE: вариант индивидуального задания (Приложение 1). Пособие прямо оговаривает (сноски 21–27, с. 33–39; METHOD-запись EV-MIN-0500): «Вариант содержит примерные исходные данные без привязки к конкретным схемам подготовки и параметрам камерной системы разработки шахтных полей ВКМКС. Реальные условия могут значительно отличаться.» Не является параметром СКРУ-1/ВКМКС; не MEASURED; не SITE || v1 locator_verification=VERIFIED_QUOTE"
MR-MECH-0035,density_unit_weight,density,density,ρ (mean),mean of overburden column,,2200,2200,,,кг/м3,,unknown,,"author's mean density for σ1 = 8,0 MPa at 370 m",CALIBRATED_EFFECTIVE_MODEL,,VKM_REGIONAL,deposit: overburden above ~370 m,VKM-SRC-029,91,91,§3.1,EV-VN-S029-0161,,,SWEEP_NEW,TEXT_LAYER,NOT_REQUIRED (text layer),FUZZY_76,ENGINEERING_ASSUMPTION,DESIGN_VALUE,ORIGINAL_OR_UNSTATED,MEDIUM,VKM_REGIONAL_PRIOR; model-specific effective value,ANALOGUE,,"Average overburden density assumption, not a measured value."
MR-MECH-0036,density_unit_weight,density,density,γ (удельный вес),"соляные породы (вышележащая толща, осредненно)",,"0,022 МН/м3",0.022,,,МН/м3,,unknown,,принят в номограмме категорий устойчивости и в примере,DESIGN,,VKM_REGIONAL,deposit: ВКМ,VKM-SRC-037,88,175,Рис. 6.1 (с.175),EV-VN-S037-0566,,,SWEEP_NEW,VISUAL_READ,YES (VISUAL_READ),NOT_FOUND,FACT,NORMATIVE,ORIGINAL_OR_UNSTATED,HIGH,"VKM_REGIONAL_PRIOR; normative/design value, not a measurement",ANALOGUE,,"Unit weight 0,022 MN/m3 (= 22 kN/m3). Compare EV-MIN-1338 (p166, ""2,2 кН/м3 [sic]"")."
MR-MECH-0037,density_unit_weight,unit_weight,unit_weight,γ,,,"0,022",0.022,,,МПа/м,,unknown,,"пример к номограммам рис. 6.6–6.8; H=500 м, T∞=7,5 МПа, φ=30° → изолиния (2T−σ)/γH = 0,6",NOT_APPLICABLE,,VKM_REGIONAL,unstated: ,VKM-SRC-037,92,182,"с. 182, пример",EV-VN-S037-0582,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),NOT_FOUND,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"status normalised FACT→ENGINEERING_ASSUMPTION (vkm_world rule: a TEACHING_EXAMPLE value is never a site FACT; the value is as printed in the example). Иллюстративный пример; γ=0,022 МПа/м (≈22 кН/м³) — применяемая в руководстве величина удельного веса покрывающих пород (сравн. EV-MIN-1338 «2,2 кН/м3» опечатка)."
MR-MECH-0038,density_unit_weight,unit_weight_rock_in_example,unit_weight_rock_in_example,"γ (подставлено 0,021)",соляные породы,,"0,021 (в знаменателе вместе с l0=0,6 и K=1,5); несущая способность анкера 0,05 (клинораспорный) и 0,085 (винтовой)",,,,не указана на странице (по смыслу МН/м³ и МН),YES,unknown,,"K=1,5 (табл. 6.22); a2 = 3,3·sqrt(l_п)=3,3·sqrt(0,25)=1,65 м",DESIGN,,VKM_REGIONAL,working: сопряжение выработок (пример),VKM-SRC-037,121,240,"§6.10.4, пример: расстояние между анкерами",EV-VN-S037-0731,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),NOT_FOUND,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,MEDIUM,TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"status normalised FACT→ENGINEERING_ASSUMPTION (vkm_world rule: a TEACHING_EXAMPLE value is never a site FACT; the value is as printed in the example). 0,021 in formula c1 = θ(n1+1)/(l0·γ·K·L1) is γ (unit weight); unit not printed on this page — MN/m3 plausible (≈2,1 t/m3). θ values 0,05/0,085 are anchor capacities (units not printed here). Visual formula read from render."
MR-MECH-0039,density_unit_weight,density,density,γ,сильвинит (руда пласта КрII),Красный-II,"2,07 т/м³ (плотность руды); m = 5,8 м (КрII); L_к = 200 м; α = +5°; T_к.г = 305 сут; T_р = 68 сут; выемка в два слоя",2.07,,,т/м³,YES,unknown,,"учебный пример расчёта производительности, условия БКПРУ-1",DESIGN,,BKPRU1,"chamber: камера КрII (пример, БКПРУ-1)",VKM-SRC-037,145,288-289,"§8.1.8, Пример 1 (исходные данные)",EV-VN-S037-0811,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),NOT_FOUND,ENGINEERING_ASSUMPTION,TEACHING_EXAMPLE,ORIGINAL_OR_UNSTATED,HIGH,TEACHING_EXAMPLE_NOT_A_SITE_VALUE,NOT_USABLE_AS_SITE_VALUE,,"status normalised FACT→ENGINEERING_ASSUMPTION (vkm_world rule: a TEACHING_EXAMPLE value is never a site FACT; the value is as printed in the example). TEACHING_EXAMPLE: numbers are example inputs, not measured. Two-layer full-thickness extraction of KrII with Урал-20КС is a typical chamber configuration. OCR gives '-- 5°'; visual '+5°'."
MR-MECH-0040,density_unit_weight,density,density,γ,"калийная руда (сильвинит), насыпная? — «объемная масса руды»",,"2,07—0,08",,,,т/м³,,unknown,,для расчета выхода руды на веерный взрыв,DESIGN,,VKM_REGIONAL,unstated: ,VKM-SRC-037,152,302,к формуле (8.77),EV-VN-S037-0838,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),NOT_FOUND,FACT,NORMATIVE,ORIGINAL_OR_UNSTATED,MEDIUM,"VKM_REGIONAL_PRIOR; normative/design value, not a measurement",ANALOGUE,,"Printed range ""2,07—0,08"" is evidently a misprint (probably 2,07—2,08 t/m3); worked example on p.303 uses γ=2,07. In-situ ore bulk density (solid), not overburden unit weight. Visual 300 dpi check confirms print."
MR-MECH-0041,density_unit_weight,unit_weight,unit_weight,γ,,,"2,2 кН/м3 [sic] (= 22 кН/м3)",22.0,,,кН/м3,,unknown,,,DESIGN,NOT_APPLICABLE,VKM_REGIONAL,ВКМКС (regional),VKM-SRC-037,166,331,p.166; printed 331; 8.4.1,EV-VN-S037-0882,PAR-MIN-1338,EV-MIN-1338,PREV+SWEEP,OCR_VISUALLY_CONFIRMED; sweep:OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),VISUAL_ONLY_OCR_MISMATCH,FACT,NORMATIVE,ORIGINAL_OR_UNSTATED,MEDIUM,"VKM_REGIONAL_PRIOR | VKM_REGIONAL_PRIOR; normative/design value, not a measurement",ANALOGUE,,"limitations(v1): 1992 methodical guidance (approved 12.12.1990; 'носит рекомендательный характер'); NOT the in-force «Указания» (2014/2022 editions); coefficients may differ between editions; design default, not a measured column average (the PW borehole-75 column gives 21.4 kN/m³ mean to the АБ roof). || v1 locator_verification=VISUAL_ONLY_OCR_MISMATCH"
MR-MECH-0042,density_unit_weight,density,density,dп,каменная соль междупластовая,междупластья калийной залежи,"2,164",2.164,,,т/м³,,unknown,,в массиве; принятое значение для расчёта разубоживания,MASSIF,,VKM_REGIONAL,interseam: междупластовая каменная соль ВКМ,VKM-SRC-037,193,384,"§8.7.3, с.384",EV-VN-S037-1115,,,SWEEP_NEW,OCR_VISUALLY_CONFIRMED,YES (OCR_VISUALLY_CONFIRMED),NOT_FOUND,FACT,NORMATIVE,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR,ANALOGUE,,"Point value, no scatter/n given; likely from instruction [7]. Visually confirmed at 400 dpi."
MR-MECH-0043,density_backfill_or_fluid,density,density,ρз.м,каменная соль (закладочный массив),,"1,35–1,4",,1.35,1.4,т/м3,,unknown,,механическая закладка самоходными вагонами,FIELD,,VKM_REGIONAL,chamber: закладочный массив,VKM-SRC-014,139,139,§5.1,EV-VN-S014-0903,PAR-MIN-0166,EV-MIN-0166,SWEEP_LINKED_TO_V1_CLAIM,TEXT_LAYER,NOT_REQUIRED (text layer),EXACT,FACT,DESIGN_VALUE,ORIGINAL_OR_UNSTATED,HIGH,VKM_REGIONAL_PRIOR,ANALOGUE,,NOT a rock density (backfill/brine/slurry); kept for load bookkeeping only. linked to v1 non-mechanics/other ids: EV-MIN-0166. Bulk density of loose/compacted salt fill; origin (measured vs typical) not stated.
MR-MECH-0044,density_backfill_or_fluid,density,density,γ (плотность отстоя шлама),глинисто-солевой шлам (осадок),,≈1400 кг/м3 при t≈0 → ≈1565–1675 кг/м3 при t≈35–47 ч (по 4 кривым),,1400,1680,кг/м3,,unknown,,"кривые: 1 — с фильтрацией, Н.О. 19 %; 2 — с фильтрацией, Н.О. 50 %; 3 — без фильтрации, Н.О. 19 %; 4 — без фильтрации, Н.О. 50 %; концы кривых (приближённо): треугольники ≈1675 (46 ч), кресты ≈1640 (41 ч), кружки ≈1610 (30 ч), точки ≈1565 (43 ч); нижняя кривая (точки) = 4",LAB,,VKM_REGIONAL,specimen: шламовый осадок,VKM-SRC-014,144,144,Рис. 5.5,EV-VN-S014-0915,PAR-MIN-0175,EV-MIN-0175,SWEEP_LINKED_TO_V1_CLAIM,GRAPH_DIGITIZED_APPROX,YES (GRAPH_DIGITIZED_APPROX),EXACT,FACT,LAB_TEST,ORIGINAL_OR_UNSTATED,MEDIUM,VKM_REGIONAL_PRIOR; LAB→MASSIF transfer required,ANALOGUE,,"NOT a rock density (backfill/brine/slurry); kept for load bookkeeping only. linked to v1 non-mechanics/other ids: EV-MIN-0175. Approximate visual digitization at 300 dpi; leader lines of labels 1,2,3 are ambiguous (which of the upper three curves is 1/2/3). Time-dependent consolidation of slime fill (settling within ~2 days)."
