row_id,row_kind,mine_scope,mines_named_in_text,target_as_printed,spatial_entity_ids,seam,method_as_printed,method_vkm,material_as_printed,period_mining_as_printed,period_backfill_as_printed,delay_as_printed,fill_ratio_as_printed,unfilled_gap_as_printed,density_as_printed,strength_deformation_as_printed,compaction_as_printed,convergence_relation_as_printed,purpose_as_printed,other_parameters_as_printed,design_actual_label,label_basis,visual_recheck,conflict_ids,event_ids,skru1_relevance,source_ids,locators,vn_ids,existing_evidence_ids,status,evidence_type,scope,scale,confidence,extraction_method,quote_check,notes
BF-0134,parameter,аналог: другое калийное месторождение,,,AN:OTHER_POTASH,,,unknown,,,,,,,,,,,,mining_losses  = около 77 % || operational losses of the room-and-pillar system with backfill (as printed),UNRESOLVED,evidence_type=DESCRIPTIVE: описание практики; проект/факт не различены,,,,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,VKM-SRC-024,pdf p.16 (printed 16); §2 Вывод,EV-VN-S024-0039,EV-MIN-0353,ANALOGUE,DESCRIPTIVE,OTHER_POTASH_SITE,DESIGN,LOW,TEXT_LAYER,EXACT,"Value as printed. 77% losses is implausibly high; could be an error for extraction ratio or for losses of another quantity. Existing EV-MIN-0353 adds 'извлечение ~23%', which is a derivation not printed in the source."
BF-0135,parameter,аналог: другое калийное месторождение,,slime (шлам),AN:OTHER_POTASH,,,unknown,,,,,,,,,,,,backfill_ratio  = не менее 8% % (от общего количества закладочного материала) || share of slime in total backfill placed in a chamber — NOT a fill ratio of the void,DESIGN,evidence_type=DESIGN_VALUE,,,,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,VKM-SRC-024,pdf p.127 (printed 127); Прил.1 §2.5.1,EV-VN-S024-0433,,FACT,DESIGN_VALUE,OTHER_POTASH_SITE,DESIGN,HIGH,TEXT_LAYER,EXACT,Do not confuse with void fill ratio (not given).
BF-0136,engineering_rule,аналог: другое калийное месторождение,,hydraulic backfilling areas,AN:OTHER_POTASH,,,hydraulic,,,,,,,,,,,,"blast-formed filtering bulkheads within barrier pillars in workings used for brine flow (to prevent silting of brine collectors if slime-retaining bulkheads fail); wooden filtering and brine-retaining bulkheads and sills, or rock blast bulkheads, to limit pulp spreading || hydraulic backfilling areas :: blast bulkhead: walls and roof blasted over 10–20 м length, cut depth 2–3 м, mean fragment size about 80 мм",DESIGN,evidence_type=DESIGN_VALUE,,,,ANALOGUE_NOT_TRANSFERABLE_WITHOUT_REVIEW,VKM-SRC-024,pdf p.128 (printed 128); Прил.1 §2.5.1 (pp.128-129),EV-VN-S024-0436,,FACT,DESIGN_VALUE,OTHER_POTASH_SITE,DESIGN,HIGH,TEXT_LAYER,EXACT,Blasting of roof/walls inside barrier pillars is a local damage source (not discussed by author).
BF-0137,parameter,другой объект ВКМ,,земная поверхность,VKM,,,unknown,,,,,,,,,,,,"subsidence_max  = превысили 3,7 м м || two seams (АБ, КрII) mined, backfilled 1994-96; ~40 years after first mining",ACTUAL,evidence_type=FIELD_OBSERVATION,,,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-025,pdf p.20 (printed 20); §1.3,EV-VN-S025-0146,EV-MIN-0339,FACT,FIELD_OBSERVATION,OTHER_VKM_SITE,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,
BF-0138,engineering_rule,ВКМ (регионально),,рудники ВКМ,VKM,,,unknown,,,,,,,,,,,,устойчивость МКЦ оценивается по скорости деформирования (оседания/конвергенции); по результатам принимаются решения о мерах охраны ВЗТ и подработанных объектов (в т.ч. закладке) || рудники ВКМ :: пороги не приведены,DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-034,pdf p.1 (printed 39); вводная часть,EV-VN-S034-0004,,FACT,NORMATIVE,VKM_REGIONAL,FIELD,HIGH,TEXT_LAYER,EXACT,Decision loop: monitoring -> protective measures (backfill) -> changes future subsidence. Important for information lifecycle / intervention modelling.
BF-0139,parameter,ВКМ (регионально),,,VKM,,,unknown,,,,,,,,,,,,extraction_ratio_target  = до 60 % % || плановое извлечение руды из промышленных пластов при включении закладки в технологию (≈1990),DESIGN,evidence_type=DESIGN_VALUE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.24 (printed 46); §1.3.3,EV-VN-S037-0232,,FACT,DESIGN_VALUE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_62,
BF-0140,parameter,БКПРУ-2,,АБ; Красный-II,MF:BKPRU2,,,hydraulic,,,,,,,,,,,,"chamber_width / pillar_width  = опытные с гидрозакладкой: АБ 3,2/5,8; КрII 6,1/2,9. Опытные для зон смягчения с гидрозакладкой: АБ 3,2/7,8; КрII 6,1/4,9 м || опытные участки с гидрозакладкой",DESIGN,evidence_type=DESIGN_VALUE,,,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.35 (printed 68-69); Табл. 2.1, с.69",EV-VN-S037-0287,,FACT,DESIGN_VALUE,BKPRU2,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Visually confirmed at 301 dpi (OCR matched).
BF-0141,engineering_rule,ВКМ (регионально),БКПРУ-4,калийные рудники ВКМ (пример БКЗ-4),VKM,,,unknown,,,,,,,,,,,,"large-section sludge chambers located in underlying rocks below marker clay, egg-shaped cross-section; volume/number by sludge production; located near backfilling operations so that salt from driving is used to backfill mined chambers || калийные рудники ВКМ (пример БКЗ-4) :: ",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.43 (printed 84); §2.9, с.84; рис. 2.19–2.20",EV-VN-S037-0348,EV-MIN-1379,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,EXACT,
BF-0142,engineering_rule,БКПРУ-4,БКПРУ-4,"БКЗ-4, сильвинитовые и карналлитовый пласты",MF:BKPRU4,,,unknown,,,,,,,,,,,,"choice of multi-seam extraction scheme depends on thickness of water-protective strata (ВЗТ): >80 m → Вк + АБ + КрII (two-stage with backfill); >60 m → Вк + КрII (АБ left unmined) || БКЗ-4, сильвинитовые и карналлитовый пласты :: ВЗТ > 80 м; ВЗТ > 60 м",DESIGN,evidence_type=NORMATIVE,,,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,pdf p.54 (printed 106); рис. 3.23 подпись (БКЗ-4),EV-VN-S037-0400,,FACT,NORMATIVE,BKPRU4,DESIGN,HIGH,VISUAL_READ,NOT_FOUND,ВЗТ thickness is a spatially varying geological input that gates how many seams are mined (hence void volume) — needed as 3D field in WorldSpec.
BF-0143,parameter,СКРУ-2,СКРУ-2,Красный-II / АБ / В,MF:SKRU2,,,hydraulic,,,,,,,,,,,,"backfill_ratio  = Кр-II 0,95; АБ 0,76; В 0,76 - || проектные показатели опытно-промышленного участка СКПРУ-2 (технология с повышенным извлечением и гидрозакладкой)",DESIGN,evidence_type=NORMATIVE,,,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.66 (printed 131); §3.18, проектные показатели (с.131)",EV-VN-S037-0456,,FACT,NORMATIVE,SKRU2,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,"OCR missed the АБ line and misread В as 0,16; visual read at 300 dpi: Кр-II 0,95; АБ 0,76; В 0,76. DESIGN values, not measured fill."
BF-0144,parameter,СКРУ-2,СКРУ-2,"Красный-II, АБ, В",MF:SKRU2,,,hydraulic,,,,,,,,,,,,"extraction_ratio  = Извлечение руды из недр 60 %; добыча 1,05 млн т/год; закладка 0,65 млн т/год % || проект, опытно-промышленный участок СКПРУ-2, с гидрозакладкой",DESIGN,evidence_type=NORMATIVE,,,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.66 (printed 131); §3.18, проектные показатели (с.131)",EV-VN-S037-0457,,FACT,NORMATIVE,SKRU2,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Design recovery with backfill 60 % vs 45 % for selective extraction without backfill (§3.14). Visually confirmed.
BF-0145,parameter,ВКМ (регионально),,закладка камер,VKM,,,dry,,,,,,,,,,,,"density ρ_каж («кажущаяся» плотность) = скреперная 1,08—1,2 т/м3; самоходные вагоны 1,3—1,36 т/м3 т/м3 || «кажущаяся» плотность = действительная плотность закладочного массива × степень заполнения камеры",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.72 (printed 143); §4.2 (с.143),EV-VN-S037-0475,,FACT,NORMATIVE,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_79,Source of these values (measurement campaign) not given; recorded as NORMATIVE practice values. Key backfill-state parameter for chamber closure modelling.
BF-0146,parameter,ВКМ (регионально),,камеры,VKM,,,hydraulic,,,,,,,,,,,,"backfill_ratio степень заполнения = 0,9 при наклоне 2°; 0,8—0,7 при 1,5—1° и высоте 6 м; до 0,5 при меньших углах и высоте; требуемая 0,8—0,9 - || гидравлическая закладка; зависимость от угла наклона почвы камеры и высоты камеры; для обеспечения 0,8—0,9 — слив пульпы в нескольких точках",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.75 (printed 148); §4.3 (с.148),EV-VN-S037-0479,,FACT,NORMATIVE,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,EXACT,Empirical practice dependence (source of data not given). Important: fill ratio depends on chamber floor dip (from seam dip / folding) and chamber height — links 3D geometry to backfill state.
BF-0147,engineering_rule,ВКМ (регионально),,гидрозакладка камер ВКМ,VKM,,,hydraulic,,,,,,,,,,,,"требуемая степень заполнения гидрозакладкой 0,8—0,9; многоточечный слив; при двух пластах — перепуск пульпы в нижележащие камеры по скважинам в междупластье || гидрозакладка камер ВКМ :: 0,8—0,9",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.75 (printed 148); §4.3 (с.148),EV-VN-S037-0480,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_81,Boreholes through interseam salt connect chambers of different seams — hydraulic/brine pathways in multi-seam areas.
BF-0148,engineering_rule,ВКМ (регионально),,размещение глинисто-солевых шламов в отработанных камерах ВКМ,VKM,,,unknown,,,,,,,,,,,,"камеры со шламом чередуются: одна шламовая через 2—3 камеры, заложенные солеотходами (для устойчивости МКЦ) || размещение глинисто-солевых шламов в отработанных камерах ВКМ :: 2—3 камеры",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.75 (printed 148); §4.4 (с.148),EV-VN-S037-0484,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,EXACT,
BF-0149,engineering_rule,ВКМ (регионально),,камеры размещения шлама,VKM,,,hydraulic,,,,,,,,,,,,"намывные перемычки шламовых камер: при падении почвы > 2,5° — деревянная фильтрующая перемычка + намыв солеотходов на 1,5—2,0 м выше кровли сбойки; в верхней части — две деревянные перемычки (или разборные щиты 1,0—1,5 м) с намывом между ними; при падении < 2,5—3,0° — намыв в обеих горловинах вторым способом || камеры размещения шлама :: 2,5°; 1,5—2,0 м; щиты 1,0—1,5 м; угол откоса солеотходов в рассоле не менее 12—15°",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.75 (printed 148-149); §4.4 (с.148–149),EV-VN-S037-0485,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,EXACT,Mentions shrinkage cracks (усадочные трещины) in washed salt fill.
BF-0150,parameter,ВКМ (регионально),,солеотходы (намыв),VKM,,,hydraulic,,,,,,,,,,,,other:repose_angle_saltwaste_in_brine  = не менее 12—15° ° || намыв в прудке рассола,DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.75 (printed 149); §4.4 (с.149),EV-VN-S037-0486,,FACT,NORMATIVE,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_80,Compare mechanical fill slope 38° (рис.4.3) in air.
BF-0151,engineering_rule,ВКМ (регионально),,шламовый горизонт в подстилающей каменной соли,VKM,,,unknown,,,,,,,,,,,,"кровля камер шламового горизонта ниже маркирующей глины с запасом: при заполнении твердой фазой лишь на 50 % будущее обрушение кровли не должно выйти за маркирующий слой || шламовый горизонт в подстилающей каменной соли :: 50 % заполнения (расчетное условие); камеры: длина 400 м, ширина до 20 м, высота до 30 м",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.77 (printed 153); §4.6 (с.153),EV-VN-S037-0494,EV-MIN-1377,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_88,EV-MIN-1377 covers chamber dimensions; the 50%-fill caving criterion with respect to the marker clay is additional. Marker clay layer (маркирующая глина) — stratigraphic element in underlying rock salt below Кр-II.
BF-0152,parameter,БКПРУ-1,БКПРУ-1,Красный-II,MF:BKPRU1,,,none,,,,,,,,,,,,"chamber_width  = 16 (камера КрII, веерная отбойка, без закладки, Tсл=3 мес.); «коржи»: 2-й 0,35 м, 3-й 0,40 м; н.о. 2,0 % м || учебный пример БКПРУ-1; крепь: клинораспорные l≈1 м (0,8 расч.) или винтовые 1,5 м, сетка 1,9×1,9 м, n=7, d=2,3 м",TEACHING_EXAMPLE,evidence_type=TEACHING_EXAMPLE,,,,VKM_OTHER_MINE_CONTEXT,VKM-SRC-037,"pdf p.117 (printed 233); §6.10.3, пример 2 (с. 232–233), БКПРУ-1, очистные камеры",EV-VN-S037-0705,,FACT,TEACHING_EXAMPLE,BKPRU1,NOT_APPLICABLE,MEDIUM,OCR_VISUALLY_CONFIRMED,NOT_FOUND,"Иллюстрирует: камеры КрII с веерной отбойкой шириной 16 м, срок службы 3 мес., без закладки (БКПРУ-1). Тип устойчивости кровли II по [29]."
BF-0153,parameter,ВКМ (регионально),,закладочный материал,VKM,,,hydraulic;dry,,,,,,,,,,,,"backfill_ratio B = 0,16; 0,18; 0,21; 0,24 - || усадка: гидравлическая H≤200/H>200 м; механическая H≤200/H>200 м",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.170 (printed 338); к (8.136),EV-VN-S037-0929,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,variable = backfill shrinkage coefficient (not fill ratio). New.
BF-0154,parameter,ВКМ (регионально),,закладочный массив из солеотходов,VKM,,,dry,,,,,,,,,,,,"other:backfill_compaction_factor — = 1,08—1,11 - || скреперная закладка; относительно плотности в ковше",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.173 (printed 344); §8.6.1,EV-VN-S037-0961,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,New. Relative densification only; absolute backfill density not given here.
BF-0155,parameter,общий метод,,,,,,unknown,,,,,,,,,,,,"other:backfill_rate_example Q_см.з = 310 м³/смену || учебный пример; n_л=2; Q′_к=1,7 м³/мин",TEACHING_EXAMPLE,evidence_type=TEACHING_EXAMPLE,,,,GENERAL_OR_UNSTATED,VKM-SRC-037,"pdf p.174 (printed 346); §8.6.1, Пример 2",EV-VN-S037-0963,,FACT,TEACHING_EXAMPLE,GENERAL_METHOD,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Example only.
BF-0156,parameter,ВКМ (регионально),,,VKM,,,dry,,,,,,,,,,,,"other:backfill_roof_gap Δh_з = 0,8—1,0 м || закладка самоходными вагонами",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.174 (printed 347); §8.6.2,EV-VN-S037-0966,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,New.
BF-0157,parameter,ВКМ (регионально),,,VKM,,,unknown,,,,,,,,,,,,"other:backfill_cycle_timing v_гх; v_хх; t_раз = 92,5 м/мин; 101 м/мин; 70 с; 108 с; 23,6 с (средние) м/мин; с || хронометражные наблюдения: n = 271, 235, 289, 187, 483; СКО 16; 16,5; 25,5; 32,5; 11,2; коэф. вариации 17,3; 16,4; 36,3; 30,0; 47,4 %",ACTUAL,evidence_type=MEASURED,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,pdf p.175 (printed 349); Табл. 8.28,EV-VN-S037-0970,,FACT,MEASURED,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,New. Time-study (хронометраж) statistics of wagon backfilling — measured operational data; site/years not stated.
BF-0158,parameter,ВКМ (регионально),,"рассол (насыщенный KCl+NaCl), солевая пульпа гидрозакладки",VKM,,,hydraulic,,,,,,,,,,,,"density γ_р; γ_п max = рассол 1,230 т/м³; пульпа max 1,65—1,59 т/м³; концентрация 0,2—0,25; t 15—20 °C т/м³; -; °C || гидрозакладка",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.180 (printed 358); §8.6.3, к (8.183)-(8.187)",EV-VN-S037-0981,,FACT,NORMATIVE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,"New. Brine unit weight printed with kN/m3 unit but value 1,230 t/m3 in parentheses. Max pulp density range printed in reversed order (1,65—1,59). At max density 25—35 % of pipe section stays unfilled on settling."
BF-0159,parameter,общий метод,,,,,,hydraulic,,,,,,,,,,,,"elevation H_пов; H_у; H_ств = +120 м (устье ствола); −180 м (закладываемый участок); 270 м (глубина ствола); L_уч 4500 м м || учебный пример расчёта гидротранспорта; d_тр=0,208 м; γ_п max 1,6 т/м³; v_р=2,36 м/с",TEACHING_EXAMPLE,evidence_type=TEACHING_EXAMPLE,,,,GENERAL_OR_UNSTATED,VKM-SRC-037,"pdf p.180 (printed 359); §8.6.3, Пример",EV-VN-S037-0984,,FACT,TEACHING_EXAMPLE,GENERAL_METHOD,DESIGN,MEDIUM,OCR_VISUALLY_CONFIRMED,NOT_FOUND,"OCR gave +190 for collar; visual 200 dpi reads +120 m. Example elevations are plausible for VKM (surface ~+120 m, workings ~−180 m abs.) but NOT attributed to any mine — do not use as site data. Implicit use of absolute elevation system for mine workings (Baltic heights presumed, not stated)."
BF-0160,parameter,ВКМ (регионально),,рассол (несущая жидкость гидрозакладки),VKM,,,hydraulic,,,,,,,,,,,,"density_brine γр = 1,230 т/м³ (в формулах 1,23) т/м³ || принято в методике как константа в (8.187), (8.191)",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.181 (printed 360); §8.6.3, (8.187)-(8.190), пример; определение γр на с.359",EV-VN-S037-1008,,MODEL_CHOICE,NORMATIVE,VKM_REGIONAL,NOT_APPLICABLE,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,"Definition line is on spread 180 (c6 range, read for context); value used throughout pp.360-363. Printed unit mix кН/м³ vs т/м³ in definition."
BF-0161,parameter,ВКМ (регионально),,пульпа (солеотходы + рассол),VKM,,,hydraulic,,,,,,,,,,,,"density_backfill_slurry γп = γп max = 1,6 т/м³; расчётные 1,63 и 1,49 т/м³ т/м³ || учебный пример; на с.359 рекомендовано принимать максимальную плотность пульпы 1,65—1,59 т/м³",TEACHING_EXAMPLE,evidence_type=TEACHING_EXAMPLE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.181 (printed 360); §8.6.3, пример, с.359-360",EV-VN-S037-1009,,FACT,TEACHING_EXAMPLE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,
BF-0162,parameter,ВКМ (регионально),,солеотходы (галитовые) / рассол,VKM,,,unknown,,,,,,,,,,,,"backfill_annual_volume; density_solid_tailings Vг.з; γт = Vг.з = 1,5 млн. т/год; γт = 2,15 т/м³; Vр = 1,77 млн. м³; Qч=307 м³/ч; Dр=0,3 м; Vб=283 м³; Qрmin=447 м³/ч млн. т; т/м³ || учебный пример; 960 смен/год по 6 ч",TEACHING_EXAMPLE,evidence_type=TEACHING_EXAMPLE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.182 (printed 362); §8.6.3, пример рассолоудаления, с.362",EV-VN-S037-1015,,FACT,TEACHING_EXAMPLE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,"γт=2,15 т/м³ — плотность твердой фазы солеотходов, принятая в примере (близка к плотности галита). Не данные рудника."
BF-0163,parameter,ВКМ (регионально),,солеотходы,VKM,,,dry,,,,,,,,,,,,"backfill_roof_gap Δhз = 0,2÷1,0 м || механическая закладка самоходными вагонами 5ВС-15М",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.182 (printed 363); §8.6.4, п.2, с.363",EV-VN-S037-1018,,FACT,NORMATIVE,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_86,Empirical/normative range for the unfilled gap between backfill and roof — key for how much roof-to-backfill convergence occurs before backfill starts bearing load.
BF-0164,parameter,ВКМ (регионально),,солеотходы (сухая механическая закладка),VKM,,,dry,,,,,,,,,,,,"backfill_angle_of_repose; pile_spacing φ; L1; L2; rср = φ=37°±3°; L1=3,2±0,4 м (5ВС-15М); L2=1,6—2,3 м (загрузка ~10 м³); rср=(1,0—0,8)·ширина разгрузочного конвейера градус; м || самоходные вагоны 5ВС-15М; L2 зависит от объёма загрузки и квалификации машиниста",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.182 (printed 363); §8.6.4, п.3, с.363",EV-VN-S037-1021,,FACT,NORMATIVE,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Angle of natural repose of dry salt-tailings backfill 37±3° — material property of backfill (granular).
BF-0165,parameter,ВКМ (регионально),,солеотходы,VKM,,,unknown,,,,,,,,,,,,"backfill_ratio Kз = 0,84 - || учебный пример: h=6,3 м; L=150 м; Hз=3 м; Lг=4,5 м; наклон +2°; hз=0,6 м; rср=0,81 м; L1=3,2 м; L2=2,0 м; R=1,28 м; φ=38°; Δhг=0,24 м; β=6°",TEACHING_EXAMPLE,evidence_type=TEACHING_EXAMPLE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.183 (printed 364); §8.6.4, пример, с.364",EV-VN-S037-1025,,FACT,TEACHING_EXAMPLE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Teaching example; chamber 6.3×150 m is a plausible VKM geometry but not attributed to a mine.
BF-0166,parameter,ВКМ (регионально),,гидрозакладочная пульпа солеотходов,VKM,,,hydraulic,,,,,,,,,,,,"backfill_slurry_spreading_angle φ = 1,7 градус || расход пульпы 300—350 м³/ч; концентрация 0,2 д.е.; ширина камеры 16 м; средняя крупность частиц 0,7 мм",ACTUAL,evidence_type=FIELD_OBSERVATION,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.183 (printed 365); §8.6.5, таблица точечных данных углов растекания, столбец 1, с.365",EV-VN-S037-1031,,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Attribution of each column to БКПРУ-1 vs СКПРУ-2 not stated. Values in the printed table sit half a line above labels; visual alignment confirmed at 300 dpi.
BF-0167,parameter,ВКМ (регионально),,гидрозакладочная пульпа солеотходов,VKM,,,hydraulic,,,,,,,,,,,,"backfill_slurry_spreading_angle φ = 1,7—1,9 градус || расход пульпы 450—500 м³/ч; концентрация 0,3—0,45 д.е.; ширина камеры 16 м; средняя крупность частиц 1,0—0,6 мм",ACTUAL,evidence_type=FIELD_OBSERVATION,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.183 (printed 365); §8.6.5, таблица точечных данных углов растекания, столбец 2, с.365",EV-VN-S037-1032,,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Attribution of each column to БКПРУ-1 vs СКПРУ-2 not stated. Values in the printed table sit half a line above labels; visual alignment confirmed at 300 dpi.
BF-0168,parameter,ВКМ (регионально),,гидрозакладочная пульпа солеотходов,VKM,,,hydraulic,,,,,,,,,,,,"backfill_slurry_spreading_angle φ = 3,0 градус || расход пульпы 400 м³/ч; концентрация 0,2 д.е.; ширина камеры 16 м; средняя крупность частиц 2,3 мм",ACTUAL,evidence_type=FIELD_OBSERVATION,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.183 (printed 365); §8.6.5, таблица точечных данных углов растекания, столбец 3, с.365",EV-VN-S037-1033,,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,NOT_FOUND,Attribution of each column to БКПРУ-1 vs СКПРУ-2 not stated. Values in the printed table sit half a line above labels; visual alignment confirmed at 300 dpi.
BF-0169,parameter,ВКМ (регионально),,два сближенных пласта (не названы),VKM,,,hydraulic,,,,,,,,,,,,"backfill_ratio Kср; Kзв; Kзн = заданная общая 0,8; hс=0,5 м; Kзв≈0,65 → уточн. 0,62; Kзн=0,89; при одной точке слива K′зв=0,17, K′зн=0,66; Lр=143 м (верх), 286 м (низ); нижний пласт — 3 скважины через 70 м (K″=0,91); верхний — 4 точки слива (одна в горловине + три через 30 м) -; м || учебный пример",TEACHING_EXAMPLE,evidence_type=TEACHING_EXAMPLE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.184 (printed 367); §8.6.5, пример, с.367-369",EV-VN-S037-1046,,FACT,TEACHING_EXAMPLE,VKM_REGIONAL,DESIGN,HIGH,OCR_VISUALLY_CONFIRMED,FUZZY_68,Teaching example; pair of seams not named. Shows that with single-point discharge fill of a 190 m chamber can be as low as 0.17 — illustrating strong dependence of real backfill completeness on technology.
BF-0170,parameter,ВКМ (регионально),,солеотходы,VKM,,,unknown,,,,,,,,,,,,"backfill_ratio Kз = 0,75 (приблизительно по рудникам) - || усреднённое значение для рудников ВКМ, принятое в расчёте приемной способности",DESIGN,evidence_type=NORMATIVE,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.185 (printed 369); §8.6.6, пояснения к (8.216), с.369",EV-VN-S037-1050,,FACT,NORMATIVE,VKM_REGIONAL,FIELD,MEDIUM,OCR_VISUALLY_CONFIRMED,FUZZY_66,Regional approximate backfill fill ratio (~1990). Not SKRU-1-specific; basis (measured/design) not stated. Important prior for effective backfill in the WorldSpec.
BF-0171,parameter,ВКМ (регионально),,глинисто-солевой шлам,VKM,,,unknown,,,,,,,,,,,,"particle_size_sludge  = 4,5—50 мкм || средняя крупность; зависит от предприятия",ACTUAL,evidence_type=FIELD_OBSERVATION,,,,VKM_REGIONAL_CONTEXT,VKM-SRC-037,"pdf p.186 (printed 370); §8.6.7, с.370",EV-VN-S037-1056,,FACT,FIELD_OBSERVATION,VKM_REGIONAL,FIELD,HIGH,OCR_VISUALLY_CONFIRMED,EXACT,
