sample_id,point_id,profile_id,zone_id,current_campaign_id,current_date,target_campaign_id,target_date,history_length_raw,history_length_used,max_sequence_length,padding_count,truncated,observation_ids_json,observation_dates_json,delta_t_days_json,padding_mask_json,missing_campaign_mask_json,missing_campaign_counts_json,actual_history_end_date,future_observation_count,target_observation_present,past_only_proof,sequence_sha256,fold_provenance_relation,outer_assignment_source,inner_assignment_source,held_group_metadata_only
P-D01-W001::C005::C007,P-D01-W001,P-D01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-D01-W001::C001"",""P-D01-W001::C003"",""P-D01-W001::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,14699c64ecf5fa1f481a30e9a34fef3528867731c915b249db5d2d4eace72367,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W002::C005::C007,P-D01-W002,P-D01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-D01-W002::C001"",""P-D01-W002::C003"",""P-D01-W002::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,f8293bfdf59922bca56cf09893b5aab8931fcb962b2bf1754872e449553f1ae5,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W003::C005::C007,P-D01-W003,P-D01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-D01-W003::C001"",""P-D01-W003::C003"",""P-D01-W003::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,18ac395ecf6b579fe1e1fd319205611850012a82ace694cac15cf78e5a6f8950,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W004::C005::C007,P-D01-W004,P-D01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-D01-W004::C001"",""P-D01-W004::C003"",""P-D01-W004::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,17cbc671afb33d8b0f685f1a7e86aefb46bd48c1d60a220f872720523ad91714,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W005::C005::C007,P-D01-W005,P-D01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-D01-W005::C001"",""P-D01-W005::C003"",""P-D01-W005::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,ad5eb90dc2fe9a696af9463a7f92947af26b7306f37d3f38a9c11003819e8a2b,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W006::C005::C007,P-D01-W006,P-D01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-D01-W006::C001"",""P-D01-W006::C003"",""P-D01-W006::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,98735403320d8a7d0aadcdd693ebe3c8848d3f523f2fc49fbdd3d2ec8e9c03b2,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-D01-W007::C005::C007,P-D01-W007,P-D01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-D01-W007::C001"",""P-D01-W007::C003"",""P-D01-W007::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,86bbe2b2a3f95a43e59d8a3d2afd46875e8a89d99884a215344ab3ac476a7e88,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W001::C005::C007,P-H01-W001,P-H01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H01-W001::C001"",""P-H01-W001::C003"",""P-H01-W001::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,4aed921719b51417fe64be48117bdabf41e42f1eaf7176e4b97100a33e4badb3,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W002::C005::C007,P-H01-W002,P-H01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H01-W002::C001"",""P-H01-W002::C003"",""P-H01-W002::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,d00d92183e1b77d08883758a9e8f13246f6ab7ba6fa86c61c0e0b47da953e373,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W003::C005::C007,P-H01-W003,P-H01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H01-W003::C001"",""P-H01-W003::C003"",""P-H01-W003::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,86065d8feefa333c912835e1c468d6134ee717394c730ca7d1ad1b51224d085a,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W004::C005::C007,P-H01-W004,P-H01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H01-W004::C001"",""P-H01-W004::C003"",""P-H01-W004::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,6b07960801f9b5615adecf17bafb304b5bf0c8c9537fd2bb60b03e98b732a216,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W005::C005::C007,P-H01-W005,P-H01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H01-W005::C001"",""P-H01-W005::C003"",""P-H01-W005::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,48aa6ac41fe15bf5e919f5ad84778ba80f6a79145f9f84e4bc4f1d4572953763,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H01-W006::C005::C007,P-H01-W006,P-H01,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H01-W006::C001"",""P-H01-W006::C003"",""P-H01-W006::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,92ba3673be2c5b5ca9acfd88082094e5fcf2f754e670487aad5ac3420a95bccf,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W001::C005::C007,P-H02-W001,P-H02,GEO_SW,C005,2019-05-14,C007,2019-11-05,4,4,16,12,False,"[""P-H02-W001::C001"",""P-H02-W001::C003"",""P-H02-W001::C004"",""P-H02-W001::C005""]","[""2018-05-15"",""2018-10-16"",""2019-02-12"",""2019-05-14""]","[0,154,119,91]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]",2019-05-14,0,False,True,4ba637e2f8eeeb33b2630d6dbd3c5fd57a20794c20061fe89fecdf17191b4ebe,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W002::C005::C007,P-H02-W002,P-H02,GEO_SW,C005,2019-05-14,C007,2019-11-05,4,4,16,12,False,"[""P-H02-W002::C001"",""P-H02-W002::C003"",""P-H02-W002::C004"",""P-H02-W002::C005""]","[""2018-05-15"",""2018-10-16"",""2019-02-12"",""2019-05-14""]","[0,154,119,91]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]",2019-05-14,0,False,True,613693d218d3b494f6c162b3ec997581c10b3d0db4883b403d43eb611c4fe15b,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W004::C005::C007,P-H02-W004,P-H02,GEO_SW,C005,2019-05-14,C007,2019-11-05,4,4,16,12,False,"[""P-H02-W004::C001"",""P-H02-W004::C003"",""P-H02-W004::C004"",""P-H02-W004::C005""]","[""2018-05-15"",""2018-10-16"",""2019-02-12"",""2019-05-14""]","[0,154,119,91]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]",2019-05-14,0,False,True,ab1743bc053105b22f27e7b5d616adf90c79dba6772bca52c38fe0430169021a,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W005::C005::C007,P-H02-W005,P-H02,GEO_SW,C005,2019-05-14,C007,2019-11-05,4,4,16,12,False,"[""P-H02-W005::C001"",""P-H02-W005::C003"",""P-H02-W005::C004"",""P-H02-W005::C005""]","[""2018-05-15"",""2018-10-16"",""2019-02-12"",""2019-05-14""]","[0,154,119,91]","[1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0]",2019-05-14,0,False,True,bfe28984cd478f9e15a38822b4f9023ce8101939c5acb4c60c8f8df4604b6935,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W006::C005::C007,P-H02-W006,P-H02,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H02-W006::C001"",""P-H02-W006::C004"",""P-H02-W006::C005""]","[""2018-05-15"",""2019-02-12"",""2019-05-14""]","[0,273,91]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0]",2019-05-14,0,False,True,2cf3987cd63b4ddc8f5f26edce7a963f16aff041ebbf7674558b516b3de49695,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H02-W007::C005::C007,P-H02-W007,P-H02,GEO_SW,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H02-W007::C001"",""P-H02-W007::C003"",""P-H02-W007::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,e4b0488d3bb23e2d0d8cf45285b2406e93106210d914abb81e60b589f634e5d4,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W001::C005::C007,P-H05-W001,P-H05,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H05-W001::C001"",""P-H05-W001::C003"",""P-H05-W001::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,93f3551273afffa2c0e19461d8768b18bea0abdf63a38a738218cf543925f607,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W002::C005::C007,P-H05-W002,P-H05,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H05-W002::C001"",""P-H05-W002::C003"",""P-H05-W002::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,634d30a71fba6aed428116c3da76c4576a96f2fde49d4641fbe44ffb38627042,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W003::C005::C007,P-H05-W003,P-H05,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H05-W003::C001"",""P-H05-W003::C003"",""P-H05-W003::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,cc85c5b2d29fa96aa1005f3e3129f33e28a3637df05238be8d4a5bc7df1fb546,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W004::C005::C007,P-H05-W004,P-H05,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H05-W004::C001"",""P-H05-W004::C003"",""P-H05-W004::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,a64c428134b92dfe3f54f47db3e51de16e5867410f313d37a229ef5190777295,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W005::C005::C007,P-H05-W005,P-H05,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H05-W005::C001"",""P-H05-W005::C003"",""P-H05-W005::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,d34efcd95766de7916ce34fe1e193af2c69c2eb37ed6db489c6171134978ec87,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W006::C005::C007,P-H05-W006,P-H05,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H05-W006::C001"",""P-H05-W006::C003"",""P-H05-W006::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,95bb7ed251d15e84355405b77a37f2b92b6f9e613ae1368e11e5c85a852617a4,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H05-W007::C005::C007,P-H05-W007,P-H05,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H05-W007::C001"",""P-H05-W007::C003"",""P-H05-W007::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,83c3e54d5da10593ba41e9356a1fad84ac145f9e10a185694b24da69543da356,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W001::C005::C007,P-H06-W001,P-H06,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H06-W001::C001"",""P-H06-W001::C003"",""P-H06-W001::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,e6919b540e02321a54fc324f69f680cdafbb4ca41c09c3fe2b1e18266c65a018,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W003::C005::C007,P-H06-W003,P-H06,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H06-W003::C001"",""P-H06-W003::C003"",""P-H06-W003::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,031058b5222bbba5c903ddbc29b8fbb194d0d9b3c3f474e139e7103de0eb845c,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W004::C005::C007,P-H06-W004,P-H06,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H06-W004::C001"",""P-H06-W004::C003"",""P-H06-W004::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,08a17bc5184bfa61c0e33a1f2eb94a113c3868f422ee87514297670acba32ad8,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W005::C005::C007,P-H06-W005,P-H06,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H06-W005::C001"",""P-H06-W005::C003"",""P-H06-W005::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,46866903693ec135323a2df625d523f8dbd68441d5b35247c07ebaecab305680,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W006::C005::C007,P-H06-W006,P-H06,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H06-W006::C001"",""P-H06-W006::C003"",""P-H06-W006::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,465bb1d6c0215fbf2bb5ee2153cb6d61bd74a2aebf64c7dcf95a6e232dd26d0c,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H06-W007::C005::C007,P-H06-W007,P-H06,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H06-W007::C001"",""P-H06-W007::C003"",""P-H06-W007::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,3312c3c37d977cac8592966270a5e4a4dfdc548b2c4641385bfc3b12f6747b19,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H07-W001::C005::C007,P-H07-W001,P-H07,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H07-W001::C001"",""P-H07-W001::C003"",""P-H07-W001::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,a5eed6420dd313095b2c56e25b97ab74771a29b252881d0c942e53b20f7b32c0,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H07-W002::C005::C007,P-H07-W002,P-H07,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H07-W002::C001"",""P-H07-W002::C003"",""P-H07-W002::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,e666981fde1d07b3f1c72fe82505ffce5d37036da9e7298f61980f5f413c25b3,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H07-W003::C005::C007,P-H07-W003,P-H07,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H07-W003::C001"",""P-H07-W003::C003"",""P-H07-W003::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,485bd696f686798febdc341517ec85af8e500dd4f906750fdf837989894b06c8,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
P-H07-W004::C005::C007,P-H07-W004,P-H07,GEO_NE,C005,2019-05-14,C007,2019-11-05,3,3,16,13,False,"[""P-H07-W004::C001"",""P-H07-W004::C003"",""P-H07-W004::C005""]","[""2018-05-15"",""2018-10-16"",""2019-05-14""]","[0,154,210]","[1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]",2019-05-14,0,False,True,84e58b6b2f92127cf573a2abc3094aa0ae6eeff58b3347408cb2f310b9e999ca,normalized_hash_join_by_sample_id,artifacts/splits/t1_train_benchmark_v1/outer_assignments.csv,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,True
