acquisition_id,date,insar_point_id,true_vertical_settlement_relative_mm,true_east_displacement_relative_mm,true_LOS_relative_mm,use_class
TSX-2020-12,2020-08-27,PS-00009,2.718439303,0.08122407994,-2.151521278,evaluation_only
TSX-2020-13,2020-09-07,PS-00009,2.9655702,0.08860808875,-2.347114162,evaluation_only
TSX-2020-14,2020-09-18,PS-00009,3.212701118,0.09599209815,-2.542707062,evaluation_only
TSX-2020-15,2020-09-29,PS-00009,3.459832059,0.1033761083,-2.738299982,evaluation_only
TSX-2020-16,2020-10-10,PS-00009,3.70696303,0.1107601193,-2.933892924,evaluation_only
TSX-2020-17,2020-10-21,PS-00009,3.954094034,0.1181441313,-3.129485893,evaluation_only
TSX-2020-18,2020-11-01,PS-00009,4.201225075,0.1255281444,-3.325078891,evaluation_only
TSX-2021-01,2021-04-26,PS-00009,8.1553333,0.2436726997,-6.454576015,evaluation_only
TSX-2021-02,2021-05-07,PS-00009,8.402465833,0.2510567574,-6.650170194,evaluation_only
TSX-2021-03,2021-05-18,PS-00009,8.649598493,0.2584408189,-6.845764474,evaluation_only
TSX-2021-04,2021-05-29,PS-00009,8.896731277,0.265824884,-7.041358851,evaluation_only
TSX-2021-05,2021-06-09,PS-00009,9.145189211,0.2732485433,-7.238002024,evaluation_only
TSX-2021-06,2021-06-20,PS-00009,9.394972293,0.2807117966,-7.435693993,evaluation_only
TSX-2021-07,2021-07-01,PS-00009,9.644755495,0.2881750534,-7.633386056,evaluation_only
TSX-2021-08,2021-07-12,PS-00009,9.894538813,0.2956383137,-7.83107821,evaluation_only
TSX-2021-09,2021-07-23,PS-00009,10.14432224,0.3031015773,-8.028770451,evaluation_only
TSX-2021-10,2021-08-03,PS-00009,10.39410577,0.3105648439,-8.226462771,evaluation_only
TSX-2021-11,2021-08-14,PS-00009,10.64388939,0.3180281133,-8.424155167,evaluation_only
TSX-2021-12,2021-08-25,PS-00009,10.8936731,0.3254913855,-8.621847637,evaluation_only
TSX-2021-13,2021-09-05,PS-00009,11.1434569,0.3329546602,-8.819540173,evaluation_only
TSX-2021-14,2021-09-16,PS-00009,11.39324078,0.3404179373,-9.017232772,evaluation_only
TSX-2021-15,2021-09-27,PS-00009,11.64302474,0.3478812166,-9.214925431,evaluation_only
TSX-2021-16,2021-10-08,PS-00009,11.89280876,0.3553444981,-9.412618145,evaluation_only
TSX-2020-01,2020-04-28,PS-00010,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00010,0.5247187665,0.004173198175,-0.422053455,evaluation_only
TSX-2020-03,2020-05-20,PS-00010,1.043800163,0.00830156117,-0.8395725357,evaluation_only
TSX-2020-04,2020-05-31,PS-00010,1.55732084,0.0123856986,-1.252618895,evaluation_only
TSX-2020-05,2020-06-11,PS-00010,2.065356405,0.01642621177,-1.661253346,evaluation_only
TSX-2020-06,2020-06-22,PS-00010,2.567981438,0.02042369386,-2.065535878,evaluation_only
TSX-2020-07,2020-07-03,PS-00010,3.065269508,0.02437872997,-2.465525666,evaluation_only
TSX-2020-08,2020-07-14,PS-00010,3.557293184,0.02829189725,-2.86128108,evaluation_only
TSX-2020-09,2020-07-25,PS-00010,4.044124048,0.032163765,-3.252859695,evaluation_only
TSX-2020-10,2020-08-05,PS-00010,4.525832706,0.03599489478,-3.640318305,evaluation_only
TSX-2020-11,2020-08-16,PS-00010,5.00248881,0.03978584054,-4.023712931,evaluation_only
TSX-2020-12,2020-08-27,PS-00010,5.474161065,0.04353714871,-4.403098838,evaluation_only
TSX-2020-13,2020-09-07,PS-00010,5.940917242,0.04724935828,-4.778530535,evaluation_only
TSX-2020-14,2020-09-18,PS-00010,6.40282419,0.05092300092,-5.150061793,evaluation_only
TSX-2020-15,2020-09-29,PS-00010,6.859947857,0.05455860112,-5.517745656,evaluation_only
TSX-2020-16,2020-10-10,PS-00010,7.312353293,0.05815667624,-5.881634446,evaluation_only
TSX-2020-17,2020-10-21,PS-00010,7.760104666,0.06171773662,-6.241779777,evaluation_only
TSX-2020-18,2020-11-01,PS-00010,8.203265263,0.0652422856,-6.598232554,evaluation_only
TSX-2021-01,2021-04-26,PS-00010,14.73686546,0.1172053755,-11.85348301,evaluation_only
TSX-2021-02,2021-05-07,PS-00010,15.11087848,0.1201799793,-12.15431747,evaluation_only
TSX-2021-03,2021-05-18,PS-00010,15.48130386,0.1231260499,-12.45226624,evaluation_only
TSX-2021-04,2021-05-29,PS-00010,15.84819041,0.1260439754,-12.74736858,evaluation_only
TSX-2021-05,2021-06-09,PS-00010,16.21158624,0.1289341385,-13.03966319,evaluation_only
TSX-2021-06,2021-06-20,PS-00010,16.57153883,0.1317969168,-13.32918825,evaluation_only
TSX-2021-07,2021-07-01,PS-00010,16.92809503,0.1346326829,-13.61598146,evaluation_only
TSX-2021-08,2021-07-12,PS-00010,17.28130103,0.1374418041,-13.90007995,evaluation_only
TSX-2021-09,2021-07-23,PS-00010,17.63120235,0.1402246426,-14.18152036,evaluation_only
TSX-2021-10,2021-08-03,PS-00010,17.97784392,0.1429815555,-14.4603388,evaluation_only
TSX-2021-11,2021-08-14,PS-00010,18.32127004,0.1457128953,-14.73657093,evaluation_only
TSX-2021-12,2021-08-25,PS-00010,18.66152442,0.1484190096,-15.01025189,evaluation_only
TSX-2021-13,2021-09-05,PS-00010,18.99865016,0.1511002412,-15.28141636,evaluation_only
TSX-2021-14,2021-09-16,PS-00010,19.33268977,0.1537569282,-15.55009852,evaluation_only
TSX-2021-15,2021-09-27,PS-00010,19.66368521,0.1563894041,-15.81633212,evaluation_only
TSX-2021-16,2021-10-08,PS-00010,19.99167784,0.1589979982,-16.08015044,evaluation_only
TSX-2020-01,2020-04-28,PS-00011,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00011,0.4066299069,0.02998135488,-0.3113479068,evaluation_only
TSX-2020-03,2020-05-20,PS-00011,0.8132252625,0.05996016226,-0.6226693585,evaluation_only
TSX-2020-04,2020-05-31,PS-00011,1.219789425,0.08993666975,-0.9339669265,evaluation_only
TSX-2020-05,2020-06-11,PS-00011,1.626325645,0.119911117,-1.245243099,evaluation_only
TSX-2020-06,2020-06-22,PS-00011,2.032838313,0.1498838276,-1.556501238,evaluation_only
TSX-2020-07,2020-07-03,PS-00011,2.439333941,0.179855282,-1.867746331,evaluation_only
TSX-2020-08,2020-07-14,PS-00011,2.845817965,0.2098258808,-2.178982539,evaluation_only
TSX-2020-09,2020-07-25,PS-00011,3.25229547,0.2397959989,-2.490213755,evaluation_only
TSX-2020-10,2020-08-05,PS-00011,3.658771314,0.2697659945,-2.801443698,evaluation_only
TSX-2020-11,2020-08-16,PS-00011,4.065252285,0.2997363681,-3.112677569,evaluation_only
TSX-2020-12,2020-08-27,PS-00011,4.47174731,0.329707778,-3.423922199,evaluation_only
TSX-2020-13,2020-09-07,PS-00011,4.87826252,0.3596806761,-3.735182285,evaluation_only
TSX-2020-14,2020-09-18,PS-00011,5.284806619,0.3896557043,-4.046464491,evaluation_only
TSX-2020-15,2020-09-29,PS-00011,5.691391128,0.4196337119,-4.357777637,evaluation_only
TSX-2020-16,2020-10-10,PS-00011,6.098028662,0.4496156292,-4.669131384,evaluation_only
TSX-2020-17,2020-10-21,PS-00011,6.50473065,0.4796022986,-4.980534481,evaluation_only
TSX-2020-18,2020-11-01,PS-00011,6.911503686,0.5095942066,-5.291991979,evaluation_only
TSX-2021-01,2021-04-26,PS-00011,13.44679504,0.991449786,-10.29592614,evaluation_only
TSX-2021-02,2021-05-07,PS-00011,13.85705208,1.021698574,-10.61005127,evaluation_only
TSX-2021-03,2021-05-18,PS-00011,14.26761387,1.051969832,-10.92440974,evaluation_only
TSX-2021-04,2021-05-29,PS-00011,14.67847307,1.082263018,-11.23899593,evaluation_only
TSX-2021-05,2021-06-09,PS-00011,15.23492896,1.123291238,-11.66506241,evaluation_only
TSX-2021-06,2021-06-20,PS-00011,15.93697636,1.175054112,-12.20260524,evaluation_only
TSX-2021-07,2021-07-01,PS-00011,16.63931181,1.226838223,-12.74036862,evaluation_only
TSX-2021-08,2021-07-12,PS-00011,17.34192577,1.278642869,-13.27834524,evaluation_only
TSX-2021-09,2021-07-23,PS-00011,18.04480085,1.330466768,-13.8165218,evaluation_only
TSX-2021-10,2021-08-03,PS-00011,18.74791772,1.382308495,-14.3548835,evaluation_only
TSX-2021-11,2021-08-14,PS-00011,19.45126324,1.43416708,-14.89342026,evaluation_only
TSX-2021-12,2021-08-25,PS-00011,20.15483037,1.486042005,-15.43212671,evaluation_only
TSX-2021-13,2021-09-05,PS-00011,20.85859855,1.537931753,-15.9709871,evaluation_only
TSX-2021-14,2021-09-16,PS-00011,21.56255313,1.589835245,-16.50999021,evaluation_only
TSX-2021-15,2021-09-27,PS-00011,22.26668516,1.64175182,-17.04912919,evaluation_only
TSX-2021-16,2021-10-08,PS-00011,22.97098329,1.693680643,-17.58839536,evaluation_only
TSX-2020-01,2020-04-28,PS-00012,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00012,1.0825588,-0.08295958141,-0.9245708854,evaluation_only
TSX-2020-03,2020-05-20,PS-00012,2.154148364,-0.1650785588,-1.839773377,evaluation_only
TSX-2020-04,2020-05-31,PS-00012,3.215029986,-0.246376956,-2.745830638,evaluation_only
TSX-2020-05,2020-06-11,PS-00012,4.26545902,-0.3268743413,-3.642960753,evaluation_only
TSX-2020-06,2020-06-22,PS-00012,5.305733139,-0.4065935265,-4.531417956,evaluation_only
TSX-2020-07,2020-07-03,PS-00012,6.336230365,-0.4855634803,-5.411525098,evaluation_only
TSX-2020-08,2020-07-14,PS-00012,7.357285374,-0.5638098501,-6.283568015,evaluation_only
TSX-2020-09,2020-07-25,PS-00012,8.369217761,-0.6413571272,-7.147819659,evaluation_only
TSX-2020-10,2020-08-05,PS-00012,9.372336681,-0.718229003,-8.004544068,evaluation_only
TSX-2020-11,2020-08-16,PS-00012,10.36702447,-0.7944547773,-8.854067781,evaluation_only
TSX-2020-12,2020-08-27,PS-00012,11.35374452,-0.870069961,-9.696786561,evaluation_only
TSX-2020-13,2020-09-07,PS-00012,12.33285076,-0.9451016762,-10.53300268,evaluation_only
TSX-2020-14,2020-09-18,PS-00012,13.30479519,-1.019584561,-11.36310218,evaluation_only
TSX-2020-15,2020-09-29,PS-00012,14.27013744,-1.093561503,-12.18756303,evaluation_only
TSX-2020-16,2020-10-10,PS-00012,15.22947841,-1.167078549,-13.00689841,evaluation_only
TSX-2020-17,2020-10-21,PS-00012,16.1833717,-1.240178124,-13.82158115,evaluation_only
TSX-2020-18,2020-11-01,PS-00012,17.13218262,-1.312888222,-14.63192323,evaluation_only
TSX-2021-01,2021-04-26,PS-00012,32.41279082,-2.483884994,-27.68248958,evaluation_only
TSX-2021-02,2021-05-07,PS-00012,33.37954194,-2.557969901,-28.50815368,evaluation_only
TSX-2021-03,2021-05-18,PS-00012,34.35214327,-2.632503126,-29.33881421,evaluation_only
TSX-2021-04,2021-05-29,PS-00012,35.33040428,-2.707470069,-30.17430846,evaluation_only
TSX-2021-05,2021-06-09,PS-00012,36.3139775,-2.782844102,-31.01433965,evaluation_only
TSX-2021-06,2021-06-20,PS-00012,37.30275415,-2.858616888,-31.85881489,evaluation_only
TSX-2021-07,2021-07-01,PS-00012,38.29710578,-2.934816902,-32.70805151,evaluation_only
TSX-2021-08,2021-07-12,PS-00012,39.29674747,-3.011422308,-33.56180615,evaluation_only
TSX-2021-09,2021-07-23,PS-00012,40.30108333,-3.088387441,-34.4195699,evaluation_only
TSX-2021-10,2021-08-03,PS-00012,41.30943683,-3.165660458,-35.28076496,evaluation_only
TSX-2021-11,2021-08-14,PS-00012,42.32137289,-3.243208016,-36.14501973,evaluation_only
TSX-2021-12,2021-08-25,PS-00012,43.33669525,-3.321015077,-37.01216663,evaluation_only
TSX-2021-13,2021-09-05,PS-00012,44.35467055,-3.39902544,-37.88157928,evaluation_only
TSX-2021-14,2021-09-16,PS-00012,45.3747958,-3.477200559,-38.75282812,evaluation_only
TSX-2021-15,2021-09-27,PS-00012,46.39679222,-3.555519072,-39.62567506,evaluation_only
TSX-2021-16,2021-10-08,PS-00012,47.420284,-3.633952179,-40.49979913,evaluation_only
TSX-2020-01,2020-04-28,PS-00013,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00013,0.3051480319,0.003971593491,-0.2445354995,evaluation_only
TSX-2020-03,2020-05-20,PS-00013,0.6102960587,0.007943186917,-0.4890709949,evaluation_only
TSX-2020-04,2020-05-31,PS-00013,0.9154440805,0.01191478028,-0.7336064864,evaluation_only
TSX-2020-05,2020-06-11,PS-00013,1.220592098,0.01588637358,-0.978141974,evaluation_only
TSX-2020-06,2020-06-22,PS-00013,1.52574011,0.01985796681,-1.222677458,evaluation_only
TSX-2020-07,2020-07-03,PS-00013,1.830888117,0.02382955999,-1.467212938,evaluation_only
TSX-2020-08,2020-07-14,PS-00013,2.136036121,0.02780115311,-1.711748414,evaluation_only
TSX-2020-09,2020-07-25,PS-00013,2.441184119,0.03177274617,-1.956283887,evaluation_only
TSX-2020-10,2020-08-05,PS-00013,2.746332114,0.03574433917,-2.200819357,evaluation_only
TSX-2020-11,2020-08-16,PS-00013,3.051480104,0.03971593212,-2.445354823,evaluation_only
TSX-2020-12,2020-08-27,PS-00013,3.35662809,0.04368752502,-2.689890286,evaluation_only
TSX-2020-13,2020-09-07,PS-00013,3.661776073,0.04765911787,-2.934425746,evaluation_only
TSX-2020-14,2020-09-18,PS-00013,3.966924052,0.05163071067,-3.178961203,evaluation_only
TSX-2020-15,2020-09-29,PS-00013,4.272072027,0.05560230342,-3.423496657,evaluation_only
TSX-2020-16,2020-10-10,PS-00013,4.577219998,0.05957389613,-3.668032108,evaluation_only
TSX-2020-17,2020-10-21,PS-00013,4.882367967,0.06354548879,-3.912567557,evaluation_only
TSX-2020-18,2020-11-01,PS-00013,5.187515932,0.06751708142,-4.157103003,evaluation_only
TSX-2021-01,2021-04-26,PS-00013,10.06988318,0.1310625608,-8.069669983,evaluation_only
TSX-2021-02,2021-05-07,PS-00013,10.37503112,0.1350341532,-8.31420541,evaluation_only
TSX-2021-03,2021-05-18,PS-00013,10.68017906,0.1390057455,-8.558740838,evaluation_only
TSX-2021-04,2021-05-29,PS-00013,10.98532701,0.1429773378,-8.803276266,evaluation_only
TSX-2021-05,2021-06-09,PS-00013,11.29049265,0.1469491605,-9.047825876,evaluation_only
TSX-2021-06,2021-06-20,PS-00013,11.59567598,0.1509212135,-9.292389669,evaluation_only
TSX-2021-07,2021-07-01,PS-00013,11.90085932,0.1548932665,-9.536953461,evaluation_only
TSX-2021-08,2021-07-12,PS-00013,12.20604266,0.1588653195,-9.781517254,evaluation_only
TSX-2021-09,2021-07-23,PS-00013,12.511226,0.1628373725,-10.02608105,evaluation_only
TSX-2021-10,2021-08-03,PS-00013,12.81640934,0.1668094255,-10.27064484,evaluation_only
TSX-2021-11,2021-08-14,PS-00013,13.12159267,0.1707814785,-10.51520863,evaluation_only
TSX-2021-12,2021-08-25,PS-00013,13.42677601,0.1747535315,-10.75977242,evaluation_only
TSX-2021-13,2021-09-05,PS-00013,13.73195935,0.1787255845,-11.00433621,evaluation_only
TSX-2021-14,2021-09-16,PS-00013,14.03714268,0.1826976375,-11.2489,evaluation_only
TSX-2021-15,2021-09-27,PS-00013,14.34232602,0.1866696905,-11.49346379,evaluation_only
TSX-2021-16,2021-10-08,PS-00013,14.64750935,0.1906417434,-11.73802758,evaluation_only
TSX-2020-01,2020-04-28,PS-00014,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00014,0.3690371991,0.01771241599,-0.2881462687,evaluation_only
TSX-2020-03,2020-05-20,PS-00014,0.7394549087,0.03549109136,-0.5773704476,evaluation_only
TSX-2020-04,2020-05-31,PS-00014,1.111403032,0.0533432209,-0.8677895818,evaluation_only
TSX-2020-05,2020-06-11,PS-00014,1.485025783,0.07127572637,-1.159516275,evaluation_only
TSX-2020-06,2020-06-22,PS-00014,1.860534582,0.08929875515,-1.452715604,evaluation_only
TSX-2020-07,2020-07-03,PS-00014,2.238265448,0.1074284349,-1.747649935,evaluation_only
TSX-2020-08,2020-07-14,PS-00014,2.618491969,0.1256778968,-2.044532888,evaluation_only
TSX-2020-09,2020-07-25,PS-00014,3.001467969,0.1440593235,-2.34356265,evaluation_only
TSX-2020-10,2020-08-05,PS-00014,3.387434529,0.162584286,-2.644927455,evaluation_only
TSX-2020-11,2020-08-16,PS-00014,3.776746163,0.1812697996,-2.948904114,evaluation_only
TSX-2020-12,2020-08-27,PS-00014,4.169882622,0.2001388907,-3.255867218,evaluation_only
TSX-2020-13,2020-09-07,PS-00014,4.567161151,0.2192067857,-3.566064471,evaluation_only
TSX-2020-14,2020-09-18,PS-00014,4.969049708,0.2384959449,-3.87986126,evaluation_only
TSX-2020-15,2020-09-29,PS-00014,5.376181264,0.2580367486,-4.197751812,evaluation_only
TSX-2020-16,2020-10-10,PS-00014,5.789253369,0.2778626767,-4.520280777,evaluation_only
TSX-2020-17,2020-10-21,PS-00014,6.208894593,0.2980038981,-4.847938945,evaluation_only
TSX-2020-18,2020-11-01,PS-00014,6.635451976,0.3184770694,-5.180997289,evaluation_only
TSX-2021-01,2021-04-26,PS-00014,15.36826552,0.7376197103,-11.99962599,evaluation_only
TSX-2021-02,2021-05-07,PS-00014,16.03995344,0.7698582378,-12.5240836,evaluation_only
TSX-2021-03,2021-05-18,PS-00014,16.73159993,0.8030547026,-13.06412498,evaluation_only
TSX-2021-04,2021-05-29,PS-00014,17.44274701,0.837187123,-13.61939251,evaluation_only
TSX-2021-05,2021-06-09,PS-00014,19.00284597,0.9120660834,-14.83752634,evaluation_only
TSX-2021-06,2021-06-20,PS-00014,21.41156671,1.02767574,-16.7182687,evaluation_only
TSX-2021-07,2021-07-01,PS-00014,23.83915572,1.144191003,-18.61374351,evaluation_only
TSX-2021-08,2021-07-12,PS-00014,26.28502742,1.261583767,-20.52349355,evaluation_only
TSX-2021-09,2021-07-23,PS-00014,28.74813966,1.379804014,-22.44670509,evaluation_only
TSX-2021-10,2021-08-03,PS-00014,31.22733662,1.498796267,-24.38247567,evaluation_only
TSX-2021-11,2021-08-14,PS-00014,33.72182377,1.618522393,-26.33018491,evaluation_only
TSX-2021-12,2021-08-25,PS-00014,36.23116375,1.7389614,-28.28949134,evaluation_only
TSX-2021-13,2021-09-05,PS-00014,38.75413057,1.860054444,-30.25943766,evaluation_only
TSX-2021-14,2021-09-16,PS-00014,41.2898422,1.981759192,-32.23933521,evaluation_only
TSX-2021-15,2021-09-27,PS-00014,43.83775118,2.104049367,-34.22875651,evaluation_only
TSX-2021-16,2021-10-08,PS-00014,46.39717026,2.226891984,-36.22716496,evaluation_only
TSX-2020-01,2020-04-28,PS-00015,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00015,0.6212601558,-0.01583672084,-0.5119186149,evaluation_only
TSX-2020-03,2020-05-20,PS-00015,1.235712029,-0.0314998898,-1.018227203,evaluation_only
TSX-2020-04,2020-05-31,PS-00015,1.843455697,-0.04699205796,-1.519008226,evaluation_only
TSX-2020-05,2020-06-11,PS-00015,2.44458987,-0.06231574158,-2.014343023,evaluation_only
TSX-2020-06,2020-06-22,PS-00015,3.039214123,-0.07747347898,-2.504313643,evaluation_only
TSX-2020-07,2020-07-03,PS-00015,3.627430735,-0.09246787737,-2.989004365,evaluation_only
TSX-2020-08,2020-07-14,PS-00015,4.209339208,-0.1073014732,-3.468497178,evaluation_only
TSX-2020-09,2020-07-25,PS-00015,4.785037565,-0.1219767651,-3.942872853,evaluation_only
TSX-2020-10,2020-08-05,PS-00015,5.35462248,-0.1364962176,-4.412211049,evaluation_only
TSX-2020-11,2020-08-16,PS-00015,5.91819351,-0.1508623684,-4.876593801,evaluation_only
TSX-2020-12,2020-08-27,PS-00015,6.475853653,-0.165077843,-5.33610598,evaluation_only
TSX-2020-13,2020-09-07,PS-00015,7.027700004,-0.1791451166,-5.790827592,evaluation_only
TSX-2020-14,2020-09-18,PS-00015,7.573834375,-0.1930667846,-6.240842531,evaluation_only
TSX-2020-15,2020-09-29,PS-00015,8.114364066,-0.206845582,-6.68623921,evaluation_only
TSX-2020-16,2020-10-10,PS-00015,8.649399047,-0.2204843121,-7.127108247,evaluation_only
TSX-2020-17,2020-10-21,PS-00015,9.179047065,-0.2339857217,-7.563538424,evaluation_only
TSX-2020-18,2020-11-01,PS-00015,9.70340559,-0.2473522952,-7.995610057,evaluation_only
TSX-2021-01,2021-04-26,PS-00015,17.52363212,-0.4466999328,-14.43947982,evaluation_only
TSX-2021-02,2021-05-07,PS-00015,17.97798337,-0.458281931,-14.81386543,evaluation_only
TSX-2021-03,2021-05-18,PS-00015,18.42948863,-0.4697913811,-15.18590594,evaluation_only
TSX-2021-04,2021-05-29,PS-00015,18.87823596,-0.4812305279,-15.55567392,evaluation_only
TSX-2021-05,2021-06-09,PS-00015,19.32428862,-0.4926009843,-15.92322149,evaluation_only
TSX-2021-06,2021-06-20,PS-00015,19.76773648,-0.5039050409,-16.28862271,evaluation_only
TSX-2021-07,2021-07-01,PS-00015,20.20872762,-0.5151464724,-16.65199957,evaluation_only
TSX-2021-08,2021-07-12,PS-00015,20.64732323,-0.5263268391,-17.01340254,evaluation_only
TSX-2021-09,2021-07-23,PS-00015,21.083537,-0.5374464893,-17.37284285,evaluation_only
TSX-2021-10,2021-08-03,PS-00015,21.51736018,-0.5485052005,-17.73031333,evaluation_only
TSX-2021-11,2021-08-14,PS-00015,21.94881039,-0.5595034216,-18.08582847,evaluation_only
TSX-2021-12,2021-08-25,PS-00015,22.37793184,-0.5704422795,-18.43942472,evaluation_only
TSX-2021-13,2021-09-05,PS-00015,22.80468257,-0.5813207049,-18.79106749,evaluation_only
TSX-2021-14,2021-09-16,PS-00015,23.22904784,-0.5921383217,-19.14074464,evaluation_only
TSX-2021-15,2021-09-27,PS-00015,23.65104031,-0.6028954526,-19.4884666,evaluation_only
TSX-2021-16,2021-10-08,PS-00015,24.07065291,-0.6135919178,-19.83422755,evaluation_only
TSX-2020-01,2020-04-28,PS-00016,0,0,0,evaluation_only
TSX-2020-02,2020-05-09,PS-00016,0.2068593418,-0.01618918599,-0.1768684877,evaluation_only
TSX-2020-03,2020-05-20,PS-00016,0.4123993042,-0.03227511497,-0.3526088822,evaluation_only
TSX-2020-04,2020-05-31,PS-00016,0.6167166501,-0.04826535976,-0.5273039173,evaluation_only
TSX-2020-05,2020-06-11,PS-00016,0.8199060256,-0.06416732755,-0.7010345173,evaluation_only
TSX-2020-06,2020-06-22,PS-00016,1.022088099,-0.07999046206,-0.8739038557,evaluation_only
TSX-2020-07,2020-07-03,PS-00016,1.223432164,-0.0957480125,-1.046056682,evaluation_only
TSX-2020-08,2020-07-14,PS-00016,1.424085007,-0.1114514667,-1.2176185,evaluation_only
TSX-2020-09,2020-07-25,PS-00016,1.624187309,-0.1271118345,-1.388709596,evaluation_only
TSX-2020-10,2020-08-05,PS-00016,1.823875771,-0.1427398145,-1.559446852,evaluation_only
TSX-2020-11,2020-08-16,PS-00016,2.023334039,-0.1583497791,-1.729987288,evaluation_only
TSX-2020-12,2020-08-27,PS-00016,2.222798321,-0.1739602144,-1.900532865,evaluation_only
TSX-2020-13,2020-09-07,PS-00016,2.422442736,-0.1895847471,-2.07123246,evaluation_only
TSX-2020-14,2020-09-18,PS-00016,2.622506531,-0.2052421013,-2.242290631,evaluation_only
TSX-2020-15,2020-09-29,PS-00016,2.8233014,-0.2209566707,-2.413973885,evaluation_only
TSX-2020-16,2020-10-10,PS-00016,3.025174025,-0.2367555872,-2.58657864,evaluation_only
