realization_id,point_id,date,true_settlement_mm,provenance
R01,P-H01-W007,2019-01-01,130.399193,S
R01,P-H01-W007,2019-04-01,139.8638951,S
R01,P-H01-W007,2019-07-01,149.5130064,S
R01,P-H01-W007,2019-10-01,158.1216957,S
R01,P-H01-W007,2020-01-01,167.3200867,S
R01,P-H01-W007,2020-04-01,176.3711021,S
R01,P-H01-W007,2020-07-01,183.6944853,S
R01,P-H01-W007,2020-10-01,193.1050394,S
R01,P-H01-W007,2021-01-01,202.0932209,S
R01,P-H01-W007,2021-04-01,212.1832411,S
R01,P-H01-W007,2021-07-01,221.3715349,S
R01,P-H01-W007,2021-10-01,230.9008213,S
R01,P-H01-W007,2022-01-01,241.5947931,S
R01,P-H01-W007,2022-04-01,250.5614465,S
R01,P-H01-W007,2022-07-01,257.7153896,S
R01,P-H01-W007,2022-10-01,267.5238522,S
R01,P-H01-W007,2023-01-01,277.0191212,S
R01,P-H01-W007,2023-04-01,288.6420234,S
R01,P-H01-W007,2023-07-01,298.3327749,S
R01,P-H01-W007,2023-10-01,307.351893,S
R01,P-H01-W007,2024-01-01,317.3159997,S
R01,P-H01-W007,2024-04-01,327.6902806,S
R01,P-H01-W007,2024-07-01,336.7089636,S
R01,P-H01-W007,2024-10-01,347.4075703,S
R01,P-H01-W007,2025-01-01,357.9650137,S
R01,P-H01-W007,2025-04-01,367.9131574,S
R01,P-H01-W007,2025-07-01,378.3570764,S
R01,P-H01-W007,2025-10-01,387.396767,S
R01,P-H02-REF-A,2018-01-01,0,S
R01,P-H02-REF-A,2018-04-01,0,S
R01,P-H02-REF-A,2018-07-01,0,S
R01,P-H02-REF-A,2018-10-01,0,S
R01,P-H02-REF-A,2019-01-01,0,S
R01,P-H02-REF-A,2019-04-01,0,S
R01,P-H02-REF-A,2019-07-01,0,S
R01,P-H02-REF-A,2019-10-01,0,S
R01,P-H02-REF-A,2020-01-01,0,S
R01,P-H02-REF-A,2020-04-01,0,S
R01,P-H02-REF-A,2020-07-01,0,S
R01,P-H02-REF-A,2020-10-01,0,S
R01,P-H02-REF-A,2021-01-01,0,S
R01,P-H02-REF-A,2021-04-01,0,S
R01,P-H02-REF-A,2021-07-01,0,S
R01,P-H02-REF-A,2021-10-01,0,S
R01,P-H02-REF-A,2022-01-01,0,S
R01,P-H02-REF-A,2022-04-01,0,S
R01,P-H02-REF-A,2022-07-01,0,S
R01,P-H02-REF-A,2022-10-01,0,S
R01,P-H02-REF-A,2023-01-01,0,S
R01,P-H02-REF-A,2023-04-01,0,S
R01,P-H02-REF-A,2023-07-01,0,S
R01,P-H02-REF-A,2023-10-01,0,S
R01,P-H02-REF-A,2024-01-01,0,S
R01,P-H02-REF-A,2024-04-01,0,S
R01,P-H02-REF-A,2024-07-01,0,S
R01,P-H02-REF-A,2024-10-01,0,S
R01,P-H02-REF-A,2025-01-01,0,S
R01,P-H02-REF-A,2025-04-01,0,S
R01,P-H02-REF-A,2025-07-01,0,S
R01,P-H02-REF-A,2025-10-01,0,S
R01,P-H02-REF-B,2018-01-01,0,S
R01,P-H02-REF-B,2018-04-01,0,S
R01,P-H02-REF-B,2018-07-01,0,S
R01,P-H02-REF-B,2018-10-01,0,S
R01,P-H02-REF-B,2019-01-01,0,S
R01,P-H02-REF-B,2019-04-01,0,S
R01,P-H02-REF-B,2019-07-01,0,S
R01,P-H02-REF-B,2019-10-01,0,S
R01,P-H02-REF-B,2020-01-01,0,S
R01,P-H02-REF-B,2020-04-01,0,S
R01,P-H02-REF-B,2020-07-01,0,S
R01,P-H02-REF-B,2020-10-01,0,S
R01,P-H02-REF-B,2021-01-01,0,S
R01,P-H02-REF-B,2021-04-01,0,S
R01,P-H02-REF-B,2021-07-01,0,S
R01,P-H02-REF-B,2021-10-01,0,S
R01,P-H02-REF-B,2022-01-01,0,S
R01,P-H02-REF-B,2022-04-01,0,S
R01,P-H02-REF-B,2022-07-01,0,S
R01,P-H02-REF-B,2022-10-01,0,S
R01,P-H02-REF-B,2023-01-01,0,S
R01,P-H02-REF-B,2023-04-01,0,S
R01,P-H02-REF-B,2023-07-01,0,S
R01,P-H02-REF-B,2023-10-01,0,S
R01,P-H02-REF-B,2024-01-01,0,S
R01,P-H02-REF-B,2024-04-01,0,S
R01,P-H02-REF-B,2024-07-01,0,S
R01,P-H02-REF-B,2024-10-01,0,S
R01,P-H02-REF-B,2025-01-01,0,S
R01,P-H02-REF-B,2025-04-01,0,S
R01,P-H02-REF-B,2025-07-01,0,S
R01,P-H02-REF-B,2025-10-01,0,S
R01,P-H02-W001,2018-01-01,73.7559927,S
R01,P-H02-W001,2018-04-01,98.69131155,S
R01,P-H02-W001,2018-07-01,120.4314519,S
R01,P-H02-W001,2018-10-01,140.5006381,S
R01,P-H02-W001,2019-01-01,158.3543159,S
R01,P-H02-W001,2019-04-01,177.6793242,S
R01,P-H02-W001,2019-07-01,192.584188,S
R01,P-H02-W001,2019-10-01,206.0816247,S
R01,P-H02-W001,2020-01-01,220.5200002,S
R01,P-H02-W001,2020-04-01,234.5899588,S
R01,P-H02-W001,2020-07-01,245.5139055,S
R01,P-H02-W001,2020-10-01,254.648978,S
R01,P-H02-W001,2021-01-01,265.7602951,S
R01,P-H02-W001,2021-04-01,276.6767654,S
R01,P-H02-W001,2021-07-01,286.787313,S
R01,P-H02-W001,2021-10-01,293.1832767,S
R01,P-H02-W001,2022-01-01,299.6404038,S
R01,P-H02-W001,2022-04-01,308.6838968,S
R01,P-H02-W001,2022-07-01,315.140756,S
R01,P-H02-W001,2022-10-01,322.1346055,S
R01,P-H02-W001,2023-01-01,327.9382219,S
R01,P-H02-W001,2023-04-01,334.946978,S
R01,P-H02-W001,2023-07-01,341.0026629,S
R01,P-H02-W001,2023-10-01,346.3497227,S
R01,P-H02-W001,2024-01-01,351.9655183,S
R01,P-H02-W001,2024-04-01,360.4294692,S
R01,P-H02-W001,2024-07-01,367.8434682,S
R01,P-H02-W001,2024-10-01,375.3141934,S
R01,P-H02-W001,2025-01-01,379.0797887,S
R01,P-H02-W001,2025-04-01,384.7089985,S
R01,P-H02-W001,2025-07-01,388.0657031,S
R01,P-H02-W001,2025-10-01,392.5403822,S
R01,P-H02-W002,2018-01-01,248.5694325,S
R01,P-H02-W002,2018-04-01,261.9304587,S
R01,P-H02-W002,2018-07-01,276.3968686,S
R01,P-H02-W002,2018-10-01,287.9128794,S
R01,P-H02-W002,2019-01-01,300.3170389,S
R01,P-H02-W002,2019-04-01,309.6661808,S
R01,P-H02-W002,2019-07-01,320.3288061,S
R01,P-H02-W002,2019-10-01,330.137569,S
R01,P-H02-W002,2020-01-01,339.3958526,S
R01,P-H02-W002,2020-04-01,348.9864227,S
R01,P-H02-W002,2020-07-01,357.2422085,S
R01,P-H02-W002,2020-10-01,365.4700603,S
R01,P-H02-W002,2021-01-01,372.2203966,S
R01,P-H02-W002,2021-04-01,378.0952064,S
R01,P-H02-W002,2021-07-01,385.236983,S
R01,P-H02-W002,2021-10-01,392.6262431,S
R01,P-H02-W002,2022-01-01,400.1581101,S
R01,P-H02-W002,2022-04-01,406.3833014,S
R01,P-H02-W002,2022-07-01,414.3043065,S
R01,P-H02-W002,2022-10-01,427.1373401,S
R01,P-H02-W002,2023-01-01,441.8995354,S
R01,P-H02-W002,2023-04-01,462.9793303,S
R01,P-H02-W002,2023-07-01,486.957213,S
R01,P-H02-W002,2023-10-01,515.5922858,S
R01,P-H02-W002,2024-01-01,547.6184712,S
R01,P-H02-W002,2024-04-01,582.0595835,S
R01,P-H02-W002,2024-07-01,616.8585323,S
R01,P-H02-W002,2024-10-01,652.9398595,S
R01,P-H02-W002,2025-01-01,689.3769044,S
R01,P-H02-W002,2025-04-01,724.4684766,S
R01,P-H02-W002,2025-07-01,761.6865408,S
R01,P-H02-W002,2025-10-01,798.8596163,S
R01,P-H02-W003,2018-01-01,102.0884645,S
R01,P-H02-W003,2018-04-01,107.1871388,S
R01,P-H02-W003,2018-07-01,111.7170651,S
R01,P-H02-W003,2018-10-01,116.9456406,S
R01,P-H02-W003,2019-01-01,122.79542,S
R01,P-H02-W003,2019-04-01,128.0891998,S
R01,P-H02-W003,2019-07-01,133.6944184,S
R01,P-H02-W003,2019-10-01,140.0673222,S
R01,P-H02-W003,2020-01-01,149.0225118,S
R01,P-H02-W003,2020-04-01,155.193576,S
R01,P-H02-W003,2020-07-01,160.6163031,S
R01,P-H02-W003,2020-10-01,167.9928984,S
R01,P-H02-W003,2021-01-01,176.8380259,S
R01,P-H02-W003,2021-04-01,183.9967692,S
R01,P-H02-W003,2021-07-01,193.4574211,S
R01,P-H02-W003,2021-10-01,204.6597201,S
R01,P-H02-W003,2022-01-01,218.8886033,S
R01,P-H02-W003,2022-04-01,235.0014158,S
R01,P-H02-W003,2022-07-01,255.6565511,S
R01,P-H02-W003,2022-10-01,281.7798549,S
R01,P-H02-W003,2023-01-01,311.9141035,S
R01,P-H02-W003,2023-04-01,343.3917795,S
R01,P-H02-W003,2023-07-01,373.5526794,S
R01,P-H02-W003,2023-10-01,406.8800782,S
R01,P-H02-W003,2024-01-01,441.7904728,S
R01,P-H02-W003,2024-04-01,476.8321429,S
R01,P-H02-W003,2024-07-01,512.1585735,S
R01,P-H02-W003,2024-10-01,546.8286434,S
R01,P-H02-W003,2025-01-01,584.1431659,S
R01,P-H02-W003,2025-04-01,619.4004927,S
R01,P-H02-W003,2025-07-01,655.7085784,S
R01,P-H02-W003,2025-10-01,692.8709948,S
R01,P-H02-W004,2018-01-01,43.21021113,S
R01,P-H02-W004,2018-04-01,57.20100071,S
R01,P-H02-W004,2018-07-01,69.03612242,S
R01,P-H02-W004,2018-10-01,82.06613165,S
R01,P-H02-W004,2019-01-01,92.64191991,S
R01,P-H02-W004,2019-04-01,101.3966989,S
R01,P-H02-W004,2019-07-01,111.6997886,S
R01,P-H02-W004,2019-10-01,120.4701748,S
R01,P-H02-W004,2020-01-01,127.7657005,S
R01,P-H02-W004,2020-04-01,135.7927878,S
R01,P-H02-W004,2020-07-01,143.3143063,S
R01,P-H02-W004,2020-10-01,150.6450795,S
R01,P-H02-W004,2021-01-01,156.617861,S
R01,P-H02-W004,2021-04-01,164.7467648,S
R01,P-H02-W004,2021-07-01,172.001884,S
R01,P-H02-W004,2021-10-01,177.4321459,S
R01,P-H02-W004,2022-01-01,182.064938,S
R01,P-H02-W004,2022-04-01,187.027006,S
R01,P-H02-W004,2022-07-01,192.7698613,S
R01,P-H02-W004,2022-10-01,198.3495829,S
R01,P-H02-W004,2023-01-01,204.8459505,S
R01,P-H02-W004,2023-04-01,213.027262,S
R01,P-H02-W004,2023-07-01,228.0147702,S
R01,P-H02-W004,2023-10-01,250.8027032,S
R01,P-H02-W004,2024-01-01,279.7066061,S
R01,P-H02-W004,2024-04-01,312.088495,S
R01,P-H02-W004,2024-07-01,344.2339458,S
R01,P-H02-W004,2024-10-01,379.9367252,S
R01,P-H02-W004,2025-01-01,415.150729,S
R01,P-H02-W004,2025-04-01,454.2916888,S
R01,P-H02-W004,2025-07-01,493.78031,S
R01,P-H02-W004,2025-10-01,533.0875858,S
R01,P-H02-W005,2018-01-01,5.803765488,S
R01,P-H02-W005,2018-04-01,7.621318131,S
R01,P-H02-W005,2018-07-01,8.690807327,S
R01,P-H02-W005,2018-10-01,9.636196306,S
R01,P-H02-W005,2019-01-01,11.9489787,S
R01,P-H02-W005,2019-04-01,13.67040228,S
R01,P-H02-W005,2019-07-01,15.79589522,S
R01,P-H02-W005,2019-10-01,16.7385547,S
R01,P-H02-W005,2020-01-01,18.50143896,S
R01,P-H02-W005,2020-04-01,20.81498041,S
R01,P-H02-W005,2020-07-01,22.66442326,S
R01,P-H02-W005,2020-10-01,25.22676664,S
R01,P-H02-W005,2021-01-01,26.50540379,S
R01,P-H02-W005,2021-04-01,28.07656266,S
R01,P-H02-W005,2021-07-01,30.93268476,S
R01,P-H02-W005,2021-10-01,32.80518711,S
R01,P-H02-W005,2022-01-01,35.07640915,S
R01,P-H02-W005,2022-04-01,36.69998283,S
R01,P-H02-W005,2022-07-01,38.5514126,S
R01,P-H02-W005,2022-10-01,39.95835582,S
R01,P-H02-W005,2023-01-01,41.41183283,S
R01,P-H02-W005,2023-04-01,44.36086921,S
R01,P-H02-W005,2023-07-01,44.36086921,S
R01,P-H02-W005,2023-10-01,46.08884437,S
R01,P-H02-W005,2024-01-01,47.61599807,S
R01,P-H02-W005,2024-04-01,49.678577,S
R01,P-H02-W005,2024-07-01,50.78531292,S
R01,P-H02-W005,2024-10-01,52.63190375,S
R01,P-H02-W005,2025-01-01,53.83741801,S
R01,P-H02-W005,2025-04-01,55.53811606,S
R01,P-H02-W005,2025-07-01,58.08202523,S
R01,P-H02-W005,2025-10-01,58.95989073,S
R01,P-H02-W006,2018-01-01,169.2415808,S
R01,P-H02-W006,2018-04-01,185.5456995,S
R01,P-H02-W006,2018-07-01,200.7928469,S
R01,P-H02-W006,2018-10-01,212.8997604,S
R01,P-H02-W006,2019-01-01,224.7446036,S
R01,P-H02-W006,2019-04-01,234.6828539,S
R01,P-H02-W006,2019-07-01,245.039424,S
R01,P-H02-W006,2019-10-01,253.410352,S
R01,P-H02-W006,2020-01-01,260.2930144,S
R01,P-H02-W006,2020-04-01,266.6349291,S
R01,P-H02-W006,2020-07-01,272.875423,S
R01,P-H02-W006,2020-10-01,278.7980023,S
R01,P-H02-W006,2021-01-01,284.916855,S
R01,P-H02-W006,2021-04-01,290.1143599,S
R01,P-H02-W006,2021-07-01,295.6621474,S
R01,P-H02-W006,2021-10-01,299.6465697,S
R01,P-H02-W006,2022-01-01,302.2657577,S
R01,P-H02-W006,2022-04-01,306.7949893,S
R01,P-H02-W006,2022-07-01,313.1776172,S
R01,P-H02-W006,2022-10-01,316.1964061,S
R01,P-H02-W006,2023-01-01,321.3650052,S
R01,P-H02-W006,2023-04-01,327.6776612,S
R01,P-H02-W006,2023-07-01,334.6082132,S
R01,P-H02-W006,2023-10-01,343.958011,S
R01,P-H02-W006,2024-01-01,359.7956173,S
R01,P-H02-W006,2024-04-01,379.6734342,S
R01,P-H02-W006,2024-07-01,408.7437705,S
R01,P-H02-W006,2024-10-01,440.9388128,S
R01,P-H02-W006,2025-01-01,474.8999342,S
R01,P-H02-W006,2025-04-01,510.3432037,S
R01,P-H02-W006,2025-07-01,547.8138042,S
R01,P-H02-W006,2025-10-01,584.6232645,S
R01,P-H02-W007,2018-01-01,153.1032122,S
R01,P-H02-W007,2018-04-01,162.971753,S
R01,P-H02-W007,2018-07-01,173.4993485,S
R01,P-H02-W007,2018-10-01,183.686044,S
R01,P-H02-W007,2019-01-01,193.939539,S
R01,P-H02-W007,2019-04-01,202.6705959,S
R01,P-H02-W007,2019-07-01,211.0381343,S
R01,P-H02-W007,2019-10-01,219.4064069,S
R01,P-H02-W007,2020-01-01,228.7810559,S
R01,P-H02-W007,2020-04-01,237.5436464,S
R01,P-H02-W007,2020-07-01,247.5675335,S
R01,P-H02-W007,2020-10-01,259.0164557,S
R01,P-H02-W007,2021-01-01,268.5475933,S
R01,P-H02-W007,2021-04-01,277.0545849,S
R01,P-H02-W007,2021-07-01,287.7431217,S
R01,P-H02-W007,2021-10-01,300.8442866,S
R01,P-H02-W007,2022-01-01,310.4513842,S
R01,P-H02-W007,2022-04-01,318.9097432,S
R01,P-H02-W007,2022-07-01,328.4537406,S
R01,P-H02-W007,2022-10-01,337.1109949,S
R01,P-H02-W007,2023-01-01,347.791127,S
R01,P-H02-W007,2023-04-01,357.2529431,S
R01,P-H02-W007,2023-07-01,367.3804355,S
R01,P-H02-W007,2023-10-01,376.7246282,S
R01,P-H02-W007,2024-01-01,385.2384298,S
R01,P-H02-W007,2024-04-01,393.6881293,S
R01,P-H02-W007,2024-07-01,403.7613456,S
R01,P-H02-W007,2024-10-01,415.4093901,S
R01,P-H02-W007,2025-01-01,424.8023298,S
R01,P-H02-W007,2025-04-01,432.7599552,S
R01,P-H02-W007,2025-07-01,441.0985607,S
R01,P-H02-W007,2025-10-01,452.1599991,S
R01,P-H03-REF-A,2018-01-01,0,S
R01,P-H03-REF-A,2018-04-01,0,S
R01,P-H03-REF-A,2018-07-01,0,S
R01,P-H03-REF-A,2018-10-01,0,S
R01,P-H03-REF-A,2019-01-01,0,S
R01,P-H03-REF-A,2019-04-01,0,S
R01,P-H03-REF-A,2019-07-01,0,S
R01,P-H03-REF-A,2019-10-01,0,S
R01,P-H03-REF-A,2020-01-01,0,S
R01,P-H03-REF-A,2020-04-01,0,S
R01,P-H03-REF-A,2020-07-01,0,S
R01,P-H03-REF-A,2020-10-01,0,S
R01,P-H03-REF-A,2021-01-01,0,S
R01,P-H03-REF-A,2021-04-01,0,S
R01,P-H03-REF-A,2021-07-01,0,S
R01,P-H03-REF-A,2021-10-01,0,S
R01,P-H03-REF-A,2022-01-01,0,S
R01,P-H03-REF-A,2022-04-01,0,S
R01,P-H03-REF-A,2022-07-01,0,S
R01,P-H03-REF-A,2022-10-01,0,S
R01,P-H03-REF-A,2023-01-01,0,S
R01,P-H03-REF-A,2023-04-01,0,S
R01,P-H03-REF-A,2023-07-01,0,S
R01,P-H03-REF-A,2023-10-01,0,S
R01,P-H03-REF-A,2024-01-01,0,S
R01,P-H03-REF-A,2024-04-01,0,S
R01,P-H03-REF-A,2024-07-01,0,S
R01,P-H03-REF-A,2024-10-01,0,S
R01,P-H03-REF-A,2025-01-01,0,S
R01,P-H03-REF-A,2025-04-01,0,S
R01,P-H03-REF-A,2025-07-01,0,S
R01,P-H03-REF-A,2025-10-01,0,S
R01,P-H03-REF-B,2018-01-01,0,S
R01,P-H03-REF-B,2018-04-01,0,S
R01,P-H03-REF-B,2018-07-01,0,S
R01,P-H03-REF-B,2018-10-01,0,S
R01,P-H03-REF-B,2019-01-01,0,S
R01,P-H03-REF-B,2019-04-01,0,S
R01,P-H03-REF-B,2019-07-01,0,S
R01,P-H03-REF-B,2019-10-01,0,S
R01,P-H03-REF-B,2020-01-01,0,S
R01,P-H03-REF-B,2020-04-01,0,S
R01,P-H03-REF-B,2020-07-01,0,S
R01,P-H03-REF-B,2020-10-01,0,S
R01,P-H03-REF-B,2021-01-01,0,S
R01,P-H03-REF-B,2021-04-01,0,S
R01,P-H03-REF-B,2021-07-01,0,S
R01,P-H03-REF-B,2021-10-01,0,S
R01,P-H03-REF-B,2022-01-01,0,S
R01,P-H03-REF-B,2022-04-01,0,S
R01,P-H03-REF-B,2022-07-01,0,S
R01,P-H03-REF-B,2022-10-01,0,S
R01,P-H03-REF-B,2023-01-01,0,S
R01,P-H03-REF-B,2023-04-01,0,S
R01,P-H03-REF-B,2023-07-01,0,S
R01,P-H03-REF-B,2023-10-01,0,S
R01,P-H03-REF-B,2024-01-01,0,S
R01,P-H03-REF-B,2024-04-01,0,S
R01,P-H03-REF-B,2024-07-01,0,S
R01,P-H03-REF-B,2024-10-01,0,S
R01,P-H03-REF-B,2025-01-01,0,S
R01,P-H03-REF-B,2025-04-01,0,S
R01,P-H03-REF-B,2025-07-01,0,S
R01,P-H03-REF-B,2025-10-01,0,S
R01,P-H03-W001,2018-01-01,48.16211535,S
R01,P-H03-W001,2018-04-01,71.90371663,S
R01,P-H03-W001,2018-07-01,93.70430525,S
R01,P-H03-W001,2018-10-01,115.5095396,S
R01,P-H03-W001,2019-01-01,135.9122731,S
R01,P-H03-W001,2019-04-01,155.3679342,S
R01,P-H03-W001,2019-07-01,173.5063104,S
R01,P-H03-W001,2019-10-01,192.149794,S
R01,P-H03-W001,2020-01-01,208.7002298,S
R01,P-H03-W001,2020-04-01,223.2855341,S
R01,P-H03-W001,2020-07-01,239.0157474,S
R01,P-H03-W001,2020-10-01,254.48974,S
R01,P-H03-W001,2021-01-01,269.7938646,S
R01,P-H03-W001,2021-04-01,282.347627,S
R01,P-H03-W001,2021-07-01,297.0780802,S
R01,P-H03-W001,2021-10-01,311.7524887,S
R01,P-H03-W001,2022-01-01,324.2083701,S
R01,P-H03-W001,2022-04-01,337.6513592,S
R01,P-H03-W001,2022-07-01,349.0930601,S
R01,P-H03-W001,2022-10-01,359.2469817,S
R01,P-H03-W001,2023-01-01,370.3560976,S
R01,P-H03-W001,2023-04-01,381.3820232,S
R01,P-H03-W001,2023-07-01,390.1435471,S
R01,P-H03-W001,2023-10-01,398.8741672,S
R01,P-H03-W001,2024-01-01,407.0924875,S
R01,P-H03-W001,2024-04-01,414.9848028,S
R01,P-H03-W001,2024-07-01,423.5768742,S
R01,P-H03-W001,2024-10-01,432.6163939,S
R01,P-H03-W001,2025-01-01,440.82691,S
R01,P-H03-W001,2025-04-01,448.4873151,S
R01,P-H03-W001,2025-07-01,456.5813495,S
R01,P-H03-W001,2025-10-01,462.9794708,S
R01,P-H03-W002,2018-01-01,148.0644958,S
R01,P-H03-W002,2018-04-01,168.6959371,S
R01,P-H03-W002,2018-07-01,190.2030563,S
R01,P-H03-W002,2018-10-01,208.9339452,S
R01,P-H03-W002,2019-01-01,225.7919028,S
R01,P-H03-W002,2019-04-01,242.5824272,S
R01,P-H03-W002,2019-07-01,259.726663,S
R01,P-H03-W002,2019-10-01,275.9861721,S
R01,P-H03-W002,2020-01-01,291.2688633,S
R01,P-H03-W002,2020-04-01,304.261402,S
R01,P-H03-W002,2020-07-01,316.6112509,S
R01,P-H03-W002,2020-10-01,328.16136,S
R01,P-H03-W002,2021-01-01,341.6665118,S
R01,P-H03-W002,2021-04-01,353.5017593,S
R01,P-H03-W002,2021-07-01,367.0648554,S
R01,P-H03-W002,2021-10-01,377.8763918,S
R01,P-H03-W002,2022-01-01,389.6348744,S
R01,P-H03-W002,2022-04-01,400.854147,S
R01,P-H03-W002,2022-07-01,411.125424,S
R01,P-H03-W002,2022-10-01,422.030119,S
R01,P-H03-W002,2023-01-01,429.9965706,S
R01,P-H03-W002,2023-04-01,438.205909,S
R01,P-H03-W002,2023-07-01,446.6942772,S
R01,P-H03-W002,2023-10-01,454.2037984,S
R01,P-H03-W002,2024-01-01,460.6372594,S
R01,P-H03-W002,2024-04-01,468.3702783,S
R01,P-H03-W002,2024-07-01,476.5447058,S
R01,P-H03-W002,2024-10-01,484.193194,S
R01,P-H03-W002,2025-01-01,488.5540681,S
R01,P-H03-W002,2025-04-01,494.7815534,S
R01,P-H03-W002,2025-07-01,499.7717703,S
R01,P-H03-W002,2025-10-01,505.2779476,S
R01,P-H03-W003,2018-01-01,132.295523,S
R01,P-H03-W003,2018-04-01,157.3038239,S
R01,P-H03-W003,2018-07-01,180.1674427,S
R01,P-H03-W003,2018-10-01,202.694139,S
R01,P-H03-W003,2019-01-01,223.1596181,S
R01,P-H03-W003,2019-04-01,243.1204588,S
R01,P-H03-W003,2019-07-01,262.926171,S
R01,P-H03-W003,2019-10-01,279.1112532,S
R01,P-H03-W003,2020-01-01,295.3348767,S
R01,P-H03-W003,2020-04-01,312.6558512,S
R01,P-H03-W003,2020-07-01,328.1911196,S
R01,P-H03-W003,2020-10-01,339.9130629,S
R01,P-H03-W003,2021-01-01,353.0938456,S
R01,P-H03-W003,2021-04-01,367.025661,S
R01,P-H03-W003,2021-07-01,380.3016549,S
R01,P-H03-W003,2021-10-01,390.5535101,S
R01,P-H03-W003,2022-01-01,400.5973239,S
R01,P-H03-W003,2022-04-01,410.4166583,S
R01,P-H03-W003,2022-07-01,421.6067079,S
R01,P-H03-W003,2022-10-01,430.8819716,S
R01,P-H03-W003,2023-01-01,439.3022112,S
R01,P-H03-W003,2023-04-01,448.6533179,S
R01,P-H03-W003,2023-07-01,458.4183108,S
R01,P-H03-W003,2023-10-01,465.3144616,S
R01,P-H03-W003,2024-01-01,473.5479577,S
R01,P-H03-W003,2024-04-01,481.3535431,S
R01,P-H03-W003,2024-07-01,488.1100094,S
R01,P-H03-W003,2024-10-01,494.2463752,S
R01,P-H03-W003,2025-01-01,500.1727817,S
R01,P-H03-W003,2025-04-01,508.0013133,S
R01,P-H03-W003,2025-07-01,516.0301205,S
R01,P-H03-W003,2025-10-01,521.341672,S
R01,P-H03-W004,2018-01-01,364.788459,S
R01,P-H03-W004,2018-04-01,386.7239372,S
R01,P-H03-W004,2018-07-01,407.4639854,S
R01,P-H03-W004,2018-10-01,427.0000323,S
R01,P-H03-W004,2019-01-01,447.3323817,S
R01,P-H03-W004,2019-04-01,466.2744795,S
R01,P-H03-W004,2019-07-01,482.865501,S
R01,P-H03-W004,2019-10-01,500.3888438,S
R01,P-H03-W004,2020-01-01,515.3991473,S
R01,P-H03-W004,2020-04-01,529.9967309,S
R01,P-H03-W004,2020-07-01,545.212653,S
R01,P-H03-W004,2020-10-01,559.3919058,S
R01,P-H03-W004,2021-01-01,572.7987062,S
R01,P-H03-W004,2021-04-01,582.671544,S
R01,P-H03-W004,2021-07-01,593.0327616,S
R01,P-H03-W004,2021-10-01,602.7976958,S
R01,P-H03-W004,2022-01-01,611.5791633,S
R01,P-H03-W004,2022-04-01,619.2440974,S
R01,P-H03-W004,2022-07-01,630.8358084,S
R01,P-H03-W004,2022-10-01,641.8900283,S
R01,P-H03-W004,2023-01-01,650.5158629,S
R01,P-H03-W004,2023-04-01,660.0474756,S
R01,P-H03-W004,2023-07-01,669.9987541,S
R01,P-H03-W004,2023-10-01,678.7335672,S
R01,P-H03-W004,2024-01-01,686.3681113,S
R01,P-H03-W004,2024-04-01,692.2237452,S
R01,P-H03-W004,2024-07-01,699.4823296,S
R01,P-H03-W004,2024-10-01,707.0990316,S
R01,P-H03-W004,2025-01-01,714.2466575,S
R01,P-H03-W004,2025-04-01,718.2931498,S
R01,P-H03-W004,2025-07-01,724.5017972,S
R01,P-H03-W004,2025-10-01,728.6028578,S
R01,P-H03-W005,2018-01-01,163.8640435,S
R01,P-H03-W005,2018-04-01,190.9970965,S
R01,P-H03-W005,2018-07-01,216.6503774,S
R01,P-H03-W005,2018-10-01,240.6746594,S
R01,P-H03-W005,2019-01-01,263.1857858,S
R01,P-H03-W005,2019-04-01,282.6075129,S
R01,P-H03-W005,2019-07-01,302.4662046,S
R01,P-H03-W005,2019-10-01,321.5600715,S
R01,P-H03-W005,2020-01-01,340.5625984,S
R01,P-H03-W005,2020-04-01,356.9880328,S
R01,P-H03-W005,2020-07-01,373.3380925,S
R01,P-H03-W005,2020-10-01,387.2440257,S
R01,P-H03-W005,2021-01-01,401.7494557,S
R01,P-H03-W005,2021-04-01,416.3121382,S
R01,P-H03-W005,2021-07-01,428.7169338,S
R01,P-H03-W005,2021-10-01,440.732578,S
R01,P-H03-W005,2022-01-01,453.5156546,S
R01,P-H03-W005,2022-04-01,465.9419873,S
R01,P-H03-W005,2022-07-01,475.4430954,S
R01,P-H03-W005,2022-10-01,485.6980792,S
R01,P-H03-W005,2023-01-01,496.4226011,S
R01,P-H03-W005,2023-04-01,505.2544347,S
R01,P-H03-W005,2023-07-01,512.7587815,S
R01,P-H03-W005,2023-10-01,522.2104313,S
R01,P-H03-W005,2024-01-01,530.5122917,S
R01,P-H03-W005,2024-04-01,539.3157936,S
R01,P-H03-W005,2024-07-01,547.4685954,S
R01,P-H03-W005,2024-10-01,554.3969773,S
R01,P-H03-W005,2025-01-01,563.3421142,S
R01,P-H03-W005,2025-04-01,572.1458049,S
R01,P-H03-W005,2025-07-01,577.6289564,S
R01,P-H03-W005,2025-10-01,583.1324618,S
R01,P-H03-W006,2018-01-01,141.6563764,S
R01,P-H03-W006,2018-04-01,167.1447867,S
R01,P-H03-W006,2018-07-01,193.8688306,S
R01,P-H03-W006,2018-10-01,219.4252097,S
R01,P-H03-W006,2019-01-01,245.1180896,S
R01,P-H03-W006,2019-04-01,268.2794644,S
R01,P-H03-W006,2019-07-01,292.8968428,S
R01,P-H03-W006,2019-10-01,315.2359732,S
R01,P-H03-W006,2020-01-01,334.8618943,S
