sample_id,early_acceleration_label,current_true_rate_mm_y,max_true_rate_next_180d_mm_y,max_true_acceleration_next_180d_mm_y2,days_to_hidden_event,process_family,use_class
P-V05-W007::C012::C014,0,35.08785626,36.49455481,13.35414122,,uniform_creep,evaluation_only
P-V05-W007::C014::C016,0,33.69630442,29.3988029,27.69561276,,uniform_creep,evaluation_only
P-V05-W007::C016::C018,0,29.13912548,37.75112719,31.33234077,,uniform_creep,evaluation_only
P-V05-W007::C018::C020,0,33.01946519,34.14291962,4.143516262,,uniform_creep,evaluation_only
P-V05-W007::C020::C022,0,32.42947276,37.0223605,40.79876429,,uniform_creep,evaluation_only
P-V05-W007::C022::C024,0,32.26699943,30.61905472,23.34564286,,uniform_creep,evaluation_only
P-V05-W007::C024::C027,0,31.83731679,40.79869988,33.43071285,,uniform_creep,evaluation_only
P-V05-W007::C027::C029,0,35.67248812,37.87111401,37.09024698,,uniform_creep,evaluation_only
P-V06-W001::C005::C007,0,28.17686785,29.53434342,24.33187095,,uniform_creep,evaluation_only
P-V06-W001::C007::C008,0,26.13641481,30.95151014,22.62447152,,uniform_creep,evaluation_only
P-V06-W001::C008::C010,0,30.94012546,30.95151014,4.327556147,,uniform_creep,evaluation_only
P-V06-W001::C010::C012,0,27.58352481,28.22277507,17.62826501,,uniform_creep,evaluation_only
P-V06-W001::C012::C013,0,23.81473032,29.37299345,22.90569691,,uniform_creep,evaluation_only
P-V06-W001::C013::C014,0,25.81282056,29.37299345,16.78493361,,uniform_creep,evaluation_only
P-V06-W001::C014::C016,0,28.63227436,29.76223022,7.950144732,,uniform_creep,evaluation_only
P-V06-W001::C016::C020,0,28.52786889,29.10589237,5.463393391,,uniform_creep,evaluation_only
P-V06-W001::C020::C022,0,27.40855545,30.0073186,18.42768654,,uniform_creep,evaluation_only
P-V06-W001::C022::C024,0,29.9660611,30.21936002,19.58092538,,uniform_creep,evaluation_only
P-V06-W001::C024::C027,0,26.71284524,26.15443306,10.24995054,,uniform_creep,evaluation_only
P-V06-W001::C027::C029,0,26.83954428,28.0127169,19.25313104,,uniform_creep,evaluation_only
P-V06-W002::C007::C008,0,14.97292292,25.52967999,60.75610175,2127,accelerating,evaluation_only
P-V06-W002::C008::C010,0,20.66750642,25.04261579,35.85517123,1959,accelerating,evaluation_only
P-V06-W002::C010::C012,0,12.75124038,25.69754168,62.66283022,1777,accelerating,evaluation_only
P-V06-W002::C012::C013,0,24.95218844,25.5987958,13.81459359,1567,accelerating,evaluation_only
P-V06-W002::C013::C014,0,23.93516715,23.71794839,22.15947947,1511,accelerating,evaluation_only
P-V06-W002::C014::C016,0,17.23013978,30.27190342,42.47822224,1399,accelerating,evaluation_only
P-V06-W002::C016::C018,0,27.39296661,24.69396335,10.68768076,1203,accelerating,evaluation_only
P-V06-W002::C018::C020,0,20.32974084,29.42388291,71.9755946,1049,accelerating,evaluation_only
P-V06-W002::C020::C022,0,21.97025104,20.61511035,5.793727603,839,accelerating,evaluation_only
P-V06-W002::C022::C024,0,18.9990954,34.29724592,49.9136814,664,accelerating,evaluation_only
P-V06-W002::C024::C027,0,34.80841373,38.61141687,46.86390062,475,accelerating,evaluation_only
P-V06-W002::C027::C029,0,81.85730647,97.82687861,65.96718789,41,accelerating,evaluation_only
P-V06-W003::C005::C007,0,35.1153641,35.1890682,6.17522456,2271,step_change,evaluation_only
P-V06-W003::C007::C010,0,32.95799246,35.42579029,12.43651322,2096,step_change,evaluation_only
P-V06-W003::C010::C012,0,30.01955342,35.92496223,32.34372203,1746,step_change,evaluation_only
P-V06-W003::C012::C014,0,35.95904001,35.76541955,2.469055155,1536,step_change,evaluation_only
P-V06-W003::C014::C016,0,26.5469607,32.51367015,18.18595644,1368,step_change,evaluation_only
P-V06-W003::C016::C018,0,32.8644473,34.46967828,14.85642553,1172,step_change,evaluation_only
P-V06-W003::C018::C020,0,30.74288322,37.29051026,21.98638695,1018,step_change,evaluation_only
P-V06-W003::C020::C022,0,37.31956158,37.57100477,2.975365965,808,step_change,evaluation_only
P-V06-W003::C022::C024,0,30.71088687,35.48040967,33.1150579,633,step_change,evaluation_only
P-V06-W003::C024::C027,0,34.99200995,34.31576419,6.384546115,444,step_change,evaluation_only
P-V06-W003::C027::C029,1,139.5466272,192.3589016,978.4174949,10,step_change,evaluation_only
P-V06-W004::C005::C007,0,40.11754061,38.77151478,-10.61543049,2271,reactivated,evaluation_only
P-V06-W004::C007::C008,0,29.88208094,33.89264113,23.97945209,2096,reactivated,evaluation_only
P-V06-W004::C008::C010,0,29.75535914,30.23425636,16.23416213,1928,reactivated,evaluation_only
P-V06-W004::C010::C012,0,20.99044091,30.37378118,35.35948291,1746,reactivated,evaluation_only
P-V06-W004::C012::C013,0,29.2861203,27.80753289,13.44555059,1536,reactivated,evaluation_only
P-V06-W004::C013::C014,0,26.07915396,24.33778976,42.39419274,1480,reactivated,evaluation_only
P-V06-W004::C014::C016,0,17.42977488,26.95677275,42.39419274,1368,reactivated,evaluation_only
P-V06-W004::C016::C018,0,24.44254165,23.72489464,14.60759821,1172,reactivated,evaluation_only
P-V06-W004::C018::C020,0,16.06599728,22.33041625,40.94254587,1018,reactivated,evaluation_only
P-V06-W004::C020::C022,0,15.82019506,17.70467019,36.34223933,808,reactivated,evaluation_only
P-V06-W004::C022::C024,0,17.87693421,24.02604627,32.76033585,633,reactivated,evaluation_only
P-V06-W004::C024::C027,0,19.4916455,21.20660038,39.86109198,444,reactivated,evaluation_only
P-V06-W004::C027::C029,1,83.07496728,130.0125194,149.0390473,10,reactivated,evaluation_only
P-V06-W005::C005::C007,0,65.97500393,62.43693928,19.55073027,,decaying,evaluation_only
P-V06-W005::C007::C008,0,60.74892173,63.44870817,16.85714439,,decaying,evaluation_only
P-V06-W005::C008::C010,0,52.54886127,54.20017598,10.42256506,,decaying,evaluation_only
P-V06-W005::C010::C013,0,46.66955794,45.79541592,4.389337147,,decaying,evaluation_only
P-V06-W005::C013::C014,0,40.81154803,43.69779069,15.91253803,,decaying,evaluation_only
P-V06-W005::C014::C016,0,42.1553685,45.53527063,13.93755469,,decaying,evaluation_only
P-V06-W005::C016::C018,0,38.30713676,39.01129953,30.33522598,,decaying,evaluation_only
P-V06-W005::C018::C020,0,38.07340867,41.9904122,30.33522598,,decaying,evaluation_only
P-V06-W005::C020::C022,0,36.16899617,35.28178066,52.22568661,,decaying,evaluation_only
P-V06-W005::C022::C024,0,34.92428056,36.7115728,-2.163926926,,decaying,evaluation_only
P-V06-W005::C024::C027,0,27.7094576,27.40606572,23.89253417,,decaying,evaluation_only
P-V06-W005::C027::C029,0,22.4363386,27.06986941,42.59598038,,decaying,evaluation_only
P-V06-W006::C005::C007,0,36.520145,35.34048824,1.056857602,,decaying,evaluation_only
P-V06-W006::C007::C008,0,31.85983318,32.60603032,-4.993976118,,decaying,evaluation_only
P-V06-W006::C008::C010,0,25.36385177,25.60473324,15.72853235,,decaying,evaluation_only
P-V06-W006::C010::C012,0,22.84672176,22.53867818,3.608312495,,decaying,evaluation_only
P-V06-W006::C012::C013,0,19.96170873,21.6303892,13.75704937,,decaying,evaluation_only
P-V06-W006::C013::C014,0,19.5926127,21.6303892,13.75704937,,decaying,evaluation_only
P-V06-W006::C014::C016,0,21.42859677,19.27810798,1.289695922,,decaying,evaluation_only
P-V06-W006::C016::C018,0,14.94574787,18.41229753,15.46989074,,decaying,evaluation_only
P-V06-W006::C018::C020,0,18.12709939,17.89223032,-6.393480368,,decaying,evaluation_only
P-V06-W006::C020::C022,0,12.94259241,17.67334473,19.87366157,,decaying,evaluation_only
P-V06-W006::C022::C024,0,15.85350682,15.43036368,13.40288713,,decaying,evaluation_only
P-V06-W006::C024::C027,0,10.29162083,13.21330157,8.574648583,,decaying,evaluation_only
P-V06-W006::C027::C029,0,10.8342286,11.31162739,3.921077558,,decaying,evaluation_only
P-V06-W007::C005::C007,0,35.24543354,35.58686192,4.160301786,,decaying,evaluation_only
P-V06-W007::C007::C008,0,31.69222368,29.90909386,-2.293386142,,decaying,evaluation_only
P-V06-W007::C008::C010,0,24.14255124,26.08704914,18.59712943,,decaying,evaluation_only
P-V06-W007::C010::C012,0,22.9076321,24.84100107,11.11125209,,decaying,evaluation_only
P-V06-W007::C012::C013,0,17.75074522,18.78695048,7.248934721,,decaying,evaluation_only
P-V06-W007::C013::C014,0,18.49321169,18.7554118,14.65084828,,decaying,evaluation_only
P-V06-W007::C014::C016,0,18.14942597,20.19894677,15.41524676,,decaying,evaluation_only
P-V06-W007::C016::C018,0,17.10520709,18.44641312,9.352799251,,decaying,evaluation_only
P-V06-W007::C018::C020,0,16.86275588,17.31769824,2.700288881,,decaying,evaluation_only
P-V06-W007::C020::C022,0,12.74311238,12.5779176,10.4094242,,decaying,evaluation_only
P-V06-W007::C022::C024,0,11.74786231,16.25288648,30.61120151,,decaying,evaluation_only
P-V06-W007::C024::C027,0,12.4533656,14.34284391,15.21104156,,decaying,evaluation_only
P-V06-W007::C027::C029,0,10.84582927,10.14970574,22.40152221,,decaying,evaluation_only
