campaign_id,date,profile_id,point_id,true_settlement_mm,observed_settlement_mm,residual_mm,standard_uncertainty_mm,use_class
C003,2018-10-16,P-V06,P-V06-W001,0,-0.166622942,-0.166622942,0.7319248774,evaluation_only
C003,2018-10-16,P-V06,P-V06-W002,116.7169104,117.1299913,0.4130809535,0.7550729862,evaluation_only
C003,2018-10-16,P-V06,P-V06-W003,56.61362916,57.07621441,0.4625852496,0.7617325614,evaluation_only
C003,2018-10-16,P-V06,P-V06-W004,86.0344737,86.21925259,0.1847788982,0.7670592129,evaluation_only
C003,2018-10-16,P-V06,P-V06-W005,104.1574729,104.252835,0.09536208459,0.7632045003,evaluation_only
C003,2018-10-16,P-V06,P-V06-W006,59.87826719,59.94961741,0.07135022463,0.7470861054,evaluation_only
C003,2018-10-16,P-V06,P-V06-W007,61.55721986,61.99924839,0.4420285331,0.7329144765,evaluation_only
C003,2018-10-16,P-V06,P-V06-REF-B,0,-0.005630746443,-0.005630746443,0.6,evaluation_only
C004,2019-02-12,P-H02,P-H02-REF-A,0,0.6587062236,0.6587062236,0.6,evaluation_only
C004,2019-02-12,P-H02,P-H02-W001,174.5467137,175.9326379,1.385924284,0.6872093603,evaluation_only
C004,2019-02-12,P-H02,P-H02-W002,318.7952251,320.1593366,1.364111512,0.7124419699,evaluation_only
C004,2019-02-12,P-H02,P-H02-W004,99.85134937,100.9733707,1.122021341,0.724292946,evaluation_only
C004,2019-02-12,P-H02,P-H02-W005,13.30767881,14.36095793,1.053279123,0.7163491794,evaluation_only
C004,2019-02-12,P-H02,P-H02-W006,229.9943574,231.347159,1.352801546,0.705720335,evaluation_only
C004,2019-02-12,P-H02,P-H02-REF-B,0,0.1507739985,0.1507739985,0.6,evaluation_only
C004,2019-02-12,P-V01,P-V01-REF-A,0,0.04564289026,0.04564289026,0.6,evaluation_only
C004,2019-02-12,P-V01,P-V01-W001,66.96351984,65.07064123,-1.892878609,0.6995209179,evaluation_only
C004,2019-02-12,P-V01,P-V01-W002,61.58239842,59.7319662,-1.850432216,0.7343308884,evaluation_only
C004,2019-02-12,P-V01,P-V01-W003,81.73356712,79.70640783,-2.027159291,0.7560012679,evaluation_only
C004,2019-02-12,P-V01,P-V01-W004,102.8575858,100.8630374,-1.99454845,0.7613900666,evaluation_only
C004,2019-02-12,P-V01,P-V01-W007,256.2531099,254.484833,-1.768276969,0.7307124683,evaluation_only
C004,2019-02-12,P-V01,P-V01-REF-B,0,-1.13968159,-1.13968159,0.6,evaluation_only
C005,2019-05-14,P-D01,P-D01-REF-A,0,0.3952033077,0.3952033077,0.6,evaluation_only
C005,2019-05-14,P-D01,P-D01-W001,128.9077756,129.043539,0.1357634545,0.7051966072,evaluation_only
C005,2019-05-14,P-D01,P-D01-W002,253.8154933,253.8984268,0.08293351017,0.7228996807,evaluation_only
C005,2019-05-14,P-D01,P-D01-W003,422.5548396,422.5726527,0.01781315505,0.7338193434,evaluation_only
C005,2019-05-14,P-D01,P-D01-W004,424.0391786,423.4056354,-0.633543128,0.7427428406,evaluation_only
C005,2019-05-14,P-D01,P-D01-W005,220.367231,219.410413,-0.9568180338,0.7418657603,evaluation_only
C005,2019-05-14,P-D01,P-D01-W006,229.5689695,228.2596377,-1.30933175,0.7306618889,evaluation_only
C005,2019-05-14,P-D01,P-D01-W007,102.5557619,101.2985393,-1.257222595,0.7085152235,evaluation_only
C005,2019-05-14,P-D01,P-D01-REF-B,0,-0.1277343223,-0.1277343223,0.6,evaluation_only
C005,2019-05-14,P-H01,P-H01-REF-A,0,0.6355297112,0.6355297112,0.6,evaluation_only
C005,2019-05-14,P-H01,P-H01-W001,81.77732619,82.01756213,0.2402359402,0.7526446117,evaluation_only
C005,2019-05-14,P-H01,P-H01-W002,32.2409818,31.91463205,-0.3263497501,0.7987720553,evaluation_only
C005,2019-05-14,P-H01,P-H01-W003,273.9699102,274.1554551,0.185544915,0.8356758905,evaluation_only
C005,2019-05-14,P-H01,P-H01-W004,109.9881497,110.4482864,0.4601366877,0.8459988807,evaluation_only
C005,2019-05-14,P-H01,P-H01-W005,259.9974452,260.3740999,0.3766547813,0.8418434556,evaluation_only
C005,2019-05-14,P-H01,P-H01-W006,215.8329982,216.6241806,0.7911824457,0.8216445537,evaluation_only
C005,2019-05-14,P-H01,P-H01-W007,140.8209736,141.8372783,1.016304739,0.7742650299,evaluation_only
C005,2019-05-14,P-H01,P-H01-REF-B,0,-0.1977306734,-0.1977306734,0.6,evaluation_only
C005,2019-05-14,P-H02,P-H02-REF-A,0,-0.01015822977,-0.01015822977,0.6,evaluation_only
C005,2019-05-14,P-H02,P-H02-W001,192.4395219,192.7161652,0.2766433196,0.7243365742,evaluation_only
C005,2019-05-14,P-H02,P-H02-W002,329.7215201,329.3968776,-0.3246424637,0.7500127239,evaluation_only
C005,2019-05-14,P-H02,P-H02-W004,109.5998165,109.112367,-0.4874494937,0.765499441,evaluation_only
C005,2019-05-14,P-H02,P-H02-W005,15.28259208,14.67804875,-0.6045433369,0.7633763411,evaluation_only
C005,2019-05-14,P-H02,P-H02-W006,239.9045723,239.5639395,-0.3406328549,0.7568574681,evaluation_only
C005,2019-05-14,P-H02,P-H02-W007,200.7032897,200.4292007,-0.27408902,0.7349384079,evaluation_only
C005,2019-05-14,P-H02,P-H02-REF-B,0,0.09560440097,0.09560440097,0.6,evaluation_only
C005,2019-05-14,P-H03,P-H03-REF-A,0,0.08217332413,0.08217332413,0.8824918852,evaluation_only
C005,2019-05-14,P-H03,P-H03-W001,159.2584304,159.848884,0.590453524,1.184582569,evaluation_only
C005,2019-05-14,P-H03,P-H03-W002,265.2190424,266.4363236,1.217281183,1.221402327,evaluation_only
C005,2019-05-14,P-H03,P-H03-W003,244.8999516,245.6834605,0.7835088478,1.231157782,evaluation_only
C005,2019-05-14,P-H03,P-H03-W004,515.314084,515.9965996,0.6825155741,1.237234804,evaluation_only
C005,2019-05-14,P-H03,P-H03-W005,275.9077669,276.4918196,0.5840526813,1.226943275,evaluation_only
C005,2019-05-14,P-H03,P-H03-W006,259.0523619,259.6041955,0.5518335989,1.218127046,evaluation_only
C005,2019-05-14,P-H03,P-H03-W007,494.7006685,495.4164436,0.7157751101,1.172089665,evaluation_only
C005,2019-05-14,P-H03,P-H03-REF-B,0,-0.8220754561,-0.8220754561,0.8423382028,evaluation_only
C005,2019-05-14,P-H05,P-H05-REF-A,0,0.6590828363,0.6590828363,0.7023074088,evaluation_only
C005,2019-05-14,P-H05,P-H05-W001,1234.237418,1234.227038,-0.01038036611,1.004750723,evaluation_only
C005,2019-05-14,P-H05,P-H05-W002,1125.804688,1125.20548,-0.5992080342,1.065137824,evaluation_only
C005,2019-05-14,P-H05,P-H05-W003,1256.491139,1256.198255,-0.2928836856,1.098972691,evaluation_only
C005,2019-05-14,P-H05,P-H05-W004,1535.454948,1535.479273,0.02432511588,1.11882538,evaluation_only
C005,2019-05-14,P-H05,P-H05-W005,1182.135689,1181.713774,-0.4219149717,1.111005183,evaluation_only
C005,2019-05-14,P-H05,P-H05-W006,1316.785234,1316.687779,-0.0974550593,1.082419489,evaluation_only
C005,2019-05-14,P-H05,P-H05-W007,731.6401295,731.8622097,0.2220801725,1.035307842,evaluation_only
C005,2019-05-14,P-H05,P-H05-REF-B,0,0.2734283163,0.2734283163,0.779159556,evaluation_only
C005,2019-05-14,P-H06,P-H06-REF-A,0,-0.04332096282,-0.04332096282,0.6,evaluation_only
C005,2019-05-14,P-H06,P-H06-W001,325.8253933,325.5120956,-0.3132977037,0.7226556527,evaluation_only
C005,2019-05-14,P-H06,P-H06-W002,169.754922,168.9304575,-0.8244645611,0.7616080092,evaluation_only
C005,2019-05-14,P-H06,P-H06-W003,325.10611,324.5595272,-0.5465827565,0.7817134925,evaluation_only
C005,2019-05-14,P-H06,P-H06-W004,327.1435966,327.0829308,-0.06066579459,0.7876820454,evaluation_only
C005,2019-05-14,P-H06,P-H06-W005,149.2720471,149.4547538,0.1827067676,0.7822549803,evaluation_only
C005,2019-05-14,P-H06,P-H06-W006,327.3334388,326.6073577,-0.726081141,0.7482646424,evaluation_only
C005,2019-05-14,P-H06,P-H06-W007,52.9358996,52.49770237,-0.4381972285,0.7256739186,evaluation_only
C005,2019-05-14,P-H06,P-H06-REF-B,0,0.08160805154,0.08160805154,0.6,evaluation_only
C005,2019-05-14,P-H07,P-H07-REF-A,0,0.09494051972,0.09494051972,0.9000120675,evaluation_only
C005,2019-05-14,P-H07,P-H07-W001,109.1747401,110.2019269,1.027186819,1.12933845,evaluation_only
C005,2019-05-14,P-H07,P-H07-W002,166.8789342,167.1999725,0.321038317,1.150397261,evaluation_only
C005,2019-05-14,P-H07,P-H07-W003,260.0711836,260.6606147,0.5894311031,1.168810881,evaluation_only
C005,2019-05-14,P-H07,P-H07-W004,217.3576235,218.0376417,0.6800182561,1.170344729,evaluation_only
C005,2019-05-14,P-H07,P-H07-W005,32.00520328,32.90762217,0.9024188889,1.160694279,evaluation_only
C005,2019-05-14,P-H07,P-H07-W007,23.71184181,23.87351242,0.1616706098,1.120142432,evaluation_only
C005,2019-05-14,P-H07,P-H07-REF-B,0,0.8504131127,0.8504131127,0.8724229095,evaluation_only
C005,2019-05-14,P-V01,P-V01-REF-A,0,0.8320353927,0.8320353927,0.6,evaluation_only
C005,2019-05-14,P-V01,P-V01-W001,74.78575618,73.6916678,-1.094088386,0.7371532778,evaluation_only
C005,2019-05-14,P-V01,P-V01-W002,69.94226041,68.95558261,-0.9866778075,0.7659288404,evaluation_only
C005,2019-05-14,P-V01,P-V01-W003,91.86542392,90.80260718,-1.062816738,0.7830180806,evaluation_only
C005,2019-05-14,P-V01,P-V01-W004,115.6762045,114.8137041,-0.8625003502,0.7866697838,evaluation_only
C005,2019-05-14,P-V01,P-V01-W005,758.6187126,757.8279581,-0.7907545099,0.7835810733,evaluation_only
C005,2019-05-14,P-V01,P-V01-W006,316.9975512,316.2264881,-0.7710631336,0.7697891628,evaluation_only
C005,2019-05-14,P-V01,P-V01-W007,274.6363946,274.3674137,-0.2689809301,0.7444117062,evaluation_only
C005,2019-05-14,P-V01,P-V01-REF-B,0,-0.01081465086,-0.01081465086,0.6,evaluation_only
C005,2019-05-14,P-V02,P-V02-W001,187.5877043,186.9981639,-0.5895403578,1.184132993,evaluation_only
C005,2019-05-14,P-V02,P-V02-W002,151.2333667,151.0314732,-0.2018935289,1.146543445,evaluation_only
C005,2019-05-14,P-V02,P-V02-W003,16.31017585,16.04963768,-0.2605381692,1.087153023,evaluation_only
C005,2019-05-14,P-V02,P-V02-W004,29.71588704,29.2201796,-0.4957074349,1.052967608,evaluation_only
C005,2019-05-14,P-V02,P-V02-W005,149.4751738,148.7068293,-0.7683445648,1.017934769,evaluation_only
C005,2019-05-14,P-V02,P-V02-W006,250.9748672,250.1742612,-0.8006060756,0.9500535596,evaluation_only
C005,2019-05-14,P-V02,P-V02-W007,48.22772285,47.88733255,-0.3403902975,0.8996349304,evaluation_only
C005,2019-05-14,P-V02,P-V02-REF-B,0,-1.021520525,-1.021520525,0.6103173994,evaluation_only
C005,2019-05-14,P-V03,P-V03-REF-A,0,-1.10853626,-1.10853626,0.6,evaluation_only
C005,2019-05-14,P-V03,P-V03-W001,397.7840871,396.4558417,-1.328245381,0.697956077,evaluation_only
C005,2019-05-14,P-V03,P-V03-W002,396.2429575,395.2268276,-1.016129953,0.7103284725,evaluation_only
C005,2019-05-14,P-V03,P-V03-W003,1258.7463,1258.254106,-0.4921939739,0.7177825999,evaluation_only
C005,2019-05-14,P-V03,P-V03-W004,1604.866702,1604.556453,-0.3102489565,0.7208140482,evaluation_only
C005,2019-05-14,P-V03,P-V03-W005,364.2751122,364.2941022,0.01899003268,0.7177146064,evaluation_only
C005,2019-05-14,P-V03,P-V03-W006,325.0155696,324.9131028,-0.1024668294,0.7118033898,evaluation_only
C005,2019-05-14,P-V03,P-V03-W007,207.8033387,207.8104893,0.007150626319,0.7032933604,evaluation_only
C005,2019-05-14,P-V03,P-V03-REF-B,0,0.2844247468,0.2844247468,0.6,evaluation_only
C005,2019-05-14,P-V04,P-V04-REF-A,0,0.04654548664,0.04654548664,0.6,evaluation_only
C005,2019-05-14,P-V04,P-V04-W001,187.6655785,187.5293979,-0.1361805604,0.711885321,evaluation_only
C005,2019-05-14,P-V04,P-V04-W002,189.8919695,189.3448754,-0.5470940892,0.7225508565,evaluation_only
C005,2019-05-14,P-V04,P-V04-W003,190.017787,189.7024771,-0.3153098823,0.7321975587,evaluation_only
C005,2019-05-14,P-V04,P-V04-W004,325.169042,324.8951888,-0.2738532404,0.7370747295,evaluation_only
C005,2019-05-14,P-V04,P-V04-W005,329.867243,329.6657815,-0.2014614666,0.7355954295,evaluation_only
C005,2019-05-14,P-V04,P-V04-W006,229.8027932,229.6191106,-0.1836826811,0.7309336826,evaluation_only
C005,2019-05-14,P-V04,P-V04-W007,239.9329363,240.2891885,0.3562521559,0.7204322971,evaluation_only
C005,2019-05-14,P-V04,P-V04-REF-B,0,-0.5743076831,-0.5743076831,0.6,evaluation_only
C005,2019-05-14,P-V05,P-V05-REF-A,0,-0.6090593666,-0.6090593666,0.6300241483,evaluation_only
C005,2019-05-14,P-V05,P-V05-W001,1202.920656,1201.353268,-1.567388242,0.7810194355,evaluation_only
C005,2019-05-14,P-V05,P-V05-W002,1377.196212,1375.365992,-1.830220398,0.795742938,evaluation_only
C005,2019-05-14,P-V05,P-V05-W003,1391.990331,1390.046894,-1.943436954,0.797464835,evaluation_only
C005,2019-05-14,P-V05,P-V05-W004,1285.102545,1283.547966,-1.554578972,0.796257496,evaluation_only
C005,2019-05-14,P-V05,P-V05-W005,1364.322194,1362.766657,-1.555536872,0.7895091702,evaluation_only
C005,2019-05-14,P-V05,P-V05-W006,1402.795855,1401.567502,-1.228353636,0.7816927239,evaluation_only
C005,2019-05-14,P-V05,P-V05-W007,1641.477811,1640.352908,-1.124902427,0.7654168489,evaluation_only
C005,2019-05-14,P-V05,P-V05-REF-B,0,0.101809742,0.101809742,0.6,evaluation_only
C005,2019-05-14,P-V06,P-V06-REF-A,0,0.1295827003,0.1295827003,0.6,evaluation_only
C005,2019-05-14,P-V06,P-V06-W001,0,0.769646713,0.769646713,0.6908675676,evaluation_only
C005,2019-05-14,P-V06,P-V06-W002,128.8262315,128.9226928,0.09646130751,0.7171222672,evaluation_only
C005,2019-05-14,P-V06,P-V06-W003,75.09735412,75.30098721,0.2036330832,0.7245217081,evaluation_only
C005,2019-05-14,P-V06,P-V06-W004,110.8739683,111.0331346,0.1591663708,0.7298306098,evaluation_only
C005,2019-05-14,P-V06,P-V06-W005,145.6437557,146.0549847,0.4112289715,0.7249194628,evaluation_only
C005,2019-05-14,P-V06,P-V06-W006,82.81827849,83.06908822,0.2508097258,0.7053997827,evaluation_only
C005,2019-05-14,P-V06,P-V06-W007,83.39628988,83.26553518,-0.1307546949,0.6883780354,evaluation_only
C005,2019-05-14,P-V06,P-V06-REF-B,0,0.04305271912,0.04305271912,0.6,evaluation_only
C006,2019-08-27,P-H03,P-H03-REF-A,0,0.9599892454,0.9599892454,0.7096988522,evaluation_only
C006,2019-08-27,P-H03,P-H03-W001,179.6403456,180.1416563,0.5013107523,0.9496653003,evaluation_only
C006,2019-08-27,P-H03,P-H03-W002,285.058682,285.562259,0.5035770415,0.9784150946,evaluation_only
C006,2019-08-27,P-H03,P-H03-W003,265.3752213,265.8580452,0.482823914,0.9858431785,evaluation_only
C006,2019-08-27,P-H03,P-H03-W004,537.0918389,537.3332586,0.2414197046,0.9901010661,evaluation_only
C006,2019-08-27,P-H03,P-H03-W005,296.2701271,295.863147,-0.406980087,0.9806803031,evaluation_only
C006,2019-08-27,P-H03,P-H03-W006,284.2783629,284.2186416,-0.05972133981,0.9731806826,evaluation_only
C006,2019-08-27,P-H03,P-H03-W007,499.7879004,499.4554629,-0.3324375182,0.9346891211,evaluation_only
C006,2019-08-27,P-H03,P-H03-REF-B,0,-0.4587625649,-0.4587625649,0.6612768246,evaluation_only
C006,2019-08-27,P-V02,P-V02-REF-A,0,-0.4285916953,-0.4285916953,0.6,evaluation_only
C006,2019-08-27,P-V02,P-V02-W001,207.9614338,208.9839851,1.02255136,0.6972976548,evaluation_only
C006,2019-08-27,P-V02,P-V02-W002,170.7605501,172.0469443,1.286394131,0.7121614148,evaluation_only
C006,2019-08-27,P-V02,P-V02-W003,18.65185293,20.21015514,1.558302214,0.7246071555,evaluation_only
C006,2019-08-27,P-V02,P-V02-W004,33.9712463,35.89548801,1.924241716,0.7264877677,evaluation_only
C006,2019-08-27,P-V02,P-V02-W005,168.6705221,169.9270288,1.256506615,0.7249022633,evaluation_only
C006,2019-08-27,P-V02,P-V02-W006,258.3768343,259.5215068,1.144672545,0.7128828378,evaluation_only
C006,2019-08-27,P-V02,P-V02-W007,54.99348923,56.12966025,1.136171026,0.697220887,evaluation_only
C006,2019-08-27,P-V02,P-V02-REF-B,0,0.4927137851,0.4927137851,0.6,evaluation_only
C007,2019-11-05,P-D01,P-D01-REF-A,0,0.2476109168,0.2476109168,0.6438594841,evaluation_only
C007,2019-11-05,P-D01,P-D01-W001,139.0125648,139.0074349,-0.005129941016,0.8360339459,evaluation_only
C007,2019-11-05,P-D01,P-D01-W002,288.823364,288.6072528,-0.2161112116,0.853318325,evaluation_only
C007,2019-11-05,P-D01,P-D01-W003,424.7467972,424.6004356,-0.1463616338,0.8630926646,evaluation_only
C007,2019-11-05,P-D01,P-D01-W004,424.9585319,425.1970884,0.2385565194,0.868148123,evaluation_only
C007,2019-11-05,P-D01,P-D01-W005,236.7253178,237.0097546,0.2844367916,0.8636675608,evaluation_only
C007,2019-11-05,P-D01,P-D01-W006,245.8856397,246.8079327,0.9222929618,0.8446637551,evaluation_only
C007,2019-11-05,P-D01,P-D01-W007,121.8719654,123.1442104,1.272244926,0.8123833471,evaluation_only
C007,2019-11-05,P-D01,P-D01-REF-B,0,0.5269336779,0.5269336779,0.6,evaluation_only
C007,2019-11-05,P-H01,P-H01-REF-A,0,-0.7289239851,-0.7289239851,0.6,evaluation_only
C007,2019-11-05,P-H01,P-H01-W001,99.3224888,99.3537519,0.03126309807,0.7722928518,evaluation_only
C007,2019-11-05,P-H01,P-H01-W002,41.84556662,43.01314897,1.167582354,0.8118298028,evaluation_only
C007,2019-11-05,P-H01,P-H01-W003,289.4199973,290.3119848,0.8919874923,0.8410260114,evaluation_only
C007,2019-11-05,P-H01,P-H01-W004,132.5789478,133.386387,0.8074391064,0.846495045,evaluation_only
C007,2019-11-05,P-H01,P-H01-W005,292.1830624,293.3652132,1.182150758,0.8355208907,evaluation_only
C007,2019-11-05,P-H01,P-H01-W006,241.0462205,241.695459,0.6492385385,0.8093004079,evaluation_only
C007,2019-11-05,P-H01,P-H01-W007,158.2392686,157.7919401,-0.4473284181,0.7534085865,evaluation_only
C007,2019-11-05,P-H01,P-H01-REF-B,0,-0.1288198156,-0.1288198156,0.6,evaluation_only
C007,2019-11-05,P-H02,P-H02-REF-A,0,-0.1585873718,-0.1585873718,0.6,evaluation_only
C007,2019-11-05,P-H02,P-H02-W001,221.5339955,222.5358173,1.001821823,0.6931168817,evaluation_only
C007,2019-11-05,P-H02,P-H02-W002,348.4477922,348.9074231,0.4596308385,0.7209042308,evaluation_only
C007,2019-11-05,P-H02,P-H02-W003,144.1348695,144.3159441,0.1810746119,0.7344904075,evaluation_only
C007,2019-11-05,P-H02,P-H02-W004,127.5284289,127.9597436,0.4313147204,0.7374130645,evaluation_only
C007,2019-11-05,P-H02,P-H02-W005,19.10049856,19.53571644,0.4352178806,0.7302387039,evaluation_only
C007,2019-11-05,P-H02,P-H02-W006,254.8518503,255.2875331,0.43568273,0.7203679715,evaluation_only
C007,2019-11-05,P-H02,P-H02-W007,217.5267945,217.5758058,0.04901129919,0.6906449226,evaluation_only
C007,2019-11-05,P-H02,P-H02-REF-B,0,0.008759120675,0.008759120675,0.6,evaluation_only
C007,2019-11-05,P-H03,P-H03-REF-A,0,0.05854106101,0.05854106101,0.9185618717,evaluation_only
C007,2019-11-05,P-H03,P-H03-W002,296.815348,297.0121273,0.1967792951,1.196358896,evaluation_only
C007,2019-11-05,P-H03,P-H03-W003,277.7552606,277.6566707,-0.09858997025,1.207246522,evaluation_only
C007,2019-11-05,P-H03,P-H03-W004,550.8497927,551.0040565,0.1542637801,1.216113412,evaluation_only
C007,2019-11-05,P-H03,P-H03-W005,309.5268094,309.5383534,0.01154404959,1.213526114,evaluation_only
C007,2019-11-05,P-H03,P-H03-W006,299.8291328,299.5452998,-0.28383301,1.208096504,evaluation_only
C007,2019-11-05,P-H03,P-H03-W007,503.5078563,503.7281502,0.2202938869,1.175985383,evaluation_only
C007,2019-11-05,P-H03,P-H03-REF-B,0,-0.3679806554,-0.3679806554,0.9341971258,evaluation_only
C007,2019-11-05,P-H04,P-H04-REF-A,0,-0.3196787067,-0.3196787067,0.6,evaluation_only
C007,2019-11-05,P-H04,P-H04-W001,113.1014593,112.7685037,-0.3329555909,0.7103842217,evaluation_only
C007,2019-11-05,P-H04,P-H04-W002,417.7071079,417.0452816,-0.6618262603,0.7316755977,evaluation_only
C007,2019-11-05,P-H04,P-H04-W003,654.6715845,654.2078632,-0.4637213123,0.7549268735,evaluation_only
C007,2019-11-05,P-H04,P-H04-W004,104.9135843,104.1091773,-0.8044069409,0.7632534858,evaluation_only
C007,2019-11-05,P-H04,P-H04-W005,92.46589792,92.17570008,-0.2901978427,0.7613772149,evaluation_only
C007,2019-11-05,P-H04,P-H04-W006,120.6226626,119.79687,-0.8257925926,0.7477948808,evaluation_only
C007,2019-11-05,P-H04,P-H04-W007,135.0505241,134.0552591,-0.9952649939,0.7229572805,evaluation_only
C007,2019-11-05,P-H04,P-H04-REF-B,0,-0.9795787972,-0.9795787972,0.6,evaluation_only
C007,2019-11-05,P-H05,P-H05-REF-A,0,0.3822592301,0.3822592301,0.6,evaluation_only
C007,2019-11-05,P-H05,P-H05-W001,1253.894054,1254.016424,0.1223700864,0.725976965,evaluation_only
C007,2019-11-05,P-H05,P-H05-W002,1156.635265,1157.224617,0.5893525964,0.7684018947,evaluation_only
C007,2019-11-05,P-H05,P-H05-W003,1281.342465,1282.570092,1.227626879,0.7918605542,evaluation_only
C007,2019-11-05,P-H05,P-H05-W004,1544.971258,1545.959371,0.9881131721,0.8047382213,evaluation_only
C007,2019-11-05,P-H05,P-H05-W005,1189.882028,1191.011161,1.129133066,0.797998761,evaluation_only
C007,2019-11-05,P-H05,P-H05-W006,1325.154811,1325.843277,0.6884660409,0.7760715763,evaluation_only
C007,2019-11-05,P-H05,P-H05-W007,750.6518618,751.4324348,0.7805729585,0.7406451497,evaluation_only
C007,2019-11-05,P-H05,P-H05-REF-B,0,0.6464145293,0.6464145293,0.6,evaluation_only
C007,2019-11-05,P-H06,P-H06-REF-A,0,0.6292386242,0.6292386242,0.9001687259,evaluation_only
C007,2019-11-05,P-H06,P-H06-W001,327.4740912,328.1984274,0.7243361409,1.231205553,evaluation_only
C007,2019-11-05,P-H06,P-H06-W002,171.1950129,171.9063211,0.7113081361,1.296656141,evaluation_only
C007,2019-11-05,P-H06,P-H06-W003,326.9300564,327.8316497,0.9015933363,1.331390924,evaluation_only
C007,2019-11-05,P-H06,P-H06-W004,327.6568719,328.089923,0.4330510916,1.342971433,evaluation_only
C007,2019-11-05,P-H06,P-H06-W005,150.0792628,150.7435802,0.6643173865,1.33629682,evaluation_only
C007,2019-11-05,P-H06,P-H06-W006,327.4704037,327.3251254,-0.1452783262,1.285023872,evaluation_only
C007,2019-11-05,P-H06,P-H06-W007,53.915752,53.98497467,0.06922266304,1.250239497,evaluation_only
C007,2019-11-05,P-H06,P-H06-REF-B,0,0.5466960091,0.5466960091,0.9485764138,evaluation_only
C007,2019-11-05,P-H07,P-H07-REF-A,0,-0.0589680451,-0.0589680451,0.6,evaluation_only
C007,2019-11-05,P-H07,P-H07-W001,123.7825825,123.8937517,0.1111692377,0.6854994586,evaluation_only
