point_id,date,q05_mm,q25_mm,q50_mm,q75_mm,q95_mm,provenance
P-H01-REF-B,2024-04-01,0,0,0,0,0,S
P-H01-REF-B,2024-07-01,0,0,0,0,0,S
P-H01-REF-B,2024-10-01,0,0,0,0,0,S
P-H01-REF-B,2025-01-01,0,0,0,0,0,S
P-H01-REF-B,2025-04-01,0,0,0,0,0,S
P-H01-REF-B,2025-07-01,0,0,0,0,0,S
P-H01-REF-B,2025-10-01,0,0,0,0,0,S
P-H01-W001,2018-01-01,22.32329669,23.16986565,24.35492887,24.85405029,25.69244681,S
P-H01-W001,2018-04-01,33.0191453,34.91263569,36.60508643,37.26227315,38.63635461,S
P-H01-W001,2018-07-01,43.95173074,45.84914104,47.8710995,49.28360892,50.93221691,S
P-H01-W001,2018-10-01,54.51822248,56.26190338,58.90742771,60.50639579,62.67759749,S
P-H01-W001,2019-01-01,63.88765271,66.48315638,69.01734267,71.21117989,73.17491623,S
P-H01-W001,2019-04-01,72.09412174,75.36864771,78.8810525,80.42853108,83.19396829,S
P-H01-W001,2019-07-01,81.0064446,85.23807901,87.79326398,90.76044755,94.02580332,S
P-H01-W001,2019-10-01,88.68309779,94.74369516,97.48971468,100.5154942,104.4266462,S
P-H01-W001,2020-01-01,95.27682459,102.4123101,105.9951439,109.785761,114.3379626,S
P-H01-W001,2020-04-01,102.2270988,110.4150036,113.932475,116.8842675,122.4512677,S
P-H01-W001,2020-07-01,108.6627614,118.7194523,122.019924,125.0683583,131.2976732,S
P-H01-W001,2020-10-01,116.0471429,125.854741,128.7630093,131.9652686,139.6885665,S
P-H01-W001,2021-01-01,121.9339704,132.9756124,136.6847115,140.2129739,147.5079978,S
P-H01-W001,2021-04-01,128.4329818,140.1941534,143.5339689,147.6318696,154.2850407,S
P-H01-W001,2021-07-01,134.2271611,147.2958254,150.4043181,154.6028694,160.8936015,S
P-H01-W001,2021-10-01,141.7322804,152.8977286,156.9830874,160.7646999,166.7806215,S
P-H01-W001,2022-01-01,145.4561149,158.2798754,162.9028177,166.7812718,172.4937505,S
P-H01-W001,2022-04-01,150.5540351,163.6876736,168.1771618,171.9699551,177.8942463,S
P-H01-W001,2022-07-01,155.4516049,168.5901758,174.5078102,177.0054021,184.3802026,S
P-H01-W001,2022-10-01,159.4465303,173.7011111,178.5962492,182.8573324,190.884486,S
P-H01-W001,2023-01-01,162.6697668,179.1152482,182.9566879,187.7290863,196.2329884,S
P-H01-W001,2023-04-01,167.4256166,183.3021764,187.2473351,192.7326095,200.5462518,S
P-H01-W001,2023-07-01,171.5304526,188.7032932,191.8778266,196.891902,205.9189477,S
P-H01-W001,2023-10-01,175.6505335,192.5222163,196.7803144,201.8599714,210.9345788,S
P-H01-W001,2024-01-01,178.6928748,196.9208511,201.0431386,205.8309051,215.5536226,S
P-H01-W001,2024-04-01,182.874748,200.5591856,203.5762636,210.1759762,219.5536808,S
P-H01-W001,2024-07-01,185.7962259,203.650083,208.0578446,214.1077836,223.6071003,S
P-H01-W001,2024-10-01,189.2785894,207.8554435,211.9152972,216.94047,227.6143429,S
P-H01-W001,2025-01-01,192.4672765,211.4048495,214.7883026,220.5992715,231.7688589,S
P-H01-W001,2025-04-01,194.2434873,214.831623,217.8986233,225.3076937,235.131694,S
P-H01-W001,2025-07-01,196.586802,217.7523007,221.8225123,229.7391801,240.0231292,S
P-H01-W001,2025-10-01,199.4959875,221.6516346,225.2724328,233.0136841,244.1118093,S
P-H01-W002,2018-01-01,12.48684854,13.07547444,14.30456862,14.46959304,15.33687076,S
P-H01-W002,2018-04-01,15.89030976,16.16011163,17.7074818,18.49112084,19.0078599,S
P-H01-W002,2018-07-01,18.7615635,19.65536882,21.00010039,22.15593757,22.40463566,S
P-H01-W002,2018-10-01,21.355146,23.70159574,24.67211124,25.63713276,25.94580683,S
P-H01-W002,2019-01-01,23.36492254,25.53895906,26.74769502,27.49660849,28.23221962,S
P-H01-W002,2019-04-01,26.65784926,28.66347068,29.74407645,30.9741341,32.01258038,S
P-H01-W002,2019-07-01,30.58331086,33.25184208,34.54826018,36.02557473,36.97474465,S
P-H01-W002,2019-10-01,36.03567388,39.05152784,40.28417566,41.75319576,42.59510104,S
P-H01-W002,2020-01-01,39.75205981,41.99212741,43.33364634,44.92946601,46.75936951,S
P-H01-W002,2020-04-01,43.76422922,46.50341213,48.05015509,49.30981014,51.39228849,S
P-H01-W002,2020-07-01,47.98576463,51.19825849,52.55064143,54.64851899,56.46917825,S
P-H01-W002,2020-10-01,54.51879693,56.62734938,58.85101762,60.89563051,63.26866888,S
P-H01-W002,2021-01-01,59.95114185,62.32944903,64.75786148,67.93702551,69.71273931,S
P-H01-W002,2021-04-01,68.21709727,71.04999222,73.73616983,76.14716303,79.15925755,S
P-H01-W002,2021-07-01,79.49435627,83.66151658,86.46200625,88.6493853,91.89098166,S
P-H01-W002,2021-10-01,95.07742789,99.92867754,104.0442873,106.4154148,109.9469783,S
P-H01-W002,2022-01-01,112.5035397,117.2618126,123.2167231,125.5515031,130.1216688,S
P-H01-W002,2022-04-01,135.2673857,140.6681543,148.3678448,152.0615603,156.5512363,S
P-H01-W002,2022-07-01,163.2077462,169.6432664,178.4374118,182.852595,188.7083047,S
P-H01-W002,2022-10-01,192.7137244,199.480354,211.603264,216.1961366,222.6259427,S
P-H01-W002,2023-01-01,222.3184665,230.5197496,243.665842,250.2397893,256.0698613,S
P-H01-W002,2023-04-01,252.0901258,261.3400065,275.3540293,283.9622254,291.9737077,S
P-H01-W002,2023-07-01,285.5702471,294.5076456,310.3829401,319.6030256,328.7459592,S
P-H01-W002,2023-10-01,317.5987881,327.0758596,345.5233595,355.6581097,366.4882341,S
P-H01-W002,2024-01-01,349.3453134,359.7972855,379.1119055,389.6018774,402.0760204,S
P-H01-W002,2024-04-01,381.6245467,392.6248515,413.46657,426.4637594,439.182354,S
P-H01-W002,2024-07-01,415.7187397,427.1445453,449.6885982,463.4773399,477.4394693,S
P-H01-W002,2024-10-01,448.8819329,460.5263104,484.2441986,499.0299459,513.4675897,S
P-H01-W002,2025-01-01,478.1901697,491.7908376,516.3576692,532.6594505,547.7328569,S
P-H01-W002,2025-04-01,507.90288,522.2782267,548.8481454,566.3235998,581.3357447,S
P-H01-W002,2025-07-01,541.262917,556.7676832,584.137995,602.5581965,619.4220316,S
P-H01-W002,2025-10-01,572.2679051,589.3572683,618.4153937,638.2642011,655.8728998,S
P-H01-W003,2018-01-01,215.3964056,218.3628937,225.8308356,242.8214787,254.7806262,S
P-H01-W003,2018-04-01,221.6636482,224.989777,233.260823,250.6059472,263.4037513,S
P-H01-W003,2018-07-01,227.6070836,231.6468048,240.3246826,257.3773399,269.5092123,S
P-H01-W003,2018-10-01,236.4833479,239.2743276,248.9318736,265.539238,278.9166609,S
P-H01-W003,2019-01-01,243.6962514,248.1769649,257.5169037,274.9968431,288.3532093,S
P-H01-W003,2019-04-01,250.3522196,253.6607138,264.2943929,282.5477262,297.2672074,S
P-H01-W003,2019-07-01,256.0540822,260.7769872,271.409615,291.2666958,304.554773,S
P-H01-W003,2019-10-01,264.801839,268.5846148,279.4566475,299.7893928,315.2884377,S
P-H01-W003,2020-01-01,271.7528292,276.1920819,287.008717,308.1205184,324.4946316,S
P-H01-W003,2020-04-01,279.4079086,283.7586033,294.6883271,316.6747246,331.411422,S
P-H01-W003,2020-07-01,286.0764087,290.8281289,300.7272329,323.5769167,339.2036726,S
P-H01-W003,2020-10-01,292.1838067,296.9958435,307.018578,329.7817381,346.5676268,S
P-H01-W003,2021-01-01,298.3653824,303.3278294,312.789141,336.4611496,353.6431673,S
P-H01-W003,2021-04-01,302.2719677,308.3231603,318.1463647,342.0604782,359.845235,S
P-H01-W003,2021-07-01,307.8319438,313.7391226,322.922042,347.9801292,365.78892,S
P-H01-W003,2021-10-01,332.1962866,338.3264731,347.8917622,375.3590846,394.3852238,S
P-H01-W003,2022-01-01,369.3173305,376.2408921,387.1064977,417.0441458,438.7362843,S
P-H01-W003,2022-04-01,383.8867624,391.7005789,403.3406049,434.7750364,456.1922399,S
P-H01-W003,2022-07-01,398.8553668,406.6628917,418.7379537,451.8335351,474.4985773,S
P-H01-W003,2022-10-01,417.1381692,422.9367097,436.2249514,470.9831676,494.8864115,S
P-H01-W003,2023-01-01,435.4985637,441.6888353,455.0233993,491.5164093,516.1372006,S
P-H01-W003,2023-04-01,452.0633329,457.7524713,471.6445828,511.1495414,534.6408009,S
P-H01-W003,2023-07-01,467.9061669,473.1707965,488.3458858,529.2993284,553.6337941,S
P-H01-W003,2023-10-01,485.4574953,491.2719507,507.6507339,547.8065045,573.5696115,S
P-H01-W003,2024-01-01,503.2224297,508.7618743,528.1239419,569.3875373,595.6688491,S
P-H01-W003,2024-04-01,520.2680796,526.181634,545.626145,588.8188084,615.2239179,S
P-H01-W003,2024-07-01,537.3731121,543.6344838,562.4444766,606.3853724,635.0390872,S
P-H01-W003,2024-10-01,555.823758,561.4344183,581.7682904,627.0001586,656.6157572,S
P-H01-W003,2025-01-01,573.2374318,579.5682973,598.7351247,647.8045882,676.1570954,S
P-H01-W003,2025-04-01,588.7554827,595.9384025,615.0162407,665.0047686,695.1978832,S
P-H01-W003,2025-07-01,604.7571651,612.1935911,631.4730681,683.4633054,714.0197244,S
P-H01-W003,2025-10-01,622.850477,629.7330974,649.401383,704.4852022,735.4394861,S
P-H01-W004,2018-01-01,27.11680426,29.09419198,30.18876964,31.42808082,32.62764643,S
P-H01-W004,2018-04-01,41.77004702,44.813668,46.29374586,48.07531053,50.17344417,S
P-H01-W004,2018-07-01,56.19930011,59.97633746,62.28963345,64.10406788,67.83021741,S
P-H01-W004,2018-10-01,70.25542694,75.43022317,78.16955718,79.07725172,84.99735052,S
P-H01-W004,2019-01-01,82.44887292,89.01000583,91.60082262,93.68064602,99.52047417,S
P-H01-W004,2019-04-01,93.89245437,100.5767501,103.8099929,105.5633281,112.525715,S
P-H01-W004,2019-07-01,104.2956325,112.271629,114.7440551,117.4446597,125.0857988,S
P-H01-W004,2019-10-01,114.5581622,123.2912973,126.8444184,129.7517587,138.5879646,S
P-H01-W004,2020-01-01,124.4617336,134.0115034,136.9462156,141.3695869,149.5516128,S
P-H01-W004,2020-04-01,134.0442002,143.7533821,146.3342157,150.975732,159.1288365,S
P-H01-W004,2020-07-01,141.4042911,153.5587939,155.5063808,160.7109038,168.8872528,S
P-H01-W004,2020-10-01,149.3997419,161.8829593,166.3780589,171.5406984,178.7491827,S
P-H01-W004,2021-01-01,155.9708074,169.3120918,173.5595562,180.2216182,187.5146764,S
P-H01-W004,2021-04-01,161.6619994,175.2669954,179.9750716,187.3119824,194.6536234,S
P-H01-W004,2021-07-01,168.638138,182.5236893,187.5270445,194.690231,202.6557631,S
P-H01-W004,2021-10-01,175.2610749,190.2476686,195.8223384,201.8593276,211.4315349,S
P-H01-W004,2022-01-01,180.0096218,195.9418783,201.8713492,207.0900633,219.4951752,S
P-H01-W004,2022-04-01,184.6785126,199.6484216,207.2052814,212.0200931,224.3891916,S
P-H01-W004,2022-07-01,189.8962746,204.9945636,212.9195657,217.9864131,230.5321673,S
P-H01-W004,2022-10-01,194.8527648,210.4410668,218.5286906,225.3714775,237.2040453,S
P-H01-W004,2023-01-01,198.8413051,214.7910995,223.2571727,230.4661662,242.4973858,S
P-H01-W004,2023-04-01,203.5480943,218.9548296,227.3300277,235.6975296,246.9690024,S
P-H01-W004,2023-07-01,208.912924,223.7566091,231.0215129,241.063545,251.9036876,S
P-H01-W004,2023-10-01,213.9252915,229.0853549,236.3117319,246.3421286,258.724482,S
P-H01-W004,2024-01-01,217.8982394,233.3009485,240.6095748,251.7199904,263.2591724,S
P-H01-W004,2024-04-01,220.1638737,236.7113792,244.1568513,255.4175027,266.4244645,S
P-H01-W004,2024-07-01,223.8184576,241.0036004,248.779127,260.3099486,271.8709115,S
P-H01-W004,2024-10-01,228.1908125,244.9898384,252.4386863,264.6200172,276.797256,S
P-H01-W004,2025-01-01,230.2808815,248.3032688,256.0951193,268.8403883,280.4822048,S
P-H01-W004,2025-04-01,232.1639729,251.8590146,258.8138385,272.1172881,283.9424829,S
P-H01-W004,2025-07-01,235.1415549,256.2522895,262.6060291,275.0899761,288.0308915,S
P-H01-W004,2025-10-01,239.5815104,261.3332927,267.2364028,278.9814906,293.6190516,S
P-H01-W005,2018-01-01,136.0940701,140.5377186,147.1950994,150.8291689,154.5307734,S
P-H01-W005,2018-04-01,156.9454529,162.5936221,171.5760873,176.2079158,178.9391116,S
P-H01-W005,2018-07-01,177.4020788,184.2463679,194.5559753,199.507204,203.2687616,S
P-H01-W005,2018-10-01,196.1317582,204.1437905,214.4112721,219.63251,225.3849165,S
P-H01-W005,2019-01-01,212.9776665,221.9282853,233.4583994,238.0055708,244.625272,S
P-H01-W005,2019-04-01,229.7395524,238.7579652,251.5717565,256.2127722,264.2487893,S
P-H01-W005,2019-07-01,245.5819266,256.5471164,269.1303773,274.0737983,281.5896064,S
P-H01-W005,2019-10-01,259.9773722,271.4908795,284.617603,291.3349393,299.508053,S
P-H01-W005,2020-01-01,274.9649661,286.2284766,301.050862,308.8670898,316.5980266,S
P-H01-W005,2020-04-01,290.4615709,302.5512706,317.4044956,324.3858463,332.6255841,S
P-H01-W005,2020-07-01,304.4745302,317.1317997,333.5409362,340.2783487,349.8035372,S
P-H01-W005,2020-10-01,318.7005102,331.0442051,348.7914302,355.9279088,365.7943434,S
P-H01-W005,2021-01-01,332.324761,344.0033986,363.2601437,370.750874,381.411893,S
P-H01-W005,2021-04-01,344.2788689,356.8279953,376.3670031,385.0255646,395.0470009,S
P-H01-W005,2021-07-01,355.4745342,368.9236268,389.2020592,396.3354019,408.9970877,S
P-H01-W005,2021-10-01,365.9544702,380.3725371,401.5382725,408.9532516,421.943036,S
P-H01-W005,2022-01-01,375.478832,391.1103534,412.7131042,419.1763953,433.8876787,S
P-H01-W005,2022-04-01,384.2740345,400.2128066,422.7281474,429.136566,443.4736123,S
P-H01-W005,2022-07-01,392.9956096,409.6309161,431.9823992,438.5047484,454.3225958,S
P-H01-W005,2022-10-01,401.5419733,417.8401812,441.1530572,448.4918229,463.5346482,S
P-H01-W005,2023-01-01,409.2715727,426.6522295,448.9166315,457.7264663,473.0152916,S
P-H01-W005,2023-04-01,416.555082,434.7184828,457.4183824,466.5617821,481.8423678,S
P-H01-W005,2023-07-01,424.9282651,441.975692,466.2390918,475.5066198,490.8897807,S
P-H01-W005,2023-10-01,431.9523396,449.4949412,474.2620568,483.5550053,499.095403,S
P-H01-W005,2024-01-01,439.3605038,457.2090592,481.9346103,492.4122699,507.7971038,S
P-H01-W005,2024-04-01,445.1961455,464.525174,488.5751094,499.5625246,516.0820399,S
P-H01-W005,2024-07-01,452.8678382,471.5678614,496.2597814,506.732711,523.6319385,S
P-H01-W005,2024-10-01,458.4502527,478.036827,503.2346198,513.2336188,530.5117469,S
P-H01-W005,2025-01-01,465.363054,484.1807914,509.3777757,520.0152727,537.1650919,S
P-H01-W005,2025-04-01,470.4482999,490.6496547,515.9973915,526.8092272,544.5605506,S
P-H01-W005,2025-07-01,477.3012219,497.4385856,523.5263471,533.154315,552.5277171,S
P-H01-W005,2025-10-01,483.608192,503.2249881,529.2975651,539.4176138,559.5128988,S
P-H01-W006,2018-01-01,98.49729892,105.002554,107.8013215,113.4342174,115.8668291,S
P-H01-W006,2018-04-01,120.2605352,127.984263,131.8366527,138.2518336,142.1115781,S
P-H01-W006,2018-07-01,141.0891046,150.5677582,155.3978337,162.0679814,166.579349,S
P-H01-W006,2018-10-01,160.4830578,171.1450935,177.5147107,184.2635049,189.0179139,S
P-H01-W006,2019-01-01,176.6204839,188.5602806,195.7970938,202.6488966,208.5628229,S
P-H01-W006,2019-04-01,191.413546,204.7506907,212.0955309,220.5778191,226.0994995,S
P-H01-W006,2019-07-01,205.0675396,219.7560121,226.7884289,234.4406627,242.8970297,S
P-H01-W006,2019-10-01,216.5044183,231.7859584,239.8815212,248.6532573,257.1689786,S
P-H01-W006,2020-01-01,227.5446516,243.5949523,251.1741153,261.5720564,269.7172317,S
P-H01-W006,2020-04-01,235.9071868,253.7281126,260.5583754,271.7948535,279.9399618,S
P-H01-W006,2020-07-01,245.9802523,263.6530246,272.1840141,282.3199178,290.4364969,S
P-H01-W006,2020-10-01,256.684077,274.7649432,283.4951693,294.2785166,303.2928983,S
P-H01-W006,2021-01-01,264.9507719,283.7312891,292.8558368,303.8255787,313.4027083,S
P-H01-W006,2021-04-01,273.5066705,293.3565745,301.4409557,313.384784,322.8755557,S
P-H01-W006,2021-07-01,281.5084351,301.580537,309.7777434,323.2507817,332.5870267,S
P-H01-W006,2021-10-01,289.2035867,309.323141,317.8923441,332.7114851,340.9801448,S
P-H01-W006,2022-01-01,295.9242812,317.3326802,326.1582564,341.4894364,349.2925232,S
P-H01-W006,2022-04-01,301.5534524,324.9277152,333.1307209,348.6124382,356.3653655,S
P-H01-W006,2022-07-01,306.5942423,330.6880306,338.366838,354.359988,363.6005226,S
P-H01-W006,2022-10-01,309.5216812,335.2833087,343.9723695,359.5350908,369.1053353,S
P-H01-W006,2023-01-01,313.6634484,341.5068728,349.0155539,365.8969435,374.1306586,S
P-H01-W006,2023-04-01,316.2080429,343.7118295,353.1560476,369.7614315,377.5860438,S
P-H01-W006,2023-07-01,320.047234,347.6587856,356.0805633,373.5606458,381.1772473,S
P-H01-W006,2023-10-01,324.3969731,352.4626375,361.2959976,378.7657836,385.7067042,S
P-H01-W006,2024-01-01,329.8446751,357.9318504,366.2969924,383.9115979,392.0040175,S
P-H01-W006,2024-04-01,332.7556101,362.2315423,371.1177805,388.0640393,395.8780349,S
P-H01-W006,2024-07-01,335.5461033,365.4577654,374.4930401,392.0154201,400.4098708,S
P-H01-W006,2024-10-01,341.7789001,371.4626514,379.3755074,397.377816,406.3381643,S
P-H01-W006,2025-01-01,346.1928662,376.4762495,385.4005145,403.0495895,411.4143937,S
P-H01-W006,2025-04-01,350.4437362,380.6064039,388.9508033,406.2062619,417.0810839,S
P-H01-W006,2025-07-01,352.2098636,383.7112731,391.503159,410.0045545,420.9696795,S
P-H01-W006,2025-10-01,354.7458464,388.0200404,395.5951182,414.1419624,426.5615915,S
P-H01-W007,2018-01-01,82.25621526,84.97099242,89.1591637,90.48931372,96.59528576,S
P-H01-W007,2018-04-01,90.9768346,93.69693481,98.06898553,100.5583342,106.8858737,S
P-H01-W007,2018-07-01,100.712145,102.7247341,108.1420966,110.7051742,116.5168857,S
P-H01-W007,2018-10-01,108.8828059,112.5160028,118.1181774,122.1307591,126.9430228,S
P-H01-W007,2019-01-01,118.6914329,122.6462783,128.6571194,133.1777326,139.2224342,S
P-H01-W007,2019-04-01,127.9437403,133.097871,138.6989607,144.4620989,149.7968551,S
P-H01-W007,2019-07-01,137.1812349,142.9432046,148.0914135,153.0199,160.9644892,S
P-H01-W007,2019-10-01,144.372569,151.0141645,156.5914475,161.6642626,170.6692258,S
P-H01-W007,2020-01-01,152.8099921,159.8805057,165.907011,171.2134574,181.0053217,S
P-H01-W007,2020-04-01,162.1806355,168.595523,175.2405014,180.7261883,189.8156849,S
P-H01-W007,2020-07-01,170.2861604,175.7784764,182.699496,189.3033474,198.7412781,S
P-H01-W007,2020-10-01,178.3878847,184.3319266,191.5340792,198.2300447,209.4644293,S
P-H01-W007,2021-01-01,186.2417899,193.8449962,201.3979678,207.8699625,220.6089575,S
P-H01-W007,2021-04-01,196.851459,202.8597542,211.3694294,217.4743958,231.7659812,S
P-H01-W007,2021-07-01,205.5827131,210.995625,221.0068815,227.4470596,242.2118099,S
P-H01-W007,2021-10-01,212.8115524,220.1172018,229.7742973,237.5173016,252.2971234,S
P-H01-W007,2022-01-01,221.0698913,229.1703189,239.8830039,247.7404514,263.2189247,S
P-H01-W007,2022-04-01,229.9974406,238.0220061,249.001245,258.5480757,274.6494008,S
P-H01-W007,2022-07-01,239.0232104,245.768263,257.4892224,268.1902079,284.0191541,S
P-H01-W007,2022-10-01,247.2531481,255.402773,266.5047457,278.2101043,294.9154276,S
P-H01-W007,2023-01-01,256.9612995,264.3113504,275.5571526,288.3418924,305.684423,S
P-H01-W007,2023-04-01,266.7217067,275.1071593,287.0907434,299.37634,317.3845204,S
P-H01-W007,2023-07-01,275.4519852,283.8217246,297.6582905,308.771555,328.4859877,S
P-H01-W007,2023-10-01,284.9318885,292.5124408,307.2160055,318.9142378,338.5051318,S
P-H01-W007,2024-01-01,293.9174811,302.9156668,317.1737244,329.7881949,350.1989647,S
P-H01-W007,2024-04-01,303.6090426,311.6182953,327.9394982,340.8272282,361.2034388,S
P-H01-W007,2024-07-01,311.3053876,320.707246,337.5427142,350.5238228,370.6775463,S
P-H01-W007,2024-10-01,320.825352,329.620277,348.4030897,360.7709179,380.9749905,S
P-H01-W007,2025-01-01,329.7075771,341.1344048,358.8852565,370.3988623,392.0175245,S
P-H01-W007,2025-04-01,340.4629024,350.4328151,368.200487,379.8199243,402.5264437,S
P-H01-W007,2025-07-01,349.4687187,359.9163942,378.2375979,389.199258,413.0345503,S
P-H01-W007,2025-10-01,358.1138118,369.4416502,387.967165,399.612315,423.3397936,S
P-H02-REF-A,2018-01-01,0,0,0,0,0,S
P-H02-REF-A,2018-04-01,0,0,0,0,0,S
P-H02-REF-A,2018-07-01,0,0,0,0,0,S
P-H02-REF-A,2018-10-01,0,0,0,0,0,S
P-H02-REF-A,2019-01-01,0,0,0,0,0,S
P-H02-REF-A,2019-04-01,0,0,0,0,0,S
P-H02-REF-A,2019-07-01,0,0,0,0,0,S
P-H02-REF-A,2019-10-01,0,0,0,0,0,S
P-H02-REF-A,2020-01-01,0,0,0,0,0,S
P-H02-REF-A,2020-04-01,0,0,0,0,0,S
P-H02-REF-A,2020-07-01,0,0,0,0,0,S
P-H02-REF-A,2020-10-01,0,0,0,0,0,S
P-H02-REF-A,2021-01-01,0,0,0,0,0,S
P-H02-REF-A,2021-04-01,0,0,0,0,0,S
P-H02-REF-A,2021-07-01,0,0,0,0,0,S
P-H02-REF-A,2021-10-01,0,0,0,0,0,S
P-H02-REF-A,2022-01-01,0,0,0,0,0,S
P-H02-REF-A,2022-04-01,0,0,0,0,0,S
P-H02-REF-A,2022-07-01,0,0,0,0,0,S
P-H02-REF-A,2022-10-01,0,0,0,0,0,S
P-H02-REF-A,2023-01-01,0,0,0,0,0,S
P-H02-REF-A,2023-04-01,0,0,0,0,0,S
P-H02-REF-A,2023-07-01,0,0,0,0,0,S
P-H02-REF-A,2023-10-01,0,0,0,0,0,S
P-H02-REF-A,2024-01-01,0,0,0,0,0,S
P-H02-REF-A,2024-04-01,0,0,0,0,0,S
P-H02-REF-A,2024-07-01,0,0,0,0,0,S
P-H02-REF-A,2024-10-01,0,0,0,0,0,S
P-H02-REF-A,2025-01-01,0,0,0,0,0,S
P-H02-REF-A,2025-04-01,0,0,0,0,0,S
P-H02-REF-A,2025-07-01,0,0,0,0,0,S
P-H02-REF-A,2025-10-01,0,0,0,0,0,S
P-H02-REF-B,2018-01-01,0,0,0,0,0,S
P-H02-REF-B,2018-04-01,0,0,0,0,0,S
P-H02-REF-B,2018-07-01,0,0,0,0,0,S
P-H02-REF-B,2018-10-01,0,0,0,0,0,S
P-H02-REF-B,2019-01-01,0,0,0,0,0,S
P-H02-REF-B,2019-04-01,0,0,0,0,0,S
P-H02-REF-B,2019-07-01,0,0,0,0,0,S
P-H02-REF-B,2019-10-01,0,0,0,0,0,S
P-H02-REF-B,2020-01-01,0,0,0,0,0,S
P-H02-REF-B,2020-04-01,0,0,0,0,0,S
P-H02-REF-B,2020-07-01,0,0,0,0,0,S
P-H02-REF-B,2020-10-01,0,0,0,0,0,S
P-H02-REF-B,2021-01-01,0,0,0,0,0,S
P-H02-REF-B,2021-04-01,0,0,0,0,0,S
P-H02-REF-B,2021-07-01,0,0,0,0,0,S
P-H02-REF-B,2021-10-01,0,0,0,0,0,S
P-H02-REF-B,2022-01-01,0,0,0,0,0,S
P-H02-REF-B,2022-04-01,0,0,0,0,0,S
P-H02-REF-B,2022-07-01,0,0,0,0,0,S
P-H02-REF-B,2022-10-01,0,0,0,0,0,S
P-H02-REF-B,2023-01-01,0,0,0,0,0,S
P-H02-REF-B,2023-04-01,0,0,0,0,0,S
P-H02-REF-B,2023-07-01,0,0,0,0,0,S
P-H02-REF-B,2023-10-01,0,0,0,0,0,S
P-H02-REF-B,2024-01-01,0,0,0,0,0,S
P-H02-REF-B,2024-04-01,0,0,0,0,0,S
P-H02-REF-B,2024-07-01,0,0,0,0,0,S
P-H02-REF-B,2024-10-01,0,0,0,0,0,S
P-H02-REF-B,2025-01-01,0,0,0,0,0,S
P-H02-REF-B,2025-04-01,0,0,0,0,0,S
P-H02-REF-B,2025-07-01,0,0,0,0,0,S
P-H02-REF-B,2025-10-01,0,0,0,0,0,S
P-H02-W001,2018-01-01,68.77838253,71.98136102,76.0313425,79.08565485,82.99534837,S
P-H02-W001,2018-04-01,91.96636118,97.31087237,101.6261165,105.6267757,112.0600228,S
P-H02-W001,2018-07-01,112.4665571,119.5635813,124.9415182,130.7084764,137.9946489,S
P-H02-W001,2018-10-01,131.0119409,139.4898521,145.8273821,152.1712031,159.9067373,S
P-H02-W001,2019-01-01,148.8320518,157.8409153,165.9106524,173.5376737,181.5170807,S
P-H02-W001,2019-04-01,165.2265025,175.624275,184.8809686,193.5431343,202.5459903,S
P-H02-W001,2019-07-01,181.0471783,191.6273042,202.6312225,211.5781007,220.2192825,S
P-H02-W001,2019-10-01,194.6262061,205.4267232,217.9281034,228.2580457,237.2670418,S
P-H02-W001,2020-01-01,207.9384072,219.0639403,232.5006865,243.1633455,253.6468161,S
P-H02-W001,2020-04-01,219.1245874,232.2706177,246.0196329,257.2980208,268.141,S
P-H02-W001,2020-07-01,230.1755954,242.7661006,258.2799555,270.3433437,282.2326915,S
