sample_id,observed_next_increment_mm,hidden_true_next_increment_mm,hidden_true_next_rate_mm_y,next_observation_uncertainty_mm,use_class
P-V06-W003::C007::C010,32.50201941,32.09874111,33.49732912,1.202846759,evaluation_only
P-V06-W003::C010::C012,18.91381975,18.44151162,32.07505771,0.753752853,evaluation_only
P-V06-W003::C012::C014,13.45920494,14.63294501,31.81359028,0.9754516935,evaluation_only
P-V06-W003::C014::C016,15.83254375,16.1254188,30.05004702,0.7243462291,evaluation_only
P-V06-W003::C016::C018,14.21852139,13.84425349,32.83515317,1.408700538,evaluation_only
P-V06-W003::C018::C020,19.307956,19.74585531,34.34368405,0.7523006385,evaluation_only
P-V06-W003::C020::C022,15.85758835,15.6906359,32.74859865,1.519303057,evaluation_only
P-V06-W003::C022::C024,17.2945923,16.38841993,31.67127185,0.8053915855,evaluation_only
P-V06-W003::C024::C027,41.21411103,40.20709406,33.83788273,0.7497070954,evaluation_only
P-V06-W003::C027::C029,50.53158897,52.32289838,182.0089394,0.9061364101,evaluation_only
P-V06-W004::C005::C007,16.54039301,17.0993884,35.68886635,1.530028509,evaluation_only
P-V06-W004::C007::C008,13.31904979,14.45251213,31.42130986,0.8697611219,evaluation_only
P-V06-W004::C008::C010,13.69013439,11.87949433,23.84057859,1.205524611,evaluation_only
P-V06-W004::C010::C012,16.34746052,15.45857379,26.88687655,0.758856874,evaluation_only
P-V06-W004::C012::C013,2.963313222,4.244774143,27.68578135,0.7511360478,evaluation_only
P-V06-W004::C013::C014,6.82163315,6.512405696,21.23800161,0.976361224,evaluation_only
P-V06-W004::C014::C016,11.57190911,12.94570383,24.12458329,0.7315283514,evaluation_only
P-V06-W004::C016::C018,10.08856324,8.187669824,19.41913249,1.416638868,evaluation_only
P-V06-W004::C018::C020,9.202038255,10.41516246,18.11494328,0.7504052459,evaluation_only
P-V06-W004::C020::C022,7.043825969,7.154492784,14.93244851,1.523177683,evaluation_only
P-V06-W004::C022::C024,11.61775669,10.57866239,20.44368486,0.8079150152,evaluation_only
P-V06-W004::C024::C027,44.47929851,43.50971264,36.61733305,0.758109219,evaluation_only
P-V06-W004::C027::C029,28.05558307,29.15913421,101.4321311,0.9094891942,evaluation_only
P-V06-W005::C005::C007,27.77249738,28.44864442,59.376385,1.513247864,evaluation_only
P-V06-W005::C007::C008,26.08595479,26.95661032,58.60655905,0.8666472901,evaluation_only
P-V06-W005::C008::C010,26.96912846,25.91087107,51.99970142,1.195672558,evaluation_only
P-V06-W005::C010::C013,31.42906224,31.46430576,43.20427699,0.7507483681,evaluation_only
P-V06-W005::C013::C014,12.83151784,12.68457973,41.36645308,0.9674704408,evaluation_only
P-V06-W005::C014::C016,22.30950211,23.22881307,43.28736721,0.727595503,evaluation_only
P-V06-W005::C016::C018,16.64607472,14.93764061,35.42839761,1.406681642,evaluation_only
P-V06-W005::C018::C020,21.77806193,22.68717413,39.45947786,0.7425339178,evaluation_only
P-V06-W005::C020::C022,14.87959577,15.49538937,32.34109123,1.511943743,evaluation_only
P-V06-W005::C022::C024,16.77909022,16.28336975,31.4682582,0.801545068,evaluation_only
P-V06-W005::C024::C027,33.03832069,31.73722815,26.70972945,0.7555432663,evaluation_only
P-V06-W005::C027::C029,5.324323182,5.947774844,20.68975963,0.9023045378,evaluation_only
P-V06-W006::C005::C007,16.29863746,16.04923447,33.49704508,1.463679456,evaluation_only
P-V06-W006::C007::C008,12.61146161,13.65936012,29.69691241,0.8497421471,evaluation_only
P-V06-W006::C008::C010,12.14883939,11.89105056,23.86377042,1.162391861,evaluation_only
P-V06-W006::C010::C012,13.36996611,12.24885351,21.30425592,0.7377623149,evaluation_only
P-V06-W006::C012::C013,2.33373446,3.005757862,19.60451891,0.7399028839,evaluation_only
P-V06-W006::C013::C014,6.308672563,6.438818367,20.9980215,0.9385164663,evaluation_only
P-V06-W006::C014::C016,7.994381656,9.018874791,16.80685723,0.709831882,evaluation_only
P-V06-W006::C016::C018,8.737577907,7.310763767,17.3393277,1.369198935,evaluation_only
P-V06-W006::C018::C020,8.396360103,8.549452656,14.86994087,0.718884481,evaluation_only
P-V06-W006::C020::C022,6.480036491,7.630885088,15.92674731,1.473445614,evaluation_only
P-V06-W006::C022::C024,6.456065705,6.084576259,11.75868507,0.7794432716,evaluation_only
P-V06-W006::C024::C027,14.91207505,13.78605247,11.602202,0.7412677008,evaluation_only
P-V06-W006::C027::C029,3.16819662,3.205272339,11.14976878,0.876992554,evaluation_only
P-V06-W007::C005::C007,16.05366144,16.10412183,33.61160285,1.424275677,evaluation_only
P-V06-W007::C007::C008,12.61458396,12.94695916,28.14807639,0.83405463,evaluation_only
P-V06-W007::C008::C010,12.3424516,12.16002473,24.40356611,1.134716812,evaluation_only
P-V06-W007::C010::C012,13.63620315,12.43051646,21.6202197,0.7229330526,evaluation_only
P-V06-W007::C012::C013,2.44081843,2.783539235,18.1551376,0.7284375974,evaluation_only
P-V06-W007::C013::C014,5.012922987,5.529808406,18.03359393,0.9146979071,evaluation_only
P-V06-W007::C014::C016,8.873746585,9.59281734,17.87641088,0.6938808887,evaluation_only
P-V06-W007::C016::C018,8.748752871,7.303470312,17.32202943,1.337006622,evaluation_only
P-V06-W007::C018::C020,8.19232262,8.965452247,15.59348301,0.6999706488,evaluation_only
P-V06-W007::C020::C022,4.870565024,5.37739108,11.22338338,1.441339927,evaluation_only
P-V06-W007::C022::C024,7.14226739,6.798388277,13.13815512,0.7609079731,evaluation_only
P-V06-W007::C024::C027,15.01716754,14.15841459,11.91557818,0.7279700419,evaluation_only
P-V06-W007::C027::C029,2.361834999,2.396470844,8.336295007,0.8556548664,evaluation_only
