canonical_local_path,filename,extension,size_bytes,sha256,git_tracked,apparent_source_role,duplicate_of,alias_count,readable_status,analysis_status,analysis_note
artifacts/data_quality/scenario_simulation_v2_freeze/checkout_inventory_exclusions.json,checkout_inventory_exclusions.json,.json,20972,9d224c6556ed9774228504ee35a8d2c113bd74e7727175f6954bb836570c9cf8,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/commands.json,commands.json,.json,2560,e04a699c7a167f374217da7517080e8dc6817e40319e031d43f1340089c4257f,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/constraints_a.txt,constraints_a.txt,.txt,317,9afa70552441a649ebdf9bb65d177131b540a1d1ba765968eb01eb904b052d67,True,DERIVED_ARTIFACT,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/constraints_b.txt,constraints_b.txt,.txt,317,9afa70552441a649ebdf9bb65d177131b540a1d1ba765968eb01eb904b052d67,True,DERIVED_ARTIFACT,artifacts/data_quality/scenario_simulation_v2_freeze/constraints_a.txt,2,READABLE,DUPLICATE,= artifacts/data_quality/scenario_simulation_v2_freeze/constraints_a.txt
artifacts/data_quality/scenario_simulation_v2_freeze/dataset_a.txt,dataset_a.txt,.txt,2055,e7393ba5e141e5877fba823d0da8cc920b1248efe79da76b19cd4a52f71e60e3,True,DERIVED_ARTIFACT,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/dataset_b.txt,dataset_b.txt,.txt,2055,e7393ba5e141e5877fba823d0da8cc920b1248efe79da76b19cd4a52f71e60e3,True,DERIVED_ARTIFACT,artifacts/data_quality/scenario_simulation_v2_freeze/dataset_a.txt,2,READABLE,DUPLICATE,= artifacts/data_quality/scenario_simulation_v2_freeze/dataset_a.txt
artifacts/data_quality/scenario_simulation_v2_freeze/data_tests.txt,data_tests.txt,.txt,101,8cda9f7653572f06b05ee75c48e86c0909272bf2d4cfbab02e9894a7e0ffe17d,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/freeze_manifest.json,freeze_manifest.json,.json,24476,460afba2d2ffb87e82976b23e357e4910fe335c2e4fed1ba40fd780c2ef6696b,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/independent_validation.json,independent_validation.json,.json,2898,4fe730662619f8fcd1d25e7df2e966dd8cdda4e85fc152cbd09f5f115a742715,True,DERIVED_ARTIFACT,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/independent_validation.txt,independent_validation.txt,.txt,170,70531d26c37206e89e9bb1cf8119f56626fc79afd3f14eabbcdc78db36503a33,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/index_review.json,index_review.json,.json,724,4a2149c24c538f3c583eef8479d8b2a2369c2b5c3a4767d51f27f6cad8dd8c12,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/latent_field_signatures.json,latent_field_signatures.json,.json,10371,51523472beb496a9b06235797d8e9f470da228249a0f14df830f0168a63d0297,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/preflight_hygiene.json,preflight_hygiene.json,.json,10954,5a0cfe4bc0429fd0695cbd109fe0ac57018601922a612df5ed1eadbeb975df17,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/recheck_report.json,recheck_report.json,.json,4721,67ed475cc8273b71d94e48ab98fc57c8ed03a0f0617fb62012bc2412511b3482,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/staged_inventory.json,staged_inventory.json,.json,27273,ada9ba9ac5aae9eec3dd9f48b5fc8c78343da688ace0549a598f167c66f7e997,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_simulation_v2_freeze/v1_regression.txt,v1_regression.txt,.txt,115,f1f26ba4572a3bf936f737186c699d3839f8f68d66647e817932021e589de4f3,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_v2_1_review/commit_plan.json,commit_plan.json,.json,10586,77448e94aa3015365fa19b5a48cf6bdcc4a1b9537d37fdc064d7a39b7ff010c0,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_v2_1_review/execution_commands.json,execution_commands.json,.json,2974,a030bf6154f381348adc99aba1904030aae82b7bc1e81212a9c8c844f81f697e,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_v2_1_review/integrity_receipt.json,integrity_receipt.json,.json,805,9ed35cc31950f73e4f414b263862f061c6475af162a36b832fcd4ce33e3d24f8,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/data_quality/scenario_v2_1_review/review_inventory.csv,review_inventory.csv,.csv,18096,95dcb7ae1dbfc6d35af41f650e8163573aeefcd072f8a5e674fdbcf3bd13cc68,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/environment/environment.json,environment.json,.json,4222,ca7198b8ca6f38d294dc38a36718126f214d48a9ac59a5ef3324c4096f31facc,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/environment/pip_freeze.txt,pip_freeze.txt,.txt,1170,d9423071a72f60fb01a97d195ad9abb9bb99cd06acb5f1bbefbf74846aa75e3f,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/governance/final_candidate_suite_v3.json,final_candidate_suite_v3.json,.json,6088,5eefcf03db3bc126a577f97539ab81a9264c3d8369c08b3cdbe5e7144d69117d,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/governance/final_candidate_suite_v4.json,final_candidate_suite_v4.json,.json,26012,b975dfb3dbd377fc640c6c7f2fa53b1518978a0bbe444a91e1c2ab7ab1635601,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
artifacts/governance/final_holdout_v2_status.json,final_holdout_v2_status.json,.json,714,9e1234dfe737e7eaa36c1613c45cd433414a126b9bea5b2d1bde91a943eb19ef,True,DERIVED_ARTIFACT,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
