sample_id,scenario_id,point_id,current_date,n_history,last_settlement_mm,last_rate_mm_y,mean_recent_rate_mm_y,recent_acceleration_mm_y2,current_uncertainty_mm,forecast_horizon_days,stress_zone_class,unseen_spatial,split
ST-011::2023-10-01,ST-011,P-H07-W007,2023-10-01,11,30.7721534,42.20182807,70.37533345,-337.3892735,3.691877643,180,background,False,train
ST-011::2023-11-01,ST-011,P-H07-W007,2023-11-01,12,38.80810207,48.11688935,45.15935871,35.41764155,2.821440309,180,background,False,train
ST-011::2024-01-01,ST-011,P-H07-W007,2024-01-01,13,41.48450059,31.53401801,39.82545368,-195.3836696,2.894695216,180,background,False,validation
ST-011::2024-02-01,ST-011,P-H07-W007,2024-02-01,14,53.9052784,74.37195241,52.95298521,256.5009105,2.816093381,180,background,False,validation
ST-011::2024-05-01,ST-011,P-H07-W007,2024-05-01,15,58.07230526,49.09698584,61.73446912,-297.7961787,2.762825712,180,background,False,validation
ST-011::2024-08-01,ST-011,P-H07-W007,2024-08-01,16,71.53875763,54.65135254,51.87416919,22.54147151,2.533227081,180,background,False,validation
ST-011::2024-11-01,ST-011,P-H07-W007,2024-11-01,17,84.68094612,52.17591679,53.41363466,-9.827748977,3.913799287,180,background,False,validation
ST-011::2025-02-01,ST-011,P-H07-W007,2025-02-01,18,97.23796818,49.85274247,51.01432963,-9.223254591,3.743238081,180,background,False,test
ST-011::2025-05-01,ST-011,P-H07-W007,2025-05-01,19,111.5192697,56.69831942,53.27553094,27.17768461,3.204073661,180,background,False,test
ST-011::2025-08-01,ST-011,P-H07-W007,2025-08-01,20,118.7706506,29.7591784,43.22874891,-110.5564186,3.718446592,180,background,False,test
ST-011::2025-11-01,ST-011,P-H07-W007,2025-11-01,21,138.6267582,78.83090528,54.29504184,194.8200896,3.257754738,180,background,False,test
ST-012::2023-01-01,ST-012,P-V04-W002,2023-01-01,3,10.48352339,3.717499934,9.034779402,-42.22035491,2.742589544,180,background,False,train
ST-012::2023-02-01,ST-012,P-V04-W002,2023-02-01,4,7.595120785,-17.29490251,-6.788701286,-125.8160654,3.654498315,180,background,False,train
ST-012::2023-04-01,ST-012,P-V04-W002,2023-04-01,5,6.104937614,-17.55772268,-17.42631259,-3.096615084,3.135199942,180,background,False,train
ST-012::2023-05-01,ST-012,P-V04-W002,2023-05-01,6,13.19914846,43.91797477,13.18012604,380.5762456,2.813859126,180,background,False,train
ST-012::2023-06-01,ST-012,P-V04-W002,2023-06-01,7,18.1984926,60.86701489,52.39249483,206.3545635,3.653669086,180,background,False,train
ST-012::2023-08-01,ST-012,P-V04-W002,2023-08-01,8,9.263985265,-105.2686711,-22.20082809,-1957.453526,3.459101637,180,background,False,train
ST-012::2023-09-01,ST-012,P-V04-W002,2023-09-01,9,17.12486043,47.06860089,-29.10003509,912.1506325,3.539199577,180,background,False,train
ST-012::2023-11-01,ST-012,P-V04-W002,2023-11-01,10,14.46204012,-31.37403607,7.847282409,-924.2313919,2.676531864,180,background,False,train
ST-012::2023-12-01,ST-012,P-V04-W002,2023-12-01,11,18.08696919,21.70500563,-4.834515221,317.821639,3.662333427,180,background,False,train
ST-012::2024-02-01,ST-012,P-V04-W002,2024-02-01,12,19.55798982,17.90967608,19.80734085,-46.20813724,2.960579295,180,background,False,validation
ST-012::2024-04-01,ST-012,P-V04-W002,2024-04-01,13,28.29848254,51.49137046,34.70052327,197.8340947,3.020600841,180,background,False,validation
ST-012::2024-05-01,ST-012,P-V04-W002,2024-05-01,14,37.40322625,55.42512732,53.45824889,23.94674485,3.115754093,180,background,False,validation
ST-012::2024-07-01,ST-012,P-V04-W002,2024-07-01,15,40.46831018,37.31739684,46.37126208,-220.4616185,3.281903299,180,background,False,validation
ST-012::2024-08-01,ST-012,P-V04-W002,2024-08-01,16,45.14289324,27.99002395,32.6537104,-55.84955652,3.045389734,180,background,False,validation
ST-012::2024-11-01,ST-012,P-V04-W002,2024-11-01,17,42.28115757,-33.71770806,-2.863842055,-727.0564232,3.53656724,180,background,False,validation
ST-012::2025-02-01,ST-012,P-V04-W002,2025-02-01,18,80.38808038,151.2886256,58.78545877,734.495254,3.116098583,180,background,False,test
ST-012::2025-05-01,ST-012,P-V04-W002,2025-05-01,19,83.63453541,12.88877935,82.08870248,-549.4624331,2.609430067,180,background,False,test
ST-012::2025-08-01,ST-012,P-V04-W002,2025-08-01,20,94.76772017,45.68983968,29.28930952,134.6133403,3.183865852,180,background,False,test
ST-012::2025-11-01,ST-012,P-V04-W002,2025-11-01,21,117.9666683,92.10234586,68.89609277,184.2626944,3.681185994,180,background,False,test
ST-013::2022-11-01,ST-013,P-H07-W001,2022-11-01,3,23.19657688,12.63074915,9.793337535,22.52966504,3.131391768,180,background,False,train
ST-013::2023-02-01,ST-013,P-H07-W001,2023-02-01,4,24.26363137,4.236322297,8.433535723,-33.32678704,3.586918578,180,background,False,train
ST-013::2023-05-01,ST-013,P-H07-W001,2023-05-01,5,26.88610431,10.41150264,7.323912468,24.51613718,2.531279978,180,background,False,train
ST-013::2023-07-01,ST-013,P-H07-W001,2023-07-01,6,27.47626166,2.421965971,6.416734305,-32.78851987,2.820949721,180,background,False,train
ST-013::2023-08-01,ST-013,P-H07-W001,2023-08-01,7,30.56416607,18.48946046,10.45571321,96.20741576,2.669159705,180,background,False,train
ST-013::2023-10-01,ST-013,P-H07-W001,2023-10-01,8,12.33064176,-214.8320889,-98.17131424,-2749.054707,3.167345638,180,background,False,train
ST-013::2023-11-01,ST-013,P-H07-W001,2023-11-01,9,26.94504975,87.50676263,-63.66266316,1810.315828,2.627330455,180,background,False,train
ST-013::2024-02-01,ST-013,P-H07-W001,2024-02-01,10,32.23687807,62.34968693,74.92822478,-296.407158,3.382973993,180,background,False,validation
ST-013::2024-03-01,ST-013,P-H07-W001,2024-03-01,11,39.80147465,30.03227063,46.19097878,-128.3036555,2.683926785,180,background,False,validation
ST-013::2024-05-01,ST-013,P-H07-W001,2024-05-01,12,45.04301233,66.01626337,48.024267,453.2121845,3.606888056,180,background,False,validation
ST-013::2024-06-01,ST-013,P-H07-W001,2024-06-01,13,41.96764235,-18.41440791,23.80092773,-505.5459457,3.770008362,180,background,False,validation
ST-013::2024-08-01,ST-013,P-H07-W001,2024-08-01,14,51.97508157,117.9102314,49.74791174,1606.212081,2.755814151,180,background,False,validation
ST-013::2024-10-01,ST-013,P-H07-W001,2024-10-01,15,62.48959968,62.95783182,90.4340316,-329.0387531,3.745324118,180,background,False,validation
ST-013::2024-11-01,ST-013,P-H07-W001,2024-11-01,16,76.14048562,81.7374769,72.34765436,112.4469732,2.950001326,180,background,False,validation
ST-013::2025-01-01,ST-013,P-H07-W001,2025-01-01,17,75.69114277,-5.294273511,38.22160169,-1025.430543,3.601523635,180,background,False,test
ST-013::2025-02-01,ST-013,P-H07-W001,2025-02-01,18,96.28196795,123.2917852,58.99875586,769.9353764,3.70011323,180,background,False,test
ST-013::2025-05-01,ST-013,P-H07-W001,2025-05-01,19,101.4852757,61.30671424,92.29924974,-730.3241027,2.942597168,180,background,False,test
ST-013::2025-08-01,ST-013,P-H07-W001,2025-08-01,20,119.3297659,73.23258478,67.26964951,48.94296874,3.492044483,180,background,False,test
ST-013::2025-11-01,ST-013,P-H07-W001,2025-11-01,21,131.9902806,50.26361959,61.74810219,-91.18928844,3.441820773,180,background,False,test
ST-014::2022-11-01,ST-014,P-V02-W004,2022-11-01,3,9.022290712,7.113445466,18.80805427,-92.85773623,2.629227566,180,background,False,train
ST-014::2023-02-01,ST-014,P-V02-W004,2023-02-01,4,14.66752296,22.41218563,14.76281555,60.73766137,3.624403179,180,background,False,train
ST-014::2023-05-01,ST-014,P-V02-W004,2023-05-01,5,4.107258568,-41.92539749,-9.756605929,-255.4271982,3.810794736,180,background,False,train
ST-014::2023-08-01,ST-014,P-V02-W004,2023-08-01,6,11.69745374,31.14964929,-5.387874103,299.8950656,2.932123927,180,background,False,train
ST-014::2023-11-01,ST-014,P-V02-W004,2023-11-01,7,21.34894415,38.317466,34.73355764,28.45701147,3.546165787,180,background,False,train
ST-014::2024-01-01,ST-014,P-V02-W004,2024-01-01,8,17.92266339,-13.60270704,12.35737948,-206.1287305,3.183295579,180,background,False,validation
ST-014::2024-02-01,ST-014,P-V02-W004,2024-02-01,9,17.34253728,-3.473623938,-8.538165488,60.64996069,3.25878124,180,background,False,validation
ST-014::2024-04-01,ST-014,P-V02-W004,2024-04-01,10,26.86963907,112.2507719,54.38857396,1363.494696,3.714321372,180,background,False,validation
ST-014::2024-05-01,ST-014,P-V02-W004,2024-05-01,11,18.65223123,-50.02347021,31.11365082,-987.8444486,2.682164527,180,background,False,validation
ST-014::2024-06-01,ST-014,P-V02-W004,2024-06-01,12,18.8758282,2.722293125,-23.65058854,642.1796686,2.887974452,180,background,False,validation
ST-014::2024-08-01,ST-014,P-V02-W004,2024-08-01,13,13.34635364,-65.14969621,-31.21370154,-799.6852938,3.621365422,180,background,False,validation
ST-014::2024-11-01,ST-014,P-V02-W004,2024-11-01,14,16.68232015,19.97478305,-22.58745658,509.7002631,3.309345251,180,background,False,validation
ST-014::2024-12-01,ST-014,P-V02-W004,2024-12-01,15,28.80622098,48.13320412,34.05399358,111.7919924,2.912130319,180,background,False,validation
ST-014::2025-02-01,ST-014,P-V02-W004,2025-02-01,16,25.63388031,-38.62324771,4.754978204,-1056.259801,3.197752149,180,background,False,test
ST-014::2025-04-01,ST-014,P-V02-W004,2025-04-01,17,43.39979765,104.6613114,33.01903185,844.1078262,3.650054007,180,background,False,test
ST-014::2025-05-01,ST-014,P-V02-W004,2025-05-01,18,52.17298822,54.31199757,79.48665449,-311.6963878,2.893823607,180,background,False,test
ST-014::2025-07-01,ST-014,P-V02-W004,2025-07-01,19,48.45831587,-45.22613582,4.542930875,-1211.876774,3.240264844,180,background,False,test
ST-014::2025-08-01,ST-014,P-V02-W004,2025-08-01,20,61.57135062,78.51698267,16.64542342,740.9372792,3.226237046,180,background,False,test
ST-014::2025-11-01,ST-014,P-V02-W004,2025-11-01,21,65.9464016,51.54797965,65.03248116,-317.7557533,3.782293393,180,background,False,test
ST-015::2022-11-01,ST-015,P-V02-W003,2022-11-01,3,17.7198264,5.362112001,0.1199637154,41.62379698,3.214700699,180,background,False,train
ST-015::2023-02-01,ST-015,P-V02-W003,2023-02-01,4,17.89809703,0.7077537958,3.034932898,-18.47830798,2.823423673,180,background,False,train
ST-015::2023-05-01,ST-015,P-V02-W003,2023-05-01,5,22.43862424,18.02638656,9.36707018,68.75685455,2.989864667,180,background,False,train
ST-015::2023-08-01,ST-015,P-V02-W003,2023-08-01,6,26.10794358,15.05863918,16.54251287,-12.17943521,3.203687514,180,background,False,train
ST-015::2023-11-01,ST-015,P-V02-W003,2023-11-01,7,26.38156711,1.08631518,8.072477178,-55.47164499,3.122745386,180,background,False,train
ST-015::2024-02-01,ST-015,P-V02-W003,2024-02-01,8,30.60823787,16.78034234,8.933328759,62.30699369,2.581386738,180,background,False,validation
ST-015::2024-06-01,ST-015,P-V02-W003,2024-06-01,9,30.79117512,0.726280746,8.753311542,-63.73636953,2.953397327,180,background,False,validation
ST-015::2024-08-01,ST-015,P-V02-W003,2024-08-01,10,34.63840711,11.61323542,6.169758085,32.86330741,3.030449789,180,background,False,validation
ST-015::2024-09-01,ST-015,P-V02-W003,2024-09-01,11,32.6543856,-11.87973535,-0.1332499623,-140.6689766,3.702533047,180,background,False,validation
ST-015::2024-11-01,ST-015,P-V02-W003,2024-11-01,12,37.92018871,62.04305111,25.08165788,870.9773469,2.554048398,180,background,False,validation
ST-015::2025-01-01,ST-015,P-V02-W003,2025-01-01,13,43.15539023,31.3468419,46.6949465,-183.7998429,3.975121785,180,background,False,test
ST-015::2025-02-01,ST-015,P-V02-W003,2025-02-01,14,55.02174923,71.05225615,51.19954903,237.7443042,3.538535422,180,background,False,test
ST-015::2025-04-01,ST-015,P-V02-W003,2025-04-01,15,60.48016451,64.31245741,67.68235678,-79.41004812,3.8999679,180,background,False,test
ST-015::2025-05-01,ST-015,P-V02-W003,2025-05-01,16,79.24294478,116.1543304,90.2333939,320.9363408,3.723089081,180,background,False,test
ST-015::2025-07-01,ST-015,P-V02-W003,2025-07-01,17,81.14000591,23.09671926,69.62552483,-1132.976416,3.0924338,180,background,False,test
ST-015::2025-08-01,ST-015,P-V02-W003,2025-08-01,18,92.79258933,69.77223109,46.43447517,279.4791917,3.621086042,180,background,False,test
ST-015::2025-09-01,ST-015,P-V02-W003,2025-09-01,19,100.8220686,94.60539677,82.18881393,292.5907666,3.099022869,180,background,False,test
ST-015::2025-11-01,ST-015,P-V02-W003,2025-11-01,20,101.2069769,4.535089035,49.5702429,-1061.23161,3.513175906,180,background,False,test
ST-015::2025-12-01,ST-015,P-V02-W003,2025-12-01,21,112.5595336,67.97575969,36.25542436,379.8640157,3.542527113,180,background,False,test
ST-016::2022-11-01,ST-016,P-H02-W005,2022-11-01,3,32.0212215,13.73509447,17.57844883,-30.51706908,2.895634822,180,background,False,train
ST-016::2023-05-01,ST-016,P-H02-W005,2023-05-01,4,27.00720144,-19.90620462,-3.085555072,-133.5596141,2.7078454,180,background,False,train
ST-016::2023-08-01,ST-016,P-H02-W005,2023-08-01,5,38.26442367,22.71657689,1.405186136,86.01088921,3.729854915,180,background,False,train
ST-016::2023-11-01,ST-016,P-H02-W005,2023-11-01,6,38.32966559,0.2590175221,11.48779721,-89.15895173,3.291620476,180,background,False,train
ST-016::2024-05-01,ST-016,P-H02-W005,2024-05-01,7,42.63076733,17.07584143,8.667429477,66.76461883,3.64845624,180,background,False,validation
ST-016::2024-08-01,ST-016,P-H02-W005,2024-08-01,8,40.87939422,-3.514774895,6.780533268,-41.32265172,3.464167954,180,background,False,validation
ST-016::2024-10-01,ST-016,P-H02-W005,2024-10-01,9,36.48211605,-17.45767227,-10.48622358,-55.35481811,3.332203109,180,background,False,validation
ST-016::2024-11-01,ST-016,P-H02-W005,2024-11-01,10,43.76971688,43.63600333,13.08916553,365.8109018,2.791487606,180,background,False,validation
ST-016::2025-01-01,ST-016,P-H02-W005,2025-01-01,11,48.71678868,58.28767657,50.96183995,172.6297953,3.575754205,180,background,False,test
ST-016::2025-02-01,ST-016,P-H02-W005,2025-02-01,12,44.78759191,-23.52687083,17.38040287,-489.8813678,2.647217594,180,background,False,test
ST-016::2025-03-01,ST-016,P-H02-W005,2025-03-01,13,41.80621999,-35.12729335,-29.32708209,-136.6791718,2.964012151,180,background,False,test
ST-016::2025-05-01,ST-016,P-H02-W005,2025-05-01,14,45.67752474,50.49978784,7.686247245,1116.974693,2.621445395,180,background,False,test
ST-016::2025-08-01,ST-016,P-H02-W005,2025-08-01,15,49.67886964,23.95887256,37.2293302,-158.9191689,2.603694477,180,background,False,test
ST-016::2025-09-01,ST-016,P-H02-W005,2025-09-01,16,57.89601965,32.6229787,28.29092563,34.39744312,3.741800029,180,background,False,test
ST-016::2025-11-01,ST-016,P-H02-W005,2025-11-01,17,64.5870071,78.83494091,55.7289598,544.4812644,2.682006502,180,background,False,test
ST-017::2022-08-01,ST-017,P-V01-W001,2022-08-01,3,25.43135676,67.77527543,28.82349832,309.285578,2.50926825,180,background,False,train
ST-017::2022-10-01,ST-017,P-V01-W001,2022-10-01,4,44.19837645,112.3713761,90.07332577,267.0282914,3.188910019,180,background,False,train
ST-017::2022-11-01,ST-017,P-V01-W001,2022-11-01,5,45.72933924,9.166953407,60.76916476,-617.9576294,2.961097161,180,background,False,train
ST-017::2023-01-01,ST-017,P-V01-W001,2023-01-01,6,35.81517212,-116.8112755,-53.82216107,-1484.308004,3.376048312,180,background,False,train
ST-017::2023-02-01,ST-017,P-V01-W001,2023-02-01,7,65.62568823,178.496574,30.84264921,1768.216263,3.478596478,180,background,False,train
ST-017::2023-05-01,ST-017,P-V01-W001,2023-05-01,8,75.25798813,113.4902432,145.9934086,-765.9213655,2.84022793,180,background,False,train
ST-017::2023-08-01,ST-017,P-V01-W001,2023-08-01,9,91.88258027,68.2262054,90.85822427,-185.7605594,3.598217968,180,background,False,train
ST-017::2023-11-01,ST-017,P-V01-W001,2023-11-01,10,114.6116686,90.23695126,79.23157833,87.38505354,3.063870585,180,background,False,train
ST-017::2024-02-01,ST-017,P-V01-W001,2024-02-01,11,130.345173,62.46372259,76.35033692,-110.2627367,3.30869412,180,background,False,validation
ST-017::2024-05-01,ST-017,P-V01-W001,2024-05-01,12,151.85556,85.39857455,73.93114857,91.0538552,2.881926928,180,background,False,validation
ST-017::2024-08-01,ST-017,P-V01-W001,2024-08-01,13,163.5216647,47.34494163,66.37175809,-154.4343269,2.942200512,180,background,False,validation
ST-017::2024-11-01,ST-017,P-V01-W001,2024-11-01,14,184.1631945,81.94911687,64.64702925,137.382337,3.722374319,180,background,False,validation
ST-017::2025-05-01,ST-017,P-V01-W001,2025-05-01,15,200.6884468,65.60704767,73.77808227,-64.879791,3.295391933,180,background,False,test
ST-017::2025-08-01,ST-017,P-V01-W001,2025-08-01,16,238.9209471,77.15149583,71.37927175,23.29618612,3.756303621,180,background,False,test
ST-017::2025-11-01,ST-017,P-V01-W001,2025-11-01,17,258.4998383,77.73032605,77.44091094,2.298018885,3.084221124,180,background,False,test
ST-018::2022-05-01,ST-018,P-H04-W004,2022-05-01,3,8.095939811,21.4514333,1.254253754,250.0684688,3.779575021,180,background,False,train
ST-018::2022-06-01,ST-018,P-H04-W004,2022-06-01,4,4.472117699,-44.12003422,-11.33430046,-798.332617,3.745805335,180,background,False,train
ST-018::2022-08-01,ST-018,P-H04-W004,2022-08-01,5,7.332302326,33.69943339,-5.210300414,916.8890498,3.865498509,180,background,False,train
ST-018::2022-09-01,ST-018,P-H04-W004,2022-09-01,6,9.201422339,11.1917391,22.44558624,-134.7694318,3.003956342,180,background,False,train
ST-018::2022-11-01,ST-018,P-H04-W004,2022-11-01,7,15.27635637,71.57644043,41.38408976,711.4681343,3.512786126,180,background,False,train
ST-018::2022-12-01,ST-018,P-H04-W004,2022-12-01,8,15.40648482,0.7791707852,36.17780561,-423.9131597,2.655279066,180,background,False,train
ST-018::2023-02-01,ST-018,P-H04-W004,2023-02-01,9,17.71001483,28.04547792,14.41232435,331.9672894,3.469808044,180,background,False,train
ST-018::2023-04-01,ST-018,P-H04-W004,2023-04-01,10,25.81745333,47.76196631,37.90372212,116.1523772,2.647629172,180,background,False,train
ST-018::2023-05-01,ST-018,P-H04-W004,2023-05-01,11,37.69750865,73.54559667,60.65378149,159.6181524,3.577513862,180,background,False,train
ST-018::2023-07-01,ST-018,P-H04-W004,2023-07-01,12,33.8312379,-47.07184637,13.23687515,-1468.517369,3.647687475,180,background,False,train
ST-018::2023-08-01,ST-018,P-H04-W004,2023-08-01,13,51.58888813,106.3275697,29.62786164,918.5104377,3.433995964,180,background,False,train
ST-018::2023-11-01,ST-018,P-H04-W004,2023-11-01,14,62.443699,127.8941829,117.1108763,254.1034028,3.332460179,180,background,False,train
ST-018::2024-02-01,ST-018,P-H04-W004,2024-02-01,15,81.35972429,75.09867648,101.4964297,-209.6038991,2.510474497,180,background,False,validation
ST-018::2024-05-01,ST-018,P-H04-W004,2024-05-01,16,104.8136465,93.11462051,84.10664849,71.52525606,2.85700369,180,background,False,validation
ST-018::2024-08-01,ST-018,P-H04-W004,2024-08-01,17,129.5372022,100.3364301,96.72552529,29.30851046,3.99498978,180,background,False,validation
ST-018::2024-11-01,ST-018,P-H04-W004,2024-11-01,18,157.8199547,112.2856018,106.3110159,47.43951069,3.182211277,180,background,False,validation
ST-018::2025-02-01,ST-018,P-H04-W004,2025-02-01,19,175.607138,70.61705115,91.45132649,-165.4286753,3.503721666,180,background,False,test
