point_id,profile_id,campaign_id,date,previous_campaign_id,previous_date,interval_days,settlement_rate_mm_y,standard_uncertainty_rate_mm_y,provenance
P-H07-W002,P-H07,C016,2022-05-17,C014,2021-11-02,196,39.31478662,1.9188861,C/S
P-H07-W002,P-H07,C018,2022-10-18,C016,2022-05-17,154,31.59568333,3.00887763,C/S
P-H07-W002,P-H07,C020,2023-05-16,C018,2022-10-18,210,29.66036039,2.343369497,C/S
P-H07-W002,P-H07,C022,2023-11-07,C020,2023-05-16,175,22.57949018,2.680100016,C/S
P-H07-W002,P-H07,C024,2024-05-14,C022,2023-11-07,189,22.69449209,2.521977692,C/S
P-H07-W002,P-H07,C027,2025-07-22,C024,2024-05-14,434,21.96783287,0.9779824463,C/S
P-H07-W002,P-H07,C029,2025-11-04,C027,2025-07-22,105,30.39329177,3.60153587,C/S
P-H07-W003,P-H07,C003,2018-10-16,C001,2018-05-15,154,0.7811547482,2.486372137,C/S
P-H07-W003,P-H07,C005,2019-05-14,C003,2018-10-16,210,2.257633062,2.415316701,C/S
P-H07-W003,P-H07,C007,2019-11-05,C005,2019-05-14,175,1.461668711,2.866140382,C/S
P-H07-W003,P-H07,C008,2020-04-21,C007,2019-11-05,168,0.6470931297,2.248027556,C/S
P-H07-W003,P-H07,C012,2021-05-18,C008,2020-04-21,392,3.839043546,0.9865739356,C/S
P-H07-W003,P-H07,C014,2021-11-02,C012,2021-05-18,168,-1.797420488,2.291633244,C/S
P-H07-W003,P-H07,C016,2022-05-17,C014,2021-11-02,196,5.657607178,1.961843816,C/S
P-H07-W003,P-H07,C018,2022-10-18,C016,2022-05-17,154,3.726289347,3.063274481,C/S
P-H07-W003,P-H07,C020,2023-05-16,C018,2022-10-18,210,3.750857278,2.388584641,C/S
P-H07-W003,P-H07,C022,2023-11-07,C020,2023-05-16,175,-1.574899572,2.735220144,C/S
P-H07-W003,P-H07,C024,2024-05-14,C022,2023-11-07,189,1.843039966,2.574189875,C/S
P-H07-W003,P-H07,C027,2025-07-22,C024,2024-05-14,434,2.166555631,0.9968521705,C/S
P-H07-W003,P-H07,C029,2025-11-04,C027,2025-07-22,105,9.381904207,3.665082634,C/S
P-H07-W004,P-H07,C003,2018-10-16,C001,2018-05-15,154,30.05059959,2.496013676,C/S
P-H07-W004,P-H07,C005,2019-05-14,C003,2018-10-16,210,29.15354432,2.418583533,C/S
P-H07-W004,P-H07,C007,2019-11-05,C005,2019-05-14,175,30.18123816,2.871745094,C/S
P-H07-W004,P-H07,C008,2020-04-21,C007,2019-11-05,168,28.86643749,2.256280414,C/S
P-H07-W004,P-H07,C012,2021-05-18,C008,2020-04-21,392,32.06497436,0.9896147782,C/S
P-H07-W004,P-H07,C014,2021-11-02,C012,2021-05-18,168,27.42839232,2.301404336,C/S
P-H07-W004,P-H07,C016,2022-05-17,C014,2021-11-02,196,34.8080854,1.9689494,C/S
P-H07-W004,P-H07,C018,2022-10-18,C016,2022-05-17,154,29.7916341,3.070068509,C/S
P-H07-W004,P-H07,C020,2023-05-16,C018,2022-10-18,210,30.59871491,2.394284306,C/S
P-H07-W004,P-H07,C022,2023-11-07,C020,2023-05-16,175,27.10494199,2.741832894,C/S
P-H07-W004,P-H07,C024,2024-05-14,C022,2023-11-07,189,32.17709316,2.580448089,C/S
P-H07-W004,P-H07,C027,2025-07-22,C024,2024-05-14,434,30.60330921,0.9987797981,C/S
P-H07-W004,P-H07,C029,2025-11-04,C027,2025-07-22,105,36.77009805,3.670694996,C/S
P-H07-W005,P-H07,C003,2018-10-16,C001,2018-05-15,154,1.514647472,2.485272384,C/S
P-H07-W005,P-H07,C005,2019-05-14,C003,2018-10-16,210,2.885912654,2.398395116,C/S
P-H07-W005,P-H07,C007,2019-11-05,C005,2019-05-14,175,-0.1868655975,2.849706333,C/S
P-H07-W005,P-H07,C008,2020-04-21,C007,2019-11-05,168,4.340103395,2.244082668,C/S
P-H07-W005,P-H07,C012,2021-05-18,C008,2020-04-21,392,3.484852844,0.9842410236,C/S
P-H07-W005,P-H07,C014,2021-11-02,C012,2021-05-18,168,-5.287210042,2.293820071,C/S
P-H07-W005,P-H07,C016,2022-05-17,C014,2021-11-02,196,7.524883256,1.959865888,C/S
P-H07-W005,P-H07,C018,2022-10-18,C016,2022-05-17,154,0.2997422199,3.050153224,C/S
P-H07-W005,P-H07,C020,2023-05-16,C018,2022-10-18,210,3.510374981,2.377951273,C/S
P-H07-W005,P-H07,C022,2023-11-07,C020,2023-05-16,175,-3.094732724,2.720683046,C/S
P-H07-W005,P-H07,C024,2024-05-14,C022,2023-11-07,189,5.160240706,2.560395482,C/S
P-H07-W005,P-H07,C027,2025-07-22,C024,2024-05-14,434,1.02153944,0.9902584711,C/S
P-H07-W006,P-H07,C007,2019-11-05,C003,2018-10-16,385,18.36444179,0.9591474259,C/S
P-H07-W006,P-H07,C012,2021-05-18,C007,2019-11-05,560,19.12782264,0.6645319053,C/S
P-H07-W006,P-H07,C014,2021-11-02,C012,2021-05-18,168,14.04500304,2.252624051,C/S
P-H07-W006,P-H07,C016,2022-05-17,C014,2021-11-02,196,22.9234954,1.921792885,C/S
P-H07-W006,P-H07,C018,2022-10-18,C016,2022-05-17,154,17.77183022,2.988283147,C/S
P-H07-W006,P-H07,C020,2023-05-16,C018,2022-10-18,210,20.31199308,2.326852483,C/S
P-H07-W006,P-H07,C022,2023-11-07,C020,2023-05-16,175,18.93515226,2.656313347,C/S
P-H07-W006,P-H07,C024,2024-05-14,C022,2023-11-07,189,21.74831117,2.499386451,C/S
P-H07-W006,P-H07,C027,2025-07-22,C024,2024-05-14,434,19.2376653,0.9661338592,C/S
P-H07-W006,P-H07,C029,2025-11-04,C027,2025-07-22,105,21.91024737,3.567515029,C/S
P-H07-W007,P-H07,C003,2018-10-16,C001,2018-05-15,154,12.14747538,2.394172115,C/S
P-H07-W007,P-H07,C005,2019-05-14,C003,2018-10-16,210,9.520793852,2.305906484,C/S
P-H07-W007,P-H07,C007,2019-11-05,C005,2019-05-14,175,10.12747356,2.739494767,C/S
P-H07-W007,P-H07,C008,2020-04-21,C007,2019-11-05,168,12.85801899,2.154478145,C/S
P-H07-W007,P-H07,C012,2021-05-18,C008,2020-04-21,392,12.62932493,0.9478660798,C/S
P-H07-W007,P-H07,C014,2021-11-02,C012,2021-05-18,168,7.074490185,2.205819924,C/S
P-H07-W007,P-H07,C020,2023-05-16,C014,2021-11-02,560,11.03952537,0.7162657401,C/S
P-H07-W007,P-H07,C022,2023-11-07,C020,2023-05-16,175,11.16792656,2.587950945,C/S
P-H07-W007,P-H07,C024,2024-05-14,C022,2023-11-07,189,14.6578877,2.434586371,C/S
P-H07-W007,P-H07,C027,2025-07-22,C024,2024-05-14,434,10.05280814,0.9408299308,C/S
P-H07-W007,P-H07,C029,2025-11-04,C027,2025-07-22,105,15.21636301,3.483149423,C/S
P-V01-REF-A,P-V01,C002,2018-07-10,C001,2018-05-15,56,-5.830391356,6.358019039,C/S
P-V01-REF-A,P-V01,C003,2018-10-16,C002,2018-07-10,98,-1.794333719,3.162499002,C/S
P-V01-REF-A,P-V01,C004,2019-02-12,C003,2018-10-16,119,1.645457173,2.604410943,C/S
P-V01-REF-A,P-V01,C005,2019-05-14,C004,2019-02-12,91,3.156372105,3.405768156,C/S
P-V01-REF-A,P-V01,C007,2019-11-05,C005,2019-05-14,175,-2.075933347,1.770999441,C/S
P-V01-REF-A,P-V01,C008,2020-04-21,C007,2019-11-05,168,-0.2453590887,1.844791084,C/S
P-V01-REF-A,P-V01,C009,2020-06-02,C008,2020-04-21,42,2.462079889,8.011155076,C/S
P-V01-REF-A,P-V01,C010,2020-10-20,C009,2020-06-02,140,0.8226264921,2.579719662,C/S
P-V01-REF-A,P-V01,C012,2021-05-18,C010,2020-10-20,210,0.5296022496,1.602715057,C/S
P-V01-REF-A,P-V01,C014,2021-11-02,C012,2021-05-18,168,-0.5664491464,1.844791084,C/S
P-V01-REF-A,P-V01,C016,2022-05-17,C014,2021-11-02,196,-1.323085244,1.581249501,C/S
P-V01-REF-A,P-V01,C018,2022-10-18,C016,2022-05-17,154,1.616937066,2.012499365,C/S
P-V01-REF-A,P-V01,C020,2023-05-16,C018,2022-10-18,210,0.9318108141,1.475832868,C/S
P-V01-REF-A,P-V01,C022,2023-11-07,C020,2023-05-16,175,-3.488585157,1.770999441,C/S
P-V01-REF-A,P-V01,C024,2024-05-14,C022,2023-11-07,189,1.216225563,2.297223299,C/S
P-V01-REF-A,P-V01,C027,2025-07-22,C024,2024-05-14,434,-0.4875114473,1.000403695,C/S
P-V01-REF-A,P-V01,C029,2025-11-04,C027,2025-07-22,105,4.466251732,2.951665735,C/S
P-V01-REF-B,P-V01,C002,2018-07-10,C001,2018-05-15,56,-3.181957946,6.49671412,C/S
P-V01-REF-B,P-V01,C003,2018-10-16,C002,2018-07-10,98,2.731961201,3.162499002,C/S
P-V01-REF-B,P-V01,C004,2019-02-12,C003,2018-10-16,119,-6.049132709,2.604410943,C/S
P-V01-REF-B,P-V01,C005,2019-05-14,C004,2019-02-12,91,4.530974171,3.405768156,C/S
P-V01-REF-B,P-V01,C007,2019-11-05,C005,2019-05-14,175,-2.895741797,1.770999441,C/S
P-V01-REF-B,P-V01,C008,2020-04-21,C007,2019-11-05,168,4.538598236,1.844791084,C/S
P-V01-REF-B,P-V01,C009,2020-06-02,C008,2020-04-21,42,-16.05201336,7.915703317,C/S
P-V01-REF-B,P-V01,C010,2020-10-20,C009,2020-06-02,140,3.326084541,2.429835851,C/S
P-V01-REF-B,P-V01,C012,2021-05-18,C010,2020-10-20,210,-0.4806165534,1.515187693,C/S
P-V01-REF-B,P-V01,C014,2021-11-02,C012,2021-05-18,168,0.01286855597,1.844791084,C/S
P-V01-REF-B,P-V01,C016,2022-05-17,C014,2021-11-02,196,-0.7933731136,1.581249501,C/S
P-V01-REF-B,P-V01,C018,2022-10-18,C016,2022-05-17,154,0.9707034661,2.012499365,C/S
P-V01-REF-B,P-V01,C020,2023-05-16,C018,2022-10-18,210,1.082330796,1.475832868,C/S
P-V01-REF-B,P-V01,C022,2023-11-07,C020,2023-05-16,175,-2.239376134,1.770999441,C/S
P-V01-REF-B,P-V01,C024,2024-05-14,C022,2023-11-07,189,0.9893620554,2.413534602,C/S
P-V01-REF-B,P-V01,C027,2025-07-22,C024,2024-05-14,434,-0.1120676518,1.051055391,C/S
P-V01-REF-B,P-V01,C029,2025-11-04,C027,2025-07-22,105,0.8416748424,2.951665735,C/S
P-V01-W001,P-V01,C002,2018-07-10,C001,2018-05-15,56,22.96406099,8.420165264,C/S
P-V01-W001,P-V01,C003,2018-10-16,C002,2018-07-10,98,31.1488146,3.865913289,C/S
P-V01-W001,P-V01,C004,2019-02-12,C003,2018-10-16,119,26.42238444,3.119069955,C/S
P-V01-W001,P-V01,C005,2019-05-14,C004,2019-02-12,91,34.60252696,4.07888129,C/S
P-V01-W001,P-V01,C007,2019-11-05,C005,2019-05-14,175,36.17385603,2.17784142,C/S
P-V01-W001,P-V01,C008,2020-04-21,C007,2019-11-05,168,32.92705074,2.293072901,C/S
P-V01-W001,P-V01,C010,2020-10-20,C008,2020-04-21,182,32.69078983,2.340027909,C/S
P-V01-W001,P-V01,C012,2021-05-18,C010,2020-10-20,210,30.59177959,1.987505728,C/S
P-V01-W001,P-V01,C014,2021-11-02,C012,2021-05-18,168,29.91361513,2.204760346,C/S
P-V01-W001,P-V01,C016,2022-05-17,C014,2021-11-02,196,33.83841113,1.872128665,C/S
P-V01-W001,P-V01,C018,2022-10-18,C016,2022-05-17,154,38.53252156,2.381732136,C/S
P-V01-W001,P-V01,C022,2023-11-07,C018,2022-10-18,385,30.83611466,0.9509263076,C/S
P-V01-W001,P-V01,C024,2024-05-14,C022,2023-11-07,189,30.67396116,3.100754532,C/S
P-V01-W001,P-V01,C027,2025-07-22,C024,2024-05-14,434,32.01034859,1.365029824,C/S
P-V01-W001,P-V01,C029,2025-11-04,C027,2025-07-22,105,34.96546881,3.739954855,C/S
P-V01-W002,P-V01,C002,2018-07-10,C001,2018-05-15,56,30.17816611,8.768240869,C/S
P-V01-W002,P-V01,C004,2019-02-12,C002,2018-07-10,217,28.57609594,1.773940479,C/S
P-V01-W002,P-V01,C005,2019-05-14,C004,2019-02-12,91,37.02116364,4.258891636,C/S
P-V01-W002,P-V01,C007,2019-11-05,C005,2019-05-14,175,36.50566069,2.262934325,C/S
P-V01-W002,P-V01,C008,2020-04-21,C007,2019-11-05,168,34.75453469,2.376894503,C/S
P-V01-W002,P-V01,C010,2020-10-20,C008,2020-04-21,182,35.95265703,2.416271857,C/S
P-V01-W002,P-V01,C012,2021-05-18,C010,2020-10-20,210,29.85693283,2.060177907,C/S
P-V01-W002,P-V01,C014,2021-11-02,C012,2021-05-18,168,36.69116005,2.296658994,C/S
P-V01-W002,P-V01,C016,2022-05-17,C014,2021-11-02,196,32.03870597,1.95097975,C/S
P-V01-W002,P-V01,C018,2022-10-18,C016,2022-05-17,154,39.66788351,2.482782474,C/S
P-V01-W002,P-V01,C020,2023-05-16,C018,2022-10-18,210,34.98947751,1.822410369,C/S
P-V01-W002,P-V01,C022,2023-11-07,C020,2023-05-16,175,30.80696841,2.171733458,C/S
P-V01-W002,P-V01,C024,2024-05-14,C022,2023-11-07,189,34.68978227,3.245432617,C/S
P-V01-W002,P-V01,C029,2025-11-04,C024,2024-05-14,539,35.69564237,1.160961029,C/S
P-V01-W003,P-V01,C002,2018-07-10,C001,2018-05-15,56,46.49711987,8.967167287,C/S
P-V01-W003,P-V01,C003,2018-10-16,C002,2018-07-10,98,46.51534859,4.080701999,C/S
P-V01-W003,P-V01,C004,2019-02-12,C003,2018-10-16,119,37.26328591,3.330920541,C/S
P-V01-W003,P-V01,C005,2019-05-14,C004,2019-02-12,91,44.53721775,4.368625542,C/S
P-V01-W003,P-V01,C007,2019-11-05,C005,2019-05-14,175,39.84245488,2.313657666,C/S
P-V01-W003,P-V01,C008,2020-04-21,C007,2019-11-05,168,33.45951276,2.425640341,C/S
P-V01-W003,P-V01,C009,2020-06-02,C008,2020-04-21,42,28.49290799,10.6896713,C/S
P-V01-W003,P-V01,C010,2020-10-20,C009,2020-06-02,140,29.32142036,3.45120211,C/S
P-V01-W003,P-V01,C012,2021-05-18,C010,2020-10-20,210,23.58947679,2.09942866,C/S
P-V01-W003,P-V01,C014,2021-11-02,C012,2021-05-18,168,23.22381497,2.349597193,C/S
P-V01-W003,P-V01,C016,2022-05-17,C014,2021-11-02,196,18.79877866,1.99538176,C/S
P-V01-W003,P-V01,C018,2022-10-18,C016,2022-05-17,154,21.63937228,2.540011168,C/S
P-V01-W003,P-V01,C020,2023-05-16,C018,2022-10-18,210,16.8953679,1.870872289,C/S
P-V01-W003,P-V01,C022,2023-11-07,C020,2023-05-16,175,9.753811369,2.239451911,C/S
P-V01-W003,P-V01,C027,2025-07-22,C022,2023-11-07,623,12.32747623,0.6350584872,C/S
P-V01-W003,P-V01,C029,2025-11-04,C027,2025-07-22,105,12.77538393,3.936902727,C/S
P-V01-W004,P-V01,C002,2018-07-10,C001,2018-05-15,56,63.20169141,9.004653825,C/S
P-V01-W004,P-V01,C003,2018-10-16,C002,2018-07-10,98,57.10148544,4.097337962,C/S
P-V01-W004,P-V01,C004,2019-02-12,C003,2018-10-16,119,49.57524301,3.352427647,C/S
P-V01-W004,P-V01,C005,2019-05-14,C004,2019-02-12,91,55.99429715,4.394196561,C/S
P-V01-W004,P-V01,C007,2019-11-05,C005,2019-05-14,175,47.43754961,2.324623481,C/S
P-V01-W004,P-V01,C008,2020-04-21,C007,2019-11-05,168,41.88620195,2.435309361,C/S
P-V01-W004,P-V01,C009,2020-06-02,C008,2020-04-21,42,33.02672335,10.73032554,C/S
P-V01-W004,P-V01,C010,2020-10-20,C009,2020-06-02,140,31.69546755,3.459701277,C/S
P-V01-W004,P-V01,C012,2021-05-18,C010,2020-10-20,210,30.31805121,2.10514213,C/S
P-V01-W004,P-V01,C014,2021-11-02,C012,2021-05-18,168,22.67504367,2.359872117,C/S
P-V01-W004,P-V01,C016,2022-05-17,C014,2021-11-02,196,23.10346318,2.003303842,C/S
P-V01-W004,P-V01,C018,2022-10-18,C016,2022-05-17,154,23.55181467,2.550460208,C/S
P-V01-W004,P-V01,C020,2023-05-16,C018,2022-10-18,210,22.12967088,1.881975254,C/S
P-V01-W004,P-V01,C022,2023-11-07,C020,2023-05-16,175,14.2290947,2.257408422,C/S
P-V01-W004,P-V01,C024,2024-05-14,C022,2023-11-07,189,20.75761162,3.353302871,C/S
P-V01-W004,P-V01,C027,2025-07-22,C024,2024-05-14,434,14.10935841,1.46553657,C/S
P-V01-W004,P-V01,C029,2025-11-04,C027,2025-07-22,105,12.75511399,3.948467865,C/S
P-V01-W005,P-V01,C002,2018-07-10,C001,2018-05-15,56,82.22278361,8.946484416,C/S
P-V01-W005,P-V01,C003,2018-10-16,C002,2018-07-10,98,77.96335379,4.073335457,C/S
P-V01-W005,P-V01,C005,2019-05-14,C003,2018-10-16,210,70.91798767,1.925176728,C/S
P-V01-W005,P-V01,C007,2019-11-05,C005,2019-05-14,175,67.83999492,2.31602153,C/S
P-V01-W005,P-V01,C008,2020-04-21,C007,2019-11-05,168,63.29256325,2.423131078,C/S
P-V01-W005,P-V01,C009,2020-06-02,C008,2020-04-21,42,47.43236119,10.67038862,C/S
P-V01-W005,P-V01,C010,2020-10-20,C009,2020-06-02,140,51.23223904,3.428072484,C/S
P-V01-W005,P-V01,C012,2021-05-18,C010,2020-10-20,210,38.00750686,2.086091688,C/S
P-V01-W005,P-V01,C014,2021-11-02,C012,2021-05-18,168,34.19403093,2.345731954,C/S
P-V01-W005,P-V01,C016,2022-05-17,C014,2021-11-02,196,31.37837954,1.988343405,C/S
P-V01-W005,P-V01,C018,2022-10-18,C016,2022-05-17,154,32.78630823,2.532248523,C/S
P-V01-W005,P-V01,C020,2023-05-16,C018,2022-10-18,210,26.98725057,1.87666093,C/S
P-V01-W005,P-V01,C022,2023-11-07,C020,2023-05-16,175,26.5515587,2.260957303,C/S
P-V01-W005,P-V01,C024,2024-05-14,C022,2023-11-07,189,26.01292026,3.344155175,C/S
P-V01-W005,P-V01,C027,2025-07-22,C024,2024-05-14,434,24.87299688,1.4593514,C/S
P-V01-W005,P-V01,C029,2025-11-04,C027,2025-07-22,105,22.10186035,3.913962234,C/S
P-V01-W006,P-V01,C002,2018-07-10,C001,2018-05-15,56,36.77528912,8.755028321,C/S
P-V01-W006,P-V01,C003,2018-10-16,C002,2018-07-10,98,39.78719988,3.991837455,C/S
P-V01-W006,P-V01,C005,2019-05-14,C003,2018-10-16,210,34.97123864,1.892921285,C/S
P-V01-W006,P-V01,C007,2019-11-05,C005,2019-05-14,175,40.63206875,2.27586911,C/S
P-V01-W006,P-V01,C008,2020-04-21,C007,2019-11-05,168,36.70666692,2.379130068,C/S
P-V01-W006,P-V01,C009,2020-06-02,C008,2020-04-21,42,31.01532088,10.46898699,C/S
P-V01-W006,P-V01,C010,2020-10-20,C009,2020-06-02,140,40.17944439,3.350111799,C/S
P-V01-W006,P-V01,C012,2021-05-18,C010,2020-10-20,210,35.51622565,2.037806633,C/S
P-V01-W006,P-V01,C014,2021-11-02,C012,2021-05-18,168,38.34281954,2.296645861,C/S
P-V01-W006,P-V01,C018,2022-10-18,C014,2021-11-02,350,36.89401386,1.089497707,C/S
P-V01-W006,P-V01,C020,2023-05-16,C018,2022-10-18,210,33.92320751,1.842333405,C/S
P-V01-W006,P-V01,C022,2023-11-07,C020,2023-05-16,175,34.00704594,2.228248864,C/S
P-V01-W006,P-V01,C024,2024-05-14,C022,2023-11-07,189,34.27351099,3.28269901,C/S
P-V01-W006,P-V01,C027,2025-07-22,C024,2024-05-14,434,35.95003748,1.430933305,C/S
P-V01-W006,P-V01,C029,2025-11-04,C027,2025-07-22,105,36.55773187,3.823823106,C/S
P-V01-W007,P-V01,C002,2018-07-10,C001,2018-05-15,56,95.67701783,8.413388913,C/S
P-V01-W007,P-V01,C003,2018-10-16,C002,2018-07-10,98,85.72882483,3.846070969,C/S
P-V01-W007,P-V01,C004,2019-02-12,C003,2018-10-16,119,76.90030054,3.203710812,C/S
P-V01-W007,P-V01,C005,2019-05-14,C004,2019-02-12,91,79.80343527,4.18678965,C/S
P-V01-W007,P-V01,C007,2019-11-05,C005,2019-05-14,175,68.72689379,2.201698602,C/S
P-V01-W007,P-V01,C008,2020-04-21,C007,2019-11-05,168,65.90209901,2.299996808,C/S
P-V01-W007,P-V01,C009,2020-06-02,C008,2020-04-21,42,40.9975814,10.10984051,C/S
P-V01-W007,P-V01,C012,2021-05-18,C009,2020-06-02,350,47.78947436,1.201080281,C/S
P-V01-W007,P-V01,C014,2021-11-02,C012,2021-05-18,168,42.90673727,2.208477071,C/S
P-V01-W007,P-V01,C016,2022-05-17,C014,2021-11-02,196,37.96912237,1.874105076,C/S
P-V01-W007,P-V01,C018,2022-10-18,C016,2022-05-17,154,37.40222559,2.388491059,C/S
P-V01-W007,P-V01,C020,2023-05-16,C018,2022-10-18,210,35.04047424,1.777170901,C/S
P-V01-W007,P-V01,C022,2023-11-07,C020,2023-05-16,175,28.12986453,2.159577924,C/S
P-V01-W007,P-V01,C024,2024-05-14,C022,2023-11-07,189,27.09331139,3.165725387,C/S
P-V01-W007,P-V01,C027,2025-07-22,C024,2024-05-14,434,21.31731967,1.378354207,C/S
P-V01-W007,P-V01,C029,2025-11-04,C027,2025-07-22,105,17.52194261,3.668506727,C/S
P-V02-REF-A,P-V02,C003,2018-10-16,C001,2018-05-15,154,1.806459659,2.012499365,C/S
P-V02-REF-A,P-V02,C006,2019-08-27,C003,2018-10-16,315,-1.701142028,0.9838885784,C/S
P-V02-REF-A,P-V02,C007,2019-11-05,C006,2019-08-27,70,0.5689468902,4.427498603,C/S
P-V02-REF-A,P-V02,C008,2020-04-21,C007,2019-11-05,168,3.110259177,1.844791084,C/S
P-V02-REF-A,P-V02,C010,2020-10-20,C008,2020-04-21,182,-2.424426125,2.331183376,C/S
P-V02-REF-A,P-V02,C011,2021-01-26,C010,2020-10-20,98,0.2514180984,4.333447172,C/S
P-V02-REF-A,P-V02,C012,2021-05-18,C011,2021-01-26,112,-0.4494793271,2.772103668,C/S
P-V02-REF-A,P-V02,C014,2021-11-02,C012,2021-05-18,168,-2.776352847,2.654192246,C/S
P-V02-REF-A,P-V02,C016,2022-05-17,C014,2021-11-02,196,4.093166091,2.275021925,C/S
P-V02-REF-A,P-V02,C018,2022-10-18,C016,2022-05-17,154,-1.523517448,2.012499365,C/S
P-V02-REF-A,P-V02,C020,2023-05-16,C018,2022-10-18,210,-0.8428282341,1.475832868,C/S
P-V02-REF-A,P-V02,C022,2023-11-07,C020,2023-05-16,175,2.09983906,1.770999441,C/S
P-V02-REF-A,P-V02,C024,2024-05-14,C022,2023-11-07,189,-2.265712725,1.639814297,C/S
P-V02-REF-A,P-V02,C027,2025-07-22,C024,2024-05-14,434,0.4206071204,0.920389752,C/S
P-V02-REF-A,P-V02,C029,2025-11-04,C027,2025-07-22,105,3.191345799,4.220440322,C/S
P-V02-REF-B,P-V02,C003,2018-10-16,C001,2018-05-15,154,2.631028197,2.012499365,C/S
P-V02-REF-B,P-V02,C005,2019-05-14,C003,2018-10-16,210,-3.570712665,1.488575915,C/S
P-V02-REF-B,P-V02,C006,2019-08-27,C005,2019-05-14,105,5.267372205,2.977151829,C/S
P-V02-REF-B,P-V02,C007,2019-11-05,C006,2019-08-27,70,-1.244487218,4.427498603,C/S
P-V02-REF-B,P-V02,C008,2020-04-21,C007,2019-11-05,168,-1.871160591,1.844791084,C/S
P-V02-REF-B,P-V02,C010,2020-10-20,C008,2020-04-21,182,1.454467406,2.503830158,C/S
P-V02-REF-B,P-V02,C011,2021-01-26,C010,2020-10-20,98,2.624659283,4.649970293,C/S
P-V02-REF-B,P-V02,C012,2021-05-18,C011,2021-01-26,112,-5.796047705,2.767186627,C/S
P-V02-REF-B,P-V02,C014,2021-11-02,C012,2021-05-18,168,1.929290707,2.461396302,C/S
P-V02-REF-B,P-V02,C016,2022-05-17,C014,2021-11-02,196,1.054425546,2.109768259,C/S
P-V02-REF-B,P-V02,C018,2022-10-18,C016,2022-05-17,154,-2.836026835,2.012499365,C/S
P-V02-REF-B,P-V02,C022,2023-11-07,C018,2022-10-18,385,1.360201375,0.804999746,C/S
P-V02-REF-B,P-V02,C024,2024-05-14,C022,2023-11-07,189,-2.179778342,1.639814297,C/S
P-V02-REF-B,P-V02,C027,2025-07-22,C024,2024-05-14,434,1.110618499,0.9606462438,C/S
P-V02-REF-B,P-V02,C029,2025-11-04,C027,2025-07-22,105,-2.578951526,4.45384469,C/S
P-V02-W001,P-V02,C003,2018-10-16,C001,2018-05-15,154,92.50081058,2.383335893,C/S
P-V02-W001,P-V02,C005,2019-05-14,C003,2018-10-16,210,72.08068664,2.399069006,C/S
P-V02-W001,P-V02,C006,2019-08-27,C005,2019-05-14,105,76.47924947,4.780214031,C/S
P-V02-W001,P-V02,C007,2019-11-05,C006,2019-08-27,70,60.06649405,5.196159801,C/S
P-V02-W001,P-V02,C008,2020-04-21,C007,2019-11-05,168,56.49859589,2.293318472,C/S
P-V02-W001,P-V02,C010,2020-10-20,C008,2020-04-21,182,49.33799102,3.199592769,C/S
P-V02-W001,P-V02,C011,2021-01-26,C010,2020-10-20,98,37.89148555,5.951048055,C/S
P-V02-W001,P-V02,C012,2021-05-18,C011,2021-01-26,112,42.12227194,3.486306741,C/S
P-V02-W001,P-V02,C014,2021-11-02,C012,2021-05-18,168,39.31666694,3.318877988,C/S
P-V02-W001,P-V02,C016,2022-05-17,C014,2021-11-02,196,34.90571532,2.834024228,C/S
P-V02-W001,P-V02,C018,2022-10-18,C016,2022-05-17,154,23.86031654,2.483446733,C/S
P-V02-W001,P-V02,C020,2023-05-16,C018,2022-10-18,210,31.63773615,1.987108081,C/S
P-V02-W001,P-V02,C022,2023-11-07,C020,2023-05-16,175,26.69469435,2.32702683,C/S
P-V02-W001,P-V02,C024,2024-05-14,C022,2023-11-07,189,18.24675129,1.991757862,C/S
P-V02-W001,P-V02,C027,2025-07-22,C024,2024-05-14,434,22.96689883,1.219676515,C/S
P-V02-W001,P-V02,C029,2025-11-04,C027,2025-07-22,105,22.1909998,5.651594123,C/S
P-V02-W002,P-V02,C003,2018-10-16,C001,2018-05-15,154,83.8811102,2.431493194,C/S
P-V02-W002,P-V02,C005,2019-05-14,C003,2018-10-16,210,72.74382655,2.35642815,C/S
P-V02-W002,P-V02,C006,2019-08-27,C005,2019-05-14,105,73.10381725,4.6950867,C/S
P-V02-W002,P-V02,C007,2019-11-05,C006,2019-08-27,70,60.14616139,5.298235929,C/S
P-V02-W002,P-V02,C008,2020-04-21,C007,2019-11-05,168,62.69744362,2.339927196,C/S
P-V02-W002,P-V02,C010,2020-10-20,C008,2020-04-21,182,53.86677727,3.278314955,C/S
P-V02-W002,P-V02,C011,2021-01-26,C010,2020-10-20,98,47.73106594,6.093122089,C/S
P-V02-W002,P-V02,C016,2022-05-17,C011,2021-01-26,476,44.9998835,0.8292973396,C/S
P-V02-W002,P-V02,C018,2022-10-18,C016,2022-05-17,154,29.69037425,2.536063379,C/S
P-V02-W002,P-V02,C020,2023-05-16,C018,2022-10-18,210,41.52407219,2.073300251,C/S
P-V02-W002,P-V02,C022,2023-11-07,C020,2023-05-16,175,28.92012464,2.425338658,C/S
P-V02-W002,P-V02,C024,2024-05-14,C022,2023-11-07,189,27.36901597,2.02919191,C/S
P-V02-W002,P-V02,C027,2025-07-22,C024,2024-05-14,434,27.40229265,1.24704971,C/S
P-V02-W002,P-V02,C029,2025-11-04,C027,2025-07-22,105,29.35736166,5.77860612,C/S
