campaign_id,date,profile_id,left_point_id,right_point_id,mid_chainage_m,interval_length_m,tilt_mm_m,standard_uncertainty_tilt_mm_m,provenance
C014,2021-11-02,P-V05,P-V05-W001,P-V05-W002,48.37786768,96.75573535,2.226747348,0.01037666779,C/S
C014,2021-11-02,P-V05,P-V05-W002,P-V05-W003,105.6862834,17.86109619,-0.2491175105,0.05706734044,C/S
C014,2021-11-02,P-V05,P-V05-W003,P-V05-W004,147.0529793,64.87229558,-1.538213903,0.01576385497,C/S
C014,2021-11-02,P-V05,P-V05-W004,P-V05-W006,231.4192703,103.8602863,0.8276085898,0.009797347484,C/S
C014,2021-11-02,P-V05,P-V05-W006,P-V05-W007,318.6075329,70.51623896,3.841617542,0.01422074624,C/S
C014,2021-11-02,P-V05,P-V05-W007,P-V05-REF-B,528.8656523,350,-4.942410936,0.002640575192,C/S
C014,2021-11-02,P-V06,P-V06-REF-A,P-V06-W001,-175,350,-0.001270858287,0.003401148975,C/S
C014,2021-11-02,P-V06,P-V06-W001,P-V06-W002,48.87677373,97.75354747,1.844128323,0.01381588688,C/S
C014,2021-11-02,P-V06,P-V06-W002,P-V06-W003,118.9595867,42.4120785,-0.5534434992,0.03241099472,C/S
C014,2021-11-02,P-V06,P-V06-W003,P-V06-W004,211.6693795,143.007507,0.1704762989,0.009650824128,C/S
C014,2021-11-02,P-V06,P-V06-W004,P-V06-W005,318.851067,71.35586805,1.267282273,0.01926275955,C/S
C014,2021-11-02,P-V06,P-V06-W005,P-V06-W006,405.2383497,101.4186973,-1.232541423,0.01329036757,C/S
C014,2021-11-02,P-V06,P-V06-W006,P-V06-W007,486.0008874,60.10637796,-0.0128808803,0.02180348781,C/S
C014,2021-11-02,P-V06,P-V06-W007,P-V06-REF-B,691.0540763,350,-0.4142284415,0.003203745949,C/S
C015,2022-03-01,P-D01,P-D01-REF-A,P-D01-W001,-175,350,0.819035069,0.002639157046,C/S
C015,2022-03-01,P-D01,P-D01-W001,P-D01-W002,38.37672505,76.75345009,1.689553688,0.0130889672,C/S
C015,2022-03-01,P-D01,P-D01-W002,P-D01-W003,108.2730652,63.03923029,0.2439244871,0.01622095393,C/S
C015,2022-03-01,P-D01,P-D01-W003,P-D01-W004,189.4115846,99.23780835,-0.01328576813,0.0104128181,C/S
C015,2022-03-01,P-D01,P-D01-W004,P-D01-W005,274.8264211,71.5918648,-1.551383924,0.01446295134,C/S
C015,2022-03-01,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,-0.08683789366,0.01112835283,C/S
C015,2022-03-01,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.520038177,0.01230392716,C/S
C015,2022-03-01,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.54085792,0.002611006551,C/S
C015,2022-03-01,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.5143392227,0.002714445374,C/S
C015,2022-03-01,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,3.918710947,0.01337257036,C/S
C015,2022-03-01,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.981211671,0.009019285212,C/S
C015,2022-03-01,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.70866154,0.009134050898,C/S
C015,2022-03-01,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,0.08507267374,0.01409665597,C/S
C015,2022-03-01,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.1477153186,0.01015196561,C/S
C015,2022-03-01,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.4650687716,0.01159460259,C/S
C015,2022-03-01,P-H04,P-H04-W007,P-H04-REF-B,774.4702694,350,-0.6434629727,0.002738538731,C/S
C016,2022-05-17,P-D01,P-D01-REF-A,P-D01-W002,-136.623275,426.7534501,0.9983715612,0.00225489609,C/S
C016,2022-05-17,P-D01,P-D01-W002,P-D01-W003,108.2730652,63.03923029,0.08149528042,0.01699454361,C/S
C016,2022-05-17,P-D01,P-D01-W003,P-D01-W004,189.4115846,99.23780835,-0.005257331593,0.01091865887,C/S
C016,2022-05-17,P-D01,P-D01-W004,P-D01-W005,274.8264211,71.5918648,-1.43738444,0.0151751888,C/S
C016,2022-05-17,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,-0.03610000521,0.01167985058,C/S
C016,2022-05-17,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.622426848,0.01291450299,C/S
C016,2022-05-17,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.5516962294,0.002685380636,C/S
C016,2022-05-17,P-H01,P-H01-REF-A,P-H01-W001,-175,350,0.4818743268,0.004827515586,C/S
C016,2022-05-17,P-H01,P-H01-W001,P-H01-W002,73.92911522,147.8582304,-0.03867196987,0.01348937173,C/S
C016,2022-05-17,P-H01,P-H01-W002,P-H01-W003,240.3844841,185.0525074,1.416256726,0.01132678054,C/S
C016,2022-05-17,P-H01,P-H01-W003,P-H01-W004,395.4295049,125.0375342,-1.696486548,0.01718824479,C/S
C016,2022-05-17,P-H01,P-H01-W004,P-H01-W005,540.8664779,165.8364117,1.290839464,0.01294394757,C/S
C016,2022-05-17,P-H01,P-H01-W005,P-H01-W006,703.5740133,159.5786591,-0.5992272667,0.01316405063,C/S
C016,2022-05-17,P-H01,P-H01-W006,P-H01-W007,869.0252919,171.323898,-0.4687253229,0.01163684782,C/S
C016,2022-05-17,P-H01,P-H01-W007,P-H01-REF-B,1129.687241,350,-0.7177366783,0.004749008856,C/S
C016,2022-05-17,P-H02,P-H02-REF-A,P-H02-W001,-175,350,0.9343016766,0.002699769246,C/S
C016,2022-05-17,P-H02,P-H02-W001,P-H02-W002,47.89781264,95.79562529,1.04922778,0.01095811384,C/S
C016,2022-05-17,P-H02,P-H02-W002,P-H02-W003,136.0685501,80.5458496,-2.264354812,0.01335099345,C/S
C016,2022-05-17,P-H02,P-H02-W003,P-H02-W004,213.5831865,74.48342325,-0.6846193587,0.01457595368,C/S
C016,2022-05-17,P-H02,P-H02-W004,P-H02-W005,309.3479592,117.046122,-1.331283639,0.009253512757,C/S
C016,2022-05-17,P-H02,P-H02-W005,P-H02-W006,398.721184,61.70032766,4.424406293,0.01738316942,C/S
C016,2022-05-17,P-H02,P-H02-W006,P-H02-W007,481.9169313,104.691167,-0.02831179092,0.01001241631,C/S
C016,2022-05-17,P-H02,P-H02-W007,P-H02-REF-B,709.2625148,350,-0.8823633145,0.00269562058,C/S
C016,2022-05-17,P-H03,P-H03-REF-A,P-H03-W001,-175,350,0.9394385974,0.00261732869,C/S
C016,2022-05-17,P-H03,P-H03-W001,P-H03-W002,43.7274154,87.45483081,1.117204728,0.01139046006,C/S
C016,2022-05-17,P-H03,P-H03-W002,P-H03-W003,105.8990495,36.88843745,-0.5327121239,0.0275939388,C/S
C016,2022-05-17,P-H03,P-H03-W003,P-H03-W004,162.1854218,75.68430714,3.622709426,0.01356087006,C/S
C016,2022-05-17,P-H03,P-H03-W004,P-H03-W005,254.216883,108.3786153,-2.171149625,0.009480717074,C/S
C016,2022-05-17,P-H03,P-H03-W005,P-H03-W006,314.8445012,12.87662101,-0.04253295378,0.07936823305,C/S
C016,2022-05-17,P-H03,P-H03-W006,P-H03-W007,377.1167809,111.6679384,1.049298392,0.008972891784,C/S
C016,2022-05-17,P-H03,P-H03-W007,P-H03-REF-B,607.9507501,350,-1.607242452,0.002626178514,C/S
C016,2022-05-17,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.5325945432,0.002675929466,C/S
C016,2022-05-17,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,3.937452686,0.01304210363,C/S
C016,2022-05-17,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.988288777,0.008765914156,C/S
C016,2022-05-17,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.740091267,0.008824960781,C/S
C016,2022-05-17,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,0.1239131892,0.01353538111,C/S
C016,2022-05-17,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.1692373198,0.009667173887,C/S
C016,2022-05-17,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.4373704132,0.01089816175,C/S
C016,2022-05-17,P-H04,P-H04-W007,P-H04-REF-B,774.4702694,350,-0.6634674884,0.002627963364,C/S
C016,2022-05-17,P-H05,P-H05-REF-A,P-H05-W001,-175,350,3.854189534,0.002998790977,C/S
C016,2022-05-17,P-H05,P-H05-W001,P-H05-W002,68.67519266,137.3503853,-0.5687662944,0.009126317435,C/S
C016,2022-05-17,P-H05,P-H05-W002,P-H05-W003,192.6421103,110.5834499,0.8979682794,0.01182952598,C/S
C016,2022-05-17,P-H05,P-H05-W003,P-H05-W004,332.1363575,168.4050445,1.394052765,0.007937549209,C/S
C016,2022-05-17,P-H05,P-H05-W004,P-H05-W005,479.215558,125.7533565,-2.963107282,0.01064606783,C/S
C016,2022-05-17,P-H05,P-H05-W005,P-H05-W006,611.6117406,139.0390087,0.99533812,0.009426989484,C/S
C016,2022-05-17,P-H05,P-H05-W006,P-H05-W007,743.1397066,124.0169233,-4.438106191,0.01013695033,C/S
C016,2022-05-17,P-H05,P-H05-W007,P-H05-REF-B,980.1481682,350,-2.344462095,0.003029161127,C/S
C016,2022-05-17,P-H06,P-H06-REF-A,P-H06-W001,-175,350,0.9562899137,0.003730844623,C/S
C016,2022-05-17,P-H06,P-H06-W001,P-H06-W002,71.48417387,142.9683477,-1.101450813,0.010730718,C/S
C016,2022-05-17,P-H06,P-H06-W002,P-H06-W003,205.9037018,125.8707081,1.249665908,0.01264458972,C/S
C016,2022-05-17,P-H06,P-H06-W003,P-H06-W004,318.0397336,98.40135561,-0.0003165500277,0.01641172295,C/S
C016,2022-05-17,P-H06,P-H06-W004,P-H06-W005,423.4508443,112.4208658,-1.573713554,0.01433399361,C/S
C016,2022-05-17,P-H06,P-H06-W005,P-H06-W006,571.3706638,183.4187731,0.9620608806,0.008528057819,C/S
C016,2022-05-17,P-H06,P-H06-W006,P-H06-W007,702.9002731,79.64044551,-3.457015938,0.01881412586,C/S
C016,2022-05-17,P-H06,P-H06-W007,P-H06-REF-B,917.7204958,350,-0.1683816239,0.003623499603,C/S
C016,2022-05-17,P-H07,P-H07-REF-A,P-H07-W001,-175,350,0.5980428839,0.002695956187,C/S
C016,2022-05-17,P-H07,P-H07-W001,P-H07-W002,37.33230588,74.66461176,1.348345025,0.01392623223,C/S
C016,2022-05-17,P-H07,P-H07-W002,P-H07-W003,130.1397477,110.950272,-0.3895856658,0.00953730418,C/S
C016,2022-05-17,P-H07,P-H07-W003,P-H07-W004,209.6301704,48.03057339,0.905579298,0.02222177905,C/S
C016,2022-05-17,P-H07,P-H07-W004,P-H07-W005,278.40533,89.51974573,-3.030872995,0.01187791833,C/S
C016,2022-05-17,P-H07,P-H07-W005,P-H07-W006,364.8858563,83.44130679,0.6810182591,0.01254103598,C/S
C016,2022-05-17,P-H07,P-H07-W006,P-H07-REF-B,617.8095603,422.4061013,-0.2288797957,0.002239286038,C/S
C016,2022-05-17,P-V01,P-V01-REF-A,P-V01-W001,-175,350,0.4923060036,0.002640510935,C/S
C016,2022-05-17,P-V01,P-V01-W001,P-V01-W002,52.22582922,104.4516584,-0.003657696158,0.009735297854,C/S
C016,2022-05-17,P-V01,P-V01-W002,P-V01-W003,163.0981572,117.2929975,0.02172234843,0.008972053282,C/S
C016,2022-05-17,P-V01,P-V01-W003,P-V01-W004,251.4160105,59.34270916,0.6552359884,0.01799855991,C/S
C016,2022-05-17,P-V01,P-V01-W004,P-V01-W005,348.1908422,134.2069541,5.111063809,0.007956552839,C/S
C016,2022-05-17,P-V01,P-V01-W005,P-V01-W007,509.9074043,189.2261702,-2.487639738,0.005492553571,C/S
C016,2022-05-17,P-V01,P-V01-W007,P-V01-REF-B,779.5204894,350,-1.225156726,0.00266989845,C/S
C016,2022-05-17,P-V02,P-V02-REF-A,P-V02-W001,-175,350,0.9434666839,0.002665646879,C/S
C016,2022-05-17,P-V02,P-V02-W001,P-V02-W002,35.15453837,70.30907674,-0.2881663071,0.01450291116,C/S
C016,2022-05-17,P-V02,P-V02-W002,P-V02-W003,111.0774241,81.53669476,-3.331074211,0.01270907734,C/S
C016,2022-05-17,P-V02,P-V02-W003,P-V02-W004,177.2004486,50.70935413,0.7486976736,0.02059334305,C/S
C016,2022-05-17,P-V02,P-V02-W004,P-V02-W005,227.4746955,49.83913967,4.683330884,0.02093486758,C/S
C016,2022-05-17,P-V02,P-V02-W005,P-V02-W006,293.8545613,82.92059208,0.2582430047,0.01245406405,C/S
C016,2022-05-17,P-V02,P-V02-W006,P-V02-W007,374.0790592,77.52840368,-2.783968524,0.01305779523,C/S
C016,2022-05-17,P-V02,P-V02-W007,P-V02-REF-B,587.8432611,350,-0.3301647456,0.002651177354,C/S
C016,2022-05-17,P-V03,P-V03-REF-A,P-V03-W001,-175,350,1.389775168,0.002584375583,C/S
C016,2022-05-17,P-V03,P-V03-W001,P-V03-W002,31.53078598,63.06157197,0.2958222318,0.01532314131,C/S
C016,2022-05-17,P-V03,P-V03-W002,P-V03-W003,92.48902979,58.85491564,14.68547953,0.01665934441,C/S
C016,2022-05-17,P-V03,P-V03-W003,P-V03-W004,143.6350753,43.43717543,6.820539389,0.02273539866,C/S
C016,2022-05-17,P-V03,P-V03-W004,P-V03-W005,207.2406826,83.77403905,-14.31455896,0.0117710558,C/S
C016,2022-05-17,P-V03,P-V03-W005,P-V03-W006,268.8296454,39.40388659,-0.9857938777,0.0248132704,C/S
C016,2022-05-17,P-V03,P-V03-W006,P-V03-W007,306.4542183,35.8452593,-5.921247027,0.02693902961,C/S
C016,2022-05-17,P-V03,P-V03-W007,P-V03-REF-B,499.376848,350,-0.6148504726,0.002586307795,C/S
C016,2022-05-17,P-V04,P-V04-REF-A,P-V04-W001,-175,350,0.5611184091,0.00259902056,C/S
C016,2022-05-17,P-V04,P-V04-W001,P-V04-W002,20.79717677,41.59435355,0.01140223975,0.0234534457,C/S
C016,2022-05-17,P-V04,P-V04-W002,P-V04-W003,77.9762911,72.7638751,0.005356029388,0.01363159148,C/S
C016,2022-05-17,P-V04,P-V04-W003,P-V04-W004,160.5368645,92.35727176,1.47974414,0.01086913249,C/S
C016,2022-05-17,P-V04,P-V04-W004,P-V04-W005,218.9976886,24.56437629,0.0240692314,0.04099435412,C/S
C016,2022-05-17,P-V04,P-V04-W005,P-V04-W006,254.6676829,46.77561246,-2.105338888,0.02143272202,C/S
C016,2022-05-17,P-V04,P-V04-W006,P-V04-W007,314.3309263,72.55087429,1.555483495,0.0136607659,C/S
C016,2022-05-17,P-V04,P-V04-W007,P-V04-REF-B,525.6063634,350,-0.9929857549,0.002623631393,C/S
C016,2022-05-17,P-V05,P-V05-REF-A,P-V05-W001,-175,350,3.640487095,0.005265473858,C/S
C016,2022-05-17,P-V05,P-V05-W001,P-V05-W002,48.37786768,96.75573535,2.235001918,0.02117853826,C/S
C016,2022-05-17,P-V05,P-V05-W002,P-V05-W003,105.6862834,17.86109619,-0.1042991994,0.1157688064,C/S
C016,2022-05-17,P-V05,P-V05-W003,P-V05-W004,147.0529793,64.87229558,-1.514514965,0.03184085998,C/S
C016,2022-05-17,P-V05,P-V05-W004,P-V05-W005,215.677862,72.37746966,1.089621328,0.02833495024,C/S
C016,2022-05-17,P-V05,P-V05-W005,P-V05-W006,267.6080051,31.4828166,0.03490201059,0.0643913173,C/S
C016,2022-05-17,P-V05,P-V05-W006,P-V05-W007,318.6075329,70.51623896,3.886269244,0.02822444397,C/S
C016,2022-05-17,P-V05,P-V05-W007,P-V05-REF-B,528.8656523,350,-4.984151198,0.004870935111,C/S
C016,2022-05-17,P-V06,P-V06-REF-A,P-V06-W001,-175,350,-0.002339818061,0.002609122871,C/S
C016,2022-05-17,P-V06,P-V06-W001,P-V06-W002,48.87677373,97.75354747,1.974659895,0.0101626743,C/S
C016,2022-05-17,P-V06,P-V06-W002,P-V06-W003,118.9595867,42.4120785,-0.4815481475,0.02401822501,C/S
C016,2022-05-17,P-V06,P-V06-W003,P-V06-W004,211.6693795,143.007507,0.1406832151,0.007198722195,C/S
C016,2022-05-17,P-V06,P-V06-W004,P-V06-W005,318.851067,71.35586805,1.41776174,0.0144593591,C/S
C016,2022-05-17,P-V06,P-V06-W005,P-V06-W006,405.2383497,101.4186973,-1.373690155,0.0100227304,C/S
C016,2022-05-17,P-V06,P-V06-W006,P-V06-W007,486.0008874,60.10637796,0.001749263102,0.01651470168,C/S
C016,2022-05-17,P-V06,P-V06-W007,P-V06-REF-B,691.0540763,350,-0.44121445,0.00262090604,C/S
C017,2022-07-19,P-D01,P-D01-REF-A,P-D01-W001,-175,350,0.9722914729,0.002627032948,C/S
C017,2022-07-19,P-D01,P-D01-W001,P-D01-W002,38.37672505,76.75345009,1.212607347,0.01301862963,C/S
C017,2022-07-19,P-D01,P-D01-W002,P-D01-W005,193.6879018,233.8689034,-0.4219535576,0.004406628745,C/S
C017,2022-07-19,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,0.02890384498,0.01135516418,C/S
C017,2022-07-19,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.741701724,0.0127223261,C/S
C017,2022-07-19,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.5614301169,0.002673355115,C/S
C017,2022-07-19,P-H03,P-H03-REF-A,P-H03-W001,-175,350,0.9598326402,0.002638914631,C/S
C017,2022-07-19,P-H03,P-H03-W001,P-H03-W002,43.7274154,87.45483081,1.132410691,0.01151009884,C/S
C017,2022-07-19,P-H03,P-H03-W002,P-H03-W004,143.7412031,112.5727446,2.262722194,0.009101780933,C/S
C017,2022-07-19,P-H03,P-H03-W004,P-H03-W006,260.6551935,121.2552363,-1.938200608,0.008431472054,C/S
C017,2022-07-19,P-H03,P-H03-W006,P-H03-REF-B,552.1167809,461.6679384,-0.9838698192,0.002026841805,C/S
C017,2022-07-19,P-H04,P-H04-REF-A,P-H04-W002,-135.5337258,428.9325485,1.168430383,0.002218136325,C/S
C017,2022-07-19,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.984197826,0.008775241007,C/S
C017,2022-07-19,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.7485866,0.008811275525,C/S
C017,2022-07-19,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,0.165708655,0.01348565231,C/S
C017,2022-07-19,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.1895078669,0.009609428801,C/S
C017,2022-07-19,P-H04,P-H04-W006,P-H04-REF-B,728.1827282,442.5750824,-0.4486531553,0.002124278502,C/S
C018,2022-10-18,P-D01,P-D01-REF-A,P-D01-W001,-175,350,1.081770741,0.00266917617,C/S
C018,2022-10-18,P-D01,P-D01-W001,P-D01-W002,38.37672505,76.75345009,0.8701580177,0.01335260778,C/S
C018,2022-10-18,P-D01,P-D01-W002,P-D01-W003,108.2730652,63.03923029,-0.1763773288,0.01656803247,C/S
C018,2022-10-18,P-D01,P-D01-W003,P-D01-W004,189.4115846,99.23780835,-0.01304971149,0.01066280084,C/S
C018,2022-10-18,P-D01,P-D01-W004,P-D01-W005,274.8264211,71.5918648,-1.219401642,0.01485997938,C/S
C018,2022-10-18,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,0.1712993035,0.01148848363,C/S
C018,2022-10-18,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.950993904,0.0127992005,C/S
C018,2022-10-18,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.5808880146,0.002678522007,C/S
C018,2022-10-18,P-H01,P-H01-REF-A,P-H01-W001,-175,350,0.5039813585,0.00268795312,C/S
C018,2022-10-18,P-H01,P-H01-W001,P-H01-W002,73.92911522,147.8582304,0.2650098746,0.007156484587,C/S
C018,2022-10-18,P-H01,P-H01-W002,P-H01-W003,240.3844841,185.0525074,1.292652546,0.006026400688,C/S
C018,2022-10-18,P-H01,P-H01-W003,P-H01-W005,478.3477108,290.873946,-0.03789681731,0.003915098726,C/S
C018,2022-10-18,P-H01,P-H01-W005,P-H01-W006,703.5740133,159.5786591,-0.6423465842,0.007021462067,C/S
C018,2022-10-18,P-H01,P-H01-W006,P-H01-W007,869.0252919,171.323898,-0.4273411725,0.006201356253,C/S
C018,2022-10-18,P-H01,P-H01-W007,P-H01-REF-B,1129.687241,350,-0.7617842392,0.002681920655,C/S
C018,2022-10-18,P-H02,P-H02-REF-A,P-H02-W001,-175,350,0.9632440242,0.002658683364,C/S
C018,2022-10-18,P-H02,P-H02-W001,P-H02-W002,47.89781264,95.79562529,1.14223348,0.01069281413,C/S
C018,2022-10-18,P-H02,P-H02-W002,P-H02-W003,136.0685501,80.5458496,-2.016349146,0.01305307421,C/S
C018,2022-10-18,P-H02,P-H02-W003,P-H02-W004,213.5831865,74.48342325,-1.108483482,0.01425929672,C/S
C018,2022-10-18,P-H02,P-H02-W004,P-H02-W006,340.198123,178.7464497,0.642777205,0.005887667567,C/S
C018,2022-10-18,P-H02,P-H02-W006,P-H02-W007,481.9169313,104.691167,0.07337412711,0.009752852456,C/S
C018,2022-10-18,P-H02,P-H02-W007,P-H02-REF-B,709.2625148,350,-0.9264157302,0.002651062697,C/S
C018,2022-10-18,P-H03,P-H03-REF-A,P-H03-W001,-175,350,0.9855785542,0.004576156716,C/S
C018,2022-10-18,P-H03,P-H03-W001,P-H03-W002,43.7274154,87.45483081,1.146937916,0.02091456155,C/S
C018,2022-10-18,P-H03,P-H03-W002,P-H03-W003,105.8990495,36.88843745,-0.5853982877,0.05053870928,C/S
C018,2022-10-18,P-H03,P-H03-W003,P-H03-W004,162.1854218,75.68430714,3.652150412,0.02481061233,C/S
C018,2022-10-18,P-H03,P-H03-W004,P-H03-W005,254.216883,108.3786153,-2.185254305,0.01733721558,C/S
C018,2022-10-18,P-H03,P-H03-W005,P-H03-W006,314.8445012,12.87662101,0.1654063476,0.1451698294,C/S
C018,2022-10-18,P-H03,P-H03-W006,P-H03-REF-B,552.1167809,461.6679384,-1.009004669,0.00360822798,C/S
C018,2022-10-18,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.5484377014,0.003017353613,C/S
C018,2022-10-18,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,4.324598433,0.01605004346,C/S
C018,2022-10-18,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.772260618,0.01134244465,C/S
C018,2022-10-18,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.774658599,0.01220893114,C/S
C018,2022-10-18,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,0.1877072018,0.01983933006,C/S
C018,2022-10-18,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.2329458997,0.01512874427,C/S
C018,2022-10-18,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.3488326209,0.01861744578,C/S
C018,2022-10-18,P-H05,P-H05-REF-A,P-H05-W001,-175,350,3.905628749,0.003522067611,C/S
C018,2022-10-18,P-H05,P-H05-W001,P-H05-W003,123.9669176,247.9338352,0.05628035786,0.005902023073,C/S
C018,2022-10-18,P-H05,P-H05-W003,P-H05-W004,332.1363575,168.4050445,1.412992726,0.009097071307,C/S
C018,2022-10-18,P-H05,P-H05-W004,P-H05-W005,479.215558,125.7533565,-2.975471684,0.01222668985,C/S
C018,2022-10-18,P-H05,P-H05-W005,P-H05-W006,611.6117406,139.0390087,0.9749129152,0.01087723749,C/S
C018,2022-10-18,P-H05,P-H05-W006,P-H05-W007,743.1397066,124.0169233,-4.422852086,0.01178830085,C/S
C018,2022-10-18,P-H05,P-H05-W007,P-H05-REF-B,980.1481682,350,-2.378566795,0.003643034517,C/S
C018,2022-10-18,P-H06,P-H06-REF-A,P-H06-W001,-175,350,0.9601446885,0.004711576726,C/S
C018,2022-10-18,P-H06,P-H06-W001,P-H06-W002,71.48417387,142.9683477,-1.100310518,0.01388776652,C/S
C018,2022-10-18,P-H06,P-H06-W002,P-H06-W003,205.9037018,125.8707081,1.244011097,0.01651286189,C/S
C018,2022-10-18,P-H06,P-H06-W003,P-H06-W004,318.0397336,98.40135561,-0.01216415491,0.02159583205,C/S
C018,2022-10-18,P-H06,P-H06-W004,P-H06-W005,423.4508443,112.4208658,-1.573313909,0.01900663714,C/S
C018,2022-10-18,P-H06,P-H06-W005,P-H06-W007,611.1908865,263.0592186,-0.3718919466,0.007883156001,C/S
C018,2022-10-18,P-H06,P-H06-W007,P-H06-REF-B,917.7204958,350,-0.170308889,0.005118712706,C/S
C018,2022-10-18,P-H07,P-H07-REF-A,P-H07-W001,-175,350,0.6354680817,0.003664077659,C/S
C018,2022-10-18,P-H07,P-H07-W001,P-H07-W002,37.33230588,74.66461176,1.363457472,0.01929318439,C/S
C018,2022-10-18,P-H07,P-H07-W002,P-H07-W003,130.1397477,110.950272,-0.4954938812,0.01323981708,C/S
C018,2022-10-18,P-H07,P-H07-W003,P-H07-W004,209.6301704,48.03057339,1.134389929,0.03091278041,C/S
C018,2022-10-18,P-H07,P-H07-W004,P-H07-W005,278.40533,89.51974573,-3.169776847,0.01656435745,C/S
C018,2022-10-18,P-H07,P-H07-W005,P-H07-W006,364.8858563,83.44130679,0.7693047402,0.01755759822,C/S
C018,2022-10-18,P-H07,P-H07-W006,P-H07-REF-B,617.8095603,422.4061013,-0.2488557129,0.003054650105,C/S
C018,2022-10-18,P-V01,P-V01-REF-A,P-V01-W001,-175,350,0.536776523,0.002671582846,C/S
C018,2022-10-18,P-V01,P-V01-W001,P-V01-W002,52.22582922,104.4516584,0.0009253000009,0.009904285688,C/S
C018,2022-10-18,P-V01,P-V01-W002,P-V01-W003,163.0981572,117.2929975,-0.04308410811,0.009084031424,C/S
C018,2022-10-18,P-V01,P-V01-W003,P-V01-W004,251.4160105,59.34270916,0.6688238616,0.01816883505,C/S
C018,2022-10-18,P-V01,P-V01-W004,P-V01-W005,348.1908422,134.2069541,5.140075201,0.008011461693,C/S
C018,2022-10-18,P-V01,P-V01-W005,P-V01-W006,461.1705699,91.75250131,-5.098744279,0.0115288955,C/S
C018,2022-10-18,P-V01,P-V01-W006,P-V01-W007,555.783655,97.4736689,-0.009826189139,0.01049733689,C/S
C018,2022-10-18,P-V01,P-V01-W007,P-V01-REF-B,779.5204894,350,-1.269044118,0.002651053353,C/S
C018,2022-10-18,P-V02,P-V02-REF-A,P-V02-W001,-175,350,0.9740454298,0.002778869576,C/S
C018,2022-10-18,P-V02,P-V02-W001,P-V02-W002,35.15453837,70.30907674,-0.2532046543,0.01558041809,C/S
C018,2022-10-18,P-V02,P-V02-W002,P-V02-W003,111.0774241,81.53669476,-3.469255712,0.01372573823,C/S
C018,2022-10-18,P-V02,P-V02-W003,P-V02-W004,177.2004486,50.70935413,0.8194668984,0.02232011219,C/S
C018,2022-10-18,P-V02,P-V02-W004,P-V02-W005,227.4746955,49.83913967,4.872784057,0.02272485248,C/S
C018,2022-10-18,P-V02,P-V02-W005,P-V02-W006,293.8545613,82.92059208,0.1984544023,0.01353030033,C/S
C018,2022-10-18,P-V02,P-V02-W006,P-V02-W007,374.0790592,77.52840368,-2.806362936,0.01418269481,C/S
C018,2022-10-18,P-V02,P-V02-W007,P-V02-REF-B,587.8432611,350,-0.3552623094,0.002785443471,C/S
C018,2022-10-18,P-V03,P-V03-REF-A,P-V03-W001,-175,350,1.427730879,0.004037964791,C/S
C018,2022-10-18,P-V03,P-V03-W001,P-V03-W002,31.53078598,63.06157197,0.3349263712,0.0253302174,C/S
