run_id,campaign_id,date,profile_id,run_attempt,edge_index,station_id,station_index_within_edge,stations_in_edge,from_point_id,to_point_id,backsight_reading_m,foresight_reading_m,delta_h_observed_m,backsight_length_m,foresight_length_m,sight_imbalance_m,standard_uncertainty_delta_h_mm,run_qc_status,provenance
LR-00007,C001,2018-05-15,P-H05,1,4,LS-0000133,2,3,P-H05-W003,P-H05-W004,1.639224651,1.622940252,0.01628439929,21.96426372,23.73243874,-1.768175016,0.2985890208,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,4,LS-0000134,3,3,P-H05-W003,P-H05-W004,1.50640501,1.490324104,0.01608090595,29.53834583,30.61900897,-1.080663144,0.2985890208,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,5,LS-0000135,1,2,P-H05-W004,P-H05-W005,1.774639835,1.475439722,0.2992001133,30.19175249,31.79679186,-1.605039366,0.3080273495,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,5,LS-0000136,2,2,P-H05-W004,P-H05-W005,1.360600356,1.06201883,0.2985815268,28.72789466,25.25618702,3.471707643,0.3080273495,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,6,LS-0000137,1,2,P-H05-W005,P-H05-W006,1.811781167,1.757767823,0.05401334401,29.8341218,32.49930202,-2.665180226,0.3173273061,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,6,LS-0000138,2,2,P-H05-W005,P-H05-W006,1.816369536,1.762384295,0.05398524054,24.28591944,25.31421966,-1.028300224,0.3173273061,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,7,LS-0000139,1,2,P-H05-W006,P-H05-W007,1.250262167,0.8513139682,0.3989481992,38.96935368,35.05685919,3.912494497,0.3068118463,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,7,LS-0000140,2,2,P-H05-W006,P-H05-W007,1.32986097,0.9304459228,0.3994150469,44.25495613,45.41590845,-1.160952318,0.3068118463,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,8,LS-0000141,1,5,P-H05-W007,P-H05-REF-B,1.519836139,1.295428529,0.2244076097,25.94795077,27.09340767,-1.1454569,0.318,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,8,LS-0000142,2,5,P-H05-W007,P-H05-REF-B,1.322649528,1.098704954,0.2239445746,44.33064554,46.10047947,-1.769833926,0.318,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,8,LS-0000143,3,5,P-H05-W007,P-H05-REF-B,1.696157084,1.472090768,0.224066316,37.20545304,38.12057299,-0.9151199443,0.318,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,8,LS-0000144,4,5,P-H05-W007,P-H05-REF-B,1.3873182,1.163211692,0.2241065086,35.93913454,33.01786117,2.921273366,0.318,accepted,S
LR-00007,C001,2018-05-15,P-H05,1,8,LS-0000145,5,5,P-H05-W007,P-H05-REF-B,1.247620752,1.023181999,0.2244387525,29.00805958,28.62045921,0.3876003699,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,1,LS-0000146,1,5,P-H06-REF-A,P-H06-W001,1.654651569,1.228419349,0.4262322192,31.06483197,30.13790158,0.926930389,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,1,LS-0000147,2,5,P-H06-REF-A,P-H06-W001,1.52476028,1.098179616,0.4265806646,39.38560338,42.30358459,-2.91798121,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,1,LS-0000148,3,5,P-H06-REF-A,P-H06-W001,1.453587264,1.02732114,0.4262661235,40.74142107,41.71568926,-0.9742681984,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,1,LS-0000149,4,5,P-H06-REF-A,P-H06-W001,1.185994202,0.7602011298,0.4257930722,27.71532009,28.67643069,-0.9611106035,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,1,LS-0000150,5,5,P-H06-REF-A,P-H06-W001,1.71371475,1.287780989,0.4259337609,21.94246163,22.76672263,-0.8242609975,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,2,LS-0000151,1,2,P-H06-W001,P-H06-W002,1.71159911,1.144217437,0.5673816728,22.15883055,18.21807613,3.940754418,0.3200778434,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,2,LS-0000152,2,2,P-H06-W001,P-H06-W002,1.217592901,0.6508082706,0.5667846304,25.24787765,22.95438,2.293497649,0.3200778434,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,3,LS-0000153,1,2,P-H06-W002,P-H06-W003,1.326084037,0.9804821737,0.3456018629,40.33623373,37.28628336,3.049950374,0.3081094957,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,3,LS-0000154,2,2,P-H06-W002,P-H06-W003,1.667084895,1.321504459,0.345580436,37.82273595,38.10341156,-0.2806756104,0.3081094957,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,4,LS-0000155,1,2,P-H06-W003,P-H06-W004,1.637130675,1.314303262,0.3228274132,40.96086006,37.18696509,3.773894967,0.2888809489,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,4,LS-0000156,2,2,P-H06-W003,P-H06-W004,1.51116599,1.188224988,0.3229410023,38.24030767,40.08214656,-1.84183889,0.2888809489,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,5,LS-0000157,1,2,P-H06-W004,P-H06-W005,1.373597104,0.9233318134,0.4502652907,47.04807293,48.05575247,-1.007679541,0.298694606,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,5,LS-0000158,2,2,P-H06-W004,P-H06-W005,1.804029126,1.354110699,0.4499184266,33.25832006,32.88225183,0.3760682346,0.298694606,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,6,LS-0000159,1,3,P-H06-W005,P-H06-W006,1.725642172,1.405437351,0.3202048205,29.03770921,29.42829116,-0.3905819477,0.3055954274,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,6,LS-0000160,2,3,P-H06-W005,P-H06-W006,1.285327629,0.9653839214,0.319943708,24.50376489,26.91405348,-2.410288599,0.3055954274,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,6,LS-0000161,3,3,P-H06-W005,P-H06-W006,1.493264153,1.173204625,0.3200595281,33.98338633,32.91489839,1.068487934,0.3055954274,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,7,LS-0000162,1,1,P-H06-W006,P-H06-W007,1.70375292,0.9524780488,0.7512748712,31.12215151,29.83380801,1.288343493,0.3314966237,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,8,LS-0000163,1,5,P-H06-W007,P-H06-REF-B,1.419246306,1.019365261,0.3998810452,25.50841912,23.73167914,1.77673998,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,8,LS-0000164,2,5,P-H06-W007,P-H06-REF-B,1.582398721,1.183419153,0.3989795679,46.45491581,47.94409383,-1.489178026,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,8,LS-0000165,3,5,P-H06-W007,P-H06-REF-B,1.238669472,0.8390197417,0.3996497301,34.37468049,34.75149524,-0.3768147496,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,8,LS-0000166,4,5,P-H06-W007,P-H06-REF-B,1.629881418,1.229646722,0.4002346956,28.4407327,29.5122057,-1.071473001,0.318,accepted,S
LR-00008,C001,2018-05-15,P-H06,1,8,LS-0000167,5,5,P-H06-W007,P-H06-REF-B,1.467145324,1.06783156,0.3993137632,43.03151931,41.63026546,1.401253856,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,1,LS-0000168,1,5,P-H07-REF-A,P-H07-W001,1.552031414,1.386506586,0.1655248286,40.27321709,41.82730297,-1.554085872,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,1,LS-0000169,2,5,P-H07-REF-A,P-H07-W001,1.155008345,0.9894847831,0.1655235615,28.12438901,28.12714814,-0.002759133531,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,1,LS-0000170,3,5,P-H07-REF-A,P-H07-W001,1.243761799,1.078688063,0.1650737355,32.36367275,29.91160873,2.452064013,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,1,LS-0000171,4,5,P-H07-REF-A,P-H07-W001,1.688783522,1.523834013,0.164949509,33.98745437,34.00972554,-0.02227117082,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,1,LS-0000172,5,5,P-H07-REF-A,P-H07-W001,1.734337081,1.5691563,0.1651807819,44.40924264,41.74409504,2.665147599,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,2,LS-0000173,1,1,P-H07-W001,P-H07-W002,1.714579681,1.566615508,0.1479641727,26.63500345,24.39247299,2.242530455,0.3245304565,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,3,LS-0000174,1,2,P-H07-W002,P-H07-W003,1.528959659,1.504842559,0.02411710082,46.66245444,43.86269,2.799764432,0.2976651904,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,3,LS-0000175,2,2,P-H07-W002,P-H07-W003,1.20629571,1.18188202,0.02441369034,35.46622092,37.58850741,-2.12228649,0.2976651904,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,4,LS-0000176,1,1,P-H07-W003,P-H07-W004,1.617308338,1.458532864,0.158775474,35.33870804,36.15851993,-0.81981189,0.2872428027,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,5,LS-0000177,1,2,P-H07-W004,P-H07-W005,1.255512626,1.099562854,0.1559497722,35.26472358,35.49910626,-0.2343826864,0.282663822,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,5,LS-0000178,2,2,P-H07-W004,P-H07-W005,1.831903764,1.675262531,0.1566412332,31.03385315,32.42709276,-1.39323961,0.282663822,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,6,LS-0000179,1,2,P-H07-W005,P-H07-W007,1.162704839,1.034289462,0.1284153769,48.19067036,47.82229197,0.368378395,0.3290931857,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,6,LS-0000180,2,2,P-H07-W005,P-H07-W007,1.274120846,1.144781062,0.1293397842,48.09352073,47.83696234,0.2565583886,0.3290931857,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,7,LS-0000181,1,5,P-H07-W007,P-H07-REF-B,1.345426492,1.256559604,0.08886688789,20.01259496,20.01628477,-0.003689811567,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,7,LS-0000182,2,5,P-H07-W007,P-H07-REF-B,1.73231681,1.643176499,0.08914031108,40.49354544,40.39544288,0.09810255433,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,7,LS-0000183,3,5,P-H07-W007,P-H07-REF-B,1.375677177,1.285784167,0.08989300945,32.31020702,33.15942266,-0.8492156416,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,7,LS-0000184,4,5,P-H07-W007,P-H07-REF-B,1.586531287,1.497283319,0.08924796838,45.26754172,42.06484616,3.202695562,0.318,accepted,S
LR-00009,C001,2018-05-15,P-H07,1,7,LS-0000185,5,5,P-H07-W007,P-H07-REF-B,1.827924353,1.738538515,0.0893858388,27.11125653,25.35442569,1.756830845,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,1,LS-0000186,1,5,P-V01-REF-A,P-V01-W001,1.158683982,1.027763595,0.130920387,38.79960389,39.25729654,-0.4576926438,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,1,LS-0000187,2,5,P-V01-REF-A,P-V01-W001,1.258869666,1.127675729,0.1311939364,27.7645533,28.34059709,-0.5760437893,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,1,LS-0000188,3,5,P-V01-REF-A,P-V01-W001,1.291303598,1.159803873,0.1314997252,26.19512436,28.99852944,-2.803405079,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,1,LS-0000189,4,5,P-V01-REF-A,P-V01-W001,1.520154918,1.389069083,0.1310858358,30.46207702,28.38977775,2.072299271,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,1,LS-0000190,5,5,P-V01-REF-A,P-V01-W001,1.444960105,1.313714887,0.1312452187,47.85039463,46.91527355,0.9351210868,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,2,LS-0000191,1,2,P-V01-W001,P-V01-W002,1.608760113,1.501168901,0.1075912119,28.76840786,28.71522655,0.05318131322,0.2931161609,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,2,LS-0000192,2,2,P-V01-W001,P-V01-W002,1.43484031,1.327193061,0.1076472491,32.79126894,29.35844703,3.432821911,0.2931161609,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,3,LS-0000193,1,2,P-V01-W002,P-V01-W003,1.793821776,1.681667064,0.1121547113,27.70094175,28.46590102,-0.7649592677,0.3021050982,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,3,LS-0000194,2,2,P-V01-W002,P-V01-W003,1.4265946,1.314120682,0.1124739174,47.27629379,49.85151233,-2.57521854,0.3021050982,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,4,LS-0000195,1,1,P-V01-W003,P-V01-W004,1.569599642,1.462722749,0.1068768931,27.57020318,28.65320475,-1.083001576,0.3030797928,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,5,LS-0000196,1,2,P-V01-W004,P-V01-W005,1.50056397,1.678394576,-0.1778306063,20.07171451,21.16047012,-1.088755613,0.3139448679,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,5,LS-0000197,2,2,P-V01-W004,P-V01-W005,1.544094786,1.721817879,-0.1777230924,49.0005283,47.58834723,1.412181072,0.3139448679,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,6,LS-0000198,1,2,P-V01-W005,P-V01-W006,1.474035864,1.180656109,0.2933797554,44.6648236,43.0017295,1.663094104,0.2842267509,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,6,LS-0000199,2,2,P-V01-W005,P-V01-W006,1.268493228,0.9747588308,0.2937343972,46.59527491,45.79290676,0.8023681461,0.2842267509,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,7,LS-0000200,1,2,P-V01-W006,P-V01-W007,1.533714916,1.392155153,0.1415597629,46.60577812,49.45135973,-2.84558161,0.2882315682,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,7,LS-0000201,2,2,P-V01-W006,P-V01-W007,1.151018648,1.009701279,0.1413173685,49.3207152,50.13122527,-0.8105100652,0.2882315682,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,8,LS-0000202,1,5,P-V01-W007,P-V01-REF-B,1.556121322,1.378011596,0.1781097253,27.01213846,25.5100946,1.502043864,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,8,LS-0000203,2,5,P-V01-W007,P-V01-REF-B,1.618402259,1.440147866,0.1782543932,32.81201666,33.25562364,-0.4436069737,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,8,LS-0000204,3,5,P-V01-W007,P-V01-REF-B,1.612530606,1.434289783,0.1782408235,32.27696231,33.43634132,-1.159379017,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,8,LS-0000205,4,5,P-V01-W007,P-V01-REF-B,1.23614446,1.058440681,0.1777037796,35.21166369,34.75575992,0.4559037655,0.318,accepted,S
LR-00010,C001,2018-05-15,P-V01,1,8,LS-0000206,5,5,P-V01-W007,P-V01-REF-B,1.826440335,1.647931717,0.1785086185,46.34221653,46.35924313,-0.01702660134,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,1,LS-0000207,1,5,P-V02-REF-A,P-V02-W001,1.77750218,1.659111543,0.1183906366,37.35576395,39.9090842,-2.553320257,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,1,LS-0000208,2,5,P-V02-REF-A,P-V02-W001,1.840285412,1.721151046,0.1191343663,40.93156162,43.99237426,-3.06081264,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,1,LS-0000209,3,5,P-V02-REF-A,P-V02-W001,1.595878444,1.476856732,0.1190217118,23.12497714,20.93921397,2.185763169,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,1,LS-0000210,4,5,P-V02-REF-A,P-V02-W001,1.311469474,1.192967213,0.1185022612,30.24311658,27.37987885,2.863237733,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,1,LS-0000211,5,5,P-V02-REF-A,P-V02-W001,1.626747631,1.508213893,0.1185337387,47.23295968,46.92270439,0.3102552944,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,2,LS-0000212,1,1,P-V02-W001,P-V02-W002,1.217057604,1.04375382,0.173303784,23.13117786,25.73005187,-2.598874019,0.3184327074,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,3,LS-0000213,1,2,P-V02-W002,P-V02-W003,1.521168834,1.407105402,0.1140634316,49.64033938,48.40509981,1.235239576,0.2770756863,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,3,LS-0000214,2,2,P-V02-W002,P-V02-W003,1.617692624,1.5028277,0.1148649238,27.29677176,25.01491656,2.281855195,0.2770756863,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,4,LS-0000215,1,1,P-V02-W003,P-V02-W004,1.37806216,1.283677731,0.09438442892,40.91793492,40.19632684,0.7216080811,0.2909930958,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,5,LS-0000216,1,1,P-V02-W004,P-V02-W005,1.217508104,1.17722395,0.04028415398,45.07583199,47.62515893,-2.549326945,0.2897747955,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,6,LS-0000217,1,2,P-V02-W005,P-V02-W006,1.480366633,1.472907886,0.007458747109,24.09572292,25.31118879,-1.215465874,0.2780444145,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,6,LS-0000218,2,2,P-V02-W005,P-V02-W006,1.790838408,1.782607457,0.008230950922,45.24614525,45.59401587,-0.347870625,0.2780444145,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,7,LS-0000219,1,1,P-V02-W006,P-V02-W007,1.168620436,0.8135376822,0.3550827537,26.89348029,26.63723117,0.2562491204,0.3285397652,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,8,LS-0000220,1,5,P-V02-W007,P-V02-REF-B,1.8361398,1.690950524,0.1451892761,36.55332883,35.56028674,0.9930420896,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,8,LS-0000221,2,5,P-V02-W007,P-V02-REF-B,1.619132894,1.474047793,0.1450851004,43.00042104,44.36157854,-1.361157498,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,8,LS-0000222,3,5,P-V02-W007,P-V02-REF-B,1.847510187,1.702679978,0.1448302091,50.32107044,49.38507952,0.935990918,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,8,LS-0000223,4,5,P-V02-W007,P-V02-REF-B,1.714231407,1.569515733,0.1447156744,33.1855076,33.90270311,-0.7171955132,0.318,accepted,S
LR-00011,C001,2018-05-15,P-V02,1,8,LS-0000224,5,5,P-V02-W007,P-V02-REF-B,1.325316936,1.180820817,0.1444961184,43.45270558,40.36206758,3.090637997,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,1,LS-0000225,1,5,P-V03-REF-A,P-V03-W001,1.773424775,1.706741593,0.06668318232,35.66363274,34.29283855,1.370794186,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,1,LS-0000226,2,5,P-V03-REF-A,P-V03-W001,1.453422484,1.386529091,0.06689339356,35.49295913,35.56268902,-0.06972989376,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,1,LS-0000227,3,5,P-V03-REF-A,P-V03-W001,1.809420199,1.742030858,0.06738934101,24.41523295,24.34686611,0.06836683752,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,1,LS-0000228,4,5,P-V03-REF-A,P-V03-W001,1.564800059,1.497395452,0.06740460629,41.18679265,41.65274383,-0.4659511747,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,1,LS-0000229,5,5,P-V03-REF-A,P-V03-W001,1.397793131,1.330733506,0.06705962542,37.14677891,36.60492271,0.5418562024,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,2,LS-0000230,1,1,P-V03-W001,P-V03-W002,1.715292713,1.5839062,0.1313865125,43.04586066,40.74823831,2.297622353,0.3082862008,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,3,LS-0000231,1,1,P-V03-W002,P-V03-W003,1.281533685,2.023367791,-0.7418341058,41.19029789,39.56394303,1.62635486,0.3023968819,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,4,LS-0000232,1,1,P-V03-W003,P-V03-W004,1.337990757,1.616199851,-0.2782090941,42.03602914,41.68755782,0.3484713274,0.2808120456,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,5,LS-0000233,1,2,P-V03-W004,P-V03-W005,1.514516625,0.8039785911,0.7105380343,30.3403434,29.09958691,1.240756491,0.2786418273,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,5,LS-0000234,2,2,P-V03-W004,P-V03-W005,1.330846329,0.620512191,0.7103341377,40.73031887,39.73439629,0.9959225784,0.2786418273,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,6,LS-0000235,1,1,P-V03-W005,P-V03-W006,1.334201399,1.218115935,0.1160854636,27.10644966,28.5345658,-1.42811614,0.2751654412,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,7,LS-0000236,1,1,P-V03-W006,P-V03-W007,1.295829656,1.135048102,0.1607815534,35.80722667,35.24864958,0.5585770992,0.270183363,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,8,LS-0000237,1,5,P-V03-W007,P-V03-REF-B,1.292319292,1.111048172,0.1812711204,44.64927071,43.67658502,0.9726856837,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,8,LS-0000238,2,5,P-V03-W007,P-V03-REF-B,1.560336906,1.379058769,0.1812781371,45.15007625,45.54887676,-0.3988005112,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,8,LS-0000239,3,5,P-V03-W007,P-V03-REF-B,1.501852058,1.320877673,0.1809743846,47.95314974,47.15835494,0.7947948071,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,8,LS-0000240,4,5,P-V03-W007,P-V03-REF-B,1.243238658,1.062009996,0.1812286618,27.59428861,26.46145728,1.132831331,0.318,accepted,S
LR-00012,C001,2018-05-15,P-V03,1,8,LS-0000241,5,5,P-V03-W007,P-V03-REF-B,1.570456929,1.389793699,0.18066323,47.75251615,48.94914517,-1.196629017,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,1,LS-0000242,1,5,P-V04-REF-A,P-V04-W001,1.361720942,1.258615999,0.1031049425,41.72529855,43.8698937,-2.144595157,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,1,LS-0000243,2,5,P-V04-REF-A,P-V04-W001,1.474448343,1.37120953,0.1032388133,19.94574114,23.64606287,-3.70032173,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,1,LS-0000244,3,5,P-V04-REF-A,P-V04-W001,1.356239355,1.252720735,0.1035186197,24.00798346,22.78343305,1.224550403,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,1,LS-0000245,4,5,P-V04-REF-A,P-V04-W001,1.703614925,1.60050117,0.1031137544,21.25333503,21.97455063,-0.7212155987,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,1,LS-0000246,5,5,P-V04-REF-A,P-V04-W001,1.403492328,1.300797004,0.1026953245,24.88291227,25.8950873,-1.012175029,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,2,LS-0000247,1,1,P-V04-W001,P-V04-W002,1.766629757,1.686323,0.08030675692,47.83368126,48.12190859,-0.2882273333,0.278232095,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,3,LS-0000248,1,1,P-V04-W002,P-V04-W003,1.34007486,1.193774338,0.1463005221,44.82464204,43.67502151,1.149620525,0.3218694251,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,4,LS-0000249,1,2,P-V04-W003,P-V04-W004,1.338164166,1.313560279,0.0246038874,35.94355418,38.90598906,-2.962434881,0.2846500902,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,4,LS-0000250,2,2,P-V04-W003,P-V04-W004,1.651254674,1.626973725,0.02428094871,20.42429481,20.7557149,-0.3314200921,0.2846500902,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,5,LS-0000251,1,1,P-V04-W004,P-V04-W005,1.373250951,1.329229232,0.04402171934,49.8460392,49.89916508,-0.05312587916,0.2543901268,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,6,LS-0000252,1,1,P-V04-W005,P-V04-W006,1.805398817,1.612732928,0.1926658894,34.41675296,36.41226202,-1.99550906,0.2854858574,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,7,LS-0000253,1,1,P-V04-W006,P-V04-W007,1.577808147,1.41163218,0.1661759671,50.32098899,47.903573,2.417415989,0.321571224,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,8,LS-0000254,1,5,P-V04-W007,P-V04-REF-B,1.603666694,1.422435699,0.1812309953,22.94276941,23.22587002,-0.2831006103,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,8,LS-0000255,2,5,P-V04-W007,P-V04-REF-B,1.259536777,1.077782763,0.1817540146,21.23315839,20.79398591,0.4391724739,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,8,LS-0000256,3,5,P-V04-W007,P-V04-REF-B,1.16260981,0.9810191127,0.1815906972,47.45972178,44.66780318,2.791918595,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,8,LS-0000257,4,5,P-V04-W007,P-V04-REF-B,1.359918011,1.17870676,0.1812112513,43.15121979,45.36285077,-2.211630971,0.318,accepted,S
LR-00013,C001,2018-05-15,P-V04,1,8,LS-0000258,5,5,P-V04-W007,P-V04-REF-B,1.283039781,1.1017999,0.1812398819,49.28034303,49.17838371,0.1019593239,0.318,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,1,LS-0000259,1,6,P-V05-REF-A,P-V05-W002,1.56335908,1.632067497,-0.06870841719,33.7714079,32.3569886,1.414419291,0.3242430049,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,1,LS-0000260,2,6,P-V05-REF-A,P-V05-W002,1.302351228,1.370994519,-0.06864329109,48.67259095,50.01836566,-1.345774703,0.3242430049,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,1,LS-0000261,3,6,P-V05-REF-A,P-V05-W002,1.236253539,1.304865905,-0.06861236661,48.273962,47.80751247,0.4664495324,0.3242430049,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,1,LS-0000262,4,6,P-V05-REF-A,P-V05-W002,1.423941863,1.492851985,-0.06891012182,18.56453315,21.55947541,-2.994942256,0.3242430049,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,1,LS-0000263,5,6,P-V05-REF-A,P-V05-W002,1.401575665,1.469923516,-0.06834785113,24.12527847,24.08632462,0.03895384874,0.3242430049,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,1,LS-0000264,6,6,P-V05-REF-A,P-V05-W002,1.538042022,1.606592053,-0.06855003057,46.65003238,50.10258319,-3.452550805,0.3242430049,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,2,LS-0000265,1,1,P-V05-W002,P-V05-W003,1.497643367,1.514075116,-0.01643174989,21.98681821,22.50070627,-0.5138880548,0.2450055347,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,3,LS-0000266,1,1,P-V05-W003,P-V05-W004,1.773964639,1.537110755,0.2368538847,33.3377099,32.71864755,0.6190623462,0.3108212138,accepted,S
LR-00014,C001,2018-05-15,P-V05,1,4,LS-0000267,1,2,P-V05-W004,P-V05-W006,1.690973917,1.652728573,0.03824534423,24.95121288,22.66778008,2.283432795,0.2927022004,accepted,S
