campaign_id,date,profile_id,left_point_id,right_point_id,base_length_m,observed_length_m,horizontal_strain,horizontal_strain_microstrain,provenance
C014,2021-11-02,P-H07,P-H07-W006,P-H07-W007,72.40610132,72.40480956,-1.784056216e-05,-17.84056216,C/S
C014,2021-11-02,P-H07,P-H07-W007,P-H07-REF-B,350,350.0019709,5.63126215e-06,5.63126215,C/S
C014,2021-11-02,P-V01,P-V01-REF-A,P-V01-W001,350,350.0012164,3.475349374e-06,3.475349374,C/S
C014,2021-11-02,P-V01,P-V01-W001,P-V01-W002,104.4516584,104.4506973,-9.201481309e-06,-9.201481309,C/S
C014,2021-11-02,P-V01,P-V01-W002,P-V01-W003,117.2929975,117.2942156,1.038542442e-05,10.38542442,C/S
C014,2021-11-02,P-V01,P-V01-W003,P-V01-W004,59.34270916,59.34115226,-2.6235663e-05,-26.235663,C/S
C014,2021-11-02,P-V01,P-V01-W004,P-V01-W005,134.2069541,134.2054212,-1.142245757e-05,-11.42245757,C/S
C014,2021-11-02,P-V01,P-V01-W005,P-V01-W006,91.75250131,91.75485758,2.568077292e-05,25.68077292,C/S
C014,2021-11-02,P-V01,P-V01-W006,P-V01-W007,97.4736689,97.47031672,-3.439055809e-05,-34.39055809,C/S
C014,2021-11-02,P-V01,P-V01-W007,P-V01-REF-B,350,350.0038393,1.096948177e-05,10.96948177,C/S
C014,2021-11-02,P-V02,P-V02-REF-A,P-V02-W001,350,349.9996753,-9.277593675e-07,-0.9277593675,C/S
C014,2021-11-02,P-V02,P-V02-W001,P-V02-W003,151.8457715,151.846269,3.276314779e-06,3.276314779,C/S
C014,2021-11-02,P-V02,P-V02-W003,P-V02-W004,50.70935413,50.70805369,-2.564507601e-05,-25.64507601,C/S
C014,2021-11-02,P-V02,P-V02-W004,P-V02-W005,49.83913967,49.83847736,-1.328908059e-05,-13.28908059,C/S
C014,2021-11-02,P-V02,P-V02-W005,P-V02-W006,82.92059208,82.92282504,2.692894723e-05,26.92894723,C/S
C014,2021-11-02,P-V02,P-V02-W006,P-V02-W007,77.52840368,77.52798664,-5.37920793e-06,-5.37920793,C/S
C014,2021-11-02,P-V02,P-V02-W007,P-V02-REF-B,350,350.0005024,1.435524531e-06,1.435524531,C/S
C014,2021-11-02,P-V03,P-V03-REF-A,P-V03-W001,350,349.9999284,-2.045753659e-07,-0.2045753659,C/S
C014,2021-11-02,P-V03,P-V03-W001,P-V03-W002,63.06157197,63.06066837,-1.432886599e-05,-14.32886599,C/S
C014,2021-11-02,P-V03,P-V03-W002,P-V03-W003,58.85491564,58.85202875,-4.905088123e-05,-49.05088123,C/S
C014,2021-11-02,P-V03,P-V03-W003,P-V03-W004,43.43717543,43.43658125,-1.367927639e-05,-13.67927639,C/S
C014,2021-11-02,P-V03,P-V03-W004,P-V03-W005,83.77403905,83.77288795,-1.374054527e-05,-13.74054527,C/S
C014,2021-11-02,P-V03,P-V03-W005,P-V03-W006,39.40388659,39.40458966,1.784244625e-05,17.84244625,C/S
C014,2021-11-02,P-V03,P-V03-W006,P-V03-W007,35.8452593,35.84699804,4.850690717e-05,48.50690717,C/S
C014,2021-11-02,P-V03,P-V03-W007,P-V03-REF-B,350,350.0006276,1.793210238e-06,1.793210238,C/S
C014,2021-11-02,P-V04,P-V04-REF-A,P-V04-W001,350,350.0017704,5.058197347e-06,5.058197347,C/S
C014,2021-11-02,P-V04,P-V04-W001,P-V04-W003,114.3582287,114.3561245,-1.839998834e-05,-18.39998834,C/S
C014,2021-11-02,P-V04,P-V04-W003,P-V04-W004,92.35727176,92.35989614,2.841558888e-05,28.41558888,C/S
C014,2021-11-02,P-V04,P-V04-W004,P-V04-W006,71.33998874,71.33686485,-4.378883639e-05,-43.78883639,C/S
C014,2021-11-02,P-V04,P-V04-W006,P-V04-W007,72.55087429,72.55169471,1.130819439e-05,11.30819439,C/S
C014,2021-11-02,P-V04,P-V04-W007,P-V04-REF-B,350,350.001378,3.937277761e-06,3.937277761,C/S
C014,2021-11-02,P-V05,P-V05-REF-A,P-V05-W001,350,350.0018321,5.234552036e-06,5.234552036,C/S
C014,2021-11-02,P-V05,P-V05-W001,P-V05-W002,96.75573535,96.75238278,-3.464990965e-05,-34.64990965,C/S
C014,2021-11-02,P-V05,P-V05-W002,P-V05-W003,17.86109619,17.86109646,1.534605972e-08,0.01534605972,C/S
C014,2021-11-02,P-V05,P-V05-W003,P-V05-W004,64.87229558,64.87104715,-1.924436121e-05,-19.24436121,C/S
C014,2021-11-02,P-V05,P-V05-W004,P-V05-W006,103.8602863,103.8575713,-2.614033588e-05,-26.14033588,C/S
C014,2021-11-02,P-V05,P-V05-W006,P-V05-W007,70.51623896,70.51529533,-1.338167515e-05,-13.38167515,C/S
C014,2021-11-02,P-V05,P-V05-W007,P-V05-REF-B,350,350.0053905,1.540136985e-05,15.40136985,C/S
C014,2021-11-02,P-V06,P-V06-REF-A,P-V06-W001,350,349.9988713,-3.224737018e-06,-3.224737018,C/S
C014,2021-11-02,P-V06,P-V06-W001,P-V06-W002,97.75354747,97.75391364,3.745806289e-06,3.745806289,C/S
C014,2021-11-02,P-V06,P-V06-W002,P-V06-W003,42.4120785,42.41072875,-3.18246259e-05,-31.8246259,C/S
C014,2021-11-02,P-V06,P-V06-W003,P-V06-W004,143.007507,143.0105714,2.142812693e-05,21.42812693,C/S
C014,2021-11-02,P-V06,P-V06-W004,P-V06-W005,71.35586805,71.35352007,-3.290521725e-05,-32.90521725,C/S
C014,2021-11-02,P-V06,P-V06-W005,P-V06-W006,101.4186973,101.4186148,-8.140836365e-07,-0.8140836365,C/S
C014,2021-11-02,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.10487211,-2.505302551e-05,-25.05302551,C/S
C014,2021-11-02,P-V06,P-V06-W007,P-V06-REF-B,350,350.0020423,5.835243486e-06,5.835243486,C/S
C015,2022-03-01,P-D01,P-D01-REF-A,P-D01-W001,350,350.006959,1.988286203e-05,19.88286203,C/S
C015,2022-03-01,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75640635,3.851631672e-05,38.51631672,C/S
C015,2022-03-01,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.04229652,4.864001276e-05,48.64001276,C/S
C015,2022-03-01,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.2124455,-0.0002555764869,-255.5764869,C/S
C015,2022-03-01,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.5968931,7.023565166e-05,70.23565166,C/S
C015,2022-03-01,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91392357,2.804306056e-05,28.04306056,C/S
C015,2022-03-01,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.7627701,2.234636608e-05,22.34636608,C/S
C015,2022-03-01,P-D01,P-D01-W007,P-D01-REF-B,350,350.0040553,1.15865431e-05,11.5865431,C/S
C015,2022-03-01,P-H04,P-H04-REF-A,P-H04-W001,350,350.0057015,1.629006501e-05,16.29006501,C/S
C015,2022-03-01,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.93528041,3.461094331e-05,34.61094331,C/S
C015,2022-03-01,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.222708,7.14578457e-05,71.4578457,C/S
C015,2022-03-01,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.9003889,-0.0001489148017,-148.9148017,C/S
C015,2022-03-01,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.63510632,-2.399952086e-05,-23.99952086,C/S
C015,2022-03-01,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.193089,-3.954247572e-07,-0.3954247572,C/S
C015,2022-03-01,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57327357,-1.953889216e-05,-19.53889216,C/S
C015,2022-03-01,P-H04,P-H04-W007,P-H04-REF-B,350,350.00558,1.594296406e-05,15.94296406,C/S
C016,2022-05-17,P-D01,P-D01-REF-A,P-D01-W002,426.7534501,426.7624264,2.103402764e-05,21.03402764,C/S
C016,2022-05-17,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.03950145,4.301363169e-06,4.301363169,C/S
C016,2022-05-17,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.21790393,-0.0002005729433,-200.5729433,C/S
C016,2022-05-17,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.59269683,1.162189277e-05,11.62189277,C/S
C016,2022-05-17,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91321368,2.031950942e-05,20.31950942,C/S
C016,2022-05-17,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.76285551,2.340391645e-05,23.40391645,C/S
C016,2022-05-17,P-D01,P-D01-W007,P-D01-REF-B,350,350.0054609,1.56025618e-05,15.6025618,C/S
C016,2022-05-17,P-H01,P-H01-REF-A,P-H01-W001,350,350.0017796,5.084659928e-06,5.084659928,C/S
C016,2022-05-17,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8567478,-1.002718108e-05,-10.02718108,C/S
C016,2022-05-17,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0587813,3.39034816e-05,33.9034816,C/S
C016,2022-05-17,P-H01,P-H01-W003,P-H01-W004,125.0375342,125.0374063,-1.023084477e-06,-1.023084477,C/S
C016,2022-05-17,P-H01,P-H01-W004,P-H01-W005,165.8364117,165.819343,-0.0001029248702,-102.9248702,C/S
C016,2022-05-17,P-H01,P-H01-W005,P-H01-W006,159.5786591,159.5842197,3.484525117e-05,34.84525117,C/S
C016,2022-05-17,P-H01,P-H01-W006,P-H01-W007,171.323898,171.3245956,4.071968598e-06,4.071968598,C/S
C016,2022-05-17,P-H01,P-H01-W007,P-H01-REF-B,350,350.0038778,1.10794391e-05,11.0794391,C/S
C016,2022-05-17,P-H02,P-H02-REF-A,P-H02-W001,350,350.0082722,2.363492131e-05,23.63492131,C/S
C016,2022-05-17,P-H02,P-H02-W001,P-H02-W002,95.79562529,95.79621637,6.170232551e-06,6.170232551,C/S
C016,2022-05-17,P-H02,P-H02-W002,P-H02-W003,80.5458496,80.54243569,-4.238469512e-05,-42.38469512,C/S
C016,2022-05-17,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.47589353,-0.0001010925013,-101.0925013,C/S
C016,2022-05-17,P-H02,P-H02-W004,P-H02-W005,117.046122,117.0431084,-2.574766941e-05,-25.74766941,C/S
C016,2022-05-17,P-H02,P-H02-W005,P-H02-W006,61.70032766,61.70262359,3.721100265e-05,37.21100265,C/S
C016,2022-05-17,P-H02,P-H02-W006,P-H02-W007,104.691167,104.6874197,-3.579370786e-05,-35.79370786,C/S
C016,2022-05-17,P-H02,P-H02-W007,P-H02-REF-B,350,350.0065656,1.875882417e-05,18.75882417,C/S
C016,2022-05-17,P-H03,P-H03-REF-A,P-H03-W001,350,350.0063612,1.817489963e-05,18.17489963,C/S
C016,2022-05-17,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.456603,2.026412911e-05,20.26412911,C/S
C016,2022-05-17,P-H03,P-H03-W002,P-H03-W003,36.88843745,36.88945548,2.759743366e-05,27.59743366,C/S
C016,2022-05-17,P-H03,P-H03-W003,P-H03-W004,75.68430714,75.68957621,6.961895505e-05,69.61895505,C/S
C016,2022-05-17,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.3569754,-0.0001996692756,-199.6692756,C/S
C016,2022-05-17,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.87455783,-0.0001602271008,-160.2271008,C/S
C016,2022-05-17,P-H03,P-H03-W006,P-H03-W007,111.6679384,111.66722,-6.433246404e-06,-6.433246404,C/S
C016,2022-05-17,P-H03,P-H03-W007,P-H03-REF-B,350,350.0114922,3.283490724e-05,32.83490724,C/S
C016,2022-05-17,P-H04,P-H04-REF-A,P-H04-W001,350,350.0040298,1.151372564e-05,11.51372564,C/S
C016,2022-05-17,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.93933048,8.592138167e-05,85.92138167,C/S
C016,2022-05-17,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2188445,3.931998295e-05,39.31998295,C/S
C016,2022-05-17,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.9009675,-0.0001441296513,-144.1296513,C/S
C016,2022-05-17,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.63447223,-3.206310912e-05,-32.06310912,C/S
C016,2022-05-17,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1951559,1.870811743e-05,18.70811743,C/S
C016,2022-05-17,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57246897,-2.823017195e-05,-28.23017195,C/S
C016,2022-05-17,P-H04,P-H04-W007,P-H04-REF-B,350,350.0047715,1.363291755e-05,13.63291755,C/S
C016,2022-05-17,P-H05,P-H05-REF-A,P-H05-W001,350,350.028775,8.22142927e-05,82.2142927,C/S
C016,2022-05-17,P-H05,P-H05-W001,P-H05-W002,137.3503853,137.347657,-1.986392112e-05,-19.86392112,C/S
C016,2022-05-17,P-H05,P-H05-W002,P-H05-W003,110.5834499,110.5881873,4.283971459e-05,42.83971459,C/S
C016,2022-05-17,P-H05,P-H05-W003,P-H05-W004,168.4050445,168.3445447,-0.0003592520816,-359.2520816,C/S
C016,2022-05-17,P-H05,P-H05-W004,P-H05-W005,125.7533565,125.7594387,4.836618481e-05,48.36618481,C/S
C016,2022-05-17,P-H05,P-H05-W005,P-H05-W006,139.0390087,139.0367998,-1.588738114e-05,-15.88738114,C/S
C016,2022-05-17,P-H05,P-H05-W006,P-H05-W007,124.0169233,124.0272279,8.309039855e-05,83.09039855,C/S
C016,2022-05-17,P-H05,P-H05-W007,P-H05-REF-B,350,350.0159662,4.561759189e-05,45.61759189,C/S
C016,2022-05-17,P-H06,P-H06-REF-A,P-H06-W001,350,350.0087498,2.499934145e-05,24.99934145,C/S
C016,2022-05-17,P-H06,P-H06-W001,P-H06-W002,142.9683477,142.9638527,-3.144074468e-05,-31.44074468,C/S
C016,2022-05-17,P-H06,P-H06-W002,P-H06-W003,125.8707081,125.8754612,3.776164721e-05,37.76164721,C/S
C016,2022-05-17,P-H06,P-H06-W003,P-H06-W004,98.40135561,98.38615879,-0.0001544371136,-154.4371136,C/S
C016,2022-05-17,P-H06,P-H06-W004,P-H06-W005,112.4208658,112.4254168,4.048207508e-05,40.48207508,C/S
C016,2022-05-17,P-H06,P-H06-W005,P-H06-W006,183.4187731,183.4154674,-1.802256169e-05,-18.02256169,C/S
C016,2022-05-17,P-H06,P-H06-W006,P-H06-W007,79.64044551,79.64513583,5.889372005e-05,58.89372005,C/S
C016,2022-05-17,P-H06,P-H06-W007,P-H06-REF-B,350,350.0008175,2.335675638e-06,2.335675638,C/S
C016,2022-05-17,P-H07,P-H07-REF-A,P-H07-W001,350,350.0028214,8.061243351e-06,8.061243351,C/S
C016,2022-05-17,P-H07,P-H07-W001,P-H07-W002,74.66461176,74.66905365,5.949121955e-05,59.49121955,C/S
C016,2022-05-17,P-H07,P-H07-W002,P-H07-W003,110.950272,110.9363406,-0.0001255642984,-125.5642984,C/S
C016,2022-05-17,P-H07,P-H07-W003,P-H07-W004,48.03057339,48.03250974,4.031502312e-05,40.31502312,C/S
C016,2022-05-17,P-H07,P-H07-W004,P-H07-W005,89.51974573,89.52384511,4.579300957e-05,45.79300957,C/S
C016,2022-05-17,P-H07,P-H07-W005,P-H07-W006,83.44130679,83.44026926,-1.243426529e-05,-12.43426529,C/S
C016,2022-05-17,P-H07,P-H07-W006,P-H07-REF-B,422.4061013,422.406079,-5.272945303e-08,-0.05272945303,C/S
C016,2022-05-17,P-V01,P-V01-REF-A,P-V01-W001,350,349.9992674,-2.093153354e-06,-2.093153354,C/S
C016,2022-05-17,P-V01,P-V01-W001,P-V01-W002,104.4516584,104.4507388,-8.804674036e-06,-8.804674036,C/S
C016,2022-05-17,P-V01,P-V01-W002,P-V01-W003,117.2929975,117.2938009,6.849371531e-06,6.849371531,C/S
C016,2022-05-17,P-V01,P-V01-W003,P-V01-W004,59.34270916,59.34561948,4.904275091e-05,49.04275091,C/S
C016,2022-05-17,P-V01,P-V01-W004,P-V01-W005,134.2069541,134.2014328,-4.114076112e-05,-41.14076112,C/S
C016,2022-05-17,P-V01,P-V01-W005,P-V01-W007,189.2261702,189.2256913,-2.531012633e-06,-2.531012633,C/S
C016,2022-05-17,P-V01,P-V01-W007,P-V01-REF-B,350,350.0020372,5.820700934e-06,5.820700934,C/S
C016,2022-05-17,P-V02,P-V02-REF-A,P-V02-W001,350,350.000844,2.411343983e-06,2.411343983,C/S
C016,2022-05-17,P-V02,P-V02-W001,P-V02-W002,70.30907674,70.30869822,-5.383702275e-06,-5.383702275,C/S
C016,2022-05-17,P-V02,P-V02-W002,P-V02-W003,81.53669476,81.53918882,3.058819378e-05,30.58819378,C/S
C016,2022-05-17,P-V02,P-V02-W003,P-V02-W004,50.70935413,50.70678701,-5.062434738e-05,-50.62434738,C/S
C016,2022-05-17,P-V02,P-V02-W004,P-V02-W005,49.83913967,49.83831497,-1.654727603e-05,-16.54727603,C/S
C016,2022-05-17,P-V02,P-V02-W005,P-V02-W006,82.92059208,82.9214458,1.029565971e-05,10.29565971,C/S
C016,2022-05-17,P-V02,P-V02-W006,P-V02-W007,77.52840368,77.52848488,1.047366327e-06,1.047366327,C/S
C016,2022-05-17,P-V02,P-V02-W007,P-V02-REF-B,350,349.9983894,-4.601702482e-06,-4.601702482,C/S
C016,2022-05-17,P-V03,P-V03-REF-A,P-V03-W001,350,350.0024469,6.991066088e-06,6.991066088,C/S
C016,2022-05-17,P-V03,P-V03-W001,P-V03-W002,63.06157197,63.05947811,-3.320339941e-05,-33.20339941,C/S
C016,2022-05-17,P-V03,P-V03-W002,P-V03-W003,58.85491564,58.85196283,-5.017098769e-05,-50.17098769,C/S
C016,2022-05-17,P-V03,P-V03-W003,P-V03-W004,43.43717543,43.43713529,-9.241616056e-07,-0.9241616056,C/S
C016,2022-05-17,P-V03,P-V03-W004,P-V03-W005,83.77403905,83.77850629,5.33248314e-05,53.3248314,C/S
C016,2022-05-17,P-V03,P-V03-W005,P-V03-W006,39.40388659,39.40369828,-4.779049819e-06,-4.779049819,C/S
C016,2022-05-17,P-V03,P-V03-W006,P-V03-W007,35.8452593,35.84473667,-1.458030355e-05,-14.58030355,C/S
C016,2022-05-17,P-V03,P-V03-W007,P-V03-REF-B,350,349.9992296,-2.20110295e-06,-2.20110295,C/S
C016,2022-05-17,P-V04,P-V04-REF-A,P-V04-W001,350,349.9977011,-6.568380765e-06,-6.568380765,C/S
C016,2022-05-17,P-V04,P-V04-W001,P-V04-W002,41.59435355,41.59773797,8.136722129e-05,81.36722129,C/S
C016,2022-05-17,P-V04,P-V04-W002,P-V04-W003,72.7638751,72.76162876,-3.087171961e-05,-30.87171961,C/S
C016,2022-05-17,P-V04,P-V04-W003,P-V04-W004,92.35727176,92.36029753,3.276155689e-05,32.76155689,C/S
C016,2022-05-17,P-V04,P-V04-W004,P-V04-W005,24.56437629,24.55910238,-0.0002146975286,-214.6975286,C/S
C016,2022-05-17,P-V04,P-V04-W005,P-V04-W006,46.77561246,46.77947621,8.260189703e-05,82.60189703,C/S
C016,2022-05-17,P-V04,P-V04-W006,P-V04-W007,72.55087429,72.5486459,-3.071484406e-05,-30.71484406,C/S
C016,2022-05-17,P-V04,P-V04-W007,P-V04-REF-B,350,349.9982196,-5.086960136e-06,-5.086960136,C/S
C016,2022-05-17,P-V05,P-V05-REF-A,P-V05-W001,350,350.0017194,4.912513598e-06,4.912513598,C/S
C016,2022-05-17,P-V05,P-V05-W001,P-V05-W002,96.75573535,96.75218351,-3.670934548e-05,-36.70934548,C/S
C016,2022-05-17,P-V05,P-V05-W002,P-V05-W003,17.86109619,17.86056682,-2.963841963e-05,-29.63841963,C/S
C016,2022-05-17,P-V05,P-V05-W003,P-V05-W004,64.87229558,64.8742894,3.07344568e-05,30.7344568,C/S
C016,2022-05-17,P-V05,P-V05-W004,P-V05-W005,72.37746966,72.37731157,-2.184189395e-06,-2.184189395,C/S
C016,2022-05-17,P-V05,P-V05-W005,P-V05-W006,31.4828166,31.4834427,1.988688253e-05,19.88688253,C/S
C016,2022-05-17,P-V05,P-V05-W006,P-V05-W007,70.51623896,70.5114024,-6.858786848e-05,-68.58786848,C/S
C016,2022-05-17,P-V05,P-V05-W007,P-V05-REF-B,350,350.0047872,1.367763164e-05,13.67763164,C/S
C016,2022-05-17,P-V06,P-V06-REF-A,P-V06-W001,350,350.0005616,1.604685789e-06,1.604685789,C/S
C016,2022-05-17,P-V06,P-V06-W001,P-V06-W002,97.75354747,97.75302556,-5.339078397e-06,-5.339078397,C/S
C016,2022-05-17,P-V06,P-V06-W002,P-V06-W003,42.4120785,42.41435375,5.364639822e-05,53.64639822,C/S
C016,2022-05-17,P-V06,P-V06-W003,P-V06-W004,143.007507,143.0077337,1.584822062e-06,1.584822062,C/S
C016,2022-05-17,P-V06,P-V06-W004,P-V06-W005,71.35586805,71.35384279,-2.838253592e-05,-28.38253592,C/S
C016,2022-05-17,P-V06,P-V06-W005,P-V06-W006,101.4186973,101.4173585,-1.320074676e-05,-13.20074676,C/S
C016,2022-05-17,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.10697054,9.858932731e-06,9.858932731,C/S
C016,2022-05-17,P-V06,P-V06-W007,P-V06-REF-B,350,349.9999322,-1.937824537e-07,-0.1937824537,C/S
C017,2022-07-19,P-D01,P-D01-REF-A,P-D01-W001,350,350.0061681,1.762302921e-05,17.62302921,C/S
C017,2022-07-19,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75951614,7.903286965e-05,79.03286965,C/S
C017,2022-07-19,P-D01,P-D01-W002,P-D01-W005,233.8689034,233.8490089,-8.506702199e-05,-85.06702199,C/S
C017,2022-07-19,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91064713,-7.604736866e-06,-7.604736866,C/S
C017,2022-07-19,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.76625992,6.555800421e-05,65.55800421,C/S
C017,2022-07-19,P-D01,P-D01-W007,P-D01-REF-B,350,350.0030351,8.671655265e-06,8.671655265,C/S
C017,2022-07-19,P-H03,P-H03-REF-A,P-H03-W001,350,350.0059872,1.710619621e-05,17.10619621,C/S
C017,2022-07-19,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.456325,1.708532935e-05,17.08532935,C/S
C017,2022-07-19,P-H03,P-H03-W002,P-H03-W004,112.5727446,112.5801261,6.557101778e-05,65.57101778,C/S
C017,2022-07-19,P-H03,P-H03-W004,P-H03-W006,121.2552363,121.2287894,-0.000218109496,-218.109496,C/S
C017,2022-07-19,P-H03,P-H03-W006,P-H03-REF-B,461.6679384,461.6783822,2.262182953e-05,22.62182953,C/S
C017,2022-07-19,P-H04,P-H04-REF-A,P-H04-W002,428.9325485,428.9403785,1.825474114e-05,18.25474114,C/S
C017,2022-07-19,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2215651,6.195075956e-05,61.95075956,C/S
C017,2022-07-19,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.8970816,-0.0001762665639,-176.2665639,C/S
C017,2022-07-19,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.63946949,3.148540471e-05,31.48540471,C/S
C017,2022-07-19,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1932743,1.317515043e-06,1.317515043,C/S
C017,2022-07-19,P-H04,P-H04-W006,P-H04-REF-B,442.5750824,442.5784742,7.663849197e-06,7.663849197,C/S
C018,2022-10-18,P-D01,P-D01-REF-A,P-D01-W001,350,350.0061697,1.762759599e-05,17.62759599,C/S
C018,2022-10-18,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75810988,6.071105387e-05,60.71105387,C/S
C018,2022-10-18,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.039195,-5.59765043e-07,-0.559765043,C/S
C018,2022-10-18,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.21904739,-0.0001890505176,-189.0505176,C/S
C018,2022-10-18,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.59095914,-1.265031908e-05,-12.65031908,C/S
C018,2022-10-18,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91037643,-1.054997119e-05,-10.54997119,C/S
C018,2022-10-18,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.76563745,5.785050009e-05,57.85050009,C/S
C018,2022-10-18,P-D01,P-D01-W007,P-D01-REF-B,350,350.0055142,1.575490045e-05,15.75490045,C/S
C018,2022-10-18,P-H01,P-H01-REF-A,P-H01-W001,350,350.003057,8.734275276e-06,8.734275276,C/S
C018,2022-10-18,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8618085,2.419952811e-05,24.19952811,C/S
C018,2022-10-18,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0530125,2.729928763e-06,2.729928763,C/S
C018,2022-10-18,P-H01,P-H01-W003,P-H01-W005,290.873946,290.8572902,-5.72611601e-05,-57.2611601,C/S
C018,2022-10-18,P-H01,P-H01-W005,P-H01-W006,159.5786591,159.5793851,4.548940706e-06,4.548940706,C/S
C018,2022-10-18,P-H01,P-H01-W006,P-H01-W007,171.323898,171.3258662,1.148783432e-05,11.48783432,C/S
C018,2022-10-18,P-H01,P-H01-W007,P-H01-REF-B,350,350.008404,2.401151956e-05,24.01151956,C/S
C018,2022-10-18,P-H02,P-H02-REF-A,P-H02-W001,350,350.0052077,1.487903844e-05,14.87903844,C/S
C018,2022-10-18,P-H02,P-H02-W001,P-H02-W002,95.79562529,95.79716322,1.605436843e-05,16.05436843,C/S
C018,2022-10-18,P-H02,P-H02-W002,P-H02-W003,80.5458496,80.54672999,1.093030701e-05,10.93030701,C/S
C018,2022-10-18,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.47041926,-0.0001745889262,-174.5889262,C/S
C018,2022-10-18,P-H02,P-H02-W004,P-H02-W006,178.7464497,178.7452534,-6.692662987e-06,-6.692662987,C/S
C018,2022-10-18,P-H02,P-H02-W006,P-H02-W007,104.691167,104.691727,5.349114278e-06,5.349114278,C/S
C018,2022-10-18,P-H02,P-H02-W007,P-H02-REF-B,350,350.0048861,1.396036929e-05,13.96036929,C/S
C018,2022-10-18,P-H03,P-H03-REF-A,P-H03-W001,350,350.0087833,2.509509649e-05,25.09509649,C/S
C018,2022-10-18,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.45518389,4.037335144e-06,4.037335144,C/S
C018,2022-10-18,P-H03,P-H03-W002,P-H03-W003,36.88843745,36.88779528,-1.74085015e-05,-17.4085015,C/S
C018,2022-10-18,P-H03,P-H03-W003,P-H03-W004,75.68430714,75.68846312,5.491204476e-05,54.91204476,C/S
C018,2022-10-18,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.3544948,-0.0002225570963,-222.5570963,C/S
C018,2022-10-18,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.87794078,0.0001024930846,102.4930846,C/S
C018,2022-10-18,P-H03,P-H03-W006,P-H03-REF-B,461.6679384,461.6782415,2.231696401e-05,22.31696401,C/S
C018,2022-10-18,P-H04,P-H04-REF-A,P-H04-W001,350,350.00429,1.225701941e-05,12.25701941,C/S
C018,2022-10-18,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.93691974,5.537957846e-05,55.37957846,C/S
C018,2022-10-18,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2221958,6.719778833e-05,67.19778833,C/S
C018,2022-10-18,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.8981236,-0.0001676485375,-167.6485375,C/S
C018,2022-10-18,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.63564181,-1.718992557e-05,-17.18992557,C/S
C018,2022-10-18,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1956223,2.301895749e-05,23.01895749,C/S
