campaign_id,date,point_id,n_sessions,n_fixed,mean_pdop,max_pdop,adjusted_height_m,observed_settlement_mm,standard_uncertainty_mm,common_mode_correction_mm,common_mode_standard_uncertainty_mm,qc_status,qc_reason,provenance
C020,2023-05-16,P-H02-REF-A,2,1,2.836949331,3.342472993,162.7316544,-0.3794567212,5.285411175,1.587584427,0.847072615,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H02-W004,2,2,2.584184896,2.63110334,163.949249,227.2781798,4.412459027,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H02-W006,2,2,1.685538997,1.843395014,164.4250453,330.3027953,4.063950758,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H02-W001,2,2,1.774157375,2.230307742,163.1302651,354.0727244,3.363832874,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H03-REF-A,2,2,1.768165727,2.193018986,196.3010139,-6.850309919,3.95834556,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H03-W003,2,1,2.178990869,2.413267961,196.4036987,440.8021836,4.45931385,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H03-W005,2,2,1.535492307,1.726780636,196.6414383,483.6870797,3.195686475,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H03-W007,2,2,2.339348929,3.103349598,196.7031701,640.7690561,3.858598783,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H04-REF-A,2,2,3.307158803,3.380861349,174.0265969,-9.837416692,5.142297258,1.587584427,0.847072615,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H04-W005,2,2,2.133046049,2.575509285,178.7022054,202.904022,3.871828489,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H04-W006,2,2,2.648359848,3.361462751,179.4061333,253.7137475,4.84832625,1.587584427,0.847072615,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H04-W002,2,2,1.79086241,2.199242257,176.1491249,580.9921969,3.508021235,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H05-REF-A,2,2,2.450194932,2.493652967,196.1634798,2.458269558,4.250307062,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H05-W005,2,2,2.916775796,3.228687566,197.3409276,1259.067895,4.546538017,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H05-W001,2,2,2.34099994,2.974213478,195.9252161,1399.543502,4.325867566,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H05-W003,2,1,3.001619559,3.265895177,196.5919208,1388.776554,5.845658556,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H06-REF-A,2,1,2.839129829,2.927851279,186.012871,1.673634598,5.341241338,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H06-W005,2,2,2.067801186,2.859242248,191.5043394,158.8732888,3.534609347,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H06-W001,2,2,2.3716118,3.23246565,188.1289847,338.6322966,3.633789107,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H06-W003,2,2,1.943558853,2.1817302,189.950025,342.042085,3.795845426,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H07-REF-A,2,2,1.560249203,1.625299192,201.1024524,-4.485187306,3.613602685,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H07-W007,2,2,2.466991532,3.324551175,202.7974773,65.16764675,4.194813917,1.587584427,0.847072615,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H07-W001,2,2,2.844529033,3.107171188,201.7545213,245.0322063,4.703709654,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-H07-W002,2,2,2.280703435,2.574816571,201.8207514,339.1638071,4.381978325,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V01-REF-A,2,1,3.039102141,3.212926399,159.8983679,5.234941881,5.540090707,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V01-W002,2,2,2.530427998,2.796474899,160.6048391,207.6670117,4.83924942,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V01-W004,2,2,2.270840883,2.415312479,160.928667,237.1105862,4.044555551,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V01-W007,2,1,3.306364628,3.316840672,161.3499685,462.6753106,5.757224072,1.587584427,0.847072615,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V02-REF-A,2,2,3.11783842,3.391934383,171.8451634,4.53213612,5.043055851,1.587584427,0.847072615,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V02-W004,2,1,2.82846062,3.108011272,172.8566694,98.1364112,5.391243783,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V02-W002,2,1,2.982860614,3.385454758,172.347416,342.8977023,5.882319754,1.587584427,0.847072615,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V02-W001,2,2,2.932182688,3.112598114,172.1904679,359.2276193,4.877576801,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V03-REF-A,2,2,1.722527191,1.724150604,180.7810109,2.754221116,3.587053938,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V03-W006,2,1,2.598830496,2.738690388,181.6004927,460.3355915,4.996711772,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V03-W001,2,2,2.720464561,2.775632383,180.9640545,519.7106346,4.150529307,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V03-W003,2,2,2.818960209,3.244628137,180.3186964,1408.901682,4.768774163,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V04-REF-A,2,2,1.487956938,1.583449346,194.4731867,-1.547396662,3.659695339,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V04-W002,2,2,1.602504787,1.648328723,195.0566276,198.2004333,3.25723461,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V04-W006,2,2,1.806226492,2.282161259,195.494259,233.491309,3.765765721,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V04-W005,2,2,1.641605479,1.72547336,195.2987658,335.4332464,3.72414732,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V05-REF-A,2,2,2.068075382,2.793710091,195.6604624,7.668062659,4.151923689,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V05-W004,2,2,2.33579019,2.571340277,195.3007929,1426.315807,3.946732837,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V05-W005,2,2,2.850824345,3.083437603,195.3715358,1500.3279,4.275378754,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V05-W002,2,2,2.388666783,2.793831848,195.05647,1505.1719,4.234747362,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V06-REF-A,2,2,1.772135251,2.057874739,199.8121593,0.8352403451,3.621228517,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V06-W006,2,1,2.816540885,3.11104286,201.2535611,171.3288176,5.50887555,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V06-W003,2,2,1.740939474,2.244704632,200.5871635,206.1623269,3.934287779,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C020,2023-05-16,P-V06-W002,2,2,2.928228476,3.238130926,200.4931646,215.3370099,4.50634605,1.587584427,0.847072615,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-D01-REF-A,2,1,2.05918086,2.532099289,160.4433444,3.46311306,5.743260429,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-D01-W001,2,2,1.875333218,2.394222962,160.7276696,532.5949153,3.481474828,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-D01-W006,2,2,2.354104857,3.086201245,161.8581576,501.918177,3.896416983,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-D01-W003,2,1,2.673531837,3.266117105,161.1894748,430.4883808,5.542863788,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H01-REF-A,2,2,2.500742595,2.536661366,159.9246904,2.169977527,4.48694986,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H01-W002,2,2,2.031315444,2.192482811,160.224757,348.3705911,3.691326875,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H01-W007,2,2,2.303465638,3.330334708,162.1530129,305.6060614,3.509368887,2.427521594,0.883270808,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H01-W003,2,2,2.349856724,3.013786718,160.367608,529.5230332,3.792139786,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H02-REF-A,2,2,2.19983655,3.10729653,162.7328821,-1.607198534,3.936316105,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H02-W004,2,2,1.659296171,1.733634801,163.9132873,263.239923,3.728052137,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H02-W006,2,2,1.508204428,1.673672034,164.4059058,349.4423251,3.895136732,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H02-W001,2,1,2.796690502,3.028154753,163.1139304,370.407422,5.454331725,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H03-REF-A,2,2,2.666696441,3.270464936,196.2949667,-0.8031199402,4.578107419,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H03-W003,2,2,1.938672655,1.950297812,196.3880878,456.4131282,3.46680525,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H03-W005,2,2,1.9652302,2.668789231,196.6290493,496.0760845,3.796913045,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H03-W007,2,2,3.048913452,3.240484187,196.6251603,718.7788099,5.366655017,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H04-REF-A,2,2,1.748465344,1.892992767,174.0213895,-4.629985032,3.814755183,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H04-W005,2,2,3.044053815,3.215592439,178.6858126,219.2968635,4.4566979,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H04-W006,2,2,2.714760975,3.254771732,179.3598495,299.9975096,4.386735449,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H04-W002,2,2,2.453360264,2.850927351,176.1131837,616.9333981,4.516719084,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H05-REF-A,2,2,2.242901619,2.828813719,196.1670689,-1.130817981,4.164605678,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H05-W005,2,1,1.925606081,2.617804873,197.3112147,1288.780758,5.705776136,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H05-W001,2,2,1.898701585,2.385555969,195.912293,1412.466584,3.443296608,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H05-W003,2,2,2.509917361,2.690483272,196.5776326,1403.064785,4.300611075,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H06-REF-A,2,2,2.030251856,2.705450735,186.0098063,4.738287491,4.107669628,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H06-W005,2,2,2.538743809,2.971898912,191.5037891,159.4235139,4.676193234,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H06-W001,2,2,2.262006464,3.055272641,188.133533,334.0839874,3.936995058,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H06-W003,2,2,2.786918206,3.045131835,189.9555541,336.5129158,5.227229281,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H07-REF-A,2,1,2.040220198,2.864444721,201.096733,1.234252923,4.361370677,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H07-W007,2,2,2.817745483,2.870151675,202.7782207,84.42425429,4.931097545,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H07-W001,2,2,2.966539214,3.337274234,201.7339537,265.5997245,4.997073937,2.427521594,0.883270808,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-H07-W002,2,1,2.946408184,3.215093393,201.8126862,347.2289838,5.680634647,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V01-REF-A,2,2,2.284753499,2.892096216,159.9045188,-0.9159925974,4.078058286,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V01-W002,2,2,2.074530282,2.133686683,160.584712,227.7941437,4.528235337,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V01-W004,2,2,2.252946537,2.718111739,160.919415,246.3625095,3.912835196,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V01-W007,2,1,3.126074857,3.369899234,161.3332375,479.4062585,5.710426231,2.427521594,0.883270808,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V02-REF-A,2,2,2.142449837,3.067330923,171.8509234,-1.227848892,3.771872911,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V02-W004,2,2,2.366007437,3.04163106,172.8557305,99.07524624,3.674624321,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V02-W002,2,2,2.396875856,3.045353372,172.3303695,359.9441594,4.032124418,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V02-W001,2,2,2.590474969,2.685276485,172.1781591,371.5364301,4.436377375,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V03-REF-A,2,2,2.677748328,2.98700311,180.7903946,-6.629493817,4.470039585,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V03-W006,2,2,2.973880662,3.208001777,181.580475,480.3532274,4.828202365,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V03-W001,2,2,2.035470447,2.154399591,180.9519767,531.7883618,4.06137557,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V03-W003,2,2,2.471443495,3.100560832,180.3005438,1427.054275,4.689162517,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V04-REF-A,2,1,2.545691977,3.093945129,194.4712221,0.4172524141,5.163333688,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V04-W002,2,2,2.041056226,2.718869419,195.0534034,201.4246176,3.601591787,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V04-W006,2,2,1.758018344,2.314814488,195.4892861,238.4641851,3.493622721,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V04-W005,2,2,1.773933416,1.953953964,195.295221,338.9781252,3.853925193,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V05-REF-A,2,2,2.100414077,2.317523222,195.6625446,5.585902336,3.932128662,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V05-W004,2,2,1.464140294,1.622155578,195.2853842,1441.724571,3.83751624,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V05-W005,2,1,2.747714634,3.111109619,195.3469381,1524.925522,5.271748521,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V05-W002,2,2,3.138578254,3.239071128,195.0350456,1526.596378,5.14284991,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V06-REF-A,2,2,2.227948692,2.548772072,199.811625,1.369576422,4.457102477,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V06-W006,2,2,1.939253017,2.130879952,201.2438722,181.01777,3.781221668,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V06-W003,2,2,2.419446165,2.731565147,200.5691819,224.1439027,4.449999121,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C022,2023-11-07,P-V06-W002,2,1,3.093857929,3.281127528,200.4807519,227.7497662,6.421610773,2.427521594,0.883270808,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-D01-REF-A,2,2,2.484687195,2.890183205,160.4468506,-0.0430284216,4.191320033,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-D01-W001,2,2,1.973751087,2.641487677,160.6461588,614.1057997,3.283127405,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-D01-W006,2,2,1.739718803,1.911961904,161.7726862,587.3896305,3.911443083,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-D01-W003,2,2,1.875264112,2.383610121,161.1823133,437.6498952,3.43640232,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H01-REF-A,2,2,1.811741149,2.357240753,159.9273725,-0.5121869575,3.541038736,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H01-W002,2,2,2.293763252,3.029284132,160.1454526,427.6749964,4.298408291,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H01-W007,2,2,2.921520675,2.97181471,162.1194557,339.1632067,4.317531068,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H01-W003,2,2,2.433247448,3.281666051,160.320857,576.2740577,4.204731568,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H02-REF-A,2,2,2.333385167,3.115256857,162.7284318,2.843100546,4.183091801,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H02-W004,2,2,2.419888421,2.914714601,163.8400744,336.4528262,4.41972113,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H02-W006,2,2,2.637451413,3.168693505,164.3596067,395.7414294,4.387929795,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H02-W001,2,2,2.159131184,2.569614675,163.1075288,376.8090051,3.88333879,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H03-REF-A,2,2,3.219132567,3.310157801,196.2931377,1.025843744,4.958886796,-2.346230439,0.8348937539,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H03-W003,2,2,2.115206804,2.500420423,196.3712619,473.2390005,3.691248953,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H03-W005,2,2,2.067274146,2.826364852,196.6089372,516.1881922,3.604051163,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H03-W007,2,2,2.685064368,3.031512514,196.5596942,784.2449074,4.698160155,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H04-REF-A,2,2,1.855614178,2.307338263,174.0184714,-1.711920804,3.335567713,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H04-W005,2,2,1.956924792,2.059739849,178.6698988,235.2106558,4.000816192,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H04-W006,2,2,2.53867541,3.041760351,179.2920308,367.816171,4.032492981,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H04-W002,2,2,1.549906511,1.650438136,176.069936,660.181173,3.365685896,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H05-REF-A,2,2,1.481814386,1.541734269,196.1684661,-2.527992063,3.783151811,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H05-W005,2,2,2.537854223,2.649015608,197.2788201,1321.175414,4.324046774,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H05-W001,2,2,2.699152652,3.22317757,195.8980949,1426.66466,4.812264632,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H05-W003,2,1,2.579180465,3.085794204,196.5757932,1404.904153,5.932538395,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H06-REF-A,2,1,1.959356382,2.714841503,186.0180082,-3.463633395,3.683021651,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H06-W005,2,2,2.186743385,2.392178264,191.5006793,162.5333105,4.388557572,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H06-W001,2,2,2.89440659,3.382331162,188.1297764,337.8406258,4.507937081,-2.346230439,0.8348937539,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H06-W003,2,2,2.907890539,3.11028444,189.9587047,333.3623222,4.759824323,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H07-REF-A,2,0,2.529745199,2.862894227,201.0974192,0.5479846784,8.101188143,-2.346230439,0.8348937539,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H07-W007,2,2,1.998528962,2.398614927,202.7817099,80.9349997,3.681426741,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H07-W001,2,2,1.539706585,1.633393559,201.7233649,276.1886003,3.613617464,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-H07-W002,2,1,1.803038179,2.244125402,201.7930903,366.824885,5.339863098,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-V01-REF-A,2,2,2.230506144,2.35057824,159.9068983,-3.295466653,4.15463654,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-V01-W002,2,2,1.975980031,2.634392007,160.5775986,234.907574,3.994689205,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-V01-W004,2,2,2.482245532,2.707142156,160.9148632,250.9143647,4.187243424,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-V01-W007,2,2,2.316211803,2.435587757,161.3131264,499.5173584,3.779357934,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-V02-REF-A,2,2,2.350890619,2.99401995,171.8484837,1.211828645,4.399290585,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-V02-W004,2,1,3.173198574,3.281357378,172.8445831,110.222704,5.946548233,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-V02-W002,2,1,2.745775846,2.780644871,172.3137335,376.5801902,5.775109285,-2.346230439,0.8348937539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C024,2024-05-14,P-V02-W001,2,2,2.905424918,3.384699796,172.1631114,386.5841357,5.052761268,-2.346230439,0.8348937539,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
