session_id,campaign_id,date,point_id,session_index,receiver_model,duration_min,baseline_length_km,pdop,n_satellites,solution_type,observed_height_m_raw,standard_uncertainty_height_mm,qc_status,provenance
GNSS-C003-P-H05-REF-A-1,C003,2018-10-16,P-H05-REF-A,1,dual_frequency_synthetic_class,54,7.966606281,2.144888809,13,fixed,196.1696014,5.09336682,accepted,S
GNSS-C003-P-H05-REF-A-2,C003,2018-10-16,P-H05-REF-A,2,dual_frequency_synthetic_class,94,2.31476369,2.45283112,16,fixed,196.1613902,4.414771697,accepted,S
GNSS-C003-P-H05-W005-1,C003,2018-10-16,P-H05-W005,1,dual_frequency_synthetic_class,116,4.237441314,2.657174496,12,fixed,197.4333809,4.985631382,accepted,S
GNSS-C003-P-H05-W005-2,C003,2018-10-16,P-H05-W005,2,dual_frequency_synthetic_class,116,2.694712301,2.914515725,10,fixed,197.4366733,4.991015512,accepted,S
GNSS-C003-P-H05-W001-1,C003,2018-10-16,P-H05-W001,1,dual_frequency_synthetic_class,63,4.604235141,3.185745993,10,fixed,196.1095431,5.633082917,warning,S
GNSS-C003-P-H05-W001-2,C003,2018-10-16,P-H05-W001,2,dual_frequency_synthetic_class,56,2.636363263,2.937729763,13,fixed,196.116081,5.006048126,accepted,S
GNSS-C003-P-H05-W003-1,C003,2018-10-16,P-H05-W003,1,dual_frequency_synthetic_class,80,3.087108436,2.204291112,17,fixed,196.7543011,4.280399742,accepted,S
GNSS-C003-P-H05-W003-2,C003,2018-10-16,P-H05-W003,2,dual_frequency_synthetic_class,52,3.41002482,2.977922183,12,fixed,196.7621149,5.189518869,accepted,S
GNSS-C003-P-H06-REF-A-1,C003,2018-10-16,P-H06-REF-A,1,dual_frequency_synthetic_class,115,3.62404113,1.936665244,18,fixed,186.0097032,4.082659172,accepted,S
GNSS-C003-P-H06-REF-A-2,C003,2018-10-16,P-H06-REF-A,2,dual_frequency_synthetic_class,50,6.072893475,2.281026823,11,fixed,186.0166763,4.902250331,accepted,S
GNSS-C003-P-H06-W005-1,C003,2018-10-16,P-H06-W005,1,dual_frequency_synthetic_class,72,2.263728873,3.011608601,15,fixed,191.5128641,5.020240658,warning,S
GNSS-C003-P-H06-W005-2,C003,2018-10-16,P-H06-W005,2,dual_frequency_synthetic_class,106,2.133775476,3.310457244,15,fixed,191.5182329,5.325582554,warning,S
GNSS-C003-P-H06-W001-1,C003,2018-10-16,P-H06-W001,1,dual_frequency_synthetic_class,56,3.352204085,1.887005799,13,fixed,188.1448802,3.979103114,accepted,S
GNSS-C003-P-H06-W001-2,C003,2018-10-16,P-H06-W001,2,dual_frequency_synthetic_class,67,4.311755966,3.160651298,13,float,188.1504212,9.552832502,warning,S
GNSS-C003-P-H06-W003-1,C003,2018-10-16,P-H06-W003,1,dual_frequency_synthetic_class,57,1.278065782,1.887882105,12,fixed,189.9707654,3.606722156,accepted,S
GNSS-C003-P-H06-W003-2,C003,2018-10-16,P-H06-W003,2,dual_frequency_synthetic_class,53,2.719177117,2.355449162,14,fixed,189.971839,4.380445959,accepted,S
GNSS-C003-P-H07-REF-A-1,C003,2018-10-16,P-H07-REF-A,1,dual_frequency_synthetic_class,74,2.985058695,2.219113128,17,fixed,201.0964699,4.278335005,accepted,S
GNSS-C003-P-H07-REF-A-2,C003,2018-10-16,P-H07-REF-A,2,dual_frequency_synthetic_class,116,2.381953365,2.650210483,13,float,201.0988239,8.643983137,warning,S
GNSS-C003-P-H07-W007-1,C003,2018-10-16,P-H07-W007,1,dual_frequency_synthetic_class,69,2.208819179,2.22308302,12,fixed,202.8522501,4.142978774,accepted,S
GNSS-C003-P-H07-W007-2,C003,2018-10-16,P-H07-W007,2,dual_frequency_synthetic_class,119,3.683638286,1.715396711,16,float,202.844669,7.849991274,warning,S
GNSS-C003-P-H07-W001-1,C003,2018-10-16,P-H07-W001,1,dual_frequency_synthetic_class,108,7.067935166,3.02894435,15,float,201.8979256,9.904067115,warning,S
GNSS-C003-P-H07-W001-2,C003,2018-10-16,P-H07-W001,2,dual_frequency_synthetic_class,68,3.197564314,1.913875442,11,fixed,201.9089055,3.980824563,accepted,S
GNSS-C003-P-H07-W002-1,C003,2018-10-16,P-H07-W002,1,dual_frequency_synthetic_class,117,6.556941575,2.773161275,18,fixed,202.0398784,5.530726885,accepted,S
GNSS-C003-P-H07-W002-2,C003,2018-10-16,P-H07-W002,2,dual_frequency_synthetic_class,70,5.809514662,1.946086855,11,fixed,202.0343288,4.48640818,accepted,S
GNSS-C003-P-V01-REF-A-1,C003,2018-10-16,P-V01-REF-A,1,dual_frequency_synthetic_class,57,1.664224647,1.712234094,11,fixed,159.902893,3.483017939,accepted,S
GNSS-C003-P-V01-REF-A-2,C003,2018-10-16,P-V01-REF-A,2,dual_frequency_synthetic_class,111,6.561056006,3.243867507,16,fixed,159.9044925,6.049244339,warning,S
GNSS-C003-P-V01-W002-1,C003,2018-10-16,P-V01-W002,1,dual_frequency_synthetic_class,99,6.039698011,3.332785615,14,fixed,160.7550043,6.053209819,warning,S
GNSS-C003-P-V01-W002-2,C003,2018-10-16,P-V01-W002,2,dual_frequency_synthetic_class,62,4.699830849,3.291287621,9,fixed,160.7639906,5.766385936,warning,S
GNSS-C003-P-V01-W004-1,C003,2018-10-16,P-V01-W004,1,dual_frequency_synthetic_class,108,4.136647427,2.621145623,12,fixed,161.0717489,4.927856722,accepted,S
GNSS-C003-P-V01-W004-2,C003,2018-10-16,P-V01-W004,2,dual_frequency_synthetic_class,113,6.937177849,2.725988769,12,fixed,161.0781317,5.547279659,accepted,S
GNSS-C003-P-V01-W007-1,C003,2018-10-16,P-V01-W007,1,dual_frequency_synthetic_class,54,1.268121049,1.563667258,13,fixed,161.5836967,3.248295773,accepted,S
GNSS-C003-P-V01-W007-2,C003,2018-10-16,P-V01-W007,2,dual_frequency_synthetic_class,98,2.743208904,2.33007572,9,fixed,161.586204,4.356860894,accepted,S
GNSS-C003-P-V02-REF-A-1,C003,2018-10-16,P-V02-REF-A,1,dual_frequency_synthetic_class,77,4.348440285,2.029459989,18,fixed,171.8410426,4.315125239,accepted,S
GNSS-C003-P-V02-REF-A-2,C003,2018-10-16,P-V02-REF-A,2,dual_frequency_synthetic_class,67,6.660871049,2.263605364,17,fixed,171.8446606,4.988922689,accepted,S
GNSS-C003-P-V02-W004-1,C003,2018-10-16,P-V02-W004,1,dual_frequency_synthetic_class,102,1.351534128,3.144334221,15,fixed,172.9454027,5.002043786,warning,S
GNSS-C003-P-V02-W004-2,C003,2018-10-16,P-V02-W004,2,dual_frequency_synthetic_class,83,3.515167608,1.688009152,12,fixed,172.9380037,3.789540237,accepted,S
GNSS-C003-P-V02-W002-1,C003,2018-10-16,P-V02-W002,1,dual_frequency_synthetic_class,71,4.639006381,2.860251879,13,fixed,172.575513,5.281298216,accepted,S
GNSS-C003-P-V02-W002-2,C003,2018-10-16,P-V02-W002,2,dual_frequency_synthetic_class,88,1.271371745,1.298565939,12,fixed,172.5836249,2.957269447,accepted,S
GNSS-C003-P-V02-W001-1,C003,2018-10-16,P-V02-W001,1,dual_frequency_synthetic_class,107,4.397773147,1.702781183,16,fixed,172.4030754,3.964658467,accepted,S
GNSS-C003-P-V02-W001-2,C003,2018-10-16,P-V02-W001,2,dual_frequency_synthetic_class,63,3.977408619,1.766801619,15,fixed,172.4004134,3.959415333,accepted,S
GNSS-C003-P-V03-REF-A-1,C003,2018-10-16,P-V03-REF-A,1,dual_frequency_synthetic_class,120,7.61427326,2.393508075,15,fixed,180.7776589,5.303428069,accepted,S
GNSS-C003-P-V03-REF-A-2,C003,2018-10-16,P-V03-REF-A,2,dual_frequency_synthetic_class,51,4.722725826,1.846471888,15,fixed,180.784097,4.181209725,accepted,S
GNSS-C003-P-V03-W006-1,C003,2018-10-16,P-V03-W006,1,dual_frequency_synthetic_class,84,5.719621713,2.215704432,18,fixed,181.7527989,4.766806784,accepted,S
GNSS-C003-P-V03-W006-2,C003,2018-10-16,P-V03-W006,2,dual_frequency_synthetic_class,107,3.907026046,2.90246835,11,float,181.7483004,9.195979873,warning,S
GNSS-C003-P-V03-W001-1,C003,2018-10-16,P-V03-W001,1,dual_frequency_synthetic_class,55,1.368888826,2.303379552,12,fixed,181.0982622,4.080117496,accepted,S
GNSS-C003-P-V03-W001-2,C003,2018-10-16,P-V03-W001,2,dual_frequency_synthetic_class,84,1.476284281,2.146129396,10,fixed,181.1014406,3.926473507,accepted,S
GNSS-C003-P-V03-W003-1,C003,2018-10-16,P-V03-W003,1,dual_frequency_synthetic_class,70,7.571714147,3.332471883,16,float,180.4818256,10.32862762,warning,S
GNSS-C003-P-V03-W003-2,C003,2018-10-16,P-V03-W003,2,dual_frequency_synthetic_class,98,2.506659039,2.663330099,14,float,180.4814284,8.680861736,warning,S
GNSS-C003-P-V04-REF-A-1,C003,2018-10-16,P-V04-REF-A,1,dual_frequency_synthetic_class,62,2.245337119,2.55831482,14,float,194.457368,8.518306983,warning,S
GNSS-C003-P-V04-REF-A-2,C003,2018-10-16,P-V04-REF-A,2,dual_frequency_synthetic_class,55,3.595311755,2.445281053,12,fixed,194.4609035,4.636965275,accepted,S
GNSS-C003-P-V04-W002-1,C003,2018-10-16,P-V04-W002,1,dual_frequency_synthetic_class,65,3.557371596,3.374255969,15,fixed,195.0671693,5.652008453,warning,S
GNSS-C003-P-V04-W002-2,C003,2018-10-16,P-V04-W002,2,dual_frequency_synthetic_class,90,2.315813452,2.423048061,12,fixed,195.0599649,4.382199289,accepted,S
GNSS-C003-P-V04-W006-1,C003,2018-10-16,P-V04-W006,1,dual_frequency_synthetic_class,57,3.107405588,1.548184058,9,fixed,195.4977231,3.56233547,accepted,S
GNSS-C003-P-V04-W006-2,C003,2018-10-16,P-V04-W006,2,dual_frequency_synthetic_class,70,4.32391341,2.847639527,12,fixed,195.4934558,5.210707893,accepted,S
GNSS-C003-P-V04-W005-1,C003,2018-10-16,P-V04-W005,1,dual_frequency_synthetic_class,115,4.719337241,2.474101817,12,fixed,195.3034816,4.870992702,accepted,S
GNSS-C003-P-V04-W005-2,C003,2018-10-16,P-V04-W005,2,dual_frequency_synthetic_class,45,3.700975607,3.31746022,15,fixed,195.3088231,5.615381851,warning,S
GNSS-C003-P-V05-REF-A-1,C003,2018-10-16,P-V05-REF-A,1,dual_frequency_synthetic_class,53,4.373412468,2.068309706,17,fixed,195.6668159,4.36235492,accepted,S
GNSS-C003-P-V05-REF-A-2,C003,2018-10-16,P-V05-REF-A,2,dual_frequency_synthetic_class,62,7.631217331,3.330054814,17,float,195.6612094,10.33667942,warning,S
GNSS-C003-P-V05-W004-1,C003,2018-10-16,P-V05-W004,1,dual_frequency_synthetic_class,58,1.903812288,1.436471539,13,fixed,195.4554095,3.222804905,accepted,S
GNSS-C003-P-V05-W004-2,C003,2018-10-16,P-V05-W004,2,dual_frequency_synthetic_class,81,3.478083808,1.332948261,17,fixed,195.4548467,3.392298173,accepted,S
GNSS-C003-P-V05-W005-1,C003,2018-10-16,P-V05-W005,1,dual_frequency_synthetic_class,112,5.17380489,2.695416182,17,fixed,195.5319731,5.196242681,accepted,S
GNSS-C003-P-V05-W005-2,C003,2018-10-16,P-V05-W005,2,dual_frequency_synthetic_class,54,5.067608676,2.55863225,13,fixed,195.524273,5.026665036,accepted,S
GNSS-C003-P-V05-W002-1,C003,2018-10-16,P-V05-W002,1,dual_frequency_synthetic_class,88,0.9971162874,2.340529904,10,fixed,195.2264352,4.054063827,accepted,S
GNSS-C003-P-V05-W002-2,C003,2018-10-16,P-V05-W002,2,dual_frequency_synthetic_class,89,2.269507861,3.139572221,11,fixed,195.2268952,5.162040858,warning,S
GNSS-C003-P-V06-REF-A-1,C003,2018-10-16,P-V06-REF-A,1,dual_frequency_synthetic_class,45,2.125590572,3.388994951,9,float,199.8198354,9.410500749,warning,S
GNSS-C003-P-V06-REF-A-2,C003,2018-10-16,P-V06-REF-A,2,dual_frequency_synthetic_class,71,3.184322321,1.38394627,12,fixed,199.808403,3.395518915,accepted,S
GNSS-C003-P-V06-W006-1,C003,2018-10-16,P-V06-W006,1,dual_frequency_synthetic_class,54,7.432259446,2.73813455,10,float,201.3566744,9.649754706,warning,S
GNSS-C003-P-V06-W006-2,C003,2018-10-16,P-V06-W006,2,dual_frequency_synthetic_class,105,7.374758828,2.248649156,12,fixed,201.3658348,5.100970661,accepted,S
GNSS-C003-P-V06-W003-1,C003,2018-10-16,P-V06-W003,1,dual_frequency_synthetic_class,67,2.394290497,3.027049002,9,fixed,200.7355441,5.060726191,warning,S
GNSS-C003-P-V06-W003-2,C003,2018-10-16,P-V06-W003,2,dual_frequency_synthetic_class,106,2.001180959,2.03505322,13,float,200.7404805,7.898771115,warning,S
GNSS-C003-P-V06-W002-1,C003,2018-10-16,P-V06-W002,1,dual_frequency_synthetic_class,48,3.74580899,2.660167481,9,fixed,200.5825512,4.900429847,accepted,S
GNSS-C003-P-V06-W002-2,C003,2018-10-16,P-V06-W002,2,dual_frequency_synthetic_class,63,5.232428368,2.068177076,16,fixed,200.593399,4.516831889,accepted,S
GNSS-C005-P-D01-REF-A-1,C005,2019-05-14,P-D01-REF-A,1,dual_frequency_synthetic_class,93,2.63996565,3.315724843,15,fixed,160.4403361,5.422491144,warning,S
GNSS-C005-P-D01-REF-A-2,C005,2019-05-14,P-D01-REF-A,2,dual_frequency_synthetic_class,104,4.9377815,2.005472663,18,fixed,160.453799,4.394820599,accepted,S
GNSS-C005-P-D01-W001-1,C005,2019-05-14,P-D01-W001,1,dual_frequency_synthetic_class,90,2.289829427,2.854122106,14,fixed,161.1355226,4.851703614,accepted,S
GNSS-C005-P-D01-W001-2,C005,2019-05-14,P-D01-W001,2,dual_frequency_synthetic_class,90,7.229124745,3.267912777,12,fixed,161.149813,6.195946509,warning,S
GNSS-C005-P-D01-W006-1,C005,2019-05-14,P-D01-W006,1,dual_frequency_synthetic_class,54,7.820772035,1.541776863,11,fixed,162.1295139,4.403693516,accepted,S
GNSS-C005-P-D01-W006-2,C005,2019-05-14,P-D01-W006,2,dual_frequency_synthetic_class,67,4.679882244,2.755613309,14,fixed,162.1338675,5.173553444,accepted,S
GNSS-C005-P-D01-W003-1,C005,2019-05-14,P-D01-W003,1,dual_frequency_synthetic_class,98,6.390081366,3.396910558,12,fixed,161.2062077,6.18681626,warning,S
GNSS-C005-P-D01-W003-2,C005,2019-05-14,P-D01-W003,2,dual_frequency_synthetic_class,62,3.174149711,3.011176489,14,fixed,161.1965725,5.183641086,warning,S
GNSS-C005-P-H01-REF-A-1,C005,2019-05-14,P-H01-REF-A,1,dual_frequency_synthetic_class,63,2.103057048,1.869557225,12,fixed,159.9300186,3.735063216,accepted,S
GNSS-C005-P-H01-REF-A-2,C005,2019-05-14,P-H01-REF-A,2,dual_frequency_synthetic_class,85,1.814662177,1.301728609,16,fixed,159.9261683,3.058540661,accepted,S
GNSS-C005-P-H01-W002-1,C005,2019-05-14,P-H01-W002,1,dual_frequency_synthetic_class,82,6.815318111,2.495270757,10,fixed,160.5545659,5.271555093,accepted,S
GNSS-C005-P-H01-W002-2,C005,2019-05-14,P-H01-W002,2,dual_frequency_synthetic_class,89,3.000481546,2.272949176,13,float,160.5564919,8.340330772,warning,S
GNSS-C005-P-H01-W007-1,C005,2019-05-14,P-H01-W007,1,dual_frequency_synthetic_class,58,2.822007805,2.939197397,12,fixed,162.3294088,5.041078542,accepted,S
GNSS-C005-P-H01-W007-2,C005,2019-05-14,P-H01-W007,2,dual_frequency_synthetic_class,94,1.203851666,2.775557458,12,fixed,162.319893,4.569806504,accepted,S
GNSS-C005-P-H01-W003-1,C005,2019-05-14,P-H01-W003,1,dual_frequency_synthetic_class,58,6.951835303,1.95228914,10,fixed,160.6216723,4.698848408,accepted,S
GNSS-C005-P-H01-W003-2,C005,2019-05-14,P-H01-W003,2,dual_frequency_synthetic_class,70,6.060247188,2.700124078,15,fixed,160.6293655,5.36098098,accepted,S
GNSS-C005-P-H02-REF-A-1,C005,2019-05-14,P-H02-REF-A,1,dual_frequency_synthetic_class,50,6.765340529,3.055518691,18,fixed,162.7299123,5.878831855,warning,S
GNSS-C005-P-H02-REF-A-2,C005,2019-05-14,P-H02-REF-A,2,dual_frequency_synthetic_class,104,4.774249139,2.993189484,10,fixed,162.7291554,5.451873277,accepted,S
GNSS-C005-P-H02-W004-1,C005,2019-05-14,P-H02-W004,1,dual_frequency_synthetic_class,119,3.880177734,1.793319808,11,fixed,164.0698792,3.97108378,accepted,S
GNSS-C005-P-H02-W004-2,C005,2019-05-14,P-H02-W004,2,dual_frequency_synthetic_class,90,4.68921469,1.562194167,13,fixed,164.066764,3.862472228,accepted,S
GNSS-C005-P-H02-W006-1,C005,2019-05-14,P-H02-W006,1,dual_frequency_synthetic_class,46,4.655894755,2.816276678,18,fixed,164.5212116,5.235965402,accepted,S
GNSS-C005-P-H02-W006-2,C005,2019-05-14,P-H02-W006,2,dual_frequency_synthetic_class,102,4.598515498,2.925781249,14,fixed,164.5157752,5.346092164,accepted,S
GNSS-C005-P-H02-W001-1,C005,2019-05-14,P-H02-W001,1,dual_frequency_synthetic_class,119,3.785544522,1.243025122,14,fixed,163.2899453,3.348725648,accepted,S
GNSS-C005-P-H02-W001-2,C005,2019-05-14,P-H02-W001,2,dual_frequency_synthetic_class,67,5.773098913,2.11273105,10,fixed,163.2964172,4.663161959,accepted,S
GNSS-C005-P-H03-REF-A-1,C005,2019-05-14,P-H03-REF-A,1,dual_frequency_synthetic_class,69,7.371891298,1.655895737,12,fixed,196.2953687,4.448425745,accepted,S
GNSS-C005-P-H03-REF-A-2,C005,2019-05-14,P-H03-REF-A,2,dual_frequency_synthetic_class,62,3.243538399,2.610613836,9,fixed,196.2963076,4.755512132,accepted,S
GNSS-C005-P-H03-W003-1,C005,2019-05-14,P-H03-W003,1,dual_frequency_synthetic_class,114,4.279301305,1.45867932,9,fixed,196.6050827,3.674821487,accepted,S
GNSS-C005-P-H03-W003-2,C005,2019-05-14,P-H03-W003,2,dual_frequency_synthetic_class,81,4.559646203,3.291656119,12,fixed,196.6085787,5.741558047,warning,S
GNSS-C005-P-H03-W005-1,C005,2019-05-14,P-H03-W005,1,dual_frequency_synthetic_class,59,1.05186723,1.342559432,11,fixed,196.8517813,2.966151477,accepted,S
GNSS-C005-P-H03-W005-2,C005,2019-05-14,P-H03-W005,2,dual_frequency_synthetic_class,57,3.798069214,2.276518853,17,fixed,196.8519562,4.487823197,accepted,S
GNSS-C005-P-H03-W007-1,C005,2019-05-14,P-H03-W007,1,dual_frequency_synthetic_class,117,0.9889124547,1.691894154,17,fixed,196.8513356,3.339087811,accepted,S
GNSS-C005-P-H03-W007-2,C005,2019-05-14,P-H03-W007,2,dual_frequency_synthetic_class,78,7.315587798,3.170936072,13,fixed,196.8482742,6.104835483,warning,S
GNSS-C005-P-H04-REF-A-1,C005,2019-05-14,P-H04-REF-A,1,dual_frequency_synthetic_class,62,2.535888259,1.653072008,15,fixed,174.0172087,3.574839095,accepted,S
GNSS-C005-P-H04-REF-A-2,C005,2019-05-14,P-H04-REF-A,2,dual_frequency_synthetic_class,75,3.244070173,1.216299133,13,fixed,174.0203231,3.221861678,accepted,S
GNSS-C005-P-H04-W005-1,C005,2019-05-14,P-H04-W005,1,dual_frequency_synthetic_class,74,6.46638984,2.997141999,14,float,178.8388201,9.76080637,warning,S
GNSS-C005-P-H04-W005-2,C005,2019-05-14,P-H04-W005,2,dual_frequency_synthetic_class,98,5.102414384,3.339644004,17,fixed,178.8353905,5.892042993,warning,S
GNSS-C005-P-H04-W006-1,C005,2019-05-14,P-H04-W006,1,dual_frequency_synthetic_class,87,3.912258677,2.786204634,12,fixed,179.5464141,5.069031659,accepted,S
GNSS-C005-P-H04-W006-2,C005,2019-05-14,P-H04-W006,2,dual_frequency_synthetic_class,96,4.447282465,2.830128379,10,float,179.5471191,9.213652061,warning,S
GNSS-C005-P-H04-W002-1,C005,2019-05-14,P-H04-W002,1,dual_frequency_synthetic_class,72,1.526137382,2.855273648,10,fixed,176.3319479,4.715505741,accepted,S
GNSS-C005-P-H04-W002-2,C005,2019-05-14,P-H04-W002,2,dual_frequency_synthetic_class,118,3.513322708,3.338810102,10,fixed,176.3256674,5.605089199,warning,S
GNSS-C005-P-H05-REF-A-1,C005,2019-05-14,P-H05-REF-A,1,dual_frequency_synthetic_class,119,5.229215957,3.055347587,15,fixed,196.1687411,5.602141218,warning,S
GNSS-C005-P-H05-REF-A-2,C005,2019-05-14,P-H05-REF-A,2,dual_frequency_synthetic_class,81,5.250579242,2.868679023,14,fixed,196.1596719,5.400651189,accepted,S
GNSS-C005-P-H05-W005-1,C005,2019-05-14,P-H05-W005,1,dual_frequency_synthetic_class,55,5.399716488,2.119286088,12,fixed,197.4166416,4.603163664,accepted,S
GNSS-C005-P-H05-W005-2,C005,2019-05-14,P-H05-W005,2,dual_frequency_synthetic_class,107,7.826770915,1.501841326,11,fixed,197.4214257,4.360844223,accepted,S
GNSS-C005-P-H05-W001-1,C005,2019-05-14,P-H05-W001,1,dual_frequency_synthetic_class,113,4.596786034,1.290597782,13,fixed,196.0956168,3.547079046,accepted,S
GNSS-C005-P-H05-W001-2,C005,2019-05-14,P-H05-W001,2,dual_frequency_synthetic_class,81,2.570445753,1.49264198,16,fixed,196.0929676,3.404586414,accepted,S
GNSS-C005-P-H05-W003-1,C005,2019-05-14,P-H05-W003,1,dual_frequency_synthetic_class,83,6.036932631,2.654903833,9,float,196.7142836,9.307042089,warning,S
GNSS-C005-P-H05-W003-2,C005,2019-05-14,P-H05-W003,2,dual_frequency_synthetic_class,119,1.076202969,1.353999009,12,fixed,196.7335492,2.983115444,accepted,S
GNSS-C005-P-H06-REF-A-1,C005,2019-05-14,P-H06-REF-A,1,dual_frequency_synthetic_class,110,0.9131612388,3.315464249,11,fixed,186.0239382,5.111379697,warning,S
GNSS-C005-P-H06-REF-A-2,C005,2019-05-14,P-H06-REF-A,2,dual_frequency_synthetic_class,108,4.115070959,3.232424638,10,fixed,186.0142829,5.596379874,warning,S
GNSS-C005-P-H06-W005-1,C005,2019-05-14,P-H06-W005,1,dual_frequency_synthetic_class,102,4.439403096,1.778128603,9,fixed,191.516678,4.05503402,accepted,S
GNSS-C005-P-H06-W005-2,C005,2019-05-14,P-H06-W005,2,dual_frequency_synthetic_class,50,7.443410937,2.804549749,16,fixed,191.5286495,5.724818692,accepted,S
GNSS-C005-P-H06-W001-1,C005,2019-05-14,P-H06-W001,1,dual_frequency_synthetic_class,82,7.969233283,2.595571137,11,fixed,188.1476376,5.589590242,accepted,S
GNSS-C005-P-H06-W001-2,C005,2019-05-14,P-H06-W001,2,dual_frequency_synthetic_class,67,6.971904391,1.398180454,11,fixed,188.145458,4.092941289,accepted,S
GNSS-C005-P-H06-W003-1,C005,2019-05-14,P-H06-W003,1,dual_frequency_synthetic_class,119,6.660620355,2.383821731,13,fixed,189.9752781,5.121115568,accepted,S
GNSS-C005-P-H06-W003-2,C005,2019-05-14,P-H06-W003,2,dual_frequency_synthetic_class,118,6.521776304,2.921500317,16,fixed,189.973215,5.687570083,accepted,S
GNSS-C005-P-H07-REF-A-1,C005,2019-05-14,P-H07-REF-A,1,dual_frequency_synthetic_class,49,2.341522035,2.834720555,9,fixed,201.0987552,4.839666577,accepted,S
GNSS-C005-P-H07-REF-A-2,C005,2019-05-14,P-H07-REF-A,2,dual_frequency_synthetic_class,109,3.278965172,2.21282471,17,fixed,201.1082341,4.324320911,accepted,S
GNSS-C005-P-H07-W007-1,C005,2019-05-14,P-H07-W007,1,dual_frequency_synthetic_class,101,3.55480726,1.307879757,17,fixed,202.8428025,3.37853304,accepted,S
GNSS-C005-P-H07-W007-2,C005,2019-05-14,P-H07-W007,2,dual_frequency_synthetic_class,56,6.655878041,2.030666666,18,fixed,202.849804,4.73179138,accepted,S
GNSS-C005-P-H07-W001-1,C005,2019-05-14,P-H07-W001,1,dual_frequency_synthetic_class,63,1.867152309,1.553037333,17,fixed,201.8950647,3.344428482,accepted,S
GNSS-C005-P-H07-W001-2,C005,2019-05-14,P-H07-W001,2,dual_frequency_synthetic_class,68,7.876918405,1.966477031,9,float,201.8953075,8.880970047,warning,S
GNSS-C005-P-H07-W002-1,C005,2019-05-14,P-H07-W002,1,dual_frequency_synthetic_class,59,1.759854766,1.215237028,11,fixed,201.9975345,2.953534588,accepted,S
GNSS-C005-P-H07-W002-2,C005,2019-05-14,P-H07-W002,2,dual_frequency_synthetic_class,61,5.350470489,2.290724077,17,fixed,201.9988029,4.782881173,accepted,S
GNSS-C005-P-V01-REF-A-1,C005,2019-05-14,P-V01-REF-A,1,dual_frequency_synthetic_class,74,4.095678097,2.902787714,12,fixed,159.9096997,5.230288543,accepted,S
GNSS-C005-P-V01-REF-A-2,C005,2019-05-14,P-V01-REF-A,2,dual_frequency_synthetic_class,56,3.999128503,3.361830128,10,fixed,159.9045835,5.717856271,warning,S
GNSS-C005-P-V01-W002-1,C005,2019-05-14,P-V01-W002,1,dual_frequency_synthetic_class,68,3.050932221,1.292599817,16,fixed,160.7436513,3.271027598,accepted,S
