campaign_id,date,profile_id,point_id,observed_x_local_m,observed_y_local_m,standard_uncertainty_xy_mm,qc_status,provenance
C018,2022-10-18,P-D01,P-D01-REF-A,21053.17307,39693.08845,0.9,accepted,S
C018,2022-10-18,P-D01,P-D01-W001,21345.20882,39886.01186,1.4,accepted,S
C018,2022-10-18,P-D01,P-D01-W002,21409.25223,39928.3232,1.4,accepted,S
C018,2022-10-18,P-D01,P-D01-W003,21461.85001,39963.07106,1.4,accepted,S
C018,2022-10-18,P-D01,P-D01-W004,21544.63674,40017.75904,1.4,accepted,S
C018,2022-10-18,P-D01,P-D01-W005,21604.37178,40057.21776,1.4,accepted,S
C018,2022-10-18,P-D01,P-D01-W006,21681.05897,40107.87931,1.4,accepted,S
C018,2022-10-18,P-D01,P-D01-W007,21748.4472,40152.39801,1.4,accepted,S
C018,2022-10-18,P-D01,P-D01-REF-B,22040.4815,40345.32241,0.9,accepted,S
C018,2022-10-18,P-H01,P-H01-REF-A,20805.16879,39576.96583,0.9,accepted,S
C018,2022-10-18,P-H01,P-H01-W001,21155.17185,39576.96976,1.4,accepted,S
C018,2022-10-18,P-H01,P-H01-W002,21303.03366,39576.96964,1.4,accepted,S
C018,2022-10-18,P-H01,P-H01-W003,21488.08667,39576.97634,1.4,accepted,S
C018,2022-10-18,P-H01,P-H01-W005,21778.94396,39576.95722,1.4,accepted,S
C018,2022-10-18,P-H01,P-H01-W006,21938.52335,39576.96134,1.4,accepted,S
C018,2022-10-18,P-H01,P-H01-W007,22109.84921,39576.96003,1.4,accepted,S
C018,2022-10-18,P-H01,P-H01-REF-B,22459.85762,39576.96694,0.9,accepted,S
C018,2022-10-18,P-H02,P-H02-REF-A,21446.69656,40532.7007,0.9,accepted,S
C018,2022-10-18,P-H02,P-H02-W001,21796.70177,40532.70397,1.4,accepted,S
C018,2022-10-18,P-H02,P-H02-W002,21892.49893,40532.70952,1.4,accepted,S
C018,2022-10-18,P-H02,P-H02-W003,21973.04566,40532.70306,1.4,accepted,S
C018,2022-10-18,P-H02,P-H02-W004,22047.51608,40532.69513,1.4,accepted,S
C018,2022-10-18,P-H02,P-H02-W006,22226.26133,40532.69436,1.4,accepted,S
C018,2022-10-18,P-H02,P-H02-W007,22330.95306,40532.69211,1.4,accepted,S
C018,2022-10-18,P-H02,P-H02-REF-B,22680.95794,40532.69929,0.9,accepted,S
C018,2022-10-18,P-H03,P-H03-REF-A,28847.39612,41488.43108,0.9,accepted,S
C018,2022-10-18,P-H03,P-H03-W001,29197.4049,41488.43647,1.4,accepted,S
C018,2022-10-18,P-H03,P-H03-W002,29284.86009,41488.44014,1.4,accepted,S
C018,2022-10-18,P-H03,P-H03-W003,29321.74788,41488.43996,1.4,accepted,S
C018,2022-10-18,P-H03,P-H03-W004,29397.43635,41488.44409,1.4,accepted,S
C018,2022-10-18,P-H03,P-H03-W005,29505.79084,41488.42107,1.4,accepted,S
C018,2022-10-18,P-H03,P-H03-W006,29518.66878,41488.42079,1.4,accepted,S
C018,2022-10-18,P-H03,P-H03-REF-B,29980.34702,41488.43067,0.9,accepted,S
C018,2022-10-18,P-H04,P-H04-REF-A,23368.90446,42444.1635,0.9,accepted,S
C018,2022-10-18,P-H04,P-H04-W001,23718.90875,42444.16707,1.4,accepted,S
C018,2022-10-18,P-H04,P-H04-W002,23797.84567,42444.17305,1.4,accepted,S
C018,2022-10-18,P-H04,P-H04-W003,23918.06786,42444.17716,1.4,accepted,S
C018,2022-10-18,P-H04,P-H04-W004,24038.96599,42444.16057,1.4,accepted,S
C018,2022-10-18,P-H04,P-H04-W005,24117.60163,42444.16198,1.4,accepted,S
C018,2022-10-18,P-H04,P-H04-W006,24225.79725,42444.15701,1.4,accepted,S
C018,2022-10-18,P-H04,P-H04-W007,24318.37029,42444.15839,1.4,accepted,S
C018,2022-10-18,P-H05,P-H05-REF-A,26665.99226,43399.89443,0.9,accepted,S
C018,2022-10-18,P-H05,P-H05-W001,27016.01831,43399.92412,1.4,accepted,S
C018,2022-10-18,P-H05,P-H05-W003,27263.95079,43399.92312,1.4,accepted,S
C018,2022-10-18,P-H05,P-H05-W004,27432.29599,43399.86364,1.4,accepted,S
C018,2022-10-18,P-H05,P-H05-W005,27558.05743,43399.86978,1.4,accepted,S
C018,2022-10-18,P-H05,P-H05-W006,27697.09605,43399.86949,1.4,accepted,S
C018,2022-10-18,P-H05,P-H05-W007,27821.12355,43399.87866,1.4,accepted,S
C018,2022-10-18,P-H05,P-H05-REF-B,28171.13923,43399.8943,0.9,accepted,S
C018,2022-10-18,P-H06,P-H06-REF-A,24584.49639,44355.62812,0.9,accepted,S
C018,2022-10-18,P-H06,P-H06-W001,24934.50578,44355.63273,1.4,accepted,S
C018,2022-10-18,P-H06,P-H06-W002,25077.46763,44355.63187,1.4,accepted,S
C018,2022-10-18,P-H06,P-H06-W003,25203.34015,44355.63348,1.4,accepted,S
C018,2022-10-18,P-H06,P-H06-W004,25301.7298,44355.62329,1.4,accepted,S
C018,2022-10-18,P-H06,P-H06-W005,25414.15266,44355.62508,1.4,accepted,S
C018,2022-10-18,P-H06,P-H06-W007,25677.21655,44355.62557,1.4,accepted,S
C018,2022-10-18,P-H06,P-H06-REF-B,26027.21598,44355.62656,0.9,accepted,S
C018,2022-10-18,P-H07,P-H07-REF-A,26999.0295,45311.36035,0.9,accepted,S
C018,2022-10-18,P-H07,P-H07-W001,27349.03333,45311.3663,1.4,accepted,S
C018,2022-10-18,P-H07,P-H07-W002,27423.69876,45311.36869,1.4,accepted,S
C018,2022-10-18,P-H07,P-H07-W003,27534.63774,45311.35167,1.4,accepted,S
C018,2022-10-18,P-H07,P-H07-W004,27582.66616,45311.3528,1.4,accepted,S
C018,2022-10-18,P-H07,P-H07-W005,27672.19346,45311.35867,1.4,accepted,S
C018,2022-10-18,P-H07,P-H07-W006,27755.63405,45311.3593,1.4,accepted,S
C018,2022-10-18,P-H07,P-H07-REF-B,28178.0434,45311.35966,0.9,accepted,S
C018,2022-10-18,P-V01,P-V01-REF-A,21687.36723,38872.51019,0.9,accepted,S
C018,2022-10-18,P-V01,P-V01-W001,21687.36357,39222.50982,1.4,accepted,S
C018,2022-10-18,P-V01,P-V01-W002,21687.36545,39326.96129,1.4,accepted,S
C018,2022-10-18,P-V01,P-V01-W003,21687.36569,39444.25675,1.4,accepted,S
C018,2022-10-18,P-V01,P-V01-W004,21687.36404,39503.59772,1.4,accepted,S
C018,2022-10-18,P-V01,P-V01-W005,21687.36399,39637.80189,1.4,accepted,S
C018,2022-10-18,P-V01,P-V01-W006,21687.36449,39729.55816,1.4,accepted,S
C018,2022-10-18,P-V01,P-V01-W007,21687.36532,39827.03049,1.4,accepted,S
C018,2022-10-18,P-V01,P-V01-REF-B,21687.36648,40177.03014,0.9,accepted,S
C018,2022-10-18,P-V02,P-V02-REF-A,23099.45209,42131.02471,0.9,accepted,S
C018,2022-10-18,P-V02,P-V02-W001,23099.4521,42481.02523,1.4,accepted,S
C018,2022-10-18,P-V02,P-V02-W002,23099.45316,42551.33225,1.4,accepted,S
C018,2022-10-18,P-V02,P-V02-W003,23099.45037,42632.87028,1.4,accepted,S
C018,2022-10-18,P-V02,P-V02-W004,23099.4502,42683.57806,1.4,accepted,S
C018,2022-10-18,P-V02,P-V02-W005,23099.45069,42733.41788,1.4,accepted,S
C018,2022-10-18,P-V02,P-V02-W006,23099.44905,42816.33748,1.4,accepted,S
C018,2022-10-18,P-V02,P-V02-W007,23099.45062,42893.86782,1.4,accepted,S
C018,2022-10-18,P-V02,P-V02-REF-B,23099.45021,43243.868,0.9,accepted,S
C018,2022-10-18,P-V03,P-V03-REF-A,24511.53746,41998.3249,0.9,accepted,S
C018,2022-10-18,P-V03,P-V03-W001,24511.53781,42348.32138,1.4,accepted,S
C018,2022-10-18,P-V03,P-V03-W002,24511.53719,42411.38687,1.4,accepted,S
C018,2022-10-18,P-V03,P-V03-W003,24511.53583,42470.24278,1.4,accepted,S
C018,2022-10-18,P-V03,P-V03-W004,24511.53577,42513.67663,1.4,accepted,S
C018,2022-10-18,P-V03,P-V03-W005,24511.53663,42597.45058,1.4,accepted,S
C018,2022-10-18,P-V03,P-V03-W006,24511.53691,42636.85254,1.4,accepted,S
C018,2022-10-18,P-V03,P-V03-W007,24511.5373,42672.69895,1.4,accepted,S
C018,2022-10-18,P-V03,P-V03-REF-B,24511.53576,43022.70235,0.9,accepted,S
C018,2022-10-18,P-V04,P-V04-REF-A,25923.62276,44254.2171,0.9,accepted,S
C018,2022-10-18,P-V04,P-V04-W001,25923.62346,44604.21803,1.4,accepted,S
C018,2022-10-18,P-V04,P-V04-W002,25923.62416,44645.81128,1.4,accepted,S
C018,2022-10-18,P-V04,P-V04-W003,25923.62103,44718.57625,1.4,accepted,S
C018,2022-10-18,P-V04,P-V04-W004,25923.62126,44810.93319,1.4,accepted,S
C018,2022-10-18,P-V04,P-V04-W005,25923.6213,44835.49405,1.4,accepted,S
C018,2022-10-18,P-V04,P-V04-W006,25923.62167,44882.27454,1.4,accepted,S
C018,2022-10-18,P-V04,P-V04-W007,25923.62153,44954.82265,1.4,accepted,S
C018,2022-10-18,P-V04,P-V04-REF-B,25923.62188,45304.82389,0.9,accepted,S
C018,2022-10-18,P-V05,P-V05-REF-A,27335.70825,42160.5124,0.9,accepted,S
C018,2022-10-18,P-V05,P-V05-W001,27335.7043,42510.51164,1.4,accepted,S
C018,2022-10-18,P-V05,P-V05-W002,27335.70436,42607.26619,1.4,accepted,S
C018,2022-10-18,P-V05,P-V05-W003,27335.70598,42625.12886,1.4,accepted,S
C018,2022-10-18,P-V05,P-V05-W004,27335.70163,42690.00123,1.4,accepted,S
C018,2022-10-18,P-V05,P-V05-W005,27335.7046,42762.37601,1.4,accepted,S
C018,2022-10-18,P-V05,P-V05-W006,27335.70452,42793.85545,1.4,accepted,S
C018,2022-10-18,P-V05,P-V05-W007,27335.7041,42864.37465,1.4,accepted,S
C018,2022-10-18,P-V05,P-V05-REF-B,27335.70602,43214.37805,0.9,accepted,S
C018,2022-10-18,P-V06,P-V06-REF-A,28747.79429,43295.83107,0.9,accepted,S
C018,2022-10-18,P-V06,P-V06-W002,28747.79463,43743.58554,1.4,accepted,S
C018,2022-10-18,P-V06,P-V06-W003,28747.79297,43785.99832,1.4,accepted,S
C018,2022-10-18,P-V06,P-V06-W004,28747.79246,43929.00438,1.4,accepted,S
C018,2022-10-18,P-V06,P-V06-W005,28747.7939,44000.35971,1.4,accepted,S
C018,2022-10-18,P-V06,P-V06-W006,28747.79247,44101.77828,1.4,accepted,S
C018,2022-10-18,P-V06,P-V06-W007,28747.79242,44161.88597,1.4,accepted,S
C018,2022-10-18,P-V06,P-V06-REF-B,28747.7934,44511.88661,0.9,accepted,S
C019,2023-01-17,P-H01,P-H01-REF-A,20805.17036,39576.96333,0.9,accepted,S
C019,2023-01-17,P-H01,P-H01-W001,21155.17297,39576.96767,1.4,accepted,S
C019,2023-01-17,P-H01,P-H01-W002,21303.0332,39576.96824,1.4,accepted,S
C019,2023-01-17,P-H01,P-H01-W003,21488.08649,39576.97665,1.4,accepted,S
C019,2023-01-17,P-H01,P-H01-W004,21613.12368,39576.97198,1.4,accepted,S
C019,2023-01-17,P-H01,P-H01-W005,21778.94453,39576.95451,1.4,accepted,S
C019,2023-01-17,P-H01,P-H01-W006,21938.52544,39576.95717,1.4,accepted,S
C019,2023-01-17,P-H01,P-H01-W007,22109.85102,39576.95779,1.4,accepted,S
C019,2023-01-17,P-H01,P-H01-REF-B,22459.85655,39576.96482,0.9,accepted,S
C019,2023-01-17,P-H02,P-H02-REF-A,21446.69567,40532.69665,0.9,accepted,S
C019,2023-01-17,P-H02,P-H02-W001,21796.7018,40532.70183,1.4,accepted,S
C019,2023-01-17,P-H02,P-H02-W002,21892.50099,40532.70656,1.4,accepted,S
C019,2023-01-17,P-H02,P-H02-W003,21973.04484,40532.70424,1.4,accepted,S
C019,2023-01-17,P-H02,P-H02-W004,22047.52011,40532.69065,1.4,accepted,S
C019,2023-01-17,P-H02,P-H02-W005,22164.56842,40532.69729,1.4,accepted,S
C019,2023-01-17,P-H02,P-H02-W006,22226.2607,40532.69204,1.4,accepted,S
C019,2023-01-17,P-H02,P-H02-W007,22330.95052,40532.69061,1.4,accepted,S
C019,2023-01-17,P-H02,P-H02-REF-B,22680.95782,40532.69769,0.9,accepted,S
C020,2023-05-16,P-D01,P-D01-REF-A,21053.16994,39693.08939,0.9,accepted,S
C020,2023-05-16,P-D01,P-D01-W001,21345.20776,39886.01345,1.4,accepted,S
C020,2023-05-16,P-D01,P-D01-W002,21409.2488,39928.32304,1.4,accepted,S
C020,2023-05-16,P-D01,P-D01-W003,21461.84704,39963.06949,1.4,accepted,S
C020,2023-05-16,P-D01,P-D01-W004,21544.63574,40017.75628,1.4,accepted,S
C020,2023-05-16,P-D01,P-D01-W005,21604.36685,40057.21814,1.4,accepted,S
C020,2023-05-16,P-D01,P-D01-W006,21681.0554,40107.87963,1.4,accepted,S
C020,2023-05-16,P-D01,P-D01-W007,21748.44524,40152.39974,1.4,accepted,S
C020,2023-05-16,P-D01,P-D01-REF-B,22040.47853,40345.32109,0.9,accepted,S
C020,2023-05-16,P-H01,P-H01-REF-A,20805.16854,39576.96861,0.9,accepted,S
C020,2023-05-16,P-H01,P-H01-W001,21155.16981,39576.9694,1.4,accepted,S
C020,2023-05-16,P-H01,P-H01-W002,21303.03321,39576.97235,1.4,accepted,S
C020,2023-05-16,P-H01,P-H01-W003,21488.08923,39576.97747,1.4,accepted,S
C020,2023-05-16,P-H01,P-H01-W004,21613.11891,39576.97192,1.4,accepted,S
C020,2023-05-16,P-H01,P-H01-W005,21778.94009,39576.96074,1.4,accepted,S
C020,2023-05-16,P-H01,P-H01-W006,21938.52496,39576.95948,1.4,accepted,S
C020,2023-05-16,P-H01,P-H01-W007,22109.84958,39576.96145,1.4,accepted,S
C020,2023-05-16,P-H01,P-H01-REF-B,22459.85527,39576.96816,0.9,accepted,S
C020,2023-05-16,P-H02,P-H02-REF-A,21446.69289,40532.69799,0.9,accepted,S
C020,2023-05-16,P-H02,P-H02-W001,21796.70182,40532.70685,1.4,accepted,S
C020,2023-05-16,P-H02,P-H02-W002,21892.49823,40532.70639,1.4,accepted,S
C020,2023-05-16,P-H02,P-H02-W003,21973.04255,40532.70799,1.4,accepted,S
C020,2023-05-16,P-H02,P-H02-W004,22047.51202,40532.69596,1.4,accepted,S
C020,2023-05-16,P-H02,P-H02-W005,22164.564,40532.69772,1.4,accepted,S
C020,2023-05-16,P-H02,P-H02-W006,22226.25977,40532.69339,1.4,accepted,S
C020,2023-05-16,P-H02,P-H02-W007,22330.94902,40532.69279,1.4,accepted,S
C020,2023-05-16,P-H02,P-H02-REF-B,22680.95609,40532.69963,0.9,accepted,S
C020,2023-05-16,P-H03,P-H03-REF-A,28847.39431,41488.43265,0.9,accepted,S
C020,2023-05-16,P-H03,P-H03-W001,29197.39968,41488.44014,1.4,accepted,S
C020,2023-05-16,P-H03,P-H03-W002,29284.85787,41488.4408,1.4,accepted,S
C020,2023-05-16,P-H03,P-H03-W003,29321.74737,41488.43801,1.4,accepted,S
C020,2023-05-16,P-H03,P-H03-W004,29397.43626,41488.44689,1.4,accepted,S
C020,2023-05-16,P-H03,P-H03-W005,29505.79224,41488.42346,1.4,accepted,S
C020,2023-05-16,P-H03,P-H03-W006,29518.66857,41488.42321,1.4,accepted,S
C020,2023-05-16,P-H03,P-H03-W007,29630.3305,41488.41893,1.4,accepted,S
C020,2023-05-16,P-H03,P-H03-REF-B,29980.34489,41488.43335,0.9,accepted,S
C020,2023-05-16,P-H04,P-H04-REF-A,23368.90184,42444.16325,0.9,accepted,S
C020,2023-05-16,P-H04,P-H04-W001,23718.90702,42444.16878,1.4,accepted,S
C020,2023-05-16,P-H04,P-H04-W002,23797.84769,42444.174,1.4,accepted,S
C020,2023-05-16,P-H04,P-H04-W003,23918.06422,42444.17926,1.4,accepted,S
C020,2023-05-16,P-H04,P-H04-W004,24038.96428,42444.16173,1.4,accepted,S
C020,2023-05-16,P-H04,P-H04-W005,24117.6007,42444.15918,1.4,accepted,S
C020,2023-05-16,P-H04,P-H04-W006,24225.79231,42444.15865,1.4,accepted,S
C020,2023-05-16,P-H04,P-H04-W007,24318.36925,42444.15592,1.4,accepted,S
C020,2023-05-16,P-H05,P-H05-REF-A,26665.98727,43399.89634,0.9,accepted,S
C020,2023-05-16,P-H05,P-H05-W001,27016.01625,43399.92606,1.4,accepted,S
C020,2023-05-16,P-H05,P-H05-W002,27153.3671,43399.92045,1.4,accepted,S
C020,2023-05-16,P-H05,P-H05-W003,27263.95039,43399.92658,1.4,accepted,S
C020,2023-05-16,P-H05,P-H05-W006,27697.09162,43399.86881,1.4,accepted,S
C020,2023-05-16,P-H05,P-H05-W007,27821.11869,43399.87863,1.4,accepted,S
C020,2023-05-16,P-H05,P-H05-REF-B,28171.13805,43399.89609,0.9,accepted,S
C020,2023-05-16,P-H06,P-H06-REF-A,24584.4953,44355.62706,0.9,accepted,S
C020,2023-05-16,P-H06,P-H06-W001,24934.50059,44355.63668,1.4,accepted,S
C020,2023-05-16,P-H06,P-H06-W002,25077.46707,44355.63139,1.4,accepted,S
C020,2023-05-16,P-H06,P-H06-W003,25203.33927,44355.63429,1.4,accepted,S
C020,2023-05-16,P-H06,P-H06-W004,25301.7283,44355.62057,1.4,accepted,S
C020,2023-05-16,P-H06,P-H06-W006,25597.56616,44355.62166,1.4,accepted,S
C020,2023-05-16,P-H06,P-H06-W007,25677.21406,44355.62536,1.4,accepted,S
C020,2023-05-16,P-H06,P-H06-REF-B,26027.21519,44355.6269,0.9,accepted,S
C020,2023-05-16,P-H07,P-H07-REF-A,26999.02674,45311.36112,0.9,accepted,S
C020,2023-05-16,P-H07,P-H07-W001,27349.03284,45311.36326,1.4,accepted,S
C020,2023-05-16,P-H07,P-H07-W002,27423.69705,45311.36571,1.4,accepted,S
C020,2023-05-16,P-H07,P-H07-W003,27534.63642,45311.35567,1.4,accepted,S
C020,2023-05-16,P-H07,P-H07-W004,27582.66743,45311.35717,1.4,accepted,S
C020,2023-05-16,P-H07,P-H07-W005,27672.19101,45311.35925,1.4,accepted,S
C020,2023-05-16,P-H07,P-H07-W006,27755.63353,45311.35811,1.4,accepted,S
C020,2023-05-16,P-H07,P-H07-W007,27828.03781,45311.35836,1.4,accepted,S
C020,2023-05-16,P-H07,P-H07-REF-B,28178.04208,45311.35924,0.9,accepted,S
C020,2023-05-16,P-V01,P-V01-REF-A,21687.36395,38872.51266,0.9,accepted,S
C020,2023-05-16,P-V01,P-V01-W002,21687.36427,39326.96291,1.4,accepted,S
C020,2023-05-16,P-V01,P-V01-W003,21687.36204,39444.25617,1.4,accepted,S
C020,2023-05-16,P-V01,P-V01-W004,21687.36223,39503.59598,1.4,accepted,S
C020,2023-05-16,P-V01,P-V01-W005,21687.36135,39637.80406,1.4,accepted,S
C020,2023-05-16,P-V01,P-V01-W006,21687.36433,39729.55525,1.4,accepted,S
C020,2023-05-16,P-V01,P-V01-W007,21687.3635,39827.0315,1.4,accepted,S
C020,2023-05-16,P-V01,P-V01-REF-B,21687.36357,40177.03402,0.9,accepted,S
C020,2023-05-16,P-V02,P-V02-REF-A,23099.45051,42131.02441,0.9,accepted,S
C020,2023-05-16,P-V02,P-V02-W001,23099.45063,42481.02645,1.4,accepted,S
C020,2023-05-16,P-V02,P-V02-W002,23099.4512,42551.33663,1.4,accepted,S
C020,2023-05-16,P-V02,P-V02-W003,23099.44987,42632.87036,1.4,accepted,S
C020,2023-05-16,P-V02,P-V02-W004,23099.44769,42683.57976,1.4,accepted,S
C020,2023-05-16,P-V02,P-V02-W005,23099.44752,42733.41845,1.4,accepted,S
C020,2023-05-16,P-V02,P-V02-W006,23099.45039,42816.33736,1.4,accepted,S
C020,2023-05-16,P-V02,P-V02-W007,23099.4472,42893.86849,1.4,accepted,S
C020,2023-05-16,P-V03,P-V03-REF-A,24511.53452,41998.32513,0.9,accepted,S
C020,2023-05-16,P-V03,P-V03-W001,24511.53406,42348.32517,1.4,accepted,S
C020,2023-05-16,P-V03,P-V03-W002,24511.53523,42411.38652,1.4,accepted,S
C020,2023-05-16,P-V03,P-V03-W003,24511.53507,42470.24151,1.4,accepted,S
C020,2023-05-16,P-V03,P-V03-W004,24511.53137,42513.67696,1.4,accepted,S
C020,2023-05-16,P-V03,P-V03-W005,24511.53742,42597.44984,1.4,accepted,S
C020,2023-05-16,P-V03,P-V03-W006,24511.53316,42636.8541,1.4,accepted,S
C020,2023-05-16,P-V03,P-V03-W007,24511.53625,42672.70125,1.4,accepted,S
C020,2023-05-16,P-V03,P-V03-REF-B,24511.53536,43022.70173,0.9,accepted,S
C020,2023-05-16,P-V04,P-V04-REF-A,25923.61985,44254.21677,0.9,accepted,S
C020,2023-05-16,P-V04,P-V04-W001,25923.62229,44604.21688,1.4,accepted,S
C020,2023-05-16,P-V04,P-V04-W002,25923.6195,44645.81415,1.4,accepted,S
C020,2023-05-16,P-V04,P-V04-W003,25923.62166,44718.5776,1.4,accepted,S
C020,2023-05-16,P-V04,P-V04-W004,25923.61923,44810.93242,1.4,accepted,S
C020,2023-05-16,P-V04,P-V04-W005,25923.62029,44835.49721,1.4,accepted,S
C020,2023-05-16,P-V04,P-V04-W006,25923.62086,44882.27604,1.4,accepted,S
C020,2023-05-16,P-V04,P-V04-W007,25923.61874,44954.82506,1.4,accepted,S
C020,2023-05-16,P-V04,P-V04-REF-B,25923.62136,45304.82449,0.9,accepted,S
C020,2023-05-16,P-V05,P-V05-REF-A,27335.70599,42160.51448,0.9,accepted,S
C020,2023-05-16,P-V05,P-V05-W001,27335.70512,42510.5112,1.4,accepted,S
C020,2023-05-16,P-V05,P-V05-W002,27335.70324,42607.2661,1.4,accepted,S
C020,2023-05-16,P-V05,P-V05-W003,27335.70454,42625.12595,1.4,accepted,S
C020,2023-05-16,P-V05,P-V05-W004,27335.70585,42690.00166,1.4,accepted,S
C020,2023-05-16,P-V05,P-V05-W005,27335.70241,42762.37845,1.4,accepted,S
C020,2023-05-16,P-V05,P-V05-W007,27335.70086,42864.37318,1.4,accepted,S
C020,2023-05-16,P-V05,P-V05-REF-B,27335.70648,43214.37852,0.9,accepted,S
C020,2023-05-16,P-V06,P-V06-REF-A,28747.7913,43295.83205,0.9,accepted,S
C020,2023-05-16,P-V06,P-V06-W001,28747.78994,43645.83434,1.4,accepted,S
C020,2023-05-16,P-V06,P-V06-W002,28747.79268,43743.58798,1.4,accepted,S
C020,2023-05-16,P-V06,P-V06-W003,28747.79365,43785.9991,1.4,accepted,S
C020,2023-05-16,P-V06,P-V06-W004,28747.79078,43929.00432,1.4,accepted,S
C020,2023-05-16,P-V06,P-V06-W005,28747.79027,44000.3612,1.4,accepted,S
C020,2023-05-16,P-V06,P-V06-W006,28747.78926,44101.77961,1.4,accepted,S
C020,2023-05-16,P-V06,P-V06-W007,28747.79063,44161.88462,1.4,accepted,S
C020,2023-05-16,P-V06,P-V06-REF-B,28747.79234,44511.88517,0.9,accepted,S
C021,2023-07-25,P-H02,P-H02-REF-A,21446.69536,40532.69772,0.9,accepted,S
C021,2023-07-25,P-H02,P-H02-W001,21796.70144,40532.7068,1.4,accepted,S
C021,2023-07-25,P-H02,P-H02-W002,21892.50133,40532.70584,1.4,accepted,S
C021,2023-07-25,P-H02,P-H02-W003,21973.04341,40532.70215,1.4,accepted,S
C021,2023-07-25,P-H02,P-H02-W004,22047.51526,40532.69398,1.4,accepted,S
C021,2023-07-25,P-H02,P-H02-W005,22164.56297,40532.69791,1.4,accepted,S
C021,2023-07-25,P-H02,P-H02-W006,22226.25952,40532.6886,1.4,accepted,S
C021,2023-07-25,P-H02,P-H02-W007,22330.95061,40532.69173,1.4,accepted,S
C021,2023-07-25,P-H02,P-H02-REF-B,22680.95724,40532.69749,0.9,accepted,S
C021,2023-07-25,P-H03,P-H03-REF-A,28847.39579,41488.42963,0.9,accepted,S
C021,2023-07-25,P-H03,P-H03-W001,29197.40216,41488.43746,1.4,accepted,S
C021,2023-07-25,P-H03,P-H03-W002,29284.86025,41488.43802,1.4,accepted,S
C021,2023-07-25,P-H03,P-H03-W003,29321.7488,41488.4393,1.4,accepted,S
C021,2023-07-25,P-H03,P-H03-W004,29397.4365,41488.44457,1.4,accepted,S
C021,2023-07-25,P-H03,P-H03-W005,29505.79131,41488.42167,1.4,accepted,S
C021,2023-07-25,P-H03,P-H03-W006,29518.6693,41488.422,1.4,accepted,S
C021,2023-07-25,P-H03,P-H03-W007,29630.33297,41488.41512,1.4,accepted,S
C021,2023-07-25,P-H03,P-H03-REF-B,29980.34461,41488.43035,0.9,accepted,S
C022,2023-11-07,P-D01,P-D01-REF-A,21053.17003,39693.08831,0.9,accepted,S
C022,2023-11-07,P-D01,P-D01-W001,21345.20889,39886.01704,1.4,accepted,S
C022,2023-11-07,P-D01,P-D01-W002,21409.25,39928.32405,1.4,accepted,S
C022,2023-11-07,P-D01,P-D01-W003,21461.84757,39963.0698,1.4,accepted,S
C022,2023-11-07,P-D01,P-D01-W004,21544.6328,40017.75537,1.4,accepted,S
C022,2023-11-07,P-D01,P-D01-W005,21604.37042,40057.21963,1.4,accepted,S
C022,2023-11-07,P-D01,P-D01-W006,21681.05562,40107.8763,1.4,accepted,S
C022,2023-11-07,P-D01,P-D01-W007,21748.44694,40152.39786,1.4,accepted,S
C022,2023-11-07,P-D01,P-D01-REF-B,22040.47781,40345.32286,0.9,accepted,S
C022,2023-11-07,P-H01,P-H01-REF-A,20805.16936,39576.96627,0.9,accepted,S
C022,2023-11-07,P-H01,P-H01-W001,21155.17134,39576.96813,1.4,accepted,S
C022,2023-11-07,P-H01,P-H01-W002,21303.03133,39576.97307,1.4,accepted,S
C022,2023-11-07,P-H01,P-H01-W003,21488.09098,39576.97921,1.4,accepted,S
C022,2023-11-07,P-H01,P-H01-W004,21613.12107,39576.96935,1.4,accepted,S
C022,2023-11-07,P-H01,P-H01-W005,21778.94487,39576.95607,1.4,accepted,S
C022,2023-11-07,P-H01,P-H01-W006,21938.52275,39576.95983,1.4,accepted,S
C022,2023-11-07,P-H01,P-H01-W007,22109.85048,39576.96083,1.4,accepted,S
C022,2023-11-07,P-H01,P-H01-REF-B,22459.85501,39576.96625,0.9,accepted,S
C022,2023-11-07,P-H02,P-H02-REF-A,21446.69363,40532.69893,0.9,accepted,S
C022,2023-11-07,P-H02,P-H02-W001,21796.70242,40532.7047,1.4,accepted,S
C022,2023-11-07,P-H02,P-H02-W002,21892.50047,40532.70937,1.4,accepted,S
C022,2023-11-07,P-H02,P-H02-W003,21973.04199,40532.70341,1.4,accepted,S
C022,2023-11-07,P-H02,P-H02-W004,22047.51355,40532.6933,1.4,accepted,S
C022,2023-11-07,P-H02,P-H02-W005,22164.56344,40532.69998,1.4,accepted,S
C022,2023-11-07,P-H02,P-H02-W006,22226.25825,40532.69205,1.4,accepted,S
C022,2023-11-07,P-H02,P-H02-W007,22330.95311,40532.69267,1.4,accepted,S
C022,2023-11-07,P-H02,P-H02-REF-B,22680.95674,40532.69849,0.9,accepted,S
C022,2023-11-07,P-H03,P-H03-W001,29197.40278,41488.43632,1.4,accepted,S
C022,2023-11-07,P-H03,P-H03-W002,29284.85885,41488.44209,1.4,accepted,S
C022,2023-11-07,P-H03,P-H03-W003,29321.74592,41488.43796,1.4,accepted,S
C022,2023-11-07,P-H03,P-H03-W004,29397.43683,41488.44683,1.4,accepted,S
C022,2023-11-07,P-H03,P-H03-W005,29505.78776,41488.41908,1.4,accepted,S
C022,2023-11-07,P-H03,P-H03-W006,29518.66697,41488.42127,1.4,accepted,S
