campaign_id,date,profile_id,left_interval,right_interval,chainage_m,curvature_mm_m2,standard_uncertainty_curvature_mm_m2,provenance
C014,2021-11-02,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-W007,502.9906746,0.002708889249,0.0001488229788,C/S
C014,2021-11-02,P-H04,P-H04-W006::P-H04-W007,P-H04-W007::P-H04-REF-B,663.8264988,-0.004777760115,5.222394286e-05,C/S
C014,2021-11-02,P-H05,P-H05-REF-A::P-H05-W001,P-H05-W001::P-H05-W002,-53.16240367,-0.01791434559,3.450834188e-05,C/S
C014,2021-11-02,P-H05,P-H05-W001::P-H05-W002,P-H05-W002::P-H05-W003,130.6586515,0.01218764858,0.0001043972295,C/S
C014,2021-11-02,P-H05,P-H05-W002::P-H05-W003,P-H05-W003::P-H05-W004,262.3892339,0.003192421012,8.804547061e-05,C/S
C014,2021-11-02,P-H05,P-H05-W003::P-H05-W004,P-H05-W004::P-H05-W005,405.6759577,-0.02928611537,7.741075776e-05,C/S
C014,2021-11-02,P-H05,P-H05-W004::P-H05-W005,P-H05-W005::P-H05-W006,545.4136493,0.02947641678,9.19933823e-05,C/S
C014,2021-11-02,P-H05,P-H05-W005::P-H05-W006,P-H05-W006::P-H05-W007,677.3757236,-0.04122029022,9.026082562e-05,C/S
C014,2021-11-02,P-H05,P-H05-W006::P-H05-W007,P-H05-W007::P-H05-REF-B,861.6439374,0.008949620891,3.848639624e-05,C/S
C014,2021-11-02,P-H06,P-H06-REF-A::P-H06-W001,P-H06-W001::P-H06-W002,-51.75791306,-0.008314557019,3.160628485e-05,C/S
C014,2021-11-02,P-H06,P-H06-W001::P-H06-W002,P-H06-W002::P-H06-W003,138.6939378,0.01746194501,8.456229066e-05,C/S
C014,2021-11-02,P-H06,P-H06-W002::P-H06-W003,P-H06-W003::P-H06-W004,261.9717177,-0.01117349051,0.0001277252217,C/S
C014,2021-11-02,P-H06,P-H06-W003::P-H06-W004,P-H06-W004::P-H06-W005,370.745289,-0.0148969161,0.0001438611747,C/S
C014,2021-11-02,P-H06,P-H06-W004::P-H06-W005,P-H06-W005::P-H06-W006,497.410754,0.01715819609,7.915196832e-05,C/S
C014,2021-11-02,P-H06,P-H06-W005::P-H06-W006,P-H06-W006::P-H06-W007,637.1354684,-0.03356884583,0.000112862646,C/S
C014,2021-11-02,P-H06,P-H06-W006::P-H06-W007,P-H06-W007::P-H06-REF-B,810.3103845,0.01529337049,6.43932279e-05,C/S
C014,2021-11-02,P-H07,P-H07-REF-A::P-H07-W001,P-H07-W001::P-H07-W002,-68.83384706,0.003844674663,6.39950028e-05,C/S
C014,2021-11-02,P-H07,P-H07-W001::P-H07-W002,P-H07-W002::P-H07-W003,83.73602681,-0.01708326843,0.0001747333127,C/S
C014,2021-11-02,P-H07,P-H07-W002::P-H07-W003,P-H07-W003::P-H07-W004,169.8849591,0.01014836292,0.0002965643382,C/S
C014,2021-11-02,P-H07,P-H07-W003::P-H07-W004,P-H07-W004::P-H07-W005,244.0177502,-0.05012308806,0.0003581621903,C/S
C014,2021-11-02,P-H07,P-H07-W004::P-H07-W005,P-H07-W005::P-H07-W006,321.6455931,0.03988544697,0.0001971113529,C/S
C014,2021-11-02,P-H07,P-H07-W005::P-H07-W006,P-H07-W006::P-H07-W007,403.8477083,-0.01335938665,0.0002408337894,C/S
C014,2021-11-02,P-H07,P-H07-W006::P-H07-W007,P-H07-W007::P-H07-REF-B,548.4110856,0.001469418596,6.778201971e-05,C/S
C014,2021-11-02,P-V01,P-V01-REF-A::P-V01-W001,P-V01-W001::P-V01-W002,-61.38708539,-0.001904749399,4.516835123e-05,C/S
C014,2021-11-02,P-V01,P-V01-W001::P-V01-W002,P-V01-W002::P-V01-W003,107.6619932,0.0006918509599,0.0001212437434,C/S
C014,2021-11-02,P-V01,P-V01-W002::P-V01-W003,P-V01-W003::P-V01-W004,207.2570838,0.006046507908,0.0002299096771,C/S
C014,2021-11-02,P-V01,P-V01-W003::P-V01-W004,P-V01-W004::P-V01-W005,299.8034263,0.04610358884,0.0002050706168,C/S
C014,2021-11-02,P-V01,P-V01-W004::P-V01-W005,P-V01-W005::P-V01-W006,404.680706,-0.09052823941,0.0001240909392,C/S
C014,2021-11-02,P-V01,P-V01-W005::P-V01-W006,P-V01-W006::P-V01-W007,508.4771124,0.0542412875,0.0001644795725,C/S
C014,2021-11-02,P-V01,P-V01-W006::P-V01-W007,P-V01-W007::P-V01-REF-B,667.6520722,-0.00513005806,4.828069928e-05,C/S
C014,2021-11-02,P-V02,P-V02-REF-A::P-V02-W001,P-V02-W001::P-V02-W003,-49.53855712,-0.01087220947,5.408181029e-05,C/S
C014,2021-11-02,P-V02,P-V02-W001::P-V02-W003,P-V02-W003::P-V02-W004,126.5616672,0.02467172906,0.0003990013033,C/S
C014,2021-11-02,P-V02,P-V02-W003::P-V02-W004,P-V02-W004::P-V02-W005,202.337572,0.0739852495,0.001088210966,C/S
C014,2021-11-02,P-V02,P-V02-W004::P-V02-W005,P-V02-W005::P-V02-W006,260.6646284,-0.06078109824,0.00068322778,C/S
C014,2021-11-02,P-V02,P-V02-W005::P-V02-W006,P-V02-W006::P-V02-W007,333.9668103,-0.03860093199,0.0004178443788,C/S
C014,2021-11-02,P-V02,P-V02-W006::P-V02-W007,P-V02-W007::P-V02-REF-B,480.9611601,0.01146561189,0.0001154189568,C/S
C014,2021-11-02,P-V03,P-V03-REF-A::P-V03-W001,P-V03-W001::P-V03-W002,-71.73460701,-0.005580710541,7.607916511e-05,C/S
C014,2021-11-02,P-V03,P-V03-W001::P-V03-W002,P-V03-W002::P-V03-W003,62.00990788,0.237324737,0.0003753153825,C/S
C014,2021-11-02,P-V03,P-V03-W002::P-V03-W003,P-V03-W003::P-V03-W004,118.0620526,-0.1492751335,0.0005565782626,C/S
C014,2021-11-02,P-V03,P-V03-W003::P-V03-W004,P-V03-W004::P-V03-W005,175.4378789,-0.3370846039,0.0004064124188,C/S
C014,2021-11-02,P-V03,P-V03-W004::P-V03-W005,P-V03-W005::P-V03-W006,238.035164,0.2182228218,0.0004500835745,C/S
C014,2021-11-02,P-V03,P-V03-W005::P-V03-W006,P-V03-W006::P-V03-W007,287.6419319,-0.119129759,0.0009826154493,C/S
C014,2021-11-02,P-V03,P-V03-W006::P-V03-W007,P-V03-W007::P-V03-REF-B,402.9155332,0.02505889759,0.0001416080243,C/S
C014,2021-11-02,P-V04,P-V04-REF-A::P-V04-W001,P-V04-W001::P-V04-W003,-58.91044284,-0.00234350529,4.149203847e-05,C/S
C014,2021-11-02,P-V04,P-V04-W001::P-V04-W003,P-V04-W003::P-V04-W004,108.8579894,0.01427270112,0.0001428011896,C/S
C014,2021-11-02,P-V04,P-V04-W003::P-V04-W004,P-V04-W004::P-V04-W006,201.4611797,-0.03482203022,0.0002288895586,C/S
C014,2021-11-02,P-V04,P-V04-W004::P-V04-W006,P-V04-W006::P-V04-W007,278.3582105,0.03701043315,0.0002858900299,C/S
C014,2021-11-02,P-V04,P-V04-W006::P-V04-W007,P-V04-W007::P-V04-REF-B,419.9686449,-0.01056970712,6.888663014e-05,C/S
C014,2021-11-02,P-V05,P-V05-REF-A::P-V05-W001,P-V05-W001::P-V05-W002,-63.31106616,-0.006150413773,4.792835536e-05,C/S
C014,2021-11-02,P-V05,P-V05-W001::P-V05-W002,P-V05-W002::P-V05-W003,77.03207556,-0.04320246555,0.001012121398,C/S
C014,2021-11-02,P-V05,P-V05-W002::P-V05-W003,P-V05-W003::P-V05-W004,126.3696314,-0.03116266274,0.001431213282,C/S
C014,2021-11-02,P-V05,P-V05-W003::P-V05-W004,P-V05-W004::P-V05-W006,189.2361248,0.02804227218,0.0002199974017,C/S
C014,2021-11-02,P-V05,P-V05-W004::P-V05-W006,P-V05-W006::P-V05-W007,275.0134016,0.03456897594,0.0001980654121,C/S
C014,2021-11-02,P-V05,P-V05-W006::P-V05-W007,P-V05-W007::P-V05-REF-B,423.7365926,-0.0417773568,6.879080808e-05,C/S
C014,2021-11-02,P-V06,P-V06-REF-A::P-V06-W001,P-V06-W001::P-V06-W002,-63.06161313,0.008242923776,6.355447632e-05,C/S
C014,2021-11-02,P-V06,P-V06-W001::P-V06-W002,P-V06-W002::P-V06-W003,83.91818023,-0.03421055348,0.0005027311875,C/S
C014,2021-11-02,P-V06,P-V06-W002::P-V06-W003,P-V06-W003::P-V06-W004,165.3144831,0.007808450181,0.0003647653265,C/S
C014,2021-11-02,P-V06,P-V06-W003::P-V06-W004,P-V06-W004::P-V06-W005,265.2602233,0.01023314709,0.0002010149606,C/S
C014,2021-11-02,P-V06,P-V06-W004::P-V06-W005,P-V06-W005::P-V06-W006,362.0447084,-0.02893740397,0.0002709048064,C/S
C014,2021-11-02,P-V06,P-V06-W005::P-V06-W006,P-V06-W006::P-V06-W007,445.6196185,0.01510181055,0.0003161713285,C/S
C014,2021-11-02,P-V06,P-V06-W006::P-V06-W007,P-V06-W007::P-V06-REF-B,588.5274818,-0.001957285147,0.0001074726313,C/S
C015,2022-03-01,P-D01,P-D01-REF-A::P-D01-W001,P-D01-W001::P-D01-W002,-68.31163748,0.004079726215,6.257658147e-05,C/S
C015,2022-03-01,P-D01,P-D01-W001::P-D01-W002,P-D01-W002::P-D01-W003,73.32489514,-0.02068247345,0.0002982020814,C/S
C015,2022-03-01,P-D01,P-D01-W002::P-D01-W003,P-D01-W003::P-D01-W004,148.8423249,-0.003170014161,0.0002375632682,C/S
C015,2022-03-01,P-D01,P-D01-W003::P-D01-W004,P-D01-W004::P-D01-W005,232.1190028,-0.01800738862,0.0002086457252,C/S
C015,2022-03-01,P-D01,P-D01-W004::P-D01-W005,P-D01-W005::P-D01-W006,315.7022239,0.01791458434,0.0002232220238,C/S
C015,2022-03-01,P-D01,P-D01-W005::P-D01-W006,P-D01-W006::P-D01-W007,399.7461044,-0.01660023279,0.0001921554474,C/S
C015,2022-03-01,P-D01,P-D01-W006::P-D01-W007,P-D01-W007::P-D01-REF-B,550.6044237,0.004546281282,5.839858913e-05,C/S
C015,2022-03-01,P-H04,P-H04-REF-A::P-H04-W001,P-H04-W001::P-H04-W002,-67.76686288,0.01587369266,6.362439431e-05,C/S
C015,2022-03-01,P-H04,P-H04-W001::P-H04-W002,P-H04-W002::P-H04-W003,89.25294079,-0.01945801366,0.0001619899934,C/S
C015,2022-03-01,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05548711058,0.0001064692887,C/S
C015,2022-03-01,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.04804414692,0.0001683464421,C/S
C015,2022-03-01,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.0006705839835,0.0001859631788,C/S
C015,2022-03-01,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-W007,502.9906746,0.003161391402,0.0001535197662,C/S
C015,2022-03-01,P-H04,P-H04-W006::P-H04-W007,P-H04-W007::P-H04-REF-B,663.8264988,-0.005009462975,5.383774678e-05,C/S
C016,2022-05-17,P-D01,P-D01-REF-A::P-D01-W002,P-D01-W002::P-D01-W003,-14.17510486,-0.003743936231,7.000302545e-05,C/S
C016,2022-05-17,P-D01,P-D01-W002::P-D01-W003,P-D01-W003::P-D01-W004,148.8423249,-0.001069191461,0.0002489544158,C/S
C016,2022-05-17,P-D01,P-D01-W003::P-D01-W004,P-D01-W004::P-D01-W005,232.1190028,-0.01676672538,0.0002188731204,C/S
C016,2022-05-17,P-D01,P-D01-W004::P-D01-W005,P-D01-W005::P-D01-W006,315.7022239,0.01714075738,0.0002342406596,C/S
C016,2022-05-17,P-D01,P-D01-W005::P-D01-W006,P-D01-W006::P-D01-W007,399.7461044,-0.01837384152,0.0002016853033,C/S
C016,2022-05-17,P-D01,P-D01-W006::P-D01-W007,P-D01-W007::P-D01-REF-B,550.6044237,0.00497134469,6.124390267e-05,C/S
C016,2022-05-17,P-H01,P-H01-REF-A::P-H01-W001,P-H01-W001::P-H01-W002,-50.53544239,-0.002091142678,5.755525595e-05,C/S
C016,2022-05-17,P-H01,P-H01-W001::P-H01-W002,P-H01-W002::P-H01-W003,157.1567997,0.008740653456,0.000105819197,C/S
C016,2022-05-17,P-H01,P-H01-W002::P-H01-W003,P-H01-W003::P-H01-W004,317.9069945,-0.02007638334,0.000132766242,C/S
C016,2022-05-17,P-H01,P-H01-W003::P-H01-W004,P-H01-W004::P-H01-W005,468.1479914,0.02054034782,0.0001479472884,C/S
C016,2022-05-17,P-H01,P-H01-W004::P-H01-W005,P-H01-W005::P-H01-W006,622.2202456,-0.01161634417,0.000113466156,C/S
C016,2022-05-17,P-H01,P-H01-W005::P-H01-W006,P-H01-W006::P-H01-W007,786.2996526,0.0007887635857,0.0001061950161,C/S
C016,2022-05-17,P-H01,P-H01-W006::P-H01-W007,P-H01-W007::P-H01-REF-B,999.3562664,-0.0009553038188,4.821794815e-05,C/S
C016,2022-05-17,P-H02,P-H02-REF-A::P-H02-W001,P-H02-W001::P-H02-W002,-63.55109368,0.0005155999621,5.063211685e-05,C/S
C016,2022-05-17,P-H02,P-H02-W001::P-H02-W002,P-H02-W002::P-H02-W003,91.98318136,-0.03758143221,0.0001958950538,C/S
C016,2022-05-17,P-H02,P-H02-W002::P-H02-W003,P-H02-W003::P-H02-W004,174.8258683,0.02037983439,0.0002550011464,C/S
C016,2022-05-17,P-H02,P-H02-W003::P-H02-W004,P-H02-W004::P-H02-W005,261.4655728,-0.00675263213,0.0001802872243,C/S
C016,2022-05-17,P-H02,P-H02-W004::P-H02-W005,P-H02-W005::P-H02-W006,354.0345716,0.06440060703,0.0002203421774,C/S
C016,2022-05-17,P-H02,P-H02-W005::P-H02-W006,P-H02-W006::P-H02-W007,440.3190577,-0.05352098187,0.0002411239237,C/S
C016,2022-05-17,P-H02,P-H02-W006::P-H02-W007,P-H02-W007::P-H02-REF-B,595.5897231,-0.003756622453,4.560870134e-05,C/S
C016,2022-05-17,P-H03,P-H03-REF-A::P-H03-W001,P-H03-W001::P-H03-W002,-65.6362923,0.0008127290791,5.343317545e-05,C/S
C016,2022-05-17,P-H03,P-H03-W001::P-H03-W002,P-H03-W002::P-H03-W003,74.81323247,-0.02653809692,0.0004801617032,C/S
C016,2022-05-17,P-H03,P-H03-W002::P-H03-W003,P-H03-W003::P-H03-W004,134.0422357,0.07382642334,0.0005462441188,C/S
C016,2022-05-17,P-H03,P-H03-W003::P-H03-W004,P-H03-W004::P-H03-W005,208.2011524,-0.06295520005,0.0001797899817,C/S
C016,2022-05-17,P-H03,P-H03-W004::P-H03-W005,P-H03-W005::P-H03-W006,284.5306921,0.03510968659,0.001318416863,C/S
C016,2022-05-17,P-H03,P-H03-W005::P-H03-W006,P-H03-W006::P-H03-W007,345.980641,0.01753318412,0.001282654712,C/S
C016,2022-05-17,P-H03,P-H03-W006::P-H03-W007,P-H03-W007::P-H03-REF-B,492.5337655,-0.01150844849,4.050231513e-05,C/S
C016,2022-05-17,P-H04,P-H04-REF-A::P-H04-W001,P-H04-W001::P-H04-W002,-67.76686288,0.01587596071,6.207872244e-05,C/S
C016,2022-05-17,P-H04,P-H04-W001::P-H04-W002,P-H04-W002::P-H04-W003,89.25294079,-0.01957515982,0.0001578158688,C/S
C016,2022-05-17,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05580649375,0.0001031689743,C/S
C016,2022-05-17,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.04874841497,0.0001619417106,C/S
C016,2022-05-17,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.0004851908166,0.0001780561173,C/S
C016,2022-05-17,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-W007,502.9906746,0.002671071161,0.0001451217385,C/S
C016,2022-05-17,P-H04,P-H04-W006::P-H04-W007,P-H04-W007::P-H04-REF-B,663.8264988,-0.004974694443,5.066049404e-05,C/S
C016,2022-05-17,P-H05,P-H05-REF-A::P-H05-W001,P-H05-W001::P-H05-W002,-53.16240367,-0.01815103039,3.942286319e-05,C/S
C016,2022-05-17,P-H05,P-H05-W001::P-H05-W002,P-H05-W002::P-H05-W003,130.6586515,0.01183166124,0.0001205224368,C/S
C016,2022-05-17,P-H05,P-H05-W002::P-H05-W003,P-H05-W003::P-H05-W004,262.3892339,0.003556307844,0.0001021245296,C/S
C016,2022-05-17,P-H05,P-H05-W003::P-H05-W004,P-H05-W004::P-H05-W005,405.6759577,-0.02962458344,9.028766122e-05,C/S
C016,2022-05-17,P-H05,P-H05-W004::P-H05-W005,P-H05-W005::P-H05-W006,545.4136493,0.02989848592,0.0001074045087,C/S
C016,2022-05-17,P-H05,P-H05-W005::P-H05-W006,P-H05-W006::P-H05-W007,677.3757236,-0.04131018273,0.0001052468221,C/S
C016,2022-05-17,P-H05,P-H05-W006::P-H05-W007,P-H05-W007::P-H05-REF-B,861.6439374,0.008833625943,4.463919396e-05,C/S
C016,2022-05-17,P-H06,P-H06-REF-A::P-H06-W001,P-H06-W001::P-H06-W002,-51.75791306,-0.008348368557,4.609134982e-05,C/S
C016,2022-05-17,P-H06,P-H06-W001::P-H06-W002,P-H06-W002::P-H06-W003,138.6939378,0.01749088662,0.0001233760307,C/S
C016,2022-05-17,P-H06,P-H06-W002::P-H06-W003,P-H06-W003::P-H06-W004,261.9717177,-0.01114701883,0.0001847566172,C/S
C016,2022-05-17,P-H06,P-H06-W003::P-H06-W004,P-H06-W004::P-H06-W005,370.745289,-0.01492629186,0.0002067153062,C/S
C016,2022-05-17,P-H06,P-H06-W004::P-H06-W005,P-H06-W005::P-H06-W006,497.410754,0.01714289839,0.0001127574593,C/S
C016,2022-05-17,P-H06,P-H06-W005::P-H06-W006,P-H06-W006::P-H06-W007,637.1354684,-0.03359758188,0.0001570497807,C/S
C016,2022-05-17,P-H06,P-H06-W006::P-H06-W007,P-H06-W007::P-H06-REF-B,810.3103845,0.01530877434,8.919030914e-05,C/S
C016,2022-05-17,P-H07,P-H07-REF-A::P-H07-W001,P-H07-W001::P-H07-W002,-68.83384706,0.003533622158,6.680464794e-05,C/S
C016,2022-05-17,P-H07,P-H07-W001::P-H07-W002,P-H07-W002::P-H07-W003,83.73602681,-0.01872619971,0.0001818710233,C/S
C016,2022-05-17,P-H07,P-H07-W002::P-H07-W003,P-H07-W003::P-H07-W004,169.8849591,0.01629334604,0.0003042123617,C/S
C016,2022-05-17,P-H07,P-H07-W003::P-H07-W004,P-H07-W004::P-H07-W005,244.0177502,-0.05723654177,0.0003663687816,C/S
C016,2022-05-17,P-H07,P-H07-W004::P-H07-W005,P-H07-W005::P-H07-W006,321.6455931,0.04292170057,0.0001997348348,C/S
C016,2022-05-17,P-H07,P-H07-W005::P-H07-W006,P-H07-W006::P-H07-REF-B,491.3477083,-0.003597519885,5.036849834e-05,C/S
C016,2022-05-17,P-V01,P-V01-REF-A::P-V01-W001,P-V01-W001::P-V01-W002,-61.38708539,-0.00218269068,4.439212468e-05,C/S
C016,2022-05-17,P-V01,P-V01-W001::P-V01-W002,P-V01-W002::P-V01-W003,107.6619932,0.000228912345,0.0001194085132,C/S
C016,2022-05-17,P-V01,P-V01-W002::P-V01-W003,P-V01-W003::P-V01-W004,207.2570838,0.007173109582,0.0002277097957,C/S
C016,2022-05-17,P-V01,P-V01-W003::P-V01-W004,P-V01-W004::P-V01-W005,299.8034263,0.04604325055,0.0002033461863,C/S
C016,2022-05-17,P-V01,P-V01-W004::P-V01-W005,P-V01-W005::P-V01-W007,429.0491232,-0.04698778805,5.9785099e-05,C/S
C016,2022-05-17,P-V01,P-V01-W005::P-V01-W007,P-V01-W007::P-V01-REF-B,644.7139469,0.00468257322,2.265129768e-05,C/S
C016,2022-05-17,P-V02,P-V02-REF-A::P-V02-W001,P-V02-W001::P-V02-W002,-69.92273081,-0.005860606202,7.01667e-05,C/S
C016,2022-05-17,P-V02,P-V02-W001::P-V02-W002,P-V02-W002::P-V02-W003,73.11598125,-0.04007892843,0.0002539885577,C/S
C016,2022-05-17,P-V02,P-V02-W002::P-V02-W003,P-V02-W003::P-V02-W004,144.1389363,0.06169971684,0.0003659739779,C/S
C016,2022-05-17,P-V02,P-V02-W003::P-V02-W004,P-V02-W004::P-V02-W005,202.337572,0.07826339434,0.00058411362,C/S
C016,2022-05-17,P-V02,P-V02-W004::P-V02-W005,P-V02-W005::P-V02-W006,260.6646284,-0.06666310366,0.0003669672416,C/S
C016,2022-05-17,P-V02,P-V02-W005::P-V02-W006,P-V02-W006::P-V02-W007,333.9668103,-0.03792122866,0.0002249270452,C/S
C016,2022-05-17,P-V02,P-V02-W006::P-V02-W007,P-V02-W007::P-V02-REF-B,480.9611601,0.01147902108,6.233137658e-05,C/S
C016,2022-05-17,P-V03,P-V03-REF-A::P-V03-W001,P-V03-W001::P-V03-W002,-71.73460701,-0.005296803238,7.524084748e-05,C/S
C016,2022-05-17,P-V03,P-V03-W001::P-V03-W002,P-V03-W002::P-V03-W003,62.00990788,0.2360576093,0.0003713158355,C/S
C016,2022-05-17,P-V03,P-V03-W002::P-V03-W003,P-V03-W003::P-V03-W004,118.0620526,-0.153774159,0.0005510821364,C/S
C016,2022-05-17,P-V03,P-V03-W003::P-V03-W004,P-V03-W004::P-V03-W005,175.4378789,-0.3322835716,0.0004025097491,C/S
C016,2022-05-17,P-V03,P-V03-W004::P-V03-W005,P-V03-W005::P-V03-W006,238.035164,0.2164148326,0.0004459195749,C/S
C016,2022-05-17,P-V03,P-V03-W005::P-V03-W006,P-V03-W006::P-V03-W007,287.6419319,-0.1311763234,0.0009734398984,C/S
C016,2022-05-17,P-V03,P-V03-W006::P-V03-W007,P-V03-W007::P-V03-REF-B,402.9155332,0.02750530906,0.0001402784909,C/S
C016,2022-05-17,P-V04,P-V04-REF-A::P-V04-W001,P-V04-W001::P-V04-W002,-77.10141161,-0.002807579651,0.0001205176367,C/S
C016,2022-05-17,P-V04,P-V04-W001::P-V04-W002,P-V04-W002::P-V04-W003,49.38673394,-0.0001057415882,0.0004744247906,C/S
C016,2022-05-17,P-V04,P-V04-W002::P-V04-W003,P-V04-W003::P-V04-W004,119.2565778,0.01785825908,0.0002111710222,C/S
C016,2022-05-17,P-V04,P-V04-W003::P-V04-W004,P-V04-W004::P-V04-W005,189.7672765,-0.02490000667,0.0007254565897,C/S
C016,2022-05-17,P-V04,P-V04-W004::P-V04-W005,P-V04-W005::P-V04-W006,236.8326857,-0.0596974616,0.00129686139,C/S
C016,2022-05-17,P-V04,P-V04-W005::P-V04-W006,P-V04-W006::P-V04-W007,284.4993046,0.06135808541,0.0004259925836,C/S
C016,2022-05-17,P-V04,P-V04-W006::P-V04-W007,P-V04-W007::P-V04-REF-B,419.9686449,-0.01206230731,6.5840245e-05,C/S
C016,2022-05-17,P-V05,P-V05-REF-A::P-V05-W001,P-V05-W001::P-V05-W002,-63.31106616,-0.006291962548,9.769671279e-05,C/S
C016,2022-05-17,P-V05,P-V05-W001::P-V05-W002,P-V05-W002::P-V05-W003,77.03207556,-0.04081950418,0.002053625891,C/S
C016,2022-05-17,P-V05,P-V05-W002::P-V05-W003,P-V05-W003::P-V05-W004,126.3696314,-0.03409060683,0.002902521351,C/S
C016,2022-05-17,P-V05,P-V05-W003::P-V05-W004,P-V05-W004::P-V05-W005,181.3654206,0.03794740614,0.0006210994736,C/S
C016,2022-05-17,P-V05,P-V05-W004::P-V05-W005,P-V05-W005::P-V05-W006,241.6429335,-0.02031034874,0.001354702974,C/S
C016,2022-05-17,P-V05,P-V05-W005::P-V05-W006,P-V05-W006::P-V05-W007,293.107769,0.0755177038,0.001378551652,C/S
C016,2022-05-17,P-V05,P-V05-W006::P-V05-W007,P-V05-W007::P-V05-REF-B,423.7365926,-0.04218824207,0.0001362214683,C/S
C016,2022-05-17,P-V06,P-V06-REF-A::P-V06-W001,P-V06-W001::P-V06-W002,-63.06161313,0.008830749526,4.686621794e-05,C/S
C016,2022-05-17,P-V06,P-V06-W001::P-V06-W002,P-V06-W002::P-V06-W003,83.91818023,-0.03504722397,0.0003721280852,C/S
C016,2022-05-17,P-V06,P-V06-W002::P-V06-W003,P-V06-W003::P-V06-W004,165.3144831,0.006711603424,0.0002704549857,C/S
C016,2022-05-17,P-V06,P-V06-W003::P-V06-W004,P-V06-W004::P-V06-W005,265.2602233,0.01191508134,0.0001506995689,C/S
C016,2022-05-17,P-V06,P-V06-W004::P-V06-W005,P-V06-W005::P-V06-W006,362.0447084,-0.03231322723,0.0002036574449,C/S
C016,2022-05-17,P-V06,P-V06-W005::P-V06-W006,P-V06-W006::P-V06-W007,445.6196185,0.01703066122,0.0002391967813,C/S
C016,2022-05-17,P-V06,P-V06-W006::P-V06-W007,P-V06-W007::P-V06-REF-B,588.5274818,-0.002160238109,8.154654516e-05,C/S
C017,2022-07-19,P-D01,P-D01-REF-A::P-D01-W001,P-D01-W001::P-D01-W002,-68.31163748,0.001126251584,6.224221433e-05,C/S
C017,2022-07-19,P-D01,P-D01-W001::P-D01-W002,P-D01-W002::P-D01-W005,116.0323134,-0.01052442547,8.849461125e-05,C/S
C017,2022-07-19,P-D01,P-D01-W002::P-D01-W005,P-D01-W005::P-D01-W006,275.1329642,0.002767862099,7.477577451e-05,C/S
C017,2022-07-19,P-D01,P-D01-W005::P-D01-W006,P-D01-W006::P-D01-W007,399.7461044,-0.02050827435,0.000197516101,C/S
C017,2022-07-19,P-D01,P-D01-W006::P-D01-W007,P-D01-W007::P-D01-REF-B,550.6044237,0.005479937606,6.035908833e-05,C/S
C017,2022-07-19,P-H03,P-H03-REF-A::P-H03-W001,P-H03-W001::P-H03-W002,-65.6362923,0.0007890096947,5.398836709e-05,C/S
C017,2022-07-19,P-H03,P-H03-W001::P-H03-W002,P-H03-W002::P-H03-W004,93.73430925,0.0113015568,0.000146719265,C/S
C017,2022-07-19,P-H03,P-H03-W002::P-H03-W004,P-H03-W004::P-H03-W006,202.1981983,-0.0359317374,0.0001061202259,C/S
C017,2022-07-19,P-H03,P-H03-W004::P-H03-W006,P-H03-W006::P-H03-REF-B,406.3859872,0.003274293528,2.975234948e-05,C/S
C017,2022-07-19,P-H04,P-H04-REF-A::P-H04-W002,P-H04-W002::P-H04-W003,1.752940792,0.002971036678,3.296475296e-05,C/S
C017,2022-07-19,P-H04,P-H04-W002::P-H04-W003,P-H04-W003::P-H04-W004,199.3227356,-0.05584302456,0.0001031430481,C/S
C017,2022-07-19,P-H04,P-H04-W003::P-H04-W004,P-H04-W004::P-H04-W005,309.4947112,0.04925244344,0.0001614493806,C/S
C017,2022-07-19,P-H04,P-H04-W004::P-H04-W005,P-H04-W005::P-H04-W006,406.0910898,0.0002547684623,0.0001772637514,C/S
C017,2022-07-19,P-H04,P-H04-W005::P-H04-W006,P-H04-W006::P-H04-REF-B,590.4906746,-0.002317348771,3.573709058e-05,C/S
C018,2022-10-18,P-D01,P-D01-REF-A::P-D01-W001,P-D01-W001::P-D01-W002,-68.31163748,-0.0009917329229,6.381566561e-05,C/S
C018,2022-10-18,P-D01,P-D01-W001::P-D01-W002,P-D01-W002::P-D01-W003,73.32489514,-0.01497267731,0.0003044351936,C/S
C018,2022-10-18,P-D01,P-D01-W002::P-D01-W003,P-D01-W003::P-D01-W004,148.8423249,0.002012947965,0.0002428275191,C/S
C018,2022-10-18,P-D01,P-D01-W003::P-D01-W004,P-D01-W004::P-D01-W005,232.1190028,-0.01412344716,0.0002141282835,C/S
C018,2022-10-18,P-D01,P-D01-W004::P-D01-W005,P-D01-W005::P-D01-W006,315.7022239,0.01701129829,0.0002297579829,C/S
