sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,split,n_history,last_settlement_mm,last_rate_mm_y,mean_last_3_rates_mm_y,std_last_3_rates_mm_y,recent_acceleration_mm_y2,current_standard_uncertainty_mm,days_since_previous_observation,forecast_horizon_days,current_campaign_type,missing_campaigns_since_previous,profile_mean_settlement_mm,profile_mean_rate_mm_y,profile_rate_std_mm_y,profile_n_observed,chainage_m,chainage_normalized_profile,kzt,kzt__standard_uncertainty,kzt__donor_distance_m,kzt__provenance,ko,ko__standard_uncertainty,ko__donor_distance_m,ko__provenance,seismic_energy_J_m2,seismic_energy_J_m2__standard_uncertainty,seismic_energy_J_m2__donor_distance_m,seismic_energy_J_m2__provenance,fill_density,fill_density__standard_uncertainty,fill_density__donor_distance_m,fill_density__provenance,fault_distance_m,fault_distance_m__standard_uncertainty,fault_distance_m__donor_distance_m,fault_distance_m__provenance,lithology,lithology__standard_uncertainty,lithology__donor_distance_m,lithology__provenance,terrain_TRI_relative,terrain_TRI_relative__standard_uncertainty,terrain_TRI_relative__donor_distance_m,terrain_TRI_relative__provenance,terrain_roughness_relative,terrain_roughness_relative__standard_uncertainty,terrain_roughness_relative__donor_distance_m,terrain_roughness_relative__provenance
P-D01-W004::C005::C007,P-D01-W004,P-D01,C005,2019-05-14,C007,2019-11-05,train,3,423.4056354,2.355925401,3.471192397,1.115266996,-3.879535907,0.7427428406,210,175,full,1,197.5729237,25.88020012,28.09608984,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C007::C008,P-D01-W004,P-D01,C007,2019-11-05,C008,2020-04-21,train,4,425.1970884,3.739018334,3.56046771,0.9193224739,2.886712536,0.868148123,175,168,full,1,209.4609615,24.81203334,25.24961795,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C008::C010,P-D01-W004,P-D01,C008,2020-04-21,C010,2020-10-20,train,5,424.9194025,-0.6037189012,1.830408278,1.811439181,-9.441576043,1.225655853,168,182,full,0,217.9357833,18.42517056,23.25541714,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C010::C012,P-D01-W004,P-D01,C010,2020-10-20,C012,2021-05-18,train,6,427.1044917,4.385185873,2.506828435,2.21525193,10.012074,0.751221368,182,210,full,1,228.8436278,18.89496675,19.33223252,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C012::C014,P-D01-W004,P-D01,C012,2021-05-18,C014,2021-11-02,train,7,428.4599073,2.357454974,2.046307315,2.048560854,-3.526803385,0.7476194567,210,168,full,1,242.2212559,23.26751732,22.76261252,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C014::C015,P-D01-W004,P-D01,C014,2021-11-02,C015,2022-03-01,train,8,429.3412244,1.916077689,2.886239512,1.075122821,-0.9596015078,0.7409914016,168,119,full,1,254.8739913,27.50840249,34.24384016,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C015::C016,P-D01-W004,P-D01,C015,2022-03-01,C016,2022-05-17,train,9,430.5308229,3.651267826,2.641600163,0.7363310259,5.325867207,0.7336334223,119,77,focused,0,264.9856156,31.03588882,40.72579304,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C016::C018,P-D01-W004,P-D01,C016,2022-05-17,C018,2022-10-18,train,10,430.6071819,0.36220908,1.976518198,1.343432581,-15.60167152,0.7696272298,77,154,full,0,266.6704997,20.92292193,24.84240524,8,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C018::C020,P-D01-W004,P-D01,C018,2022-10-18,C020,2023-05-16,train,11,432.8034862,5.209092001,3.074189636,2.020368438,11.4956103,0.7526121944,154,210,full,1,289.0188356,41.0513561,51.65970877,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C020::C022,P-D01-W004,P-D01,C020,2023-05-16,C022,2023-11-07,train,12,435.6570428,4.963150185,3.511483755,2.229135868,-0.4277630869,0.7336514969,210,175,full,1,314.8352395,44.90210262,56.54682012,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C022::C023,P-D01-W004,P-D01,C022,2023-11-07,C023,2024-01-30,validation,13,434.4156161,-2.591034941,2.527069082,3.620438595,-15.76666353,0.7597443227,175,84,full,1,334.3448959,40.71943991,61.97948436,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C023::C024,P-D01-W004,P-D01,C023,2024-01-30,C024,2024-05-14,validation,14,435.2271972,3.528928896,1.967014714,3.27578084,26.61091418,0.7465281805,84,105,focused,0,344.87998,45.80880299,62.55678215,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C024::C026,P-D01-W004,P-D01,C024,2024-05-14,C026,2024-09-03,validation,15,438.0830488,9.934283593,3.624059183,5.11388231,22.28148384,0.7406368838,105,112,full,0,358.6574136,47.92578696,62.3926684,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C026::C027,P-D01-W004,P-D01,C026,2024-09-03,C027,2025-07-22,test,16,438.0320111,-0.1664419848,4.432256835,4.172782071,-32.94008944,1.341135124,112,322,focused,1,371.3512325,41.39658356,63.83966605,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W004::C027::C029,P-D01-W004,P-D01,C027,2025-07-22,C029,2025-11-04,test,17,440.6785309,3.00199171,4.256611106,4.217955008,3.594007476,0.7440148881,322,105,full,0,409.3131161,43.06080122,62.52547524,9,239.0304887,0.4977885105,0.6099203886,0.072,50,R,0.3156424581,0.014,0,D,27.5,2.7,50,R,0.7685950398,0.08,20.9331457,C/R,299.9546913,25,20.9331457,C/R,carnallite,,50,R,,0.1,20.9331457,C/R,,0.1,20.9331457,C/R
P-D01-W005::C005::C007,P-D01-W005,P-D01,C005,2019-05-14,C007,2019-11-05,train,3,219.410413,34.94175585,34.61827103,0.3234848168,1.125265041,0.7418657603,210,175,full,1,197.5729237,25.88020012,28.09608984,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C007::C008,P-D01-W005,P-D01,C007,2019-11-05,C008,2020-04-21,train,4,237.0097546,36.73234006,35.3229607,1.030988213,3.737205045,0.8636675608,175,168,full,1,209.4609615,24.81203334,25.24961795,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C008::C009,P-D01-W005,P-D01,C008,2020-04-21,C009,2020-06-02,train,5,250.9331825,30.27102401,33.98170664,2.7237746,-14.04759336,1.225971399,168,42,full,0,217.9357833,18.42517056,23.25541714,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C009::C010,P-D01-W005,P-D01,C009,2020-06-02,C010,2020-10-20,train,6,255.8101593,42.41228111,36.47188173,4.960067868,105.5855751,0.7319483532,42,140,focused,0,163.4178756,39.5693366,26.64179207,7,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C010::C012,P-D01-W005,P-D01,C010,2020-10-20,C012,2021-05-18,train,7,267.4803515,30.44669765,34.37666759,5.682489407,-31.21735256,0.747117944,140,210,full,0,228.8436278,18.89496675,19.33223252,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C012::C014,P-D01-W005,P-D01,C012,2021-05-18,C014,2021-11-02,train,8,289.6270327,38.51940639,37.12612839,4.983286371,14.04074698,0.7475536042,210,168,full,1,242.2212559,23.26751732,22.76261252,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C014::C015,P-D01-W005,P-D01,C014,2021-11-02,C015,2022-03-01,train,9,306.7435084,37.21305199,35.39305201,3.538027373,-2.84015443,0.7377163254,168,119,full,1,254.8739913,27.50840249,34.24384016,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C015::C016,P-D01-W005,P-D01,C015,2022-03-01,C016,2022-05-17,train,10,319.4643548,39.04444654,38.25896831,0.7700097394,5.621150089,0.7306822678,119,77,focused,0,264.9856156,31.03588882,40.72579304,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C016::C017,P-D01-W005,P-D01,C016,2022-05-17,C017,2022-07-19,train,11,327.7021494,39.07603216,38.44451023,0.8708679439,0.1498265864,0.7668001593,77,63,full,0,266.6704997,20.92292193,24.84240524,8,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C017::C018,P-D01-W005,P-D01,C017,2022-07-19,C018,2022-10-18,train,12,335.0749447,42.74465833,40.28837901,1.736899627,21.26929694,0.7409730276,63,91,focused,0,235.0386653,47.38228032,48.93605282,7,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C018::C020,P-D01-W005,P-D01,C018,2022-10-18,C020,2023-05-16,train,13,345.5042487,41.86047592,41.22705547,1.563248878,-3.548875012,0.7519038775,91,210,full,0,289.0188356,41.0513561,51.65970877,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C020::C022,P-D01-W005,P-D01,C020,2023-05-16,C022,2023-11-07,train,14,371.2650662,44.80542188,43.13685204,1.23383916,5.122102441,0.7330044692,210,175,full,1,314.8352395,44.90210262,56.54682012,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C022::C023,P-D01-W005,P-D01,C022,2023-11-07,C023,2024-01-30,validation,15,387.9631282,34.85124085,40.50571288,4.175162046,-20.77579784,0.7587188001,175,84,full,1,334.3448959,40.71943991,61.97948436,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C023::C024,P-D01-W005,P-D01,C023,2024-01-30,C024,2024-05-14,validation,16,397.3268961,40.71566902,40.12411058,4.085248752,25.49979037,0.7466491193,84,105,focused,0,344.87998,45.80880299,62.55678215,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C024::C026,P-D01-W005,P-D01,C024,2024-05-14,C026,2024-09-03,validation,17,410.729667,46.62249621,40.72980203,4.80560527,20.5473203,0.7414160897,105,112,full,0,358.6574136,47.92578696,62.3926684,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C026::C027,P-D01-W005,P-D01,C026,2024-09-03,C027,2025-07-22,test,18,422.1037455,37.09269794,41.47695439,3.927588772,-31.07820374,1.331981425,112,322,focused,1,371.3512325,41.39658356,63.83966605,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W005::C027::C029,P-D01-W005,P-D01,C027,2025-07-22,C029,2025-11-04,test,19,452.8398506,34.86447948,39.52655787,5.099378722,-2.527505566,0.7389183475,322,105,full,0,409.3131161,43.06080122,62.52547524,9,310.6223535,0.558290655,0.6139664804,0.032,0,D,0.3840782123,0.014,0,D,27.5,1.2,0,D,0.495867759,0.08,27.22685347,C/R,292.1045885,25,27.22685347,C/R,carnallite,,46.74834236,R,0,0.1,27.22685347,C/R,0.2666666667,0.1,27.22685347,C/R
P-D01-W006::C005::C007,P-D01-W006,P-D01,C005,2019-05-14,C007,2019-11-05,train,3,228.2596377,40.79376506,44.80310836,4.009343308,-13.94678708,0.7306618889,210,175,full,1,197.5729237,25.88020012,28.09608984,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C007::C008,P-D01-W006,P-D01,C007,2019-11-05,C008,2020-04-21,train,4,246.8079327,38.7129413,42.77305268,4.354171336,-4.342976434,0.8446637551,175,168,full,1,209.4609615,24.81203334,25.24961795,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C008::C009,P-D01-W006,P-D01,C008,2020-04-21,C009,2020-06-02,train,5,258.6233448,25.68797193,35.06489276,6.684681002,-28.31767896,1.21121964,168,42,full,0,217.9357833,18.42517056,23.25541714,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C009::C010,P-D01-W006,P-D01,C009,2020-06-02,C010,2020-10-20,train,6,261.9847151,29.2319166,31.21094328,5.498476562,30.81966172,0.7161916404,42,140,focused,0,163.4178756,39.5693366,26.64179207,7,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C010::C012,P-D01-W006,P-D01,C010,2020-10-20,C012,2021-05-18,train,7,270.2240782,21.49590971,25.47193274,3.161904,-20.18268941,0.7310086359,140,210,full,0,228.8436278,18.89496675,19.33223252,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C012::C014,P-D01-W006,P-D01,C012,2021-05-18,C014,2021-11-02,train,8,284.0472851,24.04250629,24.9234442,3.219056732,4.429259058,0.7378590847,210,168,full,1,242.2212559,23.26751732,22.76261252,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C014::C015,P-D01-W006,P-D01,C014,2021-11-02,C015,2022-03-01,train,9,296.8827656,27.90570993,24.48137531,2.635126717,8.399018618,0.7225437609,168,119,full,1,254.8739913,27.50840249,34.24384016,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C015::C016,P-D01-W006,P-D01,C015,2022-03-01,C016,2022-05-17,train,10,311.4829671,44.81280327,32.25367316,9.019604475,51.89341044,0.7157290256,119,77,focused,0,264.9856156,31.03588882,40.72579304,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C016::C017,P-D01-W006,P-D01,C016,2022-05-17,C017,2022-07-19,train,11,324.3841493,61.19684164,44.63845161,13.59160676,77.71779243,0.7512941698,77,63,full,0,266.6704997,20.92292193,24.84240524,8,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C017::C018,P-D01-W006,P-D01,C017,2022-07-19,C018,2022-10-18,train,12,337.731536,77.38306307,61.13090266,13.29683463,93.84154564,0.7349848662,63,91,focused,0,235.0386653,47.38228032,48.93605282,7,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C018::C020,P-D01-W006,P-D01,C018,2022-10-18,C020,2023-05-16,train,13,361.2485983,94.39128591,77.65706354,13.55296006,68.26652079,0.7413580904,91,210,full,0,289.0188356,41.0513561,51.65970877,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C020::C022,P-D01-W006,P-D01,C020,2023-05-16,C022,2023-11-07,train,14,435.4326291,129.027225,100.2671913,21.48913779,60.2417941,0.7215619349,210,175,full,1,314.8352395,44.90210262,56.54682012,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C022::C023,P-D01-W006,P-D01,C022,2023-11-07,C023,2024-01-30,validation,15,506.5019217,148.3317664,123.9167591,22.31563734,40.29133561,0.7479239644,175,84,full,1,334.3448959,40.71943991,61.97948436,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C023::C024,P-D01-W006,P-D01,C023,2024-01-30,C024,2024-05-14,validation,16,541.7645673,153.3295393,143.5628436,10.47879092,21.73138774,0.7372154371,84,105,focused,0,344.87998,45.80880299,62.55678215,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C024::C026,P-D01-W006,P-D01,C024,2024-05-14,C026,2024-09-03,validation,17,586.6750132,156.2241939,152.6284999,3.259979064,10.06926264,0.7328189248,105,112,full,0,358.6574136,47.92578696,62.3926684,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C026::C027,P-D01-W006,P-D01,C026,2024-09-03,C027,2025-07-22,test,18,632.5470121,149.5959608,153.049898,2.713179924,-21.61573338,1.299867926,112,322,focused,1,371.3512325,41.39658356,63.83966605,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W006::C027::C029,P-D01-W006,P-D01,C027,2025-07-22,C029,2025-11-04,test,19,766.0097143,151.3889814,152.4030453,2.799358594,2.033853317,0.7209077191,322,105,full,0,409.3131161,43.06080122,62.52547524,9,402.5336996,0.6359647532,0.6139664804,0.032,0,D,0.65,0.014,0,D,27.5,1.2,0,D,0.4214875996,0.08,12.29955337,C/R,231.5926028,25,12.29955337,C/R,carnallite,,0,D,0,0.1,12.29955337,C/R,0.03529411765,0.1,12.29955337,C/R
P-D01-W007::C005::C007,P-D01-W007,P-D01,C005,2019-05-14,C007,2019-11-05,train,3,101.2985393,47.98927912,52.41092979,4.421650668,-15.38102768,0.7085152235,210,175,full,1,197.5729237,25.88020012,28.09608984,9,483.294665,0.7042156866,0.605027933,0.032,0,D,0.493575419,0.014,0,D,27.5,1.2,0,D,0.8016529083,0.08,30.36152878,C/R,155.653482,25,30.36152878,C/R,carnallite,,0,D,0,0.1,30.36152878,C/R,0.2666666667,0.1,30.36152878,C/R
P-D01-W007::C007::C008,P-D01-W007,P-D01,C007,2019-11-05,C008,2020-04-21,train,4,123.1442104,45.59503641,50.13896533,4.832974388,-4.997126574,0.8123833471,175,168,full,1,209.4609615,24.81203334,25.24961795,9,483.294665,0.7042156866,0.605027933,0.032,0,D,0.493575419,0.014,0,D,27.5,1.2,0,D,0.8016529083,0.08,30.36152878,C/R,155.653482,25,30.36152878,C/R,carnallite,,0,D,0,0.1,30.36152878,C/R,0.2666666667,0.1,30.36152878,C/R
P-D01-W007::C008::C009,P-D01-W007,P-D01,C008,2020-04-21,C009,2020-06-02,train,5,138.3031219,32.95709782,42.18047112,6.594748452,-27.47623255,1.179483642,168,42,full,0,217.9357833,18.42517056,23.25541714,9,483.294665,0.7042156866,0.605027933,0.032,0,D,0.493575419,0.014,0,D,27.5,1.2,0,D,0.8016529083,0.08,30.36152878,C/R,155.653482,25,30.36152878,C/R,carnallite,,0,D,0,0.1,30.36152878,C/R,0.2666666667,0.1,30.36152878,C/R
